cue1pos,cue2lag,cueCoords,cueEccentricity,trialNumOriginal
22,2,"[-1, 0]",10.0,255
6,2,"[1, 0]",3.0,56
18,2,"[1, 0]",3.0,9
22,2,"[-1, 0]",3.0,200
22,2,"[-1, 0]",3.0,195
6,2,"[1, 0]",10.0,81
14,2,"[1, 0]",3.0,23
18,2,"[1, 0]",10.0,84
18,2,"[1, 0]",3.0,19
22,2,"[1, 0]",3.0,55
14,2,"[-1, 0]",10.0,268
22,2,"[1, 0]",3.0,10
10,2,"[-1, 0]",3.0,172
22,2,"[-1, 0]",3.0,160
14,2,"[-1, 0]",10.0,278
22,2,"[-1, 0]",10.0,250
22,2,"[-1, 0]",3.0,190
14,2,"[1, 0]",3.0,8
10,2,"[-1, 0]",10.0,252
18,2,"[-1, 0]",3.0,149
14,2,"[-1, 0]",3.0,203
14,2,"[-1, 0]",3.0,148
6,2,"[1, 0]",10.0,71
10,2,"[1, 0]",10.0,82
10,2,"[-1, 0]",10.0,257
18,2,"[-1, 0]",10.0,234
10,2,"[-1, 0]",10.0,232
6,2,"[-1, 0]",3.0,141
22,2,"[1, 0]",3.0,35
14,2,"[-1, 0]",3.0,183
6,2,"[-1, 0]",3.0,196
14,2,"[-1, 0]",10.0,263
14,2,"[1, 0]",10.0,138
10,2,"[1, 0]",10.0,92
14,2,"[-1, 0]",3.0,153
18,2,"[1, 0]",3.0,54
10,2,"[1, 0]",3.0,67
18,2,"[1, 0]",3.0,4
6,2,"[1, 0]",3.0,31
18,2,"[1, 0]",10.0,109
6,2,"[-1, 0]",10.0,271
10,2,"[-1, 0]",10.0,262
10,2,"[-1, 0]",10.0,222
14,2,"[1, 0]",3.0,63
22,2,"[1, 0]",10.0,115
18,2,"[-1, 0]",10.0,269
22,2,"[-1, 0]",3.0,145
6,2,"[-1, 0]",3.0,191
22,2,"[1, 0]",3.0,40
22,2,"[-1, 0]",10.0,235
14,2,"[-1, 0]",3.0,188
6,2,"[1, 0]",3.0,61
10,2,"[-1, 0]",3.0,162
6,2,"[-1, 0]",3.0,181
18,2,"[-1, 0]",3.0,154
10,2,"[1, 0]",3.0,37
6,2,"[-1, 0]",10.0,261
6,2,"[-1, 0]",3.0,151
14,2,"[-1, 0]",10.0,213
10,2,"[1, 0]",3.0,2
14,2,"[1, 0]",10.0,113
6,2,"[1, 0]",3.0,1
18,2,"[-1, 0]",10.0,244
14,2,"[1, 0]",3.0,38
14,2,"[1, 0]",10.0,108
6,2,"[-1, 0]",10.0,221
6,2,"[-1, 0]",3.0,166
18,2,"[1, 0]",3.0,64
6,2,"[-1, 0]",10.0,216
22,2,"[1, 0]",10.0,100
22,2,"[-1, 0]",10.0,270
22,2,"[1, 0]",3.0,45
10,2,"[-1, 0]",10.0,242
10,2,"[1, 0]",3.0,62
6,2,"[1, 0]",3.0,11
6,2,"[-1, 0]",3.0,206
10,2,"[1, 0]",10.0,137
14,2,"[-1, 0]",10.0,218
18,2,"[1, 0]",10.0,79
18,2,"[1, 0]",10.0,124
6,2,"[1, 0]",10.0,111
10,2,"[-1, 0]",3.0,152
18,2,"[-1, 0]",10.0,264
14,2,"[1, 0]",10.0,118
22,2,"[-1, 0]",10.0,240
6,2,"[-1, 0]",10.0,241
6,2,"[-1, 0]",3.0,156
14,2,"[-1, 0]",3.0,178
10,2,"[1, 0]",10.0,77
18,2,"[-1, 0]",10.0,219
10,2,"[1, 0]",3.0,7
10,2,"[1, 0]",10.0,102
14,2,"[1, 0]",3.0,33
10,2,"[1, 0]",3.0,32
18,2,"[-1, 0]",10.0,279
14,2,"[-1, 0]",3.0,143
6,2,"[1, 0]",10.0,106
10,2,"[1, 0]",10.0,97
6,2,"[1, 0]",3.0,46
14,2,"[-1, 0]",3.0,208
14,2,"[-1, 0]",3.0,163
6,2,"[1, 0]",10.0,91
6,2,"[1, 0]",10.0,76
22,2,"[1, 0]",10.0,130
22,2,"[-1, 0]",10.0,225
10,2,"[-1, 0]",3.0,207
14,2,"[-1, 0]",10.0,228
18,2,"[1, 0]",3.0,69
18,2,"[1, 0]",10.0,134
6,2,"[-1, 0]",10.0,276
10,2,"[-1, 0]",10.0,272
10,2,"[-1, 0]",3.0,177
10,2,"[1, 0]",3.0,42
14,2,"[-1, 0]",3.0,198
22,2,"[1, 0]",10.0,125
18,2,"[-1, 0]",3.0,199
10,2,"[1, 0]",10.0,122
18,2,"[1, 0]",10.0,114
6,2,"[1, 0]",3.0,51
14,2,"[1, 0]",10.0,103
18,2,"[1, 0]",10.0,129
10,2,"[-1, 0]",10.0,227
10,2,"[-1, 0]",3.0,147
18,2,"[-1, 0]",10.0,229
22,2,"[-1, 0]",10.0,265
22,2,"[-1, 0]",3.0,150
18,2,"[1, 0]",3.0,29
14,2,"[-1, 0]",3.0,193
10,2,"[-1, 0]",3.0,197
10,2,"[-1, 0]",10.0,237
10,2,"[1, 0]",10.0,107
10,2,"[1, 0]",3.0,47
22,2,"[1, 0]",3.0,50
6,2,"[1, 0]",3.0,66
6,2,"[-1, 0]",3.0,201
22,2,"[-1, 0]",3.0,165
10,2,"[1, 0]",3.0,57
10,2,"[1, 0]",3.0,12
10,2,"[1, 0]",3.0,22
6,2,"[1, 0]",3.0,26
14,2,"[-1, 0]",10.0,253
18,2,"[1, 0]",10.0,74
18,2,"[1, 0]",3.0,24
22,2,"[-1, 0]",10.0,215
10,2,"[-1, 0]",3.0,157
18,2,"[-1, 0]",10.0,214
10,2,"[1, 0]",3.0,17
14,2,"[-1, 0]",10.0,273
6,2,"[1, 0]",3.0,6
18,2,"[-1, 0]",3.0,209
14,2,"[1, 0]",10.0,78
18,2,"[1, 0]",3.0,39
22,2,"[-1, 0]",3.0,170
22,2,"[-1, 0]",3.0,210
18,2,"[-1, 0]",3.0,194
10,2,"[-1, 0]",10.0,217
22,2,"[1, 0]",10.0,120
18,2,"[-1, 0]",10.0,254
10,2,"[-1, 0]",3.0,187
6,2,"[1, 0]",3.0,41
10,2,"[-1, 0]",3.0,192
18,2,"[-1, 0]",3.0,204
14,2,"[1, 0]",3.0,3
18,2,"[-1, 0]",10.0,249
18,2,"[-1, 0]",10.0,224
18,2,"[1, 0]",3.0,59
6,2,"[-1, 0]",10.0,256
14,2,"[1, 0]",10.0,98
18,2,"[-1, 0]",3.0,169
14,2,"[1, 0]",3.0,48
22,2,"[-1, 0]",10.0,245
6,2,"[-1, 0]",10.0,266
14,2,"[1, 0]",3.0,53
6,2,"[-1, 0]",3.0,146
10,2,"[-1, 0]",10.0,247
22,2,"[1, 0]",3.0,15
6,2,"[1, 0]",3.0,36
18,2,"[-1, 0]",10.0,239
18,2,"[1, 0]",10.0,119
6,2,"[1, 0]",10.0,121
14,2,"[1, 0]",10.0,73
22,2,"[1, 0]",10.0,95
18,2,"[-1, 0]",3.0,179
14,2,"[-1, 0]",10.0,238
6,2,"[-1, 0]",10.0,236
18,2,"[1, 0]",10.0,139
6,2,"[1, 0]",10.0,96
10,2,"[-1, 0]",3.0,202
18,2,"[-1, 0]",3.0,144
6,2,"[-1, 0]",10.0,226
22,2,"[-1, 0]",10.0,230
10,2,"[1, 0]",10.0,72
22,2,"[1, 0]",10.0,140
22,2,"[1, 0]",3.0,60
