cue1pos,cue2lag,cueCoords,cueEccentricity,trialNumOriginal
18,2,"[1, 0]",10,214
22,2,"[-1, 0]",10,80
22,2,"[1, 0]",10,258
14,2,"[1, 0]",2,89
14,2,"[-1, 0]",10,272
6,2,"[1, 0]",10,102
22,2,"[1, 0]",10,18
18,2,"[1, 0]",10,134
6,2,"[1, 0]",2,261
6,2,"[-1, 0]",10,184
22,2,"[1, 0]",10,218
18,2,"[-1, 0]",10,16
10,2,"[-1, 0]",2,247
22,2,"[1, 0]",2,117
14,2,"[1, 0]",10,190
14,2,"[1, 0]",10,110
6,2,"[-1, 0]",2,143
10,2,"[1, 0]",10,246
14,2,"[1, 0]",2,29
6,2,"[-1, 0]",10,244
14,2,"[1, 0]",2,69
22,2,"[-1, 0]",10,260
18,2,"[-1, 0]",2,215
6,2,"[1, 0]",10,62
22,2,"[-1, 0]",2,159
10,2,"[-1, 0]",2,187
14,2,"[-1, 0]",10,192
14,2,"[-1, 0]",10,72
22,2,"[1, 0]",2,237
22,2,"[-1, 0]",10,100
10,2,"[-1, 0]",2,67
22,2,"[1, 0]",10,118
14,2,"[-1, 0]",10,12
6,2,"[-1, 0]",10,124
18,2,"[1, 0]",10,54
10,2,"[-1, 0]",2,127
10,2,"[-1, 0]",10,228
14,2,"[-1, 0]",2,151
10,2,"[-1, 0]",10,268
14,2,"[-1, 0]",2,251
18,2,"[-1, 0]",2,115
6,2,"[1, 0]",2,201
18,2,"[-1, 0]",10,216
22,2,"[-1, 0]",2,119
18,2,"[1, 0]",10,34
22,2,"[1, 0]",2,57
6,2,"[1, 0]",10,162
14,2,"[-1, 0]",2,51
10,2,"[1, 0]",10,66
18,2,"[-1, 0]",10,76
6,2,"[-1, 0]",2,223
6,2,"[-1, 0]",10,264
6,2,"[1, 0]",2,141
6,2,"[1, 0]",10,42
18,2,"[1, 0]",2,233
14,2,"[1, 0]",2,149
10,2,"[1, 0]",2,85
10,2,"[-1, 0]",2,227
6,2,"[-1, 0]",2,3
14,2,"[-1, 0]",10,212
22,2,"[-1, 0]",10,220
14,2,"[1, 0]",2,129
22,2,"[1, 0]",10,198
18,2,"[1, 0]",10,74
18,2,"[1, 0]",2,273
18,2,"[1, 0]",2,213
18,2,"[1, 0]",2,33
6,2,"[1, 0]",10,2
10,2,"[1, 0]",2,185
22,2,"[-1, 0]",2,239
18,2,"[-1, 0]",10,36
10,2,"[-1, 0]",10,8
14,2,"[-1, 0]",10,92
14,2,"[-1, 0]",10,32
10,2,"[1, 0]",2,25
18,2,"[-1, 0]",2,135
10,2,"[-1, 0]",2,27
22,2,"[-1, 0]",2,139
22,2,"[1, 0]",2,217
18,2,"[1, 0]",10,14
10,2,"[-1, 0]",2,7
18,2,"[-1, 0]",2,235
14,2,"[-1, 0]",2,131
6,2,"[1, 0]",10,22
18,2,"[1, 0]",2,53
6,2,"[1, 0]",10,222
14,2,"[1, 0]",10,30
10,2,"[1, 0]",2,245
14,2,"[-1, 0]",2,211
22,2,"[-1, 0]",2,59
22,2,"[1, 0]",10,38
22,2,"[1, 0]",2,257
10,2,"[1, 0]",2,145
22,2,"[-1, 0]",2,279
10,2,"[1, 0]",2,165
14,2,"[1, 0]",10,130
6,2,"[-1, 0]",2,43
22,2,"[-1, 0]",10,140
14,2,"[1, 0]",10,210
14,2,"[-1, 0]",10,252
22,2,"[-1, 0]",2,99
18,2,"[-1, 0]",10,196
22,2,"[-1, 0]",10,20
10,2,"[-1, 0]",10,168
22,2,"[1, 0]",10,238
14,2,"[-1, 0]",10,152
10,2,"[1, 0]",2,205
10,2,"[-1, 0]",10,208
6,2,"[1, 0]",10,202
10,2,"[-1, 0]",2,167
14,2,"[-1, 0]",10,172
22,2,"[1, 0]",2,197
22,2,"[-1, 0]",10,180
22,2,"[-1, 0]",10,120
6,2,"[-1, 0]",10,84
10,2,"[1, 0]",10,206
6,2,"[1, 0]",2,61
6,2,"[1, 0]",2,41
22,2,"[-1, 0]",10,40
10,2,"[-1, 0]",2,207
6,2,"[-1, 0]",2,103
10,2,"[-1, 0]",10,108
10,2,"[1, 0]",2,45
6,2,"[1, 0]",2,81
18,2,"[1, 0]",10,274
10,2,"[-1, 0]",2,107
18,2,"[1, 0]",2,113
18,2,"[-1, 0]",2,195
6,2,"[-1, 0]",2,203
18,2,"[1, 0]",2,173
6,2,"[1, 0]",10,182
10,2,"[1, 0]",10,6
14,2,"[1, 0]",2,189
6,2,"[-1, 0]",10,24
22,2,"[1, 0]",2,17
14,2,"[1, 0]",2,209
18,2,"[-1, 0]",10,276
6,2,"[1, 0]",2,241
10,2,"[-1, 0]",2,147
6,2,"[-1, 0]",10,44
18,2,"[1, 0]",10,254
22,2,"[1, 0]",10,178
10,2,"[-1, 0]",10,148
14,2,"[1, 0]",10,70
6,2,"[-1, 0]",10,224
10,2,"[1, 0]",10,266
10,2,"[1, 0]",10,46
14,2,"[1, 0]",10,150
10,2,"[1, 0]",10,166
6,2,"[1, 0]",2,161
10,2,"[-1, 0]",10,68
18,2,"[1, 0]",10,114
14,2,"[1, 0]",2,109
14,2,"[-1, 0]",2,191
14,2,"[1, 0]",2,9
22,2,"[-1, 0]",2,259
18,2,"[1, 0]",10,174
18,2,"[-1, 0]",2,95
22,2,"[-1, 0]",2,19
14,2,"[1, 0]",10,230
18,2,"[1, 0]",2,253
14,2,"[-1, 0]",2,231
14,2,"[-1, 0]",10,232
14,2,"[-1, 0]",2,11
18,2,"[-1, 0]",10,236
18,2,"[1, 0]",10,94
10,2,"[-1, 0]",10,48
22,2,"[1, 0]",2,77
6,2,"[1, 0]",10,82
6,2,"[-1, 0]",2,63
18,2,"[1, 0]",10,234
18,2,"[-1, 0]",2,75
22,2,"[-1, 0]",2,179
22,2,"[-1, 0]",10,240
22,2,"[1, 0]",2,157
10,2,"[-1, 0]",10,248
22,2,"[1, 0]",10,98
18,2,"[-1, 0]",10,96
14,2,"[-1, 0]",10,132
