cue1pos,cue2lag,cueCoords,cueEccentricity,trialNumOriginal
6,2,"[1, 0]",2,61
14,2,"[1, 0]",10,30
14,2,"[-1, 0]",2,111
22,2,"[1, 0]",2,137
22,2,"[1, 0]",2,217
18,2,"[-1, 0]",2,95
6,2,"[-1, 0]",2,23
10,2,"[1, 0]",2,205
18,2,"[1, 0]",2,153
10,2,"[1, 0]",10,206
10,2,"[-1, 0]",2,247
18,2,"[-1, 0]",10,56
18,2,"[-1, 0]",10,116
10,2,"[-1, 0]",2,7
18,2,"[1, 0]",10,134
14,2,"[1, 0]",10,150
18,2,"[1, 0]",2,113
22,2,"[-1, 0]",10,220
22,2,"[-1, 0]",10,200
22,2,"[1, 0]",2,237
10,2,"[1, 0]",2,185
10,2,"[1, 0]",2,85
6,2,"[1, 0]",2,141
10,2,"[-1, 0]",10,28
10,2,"[-1, 0]",2,107
14,2,"[-1, 0]",2,31
22,2,"[1, 0]",10,18
18,2,"[1, 0]",2,213
6,2,"[-1, 0]",2,183
18,2,"[-1, 0]",10,36
18,2,"[-1, 0]",10,276
14,2,"[-1, 0]",2,11
6,2,"[1, 0]",2,21
18,2,"[1, 0]",10,94
18,2,"[1, 0]",10,194
10,2,"[-1, 0]",2,67
14,2,"[-1, 0]",2,151
10,2,"[-1, 0]",10,188
18,2,"[-1, 0]",10,176
14,2,"[-1, 0]",2,191
22,2,"[-1, 0]",2,219
14,2,"[-1, 0]",10,32
10,2,"[1, 0]",10,46
22,2,"[1, 0]",2,257
22,2,"[-1, 0]",10,260
22,2,"[1, 0]",2,157
14,2,"[1, 0]",2,129
10,2,"[1, 0]",2,45
14,2,"[-1, 0]",10,172
10,2,"[-1, 0]",10,248
10,2,"[-1, 0]",10,128
22,2,"[-1, 0]",10,180
22,2,"[1, 0]",2,37
18,2,"[-1, 0]",2,255
22,2,"[1, 0]",2,117
22,2,"[-1, 0]",2,139
6,2,"[1, 0]",10,2
22,2,"[1, 0]",10,58
18,2,"[-1, 0]",10,196
22,2,"[1, 0]",2,17
22,2,"[1, 0]",10,198
6,2,"[1, 0]",2,101
6,2,"[1, 0]",10,242
14,2,"[1, 0]",2,69
18,2,"[1, 0]",10,114
14,2,"[1, 0]",2,29
6,2,"[1, 0]",10,262
14,2,"[-1, 0]",10,112
10,2,"[1, 0]",10,6
6,2,"[-1, 0]",2,43
6,2,"[-1, 0]",2,163
6,2,"[1, 0]",10,62
22,2,"[1, 0]",10,218
6,2,"[1, 0]",10,202
14,2,"[1, 0]",2,229
6,2,"[-1, 0]",10,204
10,2,"[-1, 0]",10,148
14,2,"[1, 0]",2,49
10,2,"[1, 0]",10,226
6,2,"[-1, 0]",10,264
10,2,"[-1, 0]",2,187
6,2,"[-1, 0]",2,223
22,2,"[-1, 0]",2,179
18,2,"[-1, 0]",10,156
10,2,"[1, 0]",10,86
6,2,"[-1, 0]",2,263
14,2,"[1, 0]",2,109
18,2,"[1, 0]",10,34
22,2,"[-1, 0]",10,60
14,2,"[1, 0]",10,70
18,2,"[-1, 0]",10,136
6,2,"[1, 0]",2,221
14,2,"[1, 0]",2,89
6,2,"[-1, 0]",2,83
22,2,"[1, 0]",2,197
6,2,"[-1, 0]",10,144
22,2,"[-1, 0]",2,279
6,2,"[1, 0]",10,42
10,2,"[1, 0]",2,125
14,2,"[-1, 0]",2,231
14,2,"[1, 0]",2,149
18,2,"[-1, 0]",2,215
22,2,"[-1, 0]",2,239
18,2,"[-1, 0]",2,175
18,2,"[-1, 0]",2,195
6,2,"[-1, 0]",10,64
10,2,"[-1, 0]",10,48
