cue1pos,cue2lag,cueCoords,cueEccentricity,trialNumOriginal
14,2,"[-1, 0]",10,212
18,2,"[1, 0]",10,34
10,2,"[1, 0]",2,105
10,2,"[-1, 0]",2,247
18,2,"[1, 0]",2,33
22,2,"[-1, 0]",10,260
22,2,"[-1, 0]",10,160
10,2,"[-1, 0]",2,207
14,2,"[-1, 0]",10,112
14,2,"[-1, 0]",2,171
22,2,"[-1, 0]",2,279
22,2,"[1, 0]",10,138
14,2,"[-1, 0]",10,272
18,2,"[1, 0]",10,114
10,2,"[-1, 0]",10,8
6,2,"[1, 0]",2,201
6,2,"[1, 0]",10,182
14,2,"[1, 0]",10,190
18,2,"[1, 0]",2,73
6,2,"[-1, 0]",10,124
18,2,"[1, 0]",10,14
18,2,"[1, 0]",10,94
22,2,"[1, 0]",10,278
10,2,"[-1, 0]",10,28
18,2,"[1, 0]",10,54
10,2,"[-1, 0]",2,227
10,2,"[1, 0]",2,125
6,2,"[-1, 0]",2,43
22,2,"[1, 0]",2,277
6,2,"[1, 0]",2,41
22,2,"[-1, 0]",2,199
6,2,"[1, 0]",10,42
10,2,"[-1, 0]",10,208
14,2,"[1, 0]",10,10
6,2,"[-1, 0]",10,244
10,2,"[-1, 0]",2,187
10,2,"[1, 0]",2,5
6,2,"[-1, 0]",10,4
10,2,"[-1, 0]",10,268
18,2,"[1, 0]",2,273
6,2,"[1, 0]",10,122
18,2,"[1, 0]",10,74
22,2,"[1, 0]",10,98
22,2,"[1, 0]",2,97
6,2,"[-1, 0]",2,63
22,2,"[1, 0]",2,37
14,2,"[1, 0]",2,49
14,2,"[-1, 0]",2,91
18,2,"[-1, 0]",2,35
22,2,"[1, 0]",2,177
14,2,"[-1, 0]",2,271
14,2,"[1, 0]",10,270
10,2,"[1, 0]",10,246
6,2,"[1, 0]",2,81
22,2,"[1, 0]",10,58
6,2,"[1, 0]",10,82
14,2,"[1, 0]",10,110
14,2,"[1, 0]",10,70
10,2,"[1, 0]",2,165
18,2,"[1, 0]",2,173
6,2,"[-1, 0]",10,184
22,2,"[-1, 0]",10,140
10,2,"[-1, 0]",2,7
18,2,"[-1, 0]",2,115
10,2,"[-1, 0]",10,108
6,2,"[-1, 0]",2,203
10,2,"[1, 0]",2,265
10,2,"[1, 0]",2,85
22,2,"[-1, 0]",2,219
14,2,"[1, 0]",10,210
14,2,"[-1, 0]",2,71
14,2,"[-1, 0]",2,251
6,2,"[-1, 0]",10,24
22,2,"[-1, 0]",10,240
18,2,"[1, 0]",10,174
18,2,"[-1, 0]",2,235
6,2,"[-1, 0]",10,64
22,2,"[1, 0]",2,137
6,2,"[1, 0]",2,21
10,2,"[1, 0]",10,126
6,2,"[1, 0]",10,162
14,2,"[-1, 0]",2,111
22,2,"[-1, 0]",2,59
10,2,"[1, 0]",10,166
18,2,"[1, 0]",2,193
10,2,"[1, 0]",2,65
6,2,"[-1, 0]",10,104
6,2,"[1, 0]",10,102
14,2,"[-1, 0]",2,31
10,2,"[-1, 0]",2,47
22,2,"[1, 0]",2,17
14,2,"[-1, 0]",10,132
18,2,"[-1, 0]",10,256
22,2,"[1, 0]",10,258
18,2,"[-1, 0]",10,36
18,2,"[-1, 0]",10,136
14,2,"[-1, 0]",10,32
18,2,"[-1, 0]",2,255
10,2,"[1, 0]",2,245
10,2,"[1, 0]",10,46
6,2,"[-1, 0]",10,44
18,2,"[1, 0]",10,254
10,2,"[1, 0]",2,25
10,2,"[1, 0]",2,145
22,2,"[1, 0]",2,237
14,2,"[-1, 0]",10,152
22,2,"[-1, 0]",10,20
22,2,"[1, 0]",10,118
14,2,"[-1, 0]",10,252
6,2,"[1, 0]",2,61
10,2,"[1, 0]",10,106
6,2,"[-1, 0]",10,204
22,2,"[-1, 0]",2,19
10,2,"[1, 0]",2,205
10,2,"[1, 0]",10,226
14,2,"[1, 0]",2,169
10,2,"[1, 0]",2,45
22,2,"[1, 0]",2,117
6,2,"[1, 0]",10,262
14,2,"[-1, 0]",2,211
22,2,"[-1, 0]",2,239
22,2,"[1, 0]",2,57
14,2,"[1, 0]",2,129
6,2,"[1, 0]",10,22
10,2,"[1, 0]",10,186
10,2,"[1, 0]",10,266
18,2,"[1, 0]",2,53
6,2,"[1, 0]",2,241
6,2,"[-1, 0]",2,23
14,2,"[1, 0]",2,249
14,2,"[1, 0]",2,149
18,2,"[-1, 0]",10,276
18,2,"[-1, 0]",10,16
6,2,"[1, 0]",10,242
18,2,"[-1, 0]",2,155
22,2,"[-1, 0]",2,99
10,2,"[1, 0]",10,66
18,2,"[-1, 0]",10,216
6,2,"[-1, 0]",10,144
14,2,"[-1, 0]",10,172
10,2,"[-1, 0]",10,188
6,2,"[1, 0]",10,2
18,2,"[1, 0]",10,194
10,2,"[1, 0]",10,86
18,2,"[-1, 0]",10,176
6,2,"[1, 0]",10,142
18,2,"[1, 0]",2,133
22,2,"[-1, 0]",2,139
22,2,"[1, 0]",10,218
18,2,"[1, 0]",2,233
6,2,"[-1, 0]",2,143
10,2,"[-1, 0]",10,148
18,2,"[-1, 0]",2,135
6,2,"[1, 0]",2,261
14,2,"[-1, 0]",2,51
14,2,"[1, 0]",2,9
22,2,"[-1, 0]",2,119
18,2,"[-1, 0]",2,95
6,2,"[-1, 0]",2,83
18,2,"[1, 0]",10,134
6,2,"[-1, 0]",2,103
14,2,"[-1, 0]",2,191
14,2,"[1, 0]",10,130
14,2,"[-1, 0]",10,232
22,2,"[1, 0]",10,158
22,2,"[1, 0]",10,178
18,2,"[1, 0]",2,253
10,2,"[-1, 0]",2,67
18,2,"[-1, 0]",2,15
6,2,"[-1, 0]",10,224
18,2,"[1, 0]",2,113
14,2,"[-1, 0]",10,192
6,2,"[-1, 0]",10,84
10,2,"[1, 0]",10,6
6,2,"[1, 0]",10,222
14,2,"[1, 0]",10,230
6,2,"[-1, 0]",2,223
10,2,"[-1, 0]",10,168
10,2,"[-1, 0]",10,128
