trialNumOriginal,cueCoords,cue1pos,cue2lag,cueEccentricity
87,"[-1, 0]",10,2,2
276,"[-1, 0]",18,2,10
127,"[-1, 0]",10,2,2
238,"[1, 0]",22,2,10
20,"[-1, 0]",22,2,10
210,"[1, 0]",14,2,10
247,"[-1, 0]",10,2,2
231,"[-1, 0]",14,2,2
201,"[1, 0]",6,2,2
105,"[1, 0]",10,2,2
5,"[1, 0]",10,2,2
14,"[1, 0]",18,2,10
94,"[1, 0]",18,2,10
224,"[-1, 0]",6,2,10
43,"[-1, 0]",6,2,2
174,"[1, 0]",18,2,10
107,"[-1, 0]",10,2,2
133,"[1, 0]",18,2,2
110,"[1, 0]",14,2,10
24,"[-1, 0]",6,2,10
196,"[-1, 0]",18,2,10
86,"[1, 0]",10,2,10
31,"[-1, 0]",14,2,2
98,"[1, 0]",22,2,10
143,"[-1, 0]",6,2,2
34,"[1, 0]",18,2,10
101,"[1, 0]",6,2,2
144,"[-1, 0]",6,2,10
117,"[1, 0]",22,2,2
8,"[-1, 0]",10,2,10
129,"[1, 0]",14,2,2
116,"[-1, 0]",18,2,10
182,"[1, 0]",6,2,10
93,"[1, 0]",18,2,2
134,"[1, 0]",18,2,10
212,"[-1, 0]",14,2,10
36,"[-1, 0]",18,2,10
203,"[-1, 0]",6,2,2
18,"[1, 0]",22,2,10
9,"[1, 0]",14,2,2
29,"[1, 0]",14,2,2
191,"[-1, 0]",14,2,2
274,"[1, 0]",18,2,10
10,"[1, 0]",14,2,10
176,"[-1, 0]",18,2,10
79,"[-1, 0]",22,2,2
33,"[1, 0]",18,2,2
32,"[-1, 0]",14,2,10
257,"[1, 0]",22,2,2
171,"[-1, 0]",14,2,2
280,"[-1, 0]",22,2,10
173,"[1, 0]",18,2,2
67,"[-1, 0]",10,2,2
83,"[-1, 0]",6,2,2
118,"[1, 0]",22,2,10
161,"[1, 0]",6,2,2
230,"[1, 0]",14,2,10
149,"[1, 0]",14,2,2
249,"[1, 0]",14,2,2
103,"[-1, 0]",6,2,2
192,"[-1, 0]",14,2,10
220,"[-1, 0]",22,2,10
70,"[1, 0]",14,2,10
235,"[-1, 0]",18,2,2
28,"[-1, 0]",10,2,10
178,"[1, 0]",22,2,10
104,"[-1, 0]",6,2,10
142,"[1, 0]",6,2,10
112,"[-1, 0]",14,2,10
229,"[1, 0]",14,2,2
50,"[1, 0]",14,2,10
58,"[1, 0]",22,2,10
277,"[1, 0]",22,2,2
22,"[1, 0]",6,2,10
74,"[1, 0]",18,2,10
254,"[1, 0]",18,2,10
152,"[-1, 0]",14,2,10
205,"[1, 0]",10,2,2
185,"[1, 0]",10,2,2
189,"[1, 0]",14,2,2
42,"[1, 0]",6,2,10
39,"[-1, 0]",22,2,2
265,"[1, 0]",10,2,2
237,"[1, 0]",22,2,2
256,"[-1, 0]",18,2,10
106,"[1, 0]",10,2,10
180,"[-1, 0]",22,2,10
154,"[1, 0]",18,2,10
41,"[1, 0]",6,2,2
246,"[1, 0]",10,2,10
121,"[1, 0]",6,2,2
222,"[1, 0]",6,2,10
172,"[-1, 0]",14,2,10
60,"[-1, 0]",22,2,10
13,"[1, 0]",18,2,2
82,"[1, 0]",6,2,10
198,"[1, 0]",22,2,10
61,"[1, 0]",6,2,2
62,"[1, 0]",6,2,10
193,"[1, 0]",18,2,2
211,"[-1, 0]",14,2,2
202,"[1, 0]",6,2,10
99,"[-1, 0]",22,2,2
272,"[-1, 0]",14,2,10
167,"[-1, 0]",10,2,2
156,"[-1, 0]",18,2,10
248,"[-1, 0]",10,2,10
266,"[1, 0]",10,2,10
214,"[1, 0]",18,2,10
25,"[1, 0]",10,2,2
146,"[1, 0]",10,2,10
139,"[-1, 0]",22,2,2
262,"[1, 0]",6,2,10
243,"[-1, 0]",6,2,2
49,"[1, 0]",14,2,2
123,"[-1, 0]",6,2,2
147,"[-1, 0]",10,2,2
91,"[-1, 0]",14,2,2
190,"[1, 0]",14,2,10
71,"[-1, 0]",14,2,2
126,"[1, 0]",10,2,10
51,"[-1, 0]",14,2,2
76,"[-1, 0]",18,2,10
250,"[1, 0]",14,2,10
130,"[1, 0]",14,2,10
68,"[-1, 0]",10,2,10
168,"[-1, 0]",10,2,10
207,"[-1, 0]",10,2,2
275,"[-1, 0]",18,2,2
151,"[-1, 0]",14,2,2
37,"[1, 0]",22,2,2
66,"[1, 0]",10,2,10
30,"[1, 0]",14,2,10
97,"[1, 0]",22,2,2
160,"[-1, 0]",22,2,10
177,"[1, 0]",22,2,2
194,"[1, 0]",18,2,10
163,"[-1, 0]",6,2,2
260,"[-1, 0]",22,2,10
252,"[-1, 0]",14,2,10
69,"[1, 0]",14,2,2
75,"[-1, 0]",18,2,2
188,"[-1, 0]",10,2,10
165,"[1, 0]",10,2,2
140,"[-1, 0]",22,2,10
55,"[-1, 0]",18,2,2
120,"[-1, 0]",22,2,10
261,"[1, 0]",6,2,2
169,"[1, 0]",14,2,2
77,"[1, 0]",22,2,2
258,"[1, 0]",22,2,10
218,"[1, 0]",22,2,10
242,"[1, 0]",6,2,10
223,"[-1, 0]",6,2,2
181,"[1, 0]",6,2,2
11,"[-1, 0]",14,2,2
131,"[-1, 0]",14,2,2
157,"[1, 0]",22,2,2
216,"[-1, 0]",18,2,10
102,"[1, 0]",6,2,10
234,"[1, 0]",18,2,10
239,"[-1, 0]",22,2,2
27,"[-1, 0]",10,2,2
64,"[-1, 0]",6,2,10
259,"[-1, 0]",22,2,2
128,"[-1, 0]",10,2,10
264,"[-1, 0]",6,2,10
219,"[-1, 0]",22,2,2
52,"[-1, 0]",14,2,10
15,"[-1, 0]",18,2,2
240,"[-1, 0]",22,2,10
56,"[-1, 0]",18,2,10
150,"[1, 0]",14,2,10
115,"[-1, 0]",18,2,2
1,"[1, 0]",6,2,2
109,"[1, 0]",14,2,2
88,"[-1, 0]",10,2,10
100,"[-1, 0]",22,2,10
12,"[-1, 0]",14,2,10
59,"[-1, 0]",22,2,2
241,"[1, 0]",6,2,2
204,"[-1, 0]",6,2,10
124,"[-1, 0]",6,2,10
95,"[-1, 0]",18,2,2
45,"[1, 0]",10,2,2
135,"[-1, 0]",18,2,2
227,"[-1, 0]",10,2,2
90,"[1, 0]",14,2,10
2,"[1, 0]",6,2,10
213,"[1, 0]",18,2,2
255,"[-1, 0]",18,2,2
209,"[1, 0]",14,2,2
253,"[1, 0]",18,2,2
46,"[1, 0]",10,2,10
159,"[-1, 0]",22,2,2
