cue1pos,cue2lag,cueCoords,cueEccentricity,trialNumOriginal
10,2,"[1, 0]",10,46
6,2,"[1, 0]",2,241
14,2,"[-1, 0]",2,111
18,2,"[-1, 0]",2,235
22,2,"[-1, 0]",10,100
6,2,"[1, 0]",2,41
10,2,"[-1, 0]",2,127
14,2,"[1, 0]",2,269
6,2,"[-1, 0]",10,124
22,2,"[-1, 0]",2,219
10,2,"[1, 0]",10,206
10,2,"[-1, 0]",2,187
22,2,"[1, 0]",10,78
18,2,"[1, 0]",2,153
18,2,"[1, 0]",10,34
6,2,"[1, 0]",10,42
10,2,"[1, 0]",10,126
10,2,"[-1, 0]",2,27
22,2,"[-1, 0]",10,280
6,2,"[1, 0]",10,262
6,2,"[1, 0]",10,102
22,2,"[1, 0]",2,177
14,2,"[-1, 0]",2,71
18,2,"[1, 0]",10,154
22,2,"[1, 0]",10,38
14,2,"[1, 0]",2,49
14,2,"[-1, 0]",2,31
18,2,"[-1, 0]",2,275
6,2,"[1, 0]",2,21
18,2,"[1, 0]",10,254
18,2,"[-1, 0]",10,236
18,2,"[-1, 0]",10,116
10,2,"[1, 0]",2,45
18,2,"[-1, 0]",10,136
18,2,"[-1, 0]",10,156
14,2,"[1, 0]",2,189
10,2,"[1, 0]",10,226
6,2,"[-1, 0]",2,143
18,2,"[-1, 0]",10,216
22,2,"[1, 0]",2,197
10,2,"[-1, 0]",2,47
22,2,"[-1, 0]",10,80
18,2,"[1, 0]",2,33
14,2,"[1, 0]",2,9
10,2,"[-1, 0]",10,268
14,2,"[1, 0]",2,149
6,2,"[1, 0]",2,1
10,2,"[-1, 0]",2,167
10,2,"[-1, 0]",2,147
22,2,"[1, 0]",2,17
10,2,"[-1, 0]",10,48
22,2,"[-1, 0]",10,200
10,2,"[-1, 0]",10,228
10,2,"[-1, 0]",10,28
10,2,"[-1, 0]",10,168
10,2,"[1, 0]",2,225
10,2,"[1, 0]",10,86
22,2,"[1, 0]",10,198
14,2,"[1, 0]",10,30
10,2,"[1, 0]",10,146
14,2,"[1, 0]",2,109
22,2,"[1, 0]",2,157
6,2,"[1, 0]",10,222
22,2,"[-1, 0]",10,160
18,2,"[-1, 0]",2,255
10,2,"[1, 0]",10,26
14,2,"[1, 0]",10,150
