trialnum,subject,answerPos0,answer0,response0,correct0,answerPos1,answer1,response1,correct1,cueSpatialPos,cueEccentricity,timingBlips
217,Adi ,10,G ,G ,1,6,B ,B ,1,"[1, 0] ",3,0
218,Adi ,10,B ,B ,1,14,G ,G ,1,"[1, 0] ",3,0
219,Adi ,10,G ,G ,1,8,B ,B ,1,"[-1, 0] ",1.5,0
220,Adi ,10,B ,B ,1,12,G ,G ,1,"[-1, 0] ",1.5,0
221,Adi ,10,B ,G ,0,10,G ,B ,0,"[1, 0] ",9,0
222,Adi ,10,B ,B ,1,13,G ,G ,1,"[1, 0] ",3,0
223,Adi ,10,B ,B ,1,14,G ,G ,1,"[1, 0] ",4.5,0
224,Adi ,10,G ,G ,1,7,B ,B ,1,"[-1, 0] ",4.5,0
225,Adi ,10,B ,B ,1,12,G ,G ,1,"[1, 0] ",3,0
226,Adi ,10,B ,B ,1,13,G ,G ,1,"[-1, 0] ",3,0
227,Adi ,10,G ,G ,1,8,B ,B ,1,"[-1, 0] ",3,0
228,Adi ,10,G ,G ,1,7,B ,B ,1,"[1, 0] ",9,0
229,Adi ,10,G ,G ,1,9,B ,B ,1,"[-1, 0] ",1.5,0
230,Adi ,10,B ,B ,1,11,G ,G ,1,"[-1, 0] ",4.5,0
231,Adi ,10,G ,G ,1,9,B ,B ,1,"[-1, 0] ",4.5,0
232,Adi ,10,G ,G ,1,8,B ,B ,1,"[1, 0] ",3,0
233,Adi ,10,B ,B ,1,14,G ,G ,1,"[-1, 0] ",3,0
234,Adi ,10,G ,G ,1,8,B ,B ,1,"[1, 0] ",4.5,0
235,Adi ,10,B ,G ,0,10,G ,B ,0,"[1, 0] ",3,0
236,Adi ,10,G ,G ,1,7,B ,B ,1,"[1, 0] ",1.5,0
237,Adi ,10,B ,B ,1,14,G ,G ,1,"[-1, 0] ",9,0
238,Adi ,10,B ,B ,1,13,G ,G ,1,"[1, 0] ",4.5,0
239,Adi ,10,B ,B ,1,10,G ,G ,1,"[-1, 0] ",9,0
240,Adi ,10,B ,B ,1,12,G ,G ,1,"[-1, 0] ",4.5,0
241,Adi ,10,B ,B ,1,14,G ,G ,1,"[1, 0] ",9,0
242,Adi ,10,B ,B ,1,10,G ,G ,1,"[-1, 0] ",4.5,0
243,Adi ,10,B ,B ,1,13,G ,G ,1,"[-1, 0] ",9,0
244,Adi ,10,G ,G ,1,6,B ,B ,1,"[1, 0] ",4.5,0
245,Adi ,10,B ,G ,0,13,G ,B ,0,"[1, 0] ",9,0
246,Adi ,10,G ,G ,1,7,B ,B ,1,"[-1, 0] ",9,0
247,Adi ,10,G ,G ,1,7,B ,B ,1,"[1, 0] ",3,0
248,Adi ,10,G ,G ,1,8,B ,B ,1,"[1, 0] ",9,0
249,Adi ,10,B ,G ,0,11,G ,B ,0,"[1, 0] ",3,0
250,Adi ,10,B ,B ,1,13,G ,G ,1,"[1, 0] ",1.5,0
251,Adi ,10,B ,B ,1,13,G ,G ,1,"[-1, 0] ",4.5,0
252,Adi ,10,G ,G ,1,6,B ,B ,1,"[-1, 0] ",9,0
253,Adi ,10,B ,G ,0,10,G ,B ,0,"[-1, 0] ",3,0
254,Adi ,10,G ,G ,1,7,B ,B ,1,"[-1, 0] ",1.5,0
255,Adi ,10,B ,G ,0,12,G ,B ,0,"[1, 0] ",9,0
256,Adi ,10,G ,G ,1,6,B ,B ,1,"[-1, 0] ",3,0
257,Adi ,10,G ,G ,1,8,B ,B ,1,"[-1, 0] ",4.5,0
258,Adi ,10,B ,B ,1,11,G ,G ,1,"[1, 0] ",4.5,0
259,Adi ,10,B ,B ,1,10,G ,G ,1,"[1, 0] ",4.5,0
260,Adi ,10,G ,G ,1,9,B ,B ,1,"[-1, 0] ",9,0
261,Adi ,10,G ,G ,1,7,B ,B ,1,"[-1, 0] ",3,0
262,Adi ,10,B ,G ,0,11,G ,B ,0,"[-1, 0] ",9,0
263,Adi ,10,G ,G ,1,9,B ,B ,1,"[1, 0] ",9,0
264,Adi ,10,G ,B ,0,9,B ,G ,0,"[1, 0] ",4.5,0
265,Adi ,10,B ,B ,1,12,G ,G ,1,"[1, 0] ",4.5,0
266,Adi ,10,B ,B ,1,11,G ,G ,1,"[-1, 0] ",1.5,0
267,Adi ,10,B ,B ,1,14,G ,G ,1,"[-1, 0] ",1.5,0
268,Adi ,10,G ,G ,1,6,B ,B ,1,"[1, 0] ",9,0
269,Adi ,10,B ,B ,1,12,G ,G ,1,"[-1, 0] ",9,0
270,Adi ,10,G ,G ,1,9,B ,B ,1,"[1, 0] ",1.5,0
271,Adi ,10,B ,B ,1,11,G ,G ,1,"[-1, 0] ",3,0
272,Adi ,10,B ,B ,1,14,G ,G ,1,"[-1, 0] ",4.5,0
273,Adi ,10,G ,G ,1,8,B ,B ,1,"[1, 0] ",1.5,0
274,Adi ,10,B ,B ,1,10,G ,G ,1,"[1, 0] ",1.5,0
275,Adi ,10,G ,G ,1,8,B ,B ,1,"[-1, 0] ",9,0
276,Adi ,10,B ,B ,1,13,G ,G ,1,"[-1, 0] ",1.5,0
277,Adi ,10,B ,B ,1,12,G ,G ,1,"[-1, 0] ",3,0
278,Adi ,10,B ,G ,0,10,G ,B ,0,"[-1, 0] ",1.5,0
279,Adi ,10,B ,G ,0,11,G ,B ,0,"[1, 0] ",9,0
280,Adi ,10,B ,B ,1,14,G ,G ,1,"[1, 0] ",1.5,0
281,Adi ,10,G ,G ,1,9,B ,B ,1,"[1, 0] ",3,0
282,Adi ,10,G ,G ,1,6,B ,B ,1,"[1, 0] ",1.5,0
283,Adi ,10,G ,G ,1,6,B ,B ,1,"[-1, 0] ",1.5,0
284,Adi ,10,B ,B ,1,11,G ,G ,1,"[1, 0] ",1.5,0
285,Adi ,10,G ,G ,1,6,B ,B ,1,"[-1, 0] ",4.5,0
286,Adi ,10,G ,G ,1,7,B ,B ,1,"[1, 0] ",4.5,0
287,Adi ,10,G ,G ,1,9,B ,B ,1,"[-1, 0] ",3,0
288,Adi ,10,B ,G ,0,11,G ,B ,0,"[1, 0] ",9,0
289,Adi ,10,G ,G ,1,7,B ,B ,1,"[-1, 0] ",9,0
290,Adi ,10,G ,G ,1,8,B ,B ,1,"[1, 0] ",1.5,0
291,Adi ,10,G ,G ,1,6,B ,B ,1,"[1, 0] ",1.5,0
292,Adi ,10,B ,B ,1,10,G ,G ,1,"[1, 0] ",3,0
293,Adi ,10,B ,B ,1,11,G ,G ,1,"[1, 0] ",3,0
294,Adi ,10,G ,G ,1,6,B ,B ,1,"[-1, 0] ",1.5,0
295,Adi ,10,G ,G ,1,8,B ,B ,1,"[-1, 0] ",1.5,0
296,Adi ,10,B ,G ,0,10,G ,B ,0,"[-1, 0] ",3,0
297,Adi ,10,B ,B ,1,14,G ,G ,1,"[1, 0] ",3,0
298,Adi ,10,G ,G ,1,7,B ,B ,1,"[1, 0] ",3,0
299,Adi ,10,G ,G ,1,7,B ,B ,1,"[-1, 0] ",4.5,0
300,Adi ,10,B ,B ,1,14,G ,G ,1,"[-1, 0] ",4.5,0
301,Adi ,10,G ,B ,0,8,B ,G ,0,"[1, 0] ",3,0
302,Adi ,10,B ,G ,0,11,G ,B ,0,"[-1, 0] ",9,0
303,Adi ,10,B ,G ,0,12,G ,B ,0,"[1, 0] ",3,0
304,Adi ,10,B ,B ,1,14,G ,G ,1,"[-1, 0] ",3,0
305,Adi ,10,G ,G ,1,8,B ,B ,1,"[1, 0] ",9,0
306,Adi ,10,B ,G ,0,10,G ,B ,0,"[1, 0] ",4.5,0
307,Adi ,10,B ,B ,1,11,G ,G ,1,"[-1, 0] ",1.5,0
308,Adi ,10,B ,B ,1,12,G ,G ,1,"[-1, 0] ",4.5,0
309,Adi ,10,G ,G ,1,8,B ,B ,1,"[-1, 0] ",3,0
310,Adi ,10,B ,G ,0,10,G ,B ,0,"[-1, 0] ",1.5,0
311,Adi ,10,B ,B ,1,11,G ,G ,1,"[-1, 0] ",4.5,0
312,Adi ,10,G ,G ,1,8,B ,B ,1,"[-1, 0] ",4.5,0
313,Adi ,10,G ,G ,1,7,B ,B ,1,"[-1, 0] ",3,0
314,Adi ,10,B ,G ,0,12,G ,B ,0,"[-1, 0] ",9,0
315,Adi ,10,G ,G ,1,8,B ,B ,1,"[1, 0] ",4.5,0
316,Adi ,10,G ,G ,1,9,B ,B ,1,"[1, 0] ",9,0
317,Adi ,10,B ,B ,1,13,G ,G ,1,"[1, 0] ",1.5,0
318,Adi ,10,B ,B ,1,13,G ,G ,1,"[1, 0] ",4.5,0
319,Adi ,10,B ,B ,1,14,G ,G ,1,"[1, 0] ",4.5,0
320,Adi ,10,B ,G ,0,10,G ,B ,0,"[1, 0] ",9,0
321,Adi ,10,B ,G ,0,13,G ,B ,0,"[1, 0] ",9,0
322,Adi ,10,B ,B ,1,13,G ,G ,1,"[1, 0] ",3,0
323,Adi ,10,G ,G ,1,9,B ,B ,1,"[-1, 0] ",9,1
324,Adi ,10,B ,B ,1,11,G ,G ,1,"[1, 0] ",4.5,0
325,Adi ,10,G ,G ,1,6,B ,B ,1,"[-1, 0] ",9,2
326,Adi ,10,G ,B ,0,9,B ,G ,0,"[-1, 0] ",1.5,0
327,Adi ,10,B ,B ,1,13,G ,G ,1,"[-1, 0] ",3,0
328,Adi ,10,G ,G ,1,7,B ,B ,1,"[1, 0] ",4.5,0
329,Adi ,10,B ,G ,0,10,G ,B ,0,"[-1, 0] ",9,0
330,Adi ,10,B ,B ,1,11,G ,G ,1,"[-1, 0] ",3,0
331,Adi ,10,G ,G ,1,9,B ,B ,1,"[1, 0] ",3,0
332,Adi ,10,B ,G ,0,10,G ,B ,0,"[-1, 0] ",4.5,0
333,Adi ,10,B ,B ,1,12,G ,G ,1,"[1, 0] ",4.5,0
