experimentPhase,trialnum,subject,task,answerPos0,cueSpatialPos1,cueEccentricity1,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,m18,m19,m20,m21,m22,m23,m24,m25,m26,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,timingBlips
RSVP_two_streams_bigger_cue_size_new ,11 ,3 , T1 ,22 ,"[1, 0] ",10.0 ,R ,D ,N ,E ,L ,B ,P ,F ,S ,X ,U ,C ,A ,W ,I ,K ,J ,O ,Y ,Q ,T ,M ,V ,Z ,G ,H ,D ,Y ,K ,S ,W ,H ,U ,Z ,M ,L ,N ,A ,J ,F ,C ,B ,P ,V ,X ,G ,O ,  ,Q ,I ,R ,E ,0
RSVP_two_streams_bigger_cue_size_new ,12 ,3 , T1 ,18 ,"[-1, 0] ",10.0 ,X ,F ,C ,Z ,P ,G ,R ,S ,A ,J ,M ,Y ,U ,Q ,H ,V ,T ,I ,L ,K ,W ,B ,D ,O ,E ,N ,P ,O ,Z ,D ,J ,B ,N ,F ,W ,M ,Q ,K ,H ,X ,I ,Y ,S ,  ,U ,L ,E ,T ,R ,A ,C ,V ,0
RSVP_two_streams_bigger_cue_size_new ,13 ,3 , T1 ,18 ,"[1, 0] ",10.0 ,C ,N ,W ,R ,P ,L ,K ,V ,F ,U ,Z ,H ,A ,Y ,Q ,O ,I ,M ,D ,J ,B ,G ,T ,E ,X ,S ,Q ,J ,C ,A ,R ,X ,U ,O ,D ,Y ,E ,K ,N ,M ,I ,W ,H ,  ,S ,Z ,T ,P ,L ,F ,B ,V ,0
RSVP_two_streams_bigger_cue_size_new ,14 ,3 , T1 ,18 ,"[1, 0] ",10.0 ,N ,R ,K ,H ,Z ,V ,O ,A ,L ,W ,M ,F ,C ,D ,G ,T ,Q ,J ,X ,S ,B ,I ,U ,E ,Y ,P ,N ,P ,D ,M ,W ,S ,L ,C ,E ,O ,Z ,A ,X ,G ,Y ,I ,K ,  ,T ,V ,R ,J ,Q ,U ,H ,B ,0
RSVP_two_streams_bigger_cue_size_new ,15 ,3 , T1 ,22 ,"[1, 0] ",3.0 ,W ,T ,Q ,J ,Z ,F ,Y ,H ,V ,P ,L ,M ,O ,C ,N ,S ,X ,A ,R ,B ,G ,D ,U ,I ,K ,E ,U ,Y ,V ,J ,G ,L ,Z ,Q ,A ,W ,S ,M ,I ,H ,K ,B ,F ,P ,C ,E ,N ,  ,X ,T ,O ,R ,1
RSVP_two_streams_bigger_cue_size_new ,16 ,3 , T1 ,10 ,"[-1, 0] ",3.0 ,X ,W ,F ,N ,V ,G ,R ,Y ,O ,J ,P ,H ,Z ,S ,Q ,A ,B ,I ,M ,L ,E ,C ,T ,U ,K ,D ,V ,E ,M ,W ,I ,C ,Z ,F ,X ,  ,H ,N ,S ,A ,Y ,G ,Q ,D ,J ,K ,O ,U ,L ,T ,P ,R ,0
RSVP_two_streams_bigger_cue_size_new ,17 ,3 , T1 ,18 ,"[-1, 0] ",3.0 ,X ,J ,S ,V ,Q ,M ,N ,D ,K ,U ,T ,L ,P ,F ,O ,A ,E ,Z ,C ,B ,R ,H ,Y ,W ,I ,G ,S ,F ,E ,R ,K ,Z ,V ,D ,A ,Q ,J ,B ,P ,C ,X ,Y ,T ,  ,O ,W ,L ,M ,I ,H ,N ,G ,0
RSVP_two_streams_bigger_cue_size_new ,18 ,3 , T1 ,10 ,"[1, 0] ",10.0 ,Z ,T ,S ,H ,U ,A ,E ,W ,O ,V ,Y ,J ,R ,G ,X ,I ,C ,L ,K ,N ,D ,B ,P ,F ,Q ,M ,I ,H ,U ,N ,P ,S ,E ,Z ,V ,  ,T ,R ,D ,X ,Q ,L ,K ,M ,B ,A ,C ,F ,Y ,G ,W ,J ,0
RSVP_two_streams_bigger_cue_size_new ,19 ,3 , T1 ,18 ,"[1, 0] ",10.0 ,I ,M ,L ,H ,D ,B ,E ,K ,C ,G ,J ,P ,F ,A ,S ,R ,O ,X ,T ,W ,N ,Z ,U ,Q ,Y ,V ,E ,F ,W ,D ,A ,M ,B ,K ,C ,N ,R ,X ,Z ,Q ,O ,U ,H ,  ,S ,L ,Y ,G ,P ,V ,J ,T ,0
RSVP_two_streams_bigger_cue_size_new ,20 ,3 , T1 ,10 ,"[-1, 0] ",10.0 ,Q ,G ,V ,S ,C ,Y ,R ,W ,O ,J ,P ,K ,A ,E ,T ,M ,N ,U ,D ,B ,L ,F ,Z ,I ,X ,H ,H ,A ,T ,O ,S ,V ,B ,R ,N ,  ,K ,L ,U ,F ,W ,D ,I ,J ,E ,Y ,G ,M ,C ,Q ,Z ,X ,0
RSVP_two_streams_bigger_cue_size_new ,21 ,3 , T1 ,14 ,"[1, 0] ",3.0 ,G ,S ,U ,W ,H ,Q ,P ,V ,F ,B ,Z ,R ,D ,C ,Y ,M ,E ,I ,K ,N ,T ,X ,J ,L ,O ,A ,Y ,T ,X ,K ,M ,S ,Q ,G ,H ,I ,P ,U ,R ,  ,D ,B ,F ,E ,W ,Z ,L ,A ,N ,C ,V ,O ,0
RSVP_two_streams_bigger_cue_size_new ,22 ,3 , T1 ,14 ,"[1, 0] ",3.0 ,T ,A ,Z ,F ,D ,O ,U ,Q ,J ,K ,X ,G ,N ,R ,L ,S ,C ,M ,W ,H ,P ,V ,B ,E ,Y ,I ,S ,O ,U ,A ,B ,Q ,G ,D ,P ,I ,V ,Z ,W ,  ,M ,R ,F ,H ,L ,Y ,J ,E ,N ,C ,X ,T ,0
RSVP_two_streams_bigger_cue_size_new ,23 ,3 , T1 ,10 ,"[1, 0] ",10.0 ,V ,Z ,E ,K ,N ,R ,Q ,H ,O ,X ,L ,W ,I ,F ,G ,Y ,P ,A ,D ,U ,B ,J ,S ,T ,C ,M ,A ,D ,Z ,B ,C ,V ,Q ,K ,M ,  ,W ,J ,T ,U ,E ,N ,F ,L ,I ,O ,H ,P ,R ,G ,X ,Y ,0
RSVP_two_streams_bigger_cue_size_new ,24 ,3 , T1 ,18 ,"[-1, 0] ",10.0 ,Z ,S ,U ,I ,E ,Y ,P ,G ,C ,R ,K ,T ,A ,L ,F ,V ,J ,O ,D ,Q ,X ,W ,M ,B ,H ,N ,I ,C ,W ,O ,E ,B ,R ,S ,L ,F ,M ,T ,Y ,J ,V ,Q ,H ,  ,N ,A ,P ,G ,D ,X ,U ,Z ,0
RSVP_two_streams_bigger_cue_size_new ,25 ,3 , T1 ,14 ,"[-1, 0] ",10.0 ,M ,R ,F ,O ,N ,D ,S ,W ,I ,H ,C ,G ,K ,J ,V ,L ,P ,Q ,U ,Y ,B ,T ,A ,Z ,X ,E ,L ,Z ,R ,K ,A ,J ,T ,S ,D ,Y ,Q ,I ,M ,  ,G ,H ,C ,P ,E ,N ,F ,B ,X ,W ,U ,O ,0
RSVP_two_streams_bigger_cue_size_new ,26 ,3 , T1 ,14 ,"[-1, 0] ",3.0 ,W ,M ,L ,N ,F ,E ,V ,B ,X ,U ,H ,Z ,Q ,K ,J ,P ,A ,I ,R ,D ,T ,S ,C ,O ,G ,Y ,N ,H ,E ,K ,A ,G ,Z ,Y ,S ,V ,D ,U ,I ,  ,W ,L ,F ,R ,X ,T ,O ,J ,C ,Q ,M ,B ,0
RSVP_two_streams_bigger_cue_size_new ,27 ,3 , T1 ,6 ,"[1, 0] ",10.0 ,G ,Q ,I ,C ,Y ,T ,H ,R ,P ,X ,D ,F ,J ,W ,N ,V ,U ,O ,S ,Z ,A ,K ,M ,E ,L ,B ,V ,K ,T ,X ,F ,  ,M ,Z ,P ,H ,L ,W ,C ,R ,S ,N ,I ,Y ,J ,D ,O ,Q ,A ,U ,E ,G ,0
RSVP_two_streams_bigger_cue_size_new ,28 ,3 , T1 ,22 ,"[-1, 0] ",3.0 ,H ,U ,G ,X ,B ,E ,O ,C ,I ,D ,V ,F ,L ,P ,M ,R ,W ,J ,T ,Y ,K ,A ,S ,Q ,N ,Z ,A ,B ,S ,Q ,D ,G ,K ,V ,P ,L ,C ,Y ,O ,R ,U ,T ,Z ,E ,F ,J ,H ,  ,N ,X ,W ,M ,0
RSVP_two_streams_bigger_cue_size_new ,29 ,3 , T1 ,14 ,"[1, 0] ",10.0 ,E ,C ,L ,V ,O ,G ,P ,F ,B ,T ,N ,W ,X ,Y ,Z ,R ,U ,K ,A ,Q ,D ,H ,S ,M ,I ,J ,S ,R ,I ,B ,Q ,L ,X ,A ,V ,Y ,C ,W ,D ,  ,F ,U ,E ,Z ,O ,P ,T ,M ,K ,N ,H ,J ,0
RSVP_two_streams_bigger_cue_size_new ,30 ,3 , T1 ,22 ,"[1, 0] ",3.0 ,Q ,C ,W ,J ,Z ,B ,U ,G ,R ,X ,V ,H ,F ,P ,I ,T ,D ,A ,Y ,E ,L ,M ,K ,O ,S ,N ,R ,J ,D ,W ,M ,T ,A ,X ,N ,C ,Z ,Q ,E ,O ,Y ,P ,V ,L ,G ,U ,F ,  ,K ,H ,S ,B ,0
RSVP_two_streams_bigger_cue_size_new ,31 ,3 , T1 ,10 ,"[-1, 0] ",10.0 ,L ,P ,J ,B ,U ,M ,V ,G ,F ,Z ,H ,T ,W ,D ,E ,X ,I ,C ,Q ,A ,R ,Y ,S ,K ,O ,N ,F ,U ,L ,Q ,Y ,A ,O ,P ,H ,  ,D ,Z ,J ,R ,W ,S ,I ,C ,T ,M ,X ,E ,N ,G ,K ,V ,0
RSVP_two_streams_bigger_cue_size_new ,32 ,3 , T1 ,6 ,"[1, 0] ",10.0 ,N ,W ,J ,K ,F ,B ,X ,Y ,P ,R ,C ,A ,M ,D ,U ,L ,G ,E ,Q ,I ,Z ,T ,V ,O ,S ,H ,K ,D ,V ,U ,J ,  ,P ,A ,T ,X ,R ,N ,G ,L ,C ,Y ,Q ,H ,O ,E ,B ,Z ,S ,F ,I ,M ,0
RSVP_two_streams_bigger_cue_size_new ,33 ,3 , T1 ,6 ,"[1, 0] ",10.0 ,U ,L ,K ,N ,X ,F ,P ,E ,I ,Q ,B ,R ,J ,D ,V ,C ,S ,W ,Z ,A ,M ,H ,O ,Y ,G ,T ,Q ,D ,L ,J ,Z ,  ,C ,I ,K ,H ,F ,U ,A ,N ,B ,G ,M ,P ,O ,R ,T ,W ,E ,X ,S ,Y ,0
RSVP_two_streams_bigger_cue_size_new ,34 ,3 , T1 ,14 ,"[1, 0] ",3.0 ,C ,O ,H ,G ,N ,Z ,L ,A ,W ,M ,R ,Q ,I ,F ,P ,Y ,T ,B ,D ,S ,E ,U ,J ,X ,V ,K ,G ,O ,J ,H ,Y ,P ,S ,A ,K ,R ,W ,E ,N ,  ,D ,X ,V ,M ,B ,L ,T ,I ,Z ,C ,U ,F ,0
RSVP_two_streams_bigger_cue_size_new ,35 ,3 , T1 ,14 ,"[-1, 0] ",10.0 ,O ,H ,N ,L ,E ,K ,Z ,G ,T ,X ,C ,S ,R ,D ,B ,F ,Q ,W ,I ,M ,P ,A ,J ,V ,Y ,U ,D ,W ,C ,G ,H ,T ,U ,F ,B ,S ,R ,O ,J ,  ,P ,X ,V ,N ,Y ,L ,A ,K ,I ,M ,Q ,Z ,0
RSVP_two_streams_bigger_cue_size_new ,36 ,3 , T1 ,6 ,"[1, 0] ",10.0 ,N ,R ,O ,L ,G ,C ,Z ,Q ,W ,E ,H ,Y ,M ,F ,T ,J ,K ,P ,S ,A ,V ,X ,B ,D ,U ,I ,V ,X ,D ,Y ,G ,  ,R ,F ,B ,H ,O ,K ,L ,I ,J ,N ,Z ,T ,E ,Q ,M ,P ,S ,U ,W ,A ,0
RSVP_two_streams_bigger_cue_size_new ,37 ,3 , T1 ,22 ,"[1, 0] ",10.0 ,R ,E ,M ,C ,G ,H ,L ,T ,W ,X ,A ,Y ,D ,I ,U ,S ,Q ,V ,N ,F ,P ,K ,O ,Z ,J ,B ,A ,W ,C ,B ,I ,T ,X ,D ,G ,M ,F ,O ,V ,Q ,S ,L ,R ,Y ,J ,H ,P ,  ,K ,Z ,E ,N ,0
RSVP_two_streams_bigger_cue_size_new ,38 ,3 , T1 ,22 ,"[-1, 0] ",3.0 ,B ,I ,E ,O ,F ,A ,T ,V ,W ,R ,N ,C ,H ,Z ,K ,M ,X ,P ,Y ,Q ,L ,S ,G ,U ,J ,D ,J ,I ,Y ,B ,U ,R ,W ,S ,L ,C ,A ,V ,G ,X ,D ,Q ,Z ,K ,T ,E ,O ,  ,F ,H ,M ,P ,0
RSVP_two_streams_bigger_cue_size_new ,39 ,3 , T1 ,10 ,"[1, 0] ",10.0 ,K ,X ,J ,O ,I ,S ,A ,R ,U ,N ,V ,F ,E ,C ,T ,D ,P ,Q ,H ,Y ,Z ,W ,M ,G ,B ,L ,D ,I ,W ,L ,N ,K ,G ,U ,Y ,  ,S ,F ,R ,B ,Z ,P ,C ,O ,E ,T ,A ,X ,M ,Q ,H ,J ,0
RSVP_two_streams_bigger_cue_size_new ,40 ,3 , T1 ,6 ,"[-1, 0] ",10.0 ,Y ,H ,I ,R ,L ,C ,F ,D ,N ,Q ,G ,J ,U ,E ,K ,B ,P ,A ,V ,O ,T ,S ,M ,X ,W ,Z ,Z ,X ,Y ,Q ,K ,  ,V ,S ,M ,B ,P ,W ,R ,T ,O ,N ,L ,A ,E ,F ,C ,J ,H ,U ,I ,D ,0
RSVP_two_streams_bigger_cue_size_new ,41 ,3 , T1 ,6 ,"[-1, 0] ",10.0 ,Y ,S ,C ,L ,I ,X ,H ,O ,F ,J ,W ,A ,E ,Z ,U ,V ,T ,P ,G ,Q ,N ,K ,R ,D ,M ,B ,X ,V ,M ,L ,Z ,  ,H ,N ,C ,I ,W ,T ,D ,A ,E ,J ,R ,P ,O ,B ,Y ,Q ,G ,F ,U ,S ,0
RSVP_two_streams_bigger_cue_size_new ,42 ,3 , T1 ,10 ,"[1, 0] ",10.0 ,I ,Q ,H ,D ,V ,Y ,E ,O ,C ,T ,A ,P ,S ,Z ,X ,K ,W ,G ,J ,N ,U ,R ,M ,F ,B ,L ,J ,F ,G ,P ,W ,U ,Y ,L ,Q ,  ,I ,S ,H ,Z ,X ,M ,K ,R ,E ,C ,N ,B ,V ,A ,O ,D ,0
RSVP_two_streams_bigger_cue_size_new ,43 ,3 , T1 ,22 ,"[1, 0] ",10.0 ,V ,O ,Q ,K ,E ,C ,G ,I ,S ,N ,A ,F ,D ,T ,X ,P ,W ,L ,U ,Z ,H ,Y ,R ,B ,J ,M ,J ,Z ,R ,M ,U ,I ,C ,L ,Y ,Q ,K ,H ,N ,E ,X ,F ,O ,P ,V ,G ,T ,  ,W ,D ,S ,B ,0
RSVP_two_streams_bigger_cue_size_new ,44 ,3 , T1 ,18 ,"[1, 0] ",3.0 ,U ,R ,G ,P ,S ,H ,I ,Y ,L ,M ,B ,K ,E ,O ,W ,F ,N ,Z ,C ,D ,A ,V ,T ,J ,X ,Q ,D ,Z ,S ,T ,I ,F ,O ,W ,Q ,M ,X ,J ,U ,H ,G ,A ,K ,  ,N ,Y ,L ,C ,E ,R ,P ,B ,0
RSVP_two_streams_bigger_cue_size_new ,45 ,3 , T1 ,18 ,"[-1, 0] ",10.0 ,W ,J ,I ,O ,V ,Q ,A ,X ,L ,F ,Y ,M ,H ,Z ,S ,T ,E ,U ,R ,B ,P ,G ,K ,C ,N ,D ,U ,D ,Y ,N ,R ,Z ,O ,B ,X ,F ,H ,E ,S ,I ,T ,J ,Q ,  ,G ,A ,C ,M ,L ,W ,V ,P ,0
RSVP_two_streams_bigger_cue_size_new ,46 ,3 , T1 ,10 ,"[-1, 0] ",3.0 ,X ,U ,P ,C ,R ,B ,L ,V ,A ,M ,T ,H ,N ,J ,G ,O ,S ,I ,K ,F ,Z ,Q ,D ,W ,E ,Y ,S ,J ,K ,H ,C ,U ,L ,T ,A ,  ,N ,P ,Y ,O ,Q ,V ,R ,G ,X ,I ,M ,D ,B ,F ,E ,Z ,0
RSVP_two_streams_bigger_cue_size_new ,47 ,3 , T1 ,22 ,"[1, 0] ",10.0 ,E ,I ,G ,N ,O ,K ,S ,H ,R ,W ,F ,L ,T ,C ,B ,M ,Q ,Y ,P ,Z ,J ,D ,A ,V ,U ,X ,O ,J ,Q ,G ,T ,U ,N ,A ,M ,B ,Y ,D ,I ,X ,W ,S ,F ,E ,P ,C ,R ,  ,Z ,K ,H ,L ,0
RSVP_two_streams_bigger_cue_size_new ,48 ,3 , T1 ,18 ,"[1, 0] ",3.0 ,W ,U ,J ,A ,Z ,C ,S ,I ,G ,K ,Y ,L ,N ,V ,X ,H ,O ,B ,M ,T ,D ,E ,P ,R ,Q ,F ,K ,H ,P ,J ,F ,E ,D ,R ,Y ,Q ,U ,L ,A ,Z ,V ,W ,M ,  ,B ,T ,O ,S ,G ,N ,I ,C ,0
RSVP_two_streams_bigger_cue_size_new ,49 ,3 , T1 ,14 ,"[1, 0] ",10.0 ,A ,F ,I ,V ,N ,T ,R ,P ,E ,K ,G ,O ,Q ,Z ,D ,B ,X ,M ,H ,Y ,C ,S ,U ,L ,W ,J ,L ,R ,D ,F ,Q ,C ,U ,W ,B ,K ,Y ,V ,O ,  ,T ,N ,A ,P ,G ,X ,I ,J ,S ,H ,E ,M ,0
RSVP_two_streams_bigger_cue_size_new ,50 ,3 , T1 ,18 ,"[-1, 0] ",3.0 ,A ,T ,F ,G ,U ,S ,W ,Q ,N ,R ,M ,H ,I ,X ,P ,J ,Z ,L ,C ,E ,D ,B ,V ,O ,Y ,K ,E ,Y ,X ,C ,W ,Q ,A ,G ,U ,O ,L ,V ,M ,H ,S ,Z ,N ,  ,D ,K ,R ,P ,J ,B ,I ,T ,0
RSVP_two_streams_bigger_cue_size_new ,51 ,3 , T1 ,14 ,"[-1, 0] ",10.0 ,Q ,U ,S ,D ,I ,G ,A ,O ,H ,E ,Y ,R ,L ,X ,M ,V ,B ,W ,F ,J ,C ,Z ,T ,P ,K ,N ,Q ,V ,Y ,B ,N ,I ,S ,H ,U ,W ,Z ,E ,M ,  ,K ,P ,D ,A ,G ,T ,O ,L ,C ,R ,X ,J ,0
RSVP_two_streams_bigger_cue_size_new ,52 ,3 , T1 ,18 ,"[-1, 0] ",10.0 ,O ,M ,Z ,G ,R ,A ,F ,D ,V ,P ,U ,C ,J ,S ,N ,W ,I ,Q ,B ,K ,Y ,E ,H ,T ,X ,L ,E ,M ,I ,B ,J ,U ,L ,T ,P ,S ,R ,N ,W ,C ,H ,Q ,K ,  ,F ,Y ,G ,D ,O ,Z ,A ,V ,0
RSVP_two_streams_bigger_cue_size_new ,53 ,3 , T1 ,22 ,"[1, 0] ",10.0 ,X ,N ,O ,Y ,K ,W ,J ,E ,T ,M ,I ,B ,G ,F ,Z ,P ,R ,L ,H ,U ,C ,A ,V ,Q ,S ,D ,D ,R ,M ,C ,Y ,S ,Q ,P ,E ,B ,G ,T ,O ,N ,A ,H ,Z ,I ,L ,J ,W ,  ,K ,F ,X ,V ,0
RSVP_two_streams_bigger_cue_size_new ,54 ,3 , T1 ,14 ,"[1, 0] ",3.0 ,I ,U ,M ,Q ,Y ,X ,V ,O ,G ,R ,D ,N ,T ,Z ,K ,E ,A ,J ,P ,H ,F ,W ,S ,L ,B ,C ,S ,M ,Z ,V ,G ,J ,C ,L ,X ,U ,N ,Q ,P ,  ,F ,E ,R ,H ,T ,W ,Y ,A ,I ,K ,D ,O ,0
RSVP_two_streams_bigger_cue_size_new ,55 ,3 , T1 ,22 ,"[-1, 0] ",10.0 ,P ,D ,M ,L ,O ,Q ,N ,G ,E ,K ,Y ,H ,T ,U ,X ,B ,A ,F ,V ,J ,S ,I ,R ,C ,W ,Z ,V ,F ,Z ,U ,Q ,J ,A ,E ,M ,S ,K ,X ,W ,D ,N ,P ,I ,L ,O ,R ,Y ,  ,C ,G ,H ,T ,0
RSVP_two_streams_bigger_cue_size_new ,56 ,3 , T1 ,18 ,"[1, 0] ",3.0 ,L ,Y ,H ,Z ,D ,J ,K ,R ,V ,S ,B ,U ,N ,Q ,G ,M ,X ,P ,O ,A ,I ,W ,C ,E ,T ,F ,C ,W ,D ,N ,K ,L ,P ,Z ,H ,Y ,U ,M ,R ,T ,A ,S ,B ,  ,Q ,E ,V ,O ,X ,I ,J ,F ,0
RSVP_two_streams_bigger_cue_size_new ,57 ,3 , T1 ,22 ,"[1, 0] ",3.0 ,N ,E ,U ,H ,Y ,Z ,M ,J ,V ,D ,I ,O ,C ,P ,X ,W ,K ,A ,G ,T ,S ,R ,F ,B ,Q ,L ,Z ,U ,T ,W ,S ,L ,E ,D ,V ,H ,Q ,O ,M ,R ,P ,F ,A ,C ,B ,J ,I ,  ,X ,G ,K ,N ,0
RSVP_two_streams_bigger_cue_size_new ,58 ,3 , T1 ,10 ,"[-1, 0] ",3.0 ,S ,K ,F ,U ,D ,H ,I ,X ,G ,Z ,Q ,W ,L ,R ,O ,N ,J ,P ,B ,Y ,A ,T ,M ,V ,C ,E ,V ,H ,S ,G ,L ,M ,Q ,U ,E ,  ,K ,Y ,N ,T ,O ,A ,J ,D ,F ,W ,B ,R ,P ,Z ,C ,X ,0
RSVP_two_streams_bigger_cue_size_new ,59 ,3 , T1 ,6 ,"[-1, 0] ",10.0 ,U ,E ,B ,I ,L ,N ,T ,Z ,K ,D ,O ,Q ,Y ,F ,R ,X ,P ,M ,J ,C ,V ,W ,A ,H ,S ,G ,K ,Q ,P ,X ,D ,  ,A ,Z ,S ,L ,M ,B ,Y ,T ,C ,F ,W ,N ,J ,V ,I ,O ,H ,R ,E ,G ,0
RSVP_two_streams_bigger_cue_size_new ,60 ,3 , T1 ,6 ,"[-1, 0] ",10.0 ,W ,N ,M ,H ,Q ,U ,J ,K ,X ,Y ,A ,L ,T ,E ,S ,O ,F ,I ,V ,D ,C ,R ,P ,Z ,G ,B ,X ,A ,P ,F ,G ,  ,C ,L ,T ,R ,Y ,H ,Z ,K ,W ,B ,U ,E ,N ,D ,J ,M ,S ,O ,Q ,V ,0
RSVP_two_streams_bigger_cue_size_new ,61 ,3 , T1 ,18 ,"[-1, 0] ",10.0 ,Q ,B ,T ,N ,I ,P ,Y ,U ,W ,D ,S ,E ,Z ,F ,A ,J ,X ,M ,G ,L ,O ,R ,K ,H ,C ,V ,H ,J ,G ,X ,N ,D ,Z ,P ,W ,Y ,A ,F ,B ,R ,V ,K ,M ,  ,U ,I ,O ,E ,T ,Q ,S ,C ,0
