experimentPhase	trialnum	subject	task	answerPos0	cueSpatialPos1	cueEccentricity1	m1	m2	m3	m4	m5	m6	m7	m8	m9	m10	m11	m12	m13	m14	m15	m16	m17	m18	m19	m20	m21	m22	m23	m24	m25	m26	c1	c2	c3	c4	c5	c6	c7	c8	c9	c10	c11	c12	c13	c14	c15	c16	c17	c18	c19	c20	c21	c22	c23	c24	c25	c26	timingBlips
RSVP_two_streams_bigger_cue_size_new 	16 	7 	 T1 	22 	[-1, 0] 	10.0 	W 	U 	G 	E 	Z 	Y 	R 	I 	Q 	J 	V 	T 	N 	C 	K 	X 	A 	P 	F 	D 	B 	S 	O 	M 	H 	L 	B 	Q 	Z 	P 	H 	I 	D 	O 	J 	G 	A 	T 	C 	V 	M 	R 	S 	L 	K 	Y 	F 	  	N 	E 	X 	W 	0
RSVP_two_streams_bigger_cue_size_new 	17 	7 	 T1 	14 	[-1, 0] 	3.0 	L 	R 	J 	V 	X 	A 	Q 	B 	T 	O 	H 	N 	D 	Z 	S 	W 	U 	F 	P 	E 	G 	Y 	K 	C 	I 	M 	T 	Y 	X 	B 	N 	U 	R 	I 	Q 	H 	E 	V 	D 	  	O 	L 	J 	Z 	M 	P 	K 	A 	C 	G 	F 	W 	0
RSVP_two_streams_bigger_cue_size_new 	18 	7 	 T1 	22 	[1, 0] 	3.0 	V 	X 	C 	H 	P 	A 	Q 	Y 	Z 	U 	E 	I 	B 	M 	W 	F 	G 	J 	R 	L 	T 	O 	D 	N 	K 	S 	N 	W 	S 	G 	C 	Y 	Q 	H 	V 	M 	X 	D 	K 	B 	A 	O 	J 	R 	P 	E 	F 	  	I 	Z 	L 	U 	0
RSVP_two_streams_bigger_cue_size_new 	19 	7 	 T1 	18 	[-1, 0] 	10.0 	Y 	P 	Q 	F 	W 	G 	H 	T 	U 	N 	V 	K 	M 	C 	L 	B 	S 	O 	I 	E 	Z 	D 	R 	J 	X 	A 	Y 	R 	G 	Q 	K 	L 	M 	V 	U 	F 	H 	O 	T 	A 	X 	S 	B 	  	P 	Z 	I 	C 	W 	N 	D 	E 	0
RSVP_two_streams_bigger_cue_size_new 	20 	7 	 T1 	14 	[-1, 0] 	3.0 	K 	W 	F 	L 	R 	A 	Y 	C 	U 	D 	O 	J 	H 	G 	B 	Q 	V 	X 	S 	N 	P 	M 	T 	I 	Z 	E 	A 	O 	L 	N 	W 	F 	D 	M 	R 	E 	C 	Q 	P 	  	B 	V 	K 	Z 	U 	H 	T 	I 	J 	G 	X 	Y 	0
RSVP_two_streams_bigger_cue_size_new 	21 	7 	 T1 	22 	[-1, 0] 	10.0 	Q 	U 	L 	R 	K 	B 	N 	F 	X 	H 	C 	V 	T 	Z 	O 	S 	I 	M 	D 	G 	W 	A 	P 	Y 	E 	J 	T 	N 	I 	A 	Y 	H 	F 	B 	X 	Z 	G 	Q 	J 	K 	D 	P 	U 	S 	M 	V 	W 	  	C 	R 	E 	O 	0
RSVP_two_streams_bigger_cue_size_new 	22 	7 	 T1 	22 	[1, 0] 	10.0 	L 	H 	Y 	X 	F 	T 	O 	U 	K 	E 	D 	C 	S 	M 	W 	V 	G 	I 	P 	N 	A 	R 	Q 	B 	Z 	J 	F 	X 	J 	P 	V 	L 	N 	E 	B 	U 	R 	G 	Y 	Q 	A 	T 	D 	M 	C 	S 	H 	  	Z 	O 	K 	W 	0
RSVP_two_streams_bigger_cue_size_new 	23 	7 	 T1 	14 	[1, 0] 	3.0 	J 	R 	F 	T 	K 	C 	V 	Z 	E 	A 	Q 	N 	X 	U 	S 	B 	I 	O 	H 	L 	W 	M 	D 	G 	Y 	P 	F 	Y 	R 	G 	P 	J 	Z 	Q 	E 	W 	A 	V 	D 	  	L 	B 	K 	O 	T 	N 	U 	S 	M 	H 	C 	I 	0
RSVP_two_streams_bigger_cue_size_new 	24 	7 	 T1 	6 	[-1, 0] 	10.0 	H 	Y 	A 	J 	L 	B 	F 	Q 	N 	O 	X 	V 	M 	P 	W 	Z 	K 	T 	G 	E 	D 	U 	I 	C 	S 	R 	L 	I 	N 	C 	X 	  	K 	Y 	R 	M 	S 	A 	J 	U 	H 	T 	V 	P 	D 	Q 	Z 	W 	F 	B 	E 	O 	0
RSVP_two_streams_bigger_cue_size_new 	25 	7 	 T1 	22 	[-1, 0] 	3.0 	W 	X 	J 	G 	C 	N 	H 	S 	B 	E 	Y 	L 	M 	O 	T 	K 	U 	A 	I 	Z 	R 	D 	Q 	F 	P 	V 	G 	L 	Y 	P 	F 	Z 	S 	B 	R 	H 	I 	V 	J 	A 	X 	W 	C 	U 	E 	T 	N 	  	K 	M 	Q 	O 	0
RSVP_two_streams_bigger_cue_size_new 	26 	7 	 T1 	22 	[1, 0] 	10.0 	U 	Z 	O 	I 	M 	V 	C 	J 	L 	R 	E 	B 	Q 	G 	D 	T 	W 	P 	F 	S 	A 	K 	X 	H 	N 	Y 	A 	R 	L 	D 	U 	H 	T 	J 	V 	W 	E 	Y 	C 	S 	I 	G 	N 	O 	Q 	B 	F 	  	P 	M 	K 	Z 	0
RSVP_two_streams_bigger_cue_size_new 	27 	7 	 T1 	22 	[1, 0] 	10.0 	L 	V 	I 	B 	E 	Z 	U 	F 	G 	T 	Q 	J 	K 	Y 	S 	P 	R 	X 	N 	C 	H 	A 	M 	D 	O 	W 	K 	Z 	N 	W 	Q 	B 	R 	F 	C 	M 	P 	D 	I 	T 	U 	H 	Y 	X 	S 	A 	G 	  	V 	E 	O 	L 	0
RSVP_two_streams_bigger_cue_size_new 	28 	7 	 T1 	10 	[1, 0] 	3.0 	E 	S 	V 	U 	K 	F 	I 	C 	D 	Y 	T 	A 	O 	G 	Q 	L 	N 	M 	Z 	R 	X 	H 	B 	W 	J 	P 	L 	G 	K 	J 	R 	X 	U 	Z 	H 	  	Q 	D 	W 	M 	I 	T 	P 	Y 	O 	N 	A 	F 	V 	E 	S 	B 	0
RSVP_two_streams_bigger_cue_size_new 	29 	7 	 T1 	14 	[1, 0] 	10.0 	M 	D 	X 	R 	O 	Z 	Y 	V 	N 	L 	G 	C 	H 	P 	U 	J 	Q 	S 	K 	W 	I 	B 	F 	E 	T 	A 	X 	Y 	L 	Q 	N 	S 	R 	I 	W 	M 	C 	F 	G 	  	V 	U 	A 	B 	E 	D 	O 	H 	J 	K 	Z 	T 	0
RSVP_two_streams_bigger_cue_size_new 	30 	7 	 T1 	14 	[-1, 0] 	10.0 	L 	E 	I 	A 	W 	U 	Y 	B 	P 	C 	K 	G 	X 	M 	S 	J 	N 	V 	F 	Q 	D 	H 	O 	R 	T 	Z 	I 	J 	U 	P 	L 	H 	F 	Z 	O 	N 	D 	K 	Y 	  	A 	X 	B 	S 	W 	C 	R 	T 	G 	M 	E 	V 	0
RSVP_two_streams_bigger_cue_size_new 	31 	7 	 T1 	10 	[1, 0] 	3.0 	A 	K 	T 	F 	M 	H 	Z 	B 	P 	R 	U 	J 	E 	Q 	I 	C 	V 	L 	D 	X 	O 	S 	Y 	G 	W 	N 	X 	C 	O 	G 	K 	D 	J 	S 	V 	  	R 	L 	M 	P 	I 	T 	W 	Q 	B 	H 	Y 	A 	Z 	U 	F 	N 	0
RSVP_two_streams_bigger_cue_size_new 	32 	7 	 T1 	22 	[1, 0] 	10.0 	U 	Q 	W 	N 	Z 	I 	G 	E 	D 	H 	K 	J 	M 	S 	T 	A 	L 	P 	B 	X 	Y 	V 	R 	C 	O 	F 	R 	U 	T 	Q 	G 	M 	V 	X 	D 	F 	J 	K 	N 	O 	Z 	W 	L 	A 	P 	I 	B 	  	C 	E 	H 	S 	0
RSVP_two_streams_bigger_cue_size_new 	33 	7 	 T1 	18 	[1, 0] 	10.0 	X 	M 	D 	O 	K 	I 	Q 	L 	N 	A 	G 	B 	F 	W 	U 	R 	Y 	Z 	S 	E 	J 	V 	C 	P 	T 	H 	W 	P 	Z 	B 	I 	K 	F 	O 	Q 	Y 	L 	D 	G 	A 	U 	J 	S 	  	N 	T 	H 	M 	R 	C 	V 	X 	0
RSVP_two_streams_bigger_cue_size_new 	34 	7 	 T1 	10 	[-1, 0] 	3.0 	C 	Y 	V 	H 	Z 	P 	R 	A 	U 	X 	O 	T 	M 	D 	N 	Q 	S 	J 	L 	B 	W 	F 	I 	G 	K 	E 	X 	S 	W 	I 	O 	B 	F 	T 	Q 	  	Y 	C 	G 	P 	J 	K 	V 	L 	U 	M 	A 	H 	Z 	D 	E 	N 	0
RSVP_two_streams_bigger_cue_size_new 	35 	7 	 T1 	14 	[-1, 0] 	10.0 	G 	E 	C 	U 	D 	Y 	A 	S 	L 	O 	I 	Q 	R 	K 	N 	T 	M 	F 	P 	V 	J 	B 	Z 	H 	W 	X 	X 	I 	W 	P 	D 	M 	Q 	L 	Y 	A 	U 	E 	S 	  	F 	H 	C 	V 	K 	G 	N 	B 	T 	O 	R 	J 	0
RSVP_two_streams_bigger_cue_size_new 	36 	7 	 T1 	18 	[-1, 0] 	10.0 	N 	L 	O 	C 	I 	R 	P 	E 	M 	Y 	A 	S 	H 	F 	X 	J 	B 	V 	D 	W 	G 	K 	Q 	T 	Z 	U 	A 	I 	Z 	S 	M 	W 	P 	Q 	N 	C 	G 	D 	H 	X 	K 	T 	U 	  	Y 	L 	V 	F 	B 	J 	R 	O 	0
RSVP_two_streams_bigger_cue_size_new 	37 	7 	 T1 	10 	[1, 0] 	3.0 	E 	K 	Q 	N 	H 	T 	P 	Y 	I 	G 	B 	J 	U 	W 	Z 	V 	S 	X 	O 	D 	F 	M 	C 	L 	R 	A 	Z 	A 	U 	B 	G 	R 	M 	N 	S 	  	X 	P 	Y 	T 	H 	O 	L 	W 	E 	I 	K 	D 	J 	F 	Q 	C 	0
RSVP_two_streams_bigger_cue_size_new 	38 	7 	 T1 	18 	[-1, 0] 	3.0 	Q 	D 	K 	P 	C 	O 	Z 	A 	I 	V 	B 	F 	R 	W 	M 	T 	S 	Y 	G 	L 	U 	X 	J 	N 	H 	E 	I 	Q 	F 	Y 	J 	W 	R 	G 	H 	D 	B 	T 	E 	A 	S 	N 	K 	  	M 	L 	O 	U 	P 	X 	Z 	C 	0
RSVP_two_streams_bigger_cue_size_new 	39 	7 	 T1 	10 	[-1, 0] 	10.0 	V 	K 	C 	H 	L 	P 	G 	A 	N 	E 	Y 	X 	F 	I 	U 	J 	M 	Z 	Q 	D 	O 	S 	T 	B 	W 	R 	A 	Q 	M 	W 	O 	R 	J 	U 	T 	  	X 	K 	V 	B 	P 	S 	Y 	N 	F 	I 	C 	Z 	H 	D 	L 	G 	0
RSVP_two_streams_bigger_cue_size_new 	40 	7 	 T1 	22 	[-1, 0] 	10.0 	V 	S 	E 	U 	M 	X 	F 	A 	Q 	H 	D 	C 	N 	T 	G 	L 	W 	Z 	R 	O 	K 	I 	Y 	J 	P 	B 	A 	K 	I 	J 	F 	W 	S 	R 	E 	X 	H 	T 	Z 	Y 	C 	L 	G 	B 	Q 	N 	O 	  	U 	D 	V 	M 	0
RSVP_two_streams_bigger_cue_size_new 	41 	7 	 T1 	18 	[-1, 0] 	3.0 	W 	X 	G 	P 	D 	F 	N 	Z 	L 	Q 	H 	B 	C 	O 	R 	V 	U 	S 	I 	T 	K 	E 	J 	A 	Y 	M 	J 	A 	Y 	M 	F 	G 	S 	D 	C 	R 	E 	B 	Z 	H 	U 	N 	P 	  	V 	O 	T 	W 	L 	X 	Q 	I 	0
RSVP_two_streams_bigger_cue_size_new 	42 	7 	 T1 	14 	[-1, 0] 	10.0 	I 	Y 	U 	C 	G 	S 	F 	N 	Q 	A 	R 	J 	K 	W 	Z 	L 	T 	B 	D 	O 	X 	H 	E 	V 	M 	P 	A 	F 	N 	Z 	U 	T 	L 	X 	H 	G 	O 	P 	Q 	  	E 	M 	I 	V 	D 	W 	B 	K 	S 	R 	J 	Y 	0
RSVP_two_streams_bigger_cue_size_new 	43 	7 	 T1 	14 	[1, 0] 	10.0 	B 	J 	K 	L 	P 	I 	V 	Q 	U 	W 	N 	X 	Z 	F 	A 	O 	T 	E 	G 	D 	H 	R 	M 	C 	S 	Y 	H 	K 	X 	T 	F 	M 	C 	Z 	P 	G 	I 	W 	R 	  	E 	S 	D 	O 	J 	Q 	N 	Y 	B 	U 	V 	A 	0
RSVP_two_streams_bigger_cue_size_new 	44 	7 	 T1 	14 	[1, 0] 	3.0 	I 	R 	A 	Z 	W 	L 	V 	B 	X 	J 	P 	U 	O 	D 	C 	T 	K 	M 	Y 	E 	N 	S 	Q 	G 	F 	H 	S 	N 	Z 	I 	A 	W 	L 	V 	M 	E 	U 	Q 	K 	  	C 	G 	X 	H 	B 	O 	D 	P 	Y 	F 	T 	J 	0
RSVP_two_streams_bigger_cue_size_new 	45 	7 	 T1 	10 	[1, 0] 	10.0 	T 	J 	Z 	Q 	E 	I 	L 	Y 	X 	B 	H 	U 	R 	O 	V 	M 	K 	S 	F 	C 	G 	W 	A 	N 	D 	P 	W 	C 	D 	J 	F 	B 	V 	P 	A 	  	Q 	Z 	N 	M 	X 	Y 	R 	U 	T 	I 	L 	O 	S 	K 	E 	H 	0
RSVP_two_streams_bigger_cue_size_new 	46 	7 	 T1 	22 	[1, 0] 	10.0 	Y 	D 	C 	E 	F 	B 	M 	A 	X 	Z 	K 	I 	R 	L 	O 	G 	U 	Q 	N 	V 	P 	H 	T 	J 	S 	W 	V 	X 	H 	L 	Q 	P 	O 	Z 	U 	G 	F 	N 	R 	D 	B 	E 	I 	J 	T 	S 	C 	  	M 	K 	A 	Y 	0
RSVP_two_streams_bigger_cue_size_new 	47 	7 	 T1 	22 	[1, 0] 	3.0 	I 	B 	O 	C 	M 	T 	J 	R 	P 	Z 	A 	W 	V 	H 	Y 	E 	Q 	U 	D 	N 	F 	G 	L 	K 	S 	X 	D 	B 	J 	F 	W 	A 	P 	M 	C 	O 	H 	T 	E 	S 	Q 	L 	K 	R 	V 	Z 	U 	  	Y 	X 	I 	G 	0
RSVP_two_streams_bigger_cue_size_new 	48 	7 	 T1 	10 	[-1, 0] 	10.0 	X 	B 	I 	S 	A 	Y 	C 	O 	M 	Z 	V 	D 	Q 	T 	N 	U 	F 	R 	H 	W 	J 	L 	E 	K 	G 	P 	O 	F 	Y 	R 	U 	T 	I 	L 	K 	  	N 	P 	G 	W 	D 	H 	M 	Z 	A 	S 	B 	E 	Q 	X 	V 	C 	0
RSVP_two_streams_bigger_cue_size_new 	49 	7 	 T1 	14 	[-1, 0] 	10.0 	S 	H 	A 	J 	K 	U 	Y 	Z 	N 	E 	F 	B 	C 	L 	Q 	R 	M 	X 	D 	T 	W 	O 	V 	I 	P 	G 	F 	U 	H 	S 	M 	Z 	B 	W 	N 	D 	O 	X 	Y 	  	Q 	G 	C 	K 	L 	I 	A 	P 	V 	E 	R 	J 	0
RSVP_two_streams_bigger_cue_size_new 	50 	7 	 T1 	14 	[1, 0] 	10.0 	D 	M 	I 	W 	B 	Q 	V 	T 	J 	Z 	G 	X 	Y 	L 	A 	E 	S 	P 	K 	U 	O 	C 	N 	H 	R 	F 	B 	U 	G 	F 	H 	S 	Y 	M 	D 	I 	T 	C 	W 	  	N 	Q 	K 	P 	X 	J 	R 	Z 	O 	A 	L 	E 	0
RSVP_two_streams_bigger_cue_size_new 	51 	7 	 T1 	14 	[1, 0] 	3.0 	J 	Q 	M 	O 	A 	H 	V 	Z 	Y 	G 	X 	L 	N 	T 	W 	B 	I 	C 	R 	S 	U 	K 	P 	F 	E 	D 	V 	P 	H 	S 	J 	F 	T 	O 	R 	D 	W 	A 	B 	  	U 	L 	Y 	Z 	C 	X 	M 	K 	E 	G 	I 	Q 	0
RSVP_two_streams_bigger_cue_size_new 	52 	7 	 T1 	6 	[1, 0] 	10.0 	K 	E 	G 	X 	Y 	J 	H 	V 	N 	S 	D 	R 	Q 	O 	I 	Z 	M 	W 	P 	A 	T 	B 	U 	F 	C 	L 	I 	P 	Y 	A 	C 	  	Q 	T 	D 	X 	R 	F 	O 	U 	K 	E 	B 	V 	N 	H 	S 	J 	M 	W 	G 	L 	0
RSVP_two_streams_bigger_cue_size_new 	53 	7 	 T1 	6 	[-1, 0] 	10.0 	J 	U 	S 	Z 	R 	N 	Y 	F 	E 	L 	M 	W 	Q 	G 	B 	X 	T 	H 	K 	V 	D 	C 	A 	O 	P 	I 	I 	O 	X 	D 	G 	  	B 	R 	M 	N 	E 	S 	F 	Z 	H 	J 	L 	A 	C 	Y 	T 	W 	Q 	K 	V 	P 	0
RSVP_two_streams_bigger_cue_size_new 	54 	7 	 T1 	18 	[-1, 0] 	3.0 	F 	K 	W 	Y 	A 	O 	T 	X 	S 	L 	U 	Q 	D 	Z 	H 	N 	J 	E 	I 	B 	C 	R 	G 	V 	M 	P 	O 	F 	W 	X 	A 	T 	H 	E 	Z 	B 	L 	N 	J 	K 	G 	C 	Y 	  	U 	Q 	S 	I 	R 	D 	P 	M 	0
RSVP_two_streams_bigger_cue_size_new 	55 	7 	 T1 	10 	[-1, 0] 	10.0 	B 	A 	V 	T 	K 	Q 	O 	Y 	X 	Z 	C 	U 	G 	D 	R 	S 	L 	F 	H 	W 	N 	P 	E 	I 	M 	J 	F 	H 	J 	R 	D 	X 	C 	I 	A 	  	Y 	K 	O 	M 	Z 	L 	S 	B 	N 	U 	W 	Q 	V 	T 	E 	P 	0
RSVP_two_streams_bigger_cue_size_new 	56 	7 	 T1 	10 	[1, 0] 	10.0 	Z 	G 	P 	H 	K 	C 	T 	D 	V 	O 	J 	R 	Y 	E 	Q 	S 	X 	N 	F 	B 	M 	I 	L 	U 	A 	W 	Z 	Q 	D 	J 	U 	Y 	I 	B 	H 	  	P 	L 	M 	F 	O 	A 	X 	N 	T 	E 	S 	W 	V 	K 	R 	G 	0
RSVP_two_streams_bigger_cue_size_new 	57 	7 	 T1 	18 	[1, 0] 	3.0 	I 	P 	L 	H 	E 	U 	O 	D 	F 	B 	V 	Z 	K 	N 	R 	X 	J 	Y 	T 	M 	W 	G 	C 	S 	Q 	A 	O 	V 	W 	I 	G 	F 	S 	E 	X 	N 	T 	B 	D 	R 	A 	C 	M 	  	K 	Q 	P 	U 	Z 	H 	Y 	L 	0
RSVP_two_streams_bigger_cue_size_new 	58 	7 	 T1 	18 	[1, 0] 	10.0 	S 	Y 	R 	C 	P 	T 	D 	A 	V 	F 	Q 	M 	G 	U 	N 	E 	W 	H 	I 	K 	L 	B 	Z 	X 	J 	O 	Y 	X 	N 	J 	D 	I 	V 	S 	M 	Q 	T 	P 	B 	F 	O 	L 	Z 	  	R 	C 	K 	E 	G 	W 	H 	U 	0
RSVP_two_streams_bigger_cue_size_new 	59 	7 	 T1 	14 	[1, 0] 	3.0 	U 	I 	K 	P 	X 	F 	G 	N 	L 	E 	D 	W 	V 	Z 	S 	A 	O 	R 	M 	C 	H 	Y 	Q 	T 	J 	B 	R 	A 	W 	D 	Z 	N 	U 	C 	L 	F 	B 	I 	T 	  	K 	J 	Q 	E 	V 	S 	X 	G 	H 	P 	O 	Y 	0
RSVP_two_streams_bigger_cue_size_new 	60 	7 	 T1 	22 	[-1, 0] 	10.0 	Y 	W 	I 	N 	X 	B 	T 	A 	F 	R 	J 	H 	Z 	O 	C 	E 	M 	K 	U 	V 	Q 	D 	S 	L 	G 	P 	U 	D 	N 	R 	H 	I 	G 	P 	S 	E 	Y 	W 	Q 	K 	F 	V 	O 	L 	Z 	M 	A 	  	T 	X 	B 	C 	0
RSVP_two_streams_bigger_cue_size_new 	61 	7 	 T1 	14 	[-1, 0] 	10.0 	P 	M 	O 	Q 	T 	B 	Z 	G 	I 	J 	A 	F 	U 	K 	W 	X 	Y 	L 	R 	H 	V 	N 	D 	S 	C 	E 	Z 	V 	U 	Q 	J 	G 	D 	T 	E 	W 	P 	C 	H 	  	L 	B 	S 	O 	X 	F 	N 	M 	I 	A 	K 	Y 	0
RSVP_two_streams_bigger_cue_size_new 	62 	7 	 T1 	18 	[1, 0] 	10.0 	N 	M 	P 	T 	F 	Y 	B 	S 	V 	R 	Q 	L 	H 	K 	X 	G 	W 	Z 	J 	D 	A 	U 	C 	I 	O 	E 	X 	A 	Z 	P 	R 	I 	E 	K 	B 	L 	N 	G 	U 	J 	H 	M 	S 	  	Y 	Q 	O 	T 	W 	V 	D 	F 	0
