experimentPhase	trialnum	subject	task	answerPos0	cueSpatialPos1	cueEccentricity1	m1	m2	m3	m4	m5	m6	m7	m8	m9	m10	m11	m12	m13	m14	m15	m16	m17	m18	m19	m20	m21	m22	m23	m24	m25	m26	c1	c2	c3	c4	c5	c6	c7	c8	c9	c10	c11	c12	c13	c14	c15	c16	c17	c18	c19	c20	c21	c22	c23	c24	c25	c26	timingBlips
RSVP_two_streams_bigger_cue_size_new 	17 	2 	 T1 	14 	[1, 0] 	3.0 	G 	Y 	P 	C 	E 	L 	S 	V 	A 	W 	X 	T 	B 	O 	D 	Z 	K 	F 	N 	Q 	H 	M 	R 	U 	I 	J 	D 	Y 	B 	O 	G 	I 	W 	A 	R 	T 	J 	N 	X 	  	Z 	V 	E 	S 	M 	U 	Q 	F 	L 	K 	C 	P 	0
RSVP_two_streams_bigger_cue_size_new 	18 	2 	 T1 	18 	[-1, 0] 	10.0 	C 	N 	A 	I 	H 	V 	T 	Z 	X 	K 	F 	G 	J 	E 	L 	W 	Q 	S 	B 	O 	Y 	U 	P 	R 	M 	D 	P 	O 	M 	Z 	H 	S 	Q 	X 	T 	W 	L 	D 	U 	B 	R 	G 	K 	  	C 	E 	A 	F 	V 	Y 	I 	N 	0
RSVP_two_streams_bigger_cue_size_new 	19 	2 	 T1 	22 	[1, 0] 	3.0 	D 	H 	R 	Z 	P 	L 	I 	V 	B 	S 	O 	N 	G 	M 	T 	F 	Q 	U 	E 	C 	K 	J 	W 	Y 	X 	A 	G 	A 	H 	P 	K 	Y 	Q 	M 	J 	Z 	U 	V 	S 	F 	T 	L 	I 	D 	C 	B 	E 	  	O 	X 	W 	N 	0
RSVP_two_streams_bigger_cue_size_new 	20 	2 	 T1 	22 	[1, 0] 	3.0 	R 	Q 	P 	Z 	D 	K 	N 	F 	O 	C 	S 	X 	Y 	U 	M 	B 	V 	A 	I 	T 	W 	G 	J 	H 	E 	L 	Q 	Y 	H 	T 	E 	N 	L 	O 	F 	B 	I 	M 	W 	R 	J 	S 	U 	P 	G 	X 	C 	  	V 	Z 	D 	K 	0
RSVP_two_streams_bigger_cue_size_new 	21 	2 	 T1 	6 	[1, 0] 	10.0 	I 	J 	K 	T 	G 	H 	N 	V 	S 	L 	M 	D 	Q 	P 	B 	Z 	F 	O 	W 	C 	Y 	A 	U 	X 	R 	E 	E 	Q 	L 	Y 	K 	  	Z 	V 	R 	W 	I 	S 	U 	P 	O 	T 	D 	F 	B 	C 	J 	M 	G 	X 	N 	A 	0
RSVP_two_streams_bigger_cue_size_new 	22 	2 	 T1 	6 	[1, 0] 	3.0 	R 	D 	O 	E 	U 	G 	H 	Q 	K 	Y 	L 	T 	A 	Z 	V 	M 	B 	P 	J 	X 	N 	I 	S 	C 	F 	W 	U 	B 	T 	Q 	S 	  	X 	V 	F 	R 	M 	N 	H 	C 	Z 	K 	J 	E 	D 	O 	P 	I 	W 	L 	Y 	G 	0
RSVP_two_streams_bigger_cue_size_new 	23 	2 	 T1 	6 	[1, 0] 	10.0 	S 	N 	M 	I 	L 	D 	V 	R 	E 	A 	W 	T 	B 	C 	H 	J 	X 	F 	K 	Y 	U 	Z 	G 	P 	Q 	O 	R 	N 	M 	B 	T 	  	I 	F 	Z 	G 	A 	Q 	E 	V 	D 	O 	K 	H 	J 	X 	L 	Y 	C 	P 	W 	S 	0
RSVP_two_streams_bigger_cue_size_new 	24 	2 	 T1 	10 	[1, 0] 	10.0 	F 	A 	T 	J 	N 	W 	V 	R 	H 	G 	Q 	U 	S 	Y 	O 	Z 	D 	C 	E 	X 	L 	M 	I 	B 	P 	K 	B 	A 	H 	X 	R 	Q 	M 	D 	T 	  	E 	I 	Z 	P 	F 	W 	C 	G 	K 	Y 	J 	U 	L 	O 	V 	S 	0
RSVP_two_streams_bigger_cue_size_new 	25 	2 	 T1 	22 	[-1, 0] 	3.0 	C 	X 	K 	J 	W 	B 	P 	E 	L 	O 	V 	M 	F 	Z 	A 	G 	R 	I 	H 	S 	Y 	N 	D 	Q 	T 	U 	V 	U 	F 	K 	J 	Z 	S 	T 	O 	N 	B 	C 	R 	D 	I 	X 	P 	M 	L 	G 	Y 	  	E 	A 	Q 	W 	0
RSVP_two_streams_bigger_cue_size_new 	26 	2 	 T1 	10 	[-1, 0] 	10.0 	U 	I 	V 	Y 	O 	C 	S 	D 	H 	P 	A 	B 	F 	N 	G 	J 	T 	Q 	M 	X 	L 	E 	K 	W 	Z 	R 	U 	N 	I 	T 	Z 	X 	F 	A 	B 	  	S 	K 	O 	E 	Y 	P 	L 	J 	R 	D 	V 	W 	H 	C 	G 	M 	0
RSVP_two_streams_bigger_cue_size_new 	27 	2 	 T1 	6 	[-1, 0] 	10.0 	T 	U 	R 	V 	Z 	N 	J 	D 	W 	G 	S 	O 	L 	H 	B 	K 	Y 	A 	Q 	P 	X 	I 	E 	M 	C 	F 	X 	U 	I 	Z 	S 	  	L 	O 	P 	A 	V 	N 	F 	H 	C 	D 	G 	E 	R 	J 	K 	Q 	M 	W 	T 	B 	0
RSVP_two_streams_bigger_cue_size_new 	28 	2 	 T1 	14 	[1, 0] 	3.0 	L 	V 	Y 	F 	B 	X 	K 	N 	U 	E 	C 	P 	G 	Z 	D 	A 	H 	J 	S 	O 	I 	Q 	T 	W 	M 	R 	W 	X 	S 	R 	T 	Z 	C 	N 	J 	B 	H 	G 	U 	  	O 	D 	E 	A 	V 	I 	K 	F 	Q 	M 	L 	Y 	0
RSVP_two_streams_bigger_cue_size_new 	29 	2 	 T1 	18 	[-1, 0] 	3.0 	G 	S 	H 	B 	N 	O 	C 	W 	E 	P 	A 	J 	Y 	T 	Q 	D 	R 	K 	Z 	X 	F 	M 	I 	V 	L 	U 	M 	K 	E 	N 	R 	U 	I 	H 	W 	D 	T 	V 	X 	C 	O 	A 	J 	  	Z 	Q 	Y 	P 	B 	S 	G 	F 	0
RSVP_two_streams_bigger_cue_size_new 	30 	2 	 T1 	18 	[-1, 0] 	3.0 	E 	M 	W 	J 	G 	D 	B 	C 	Q 	Y 	R 	O 	L 	N 	Z 	V 	U 	F 	K 	S 	P 	H 	X 	I 	T 	A 	T 	B 	Z 	H 	U 	G 	W 	N 	J 	S 	Y 	P 	C 	M 	K 	Q 	R 	  	A 	L 	O 	E 	X 	I 	D 	V 	0
RSVP_two_streams_bigger_cue_size_new 	31 	2 	 T1 	14 	[1, 0] 	3.0 	C 	A 	Y 	K 	J 	M 	B 	G 	Z 	V 	L 	W 	X 	F 	R 	Q 	P 	H 	U 	S 	T 	N 	E 	I 	D 	O 	U 	B 	W 	K 	L 	S 	M 	D 	Z 	X 	I 	A 	V 	  	Q 	G 	P 	R 	F 	C 	T 	H 	E 	O 	J 	Y 	0
RSVP_two_streams_bigger_cue_size_new 	32 	2 	 T1 	18 	[-1, 0] 	10.0 	O 	I 	B 	K 	T 	R 	F 	U 	Z 	M 	W 	J 	Q 	P 	N 	V 	C 	D 	G 	L 	X 	Y 	A 	H 	S 	E 	Z 	U 	M 	K 	I 	X 	F 	R 	O 	L 	G 	Y 	V 	T 	P 	Q 	C 	  	B 	J 	W 	S 	D 	N 	H 	A 	0
RSVP_two_streams_bigger_cue_size_new 	33 	2 	 T1 	14 	[-1, 0] 	3.0 	I 	L 	Z 	R 	Y 	W 	T 	U 	H 	C 	J 	B 	E 	G 	A 	X 	K 	D 	M 	Q 	P 	V 	N 	F 	O 	S 	P 	M 	N 	Q 	I 	X 	B 	Y 	Z 	T 	S 	J 	G 	  	H 	A 	V 	D 	F 	U 	K 	L 	C 	W 	O 	R 	1
RSVP_two_streams_bigger_cue_size_new 	34 	2 	 T1 	22 	[-1, 0] 	10.0 	E 	O 	J 	X 	R 	Y 	N 	B 	F 	T 	L 	Q 	C 	I 	P 	U 	W 	H 	V 	D 	K 	G 	Z 	M 	S 	A 	K 	D 	C 	S 	R 	T 	A 	V 	X 	F 	M 	B 	E 	P 	Z 	L 	W 	J 	G 	I 	O 	  	U 	Y 	Q 	N 	0
RSVP_two_streams_bigger_cue_size_new 	35 	2 	 T1 	14 	[-1, 0] 	3.0 	U 	N 	T 	L 	X 	V 	C 	F 	A 	B 	E 	O 	Z 	I 	Q 	W 	S 	K 	D 	P 	M 	R 	Y 	J 	G 	H 	J 	W 	N 	B 	L 	V 	Q 	D 	Y 	A 	R 	C 	U 	  	I 	M 	F 	S 	G 	X 	E 	T 	O 	P 	K 	H 	0
RSVP_two_streams_bigger_cue_size_new 	36 	2 	 T1 	18 	[1, 0] 	3.0 	C 	K 	E 	U 	A 	B 	O 	S 	M 	Z 	J 	I 	P 	F 	W 	V 	X 	Q 	N 	R 	L 	D 	Y 	T 	H 	G 	H 	Y 	V 	C 	A 	Z 	S 	L 	P 	N 	I 	T 	O 	X 	R 	W 	J 	  	M 	D 	B 	E 	Q 	F 	K 	U 	0
RSVP_two_streams_bigger_cue_size_new 	37 	2 	 T1 	22 	[1, 0] 	10.0 	W 	T 	P 	C 	D 	E 	N 	R 	S 	F 	U 	H 	L 	X 	B 	M 	K 	Y 	I 	A 	G 	Q 	J 	V 	Z 	O 	X 	I 	C 	N 	Z 	G 	E 	F 	S 	W 	U 	M 	A 	D 	T 	L 	B 	J 	Q 	H 	Y 	  	R 	O 	P 	V 	0
RSVP_two_streams_bigger_cue_size_new 	38 	2 	 T1 	18 	[-1, 0] 	10.0 	Y 	B 	E 	L 	F 	M 	S 	T 	W 	Z 	G 	V 	O 	A 	P 	K 	J 	I 	C 	R 	H 	N 	Q 	D 	X 	U 	A 	W 	T 	O 	B 	X 	Z 	E 	S 	C 	M 	U 	H 	Q 	D 	Y 	N 	  	P 	I 	R 	G 	J 	L 	F 	K 	0
RSVP_two_streams_bigger_cue_size_new 	39 	2 	 T1 	6 	[1, 0] 	10.0 	M 	T 	Y 	R 	L 	N 	S 	D 	X 	G 	U 	Q 	C 	F 	A 	E 	H 	B 	V 	I 	P 	Z 	O 	K 	W 	J 	J 	W 	Z 	P 	T 	  	N 	O 	G 	E 	L 	I 	C 	B 	F 	A 	D 	V 	H 	U 	M 	Q 	R 	K 	S 	X 	0
RSVP_two_streams_bigger_cue_size_new 	40 	2 	 T1 	22 	[-1, 0] 	10.0 	O 	C 	G 	L 	S 	A 	U 	M 	D 	P 	Z 	B 	I 	Y 	Q 	N 	H 	W 	E 	J 	V 	F 	T 	X 	K 	R 	W 	L 	P 	E 	X 	M 	B 	R 	N 	A 	K 	Q 	C 	J 	T 	G 	D 	U 	S 	H 	O 	  	I 	V 	Z 	Y 	0
RSVP_two_streams_bigger_cue_size_new 	41 	2 	 T1 	18 	[-1, 0] 	10.0 	Y 	T 	S 	M 	U 	X 	A 	R 	K 	B 	V 	D 	H 	O 	C 	G 	E 	P 	J 	N 	L 	W 	Q 	I 	F 	Z 	H 	Y 	O 	X 	C 	P 	E 	K 	B 	F 	Q 	T 	R 	U 	N 	A 	S 	  	M 	D 	Z 	V 	G 	J 	I 	L 	0
RSVP_two_streams_bigger_cue_size_new 	42 	2 	 T1 	14 	[-1, 0] 	10.0 	N 	H 	S 	B 	G 	Z 	Q 	L 	C 	O 	W 	V 	P 	D 	U 	A 	X 	R 	E 	K 	M 	I 	Y 	F 	T 	J 	P 	A 	T 	Q 	F 	V 	D 	R 	U 	E 	K 	Z 	X 	  	M 	J 	N 	I 	B 	G 	Y 	H 	O 	W 	L 	C 	1
RSVP_two_streams_bigger_cue_size_new 	43 	2 	 T1 	6 	[-1, 0] 	3.0 	V 	K 	W 	B 	L 	J 	U 	O 	P 	M 	E 	G 	I 	X 	R 	Q 	T 	A 	S 	N 	Z 	H 	C 	Y 	F 	D 	W 	V 	Q 	M 	N 	  	A 	L 	H 	R 	I 	J 	Z 	G 	F 	Y 	S 	P 	C 	K 	D 	T 	X 	E 	O 	U 	0
RSVP_two_streams_bigger_cue_size_new 	44 	2 	 T1 	6 	[1, 0] 	10.0 	N 	A 	Y 	Q 	R 	S 	B 	O 	J 	X 	P 	M 	V 	K 	E 	C 	F 	L 	T 	D 	W 	Z 	I 	U 	H 	G 	I 	C 	J 	F 	G 	  	T 	A 	K 	B 	D 	W 	H 	M 	L 	N 	V 	S 	O 	X 	P 	Q 	R 	E 	Z 	U 	0
RSVP_two_streams_bigger_cue_size_new 	45 	2 	 T1 	22 	[-1, 0] 	10.0 	T 	U 	C 	O 	Q 	R 	X 	I 	H 	E 	Y 	V 	N 	K 	L 	A 	G 	F 	D 	J 	W 	P 	S 	M 	B 	Z 	F 	X 	M 	D 	K 	C 	A 	Z 	U 	E 	P 	J 	G 	W 	H 	Q 	V 	N 	T 	R 	S 	  	O 	I 	B 	L 	0
RSVP_two_streams_bigger_cue_size_new 	46 	2 	 T1 	10 	[-1, 0] 	10.0 	P 	O 	B 	N 	T 	G 	Y 	Z 	E 	C 	V 	F 	W 	S 	Q 	R 	D 	M 	X 	A 	I 	H 	J 	K 	U 	L 	A 	U 	C 	V 	O 	D 	M 	K 	W 	  	I 	R 	H 	X 	Y 	L 	E 	F 	S 	Q 	B 	T 	J 	G 	P 	N 	0
RSVP_two_streams_bigger_cue_size_new 	47 	2 	 T1 	22 	[1, 0] 	3.0 	G 	B 	H 	F 	K 	N 	W 	J 	C 	X 	T 	A 	R 	I 	Z 	D 	P 	L 	Q 	V 	E 	O 	M 	U 	S 	Y 	G 	S 	M 	N 	O 	I 	W 	B 	K 	Y 	F 	V 	D 	E 	X 	L 	J 	T 	Q 	R 	U 	  	C 	P 	H 	A 	0
RSVP_two_streams_bigger_cue_size_new 	48 	2 	 T1 	22 	[1, 0] 	3.0 	M 	H 	X 	O 	C 	P 	N 	S 	E 	B 	L 	V 	Z 	R 	G 	Q 	T 	Y 	K 	F 	W 	J 	U 	I 	D 	A 	E 	S 	X 	W 	B 	R 	H 	I 	F 	K 	N 	V 	Z 	M 	P 	U 	G 	L 	O 	A 	Y 	  	C 	J 	Q 	T 	0
RSVP_two_streams_bigger_cue_size_new 	49 	2 	 T1 	6 	[1, 0] 	10.0 	V 	G 	E 	I 	P 	A 	J 	T 	Y 	D 	X 	U 	R 	L 	S 	N 	H 	F 	W 	O 	M 	C 	B 	K 	Z 	Q 	N 	L 	R 	T 	U 	  	K 	H 	P 	Q 	I 	M 	J 	Z 	W 	E 	B 	D 	O 	F 	A 	V 	X 	Y 	G 	C 	0
RSVP_two_streams_bigger_cue_size_new 	50 	2 	 T1 	14 	[1, 0] 	3.0 	T 	C 	Z 	G 	F 	S 	K 	U 	V 	X 	N 	J 	L 	D 	B 	I 	A 	W 	R 	E 	Y 	P 	O 	Q 	H 	M 	G 	J 	A 	H 	E 	D 	V 	S 	K 	T 	P 	B 	O 	  	M 	Y 	R 	L 	Z 	N 	U 	X 	C 	F 	W 	Q 	0
RSVP_two_streams_bigger_cue_size_new 	51 	2 	 T1 	22 	[-1, 0] 	3.0 	Y 	K 	Z 	F 	W 	A 	B 	M 	J 	E 	X 	H 	G 	P 	N 	C 	U 	I 	D 	Q 	T 	R 	S 	O 	L 	V 	L 	A 	V 	E 	P 	K 	S 	Y 	U 	X 	Z 	Q 	N 	R 	F 	B 	W 	J 	I 	O 	D 	  	M 	C 	G 	T 	0
RSVP_two_streams_bigger_cue_size_new 	52 	2 	 T1 	6 	[1, 0] 	10.0 	C 	D 	U 	T 	X 	M 	K 	S 	Q 	Y 	G 	O 	V 	B 	F 	H 	W 	A 	P 	Z 	L 	N 	I 	E 	R 	J 	X 	H 	C 	O 	V 	  	L 	Y 	B 	F 	S 	J 	K 	G 	Q 	N 	E 	Z 	D 	R 	M 	T 	A 	W 	U 	P 	0
RSVP_two_streams_bigger_cue_size_new 	53 	2 	 T1 	14 	[1, 0] 	3.0 	S 	V 	R 	Q 	I 	L 	Y 	W 	K 	X 	B 	M 	E 	G 	C 	O 	F 	H 	J 	U 	N 	Z 	A 	D 	P 	T 	U 	D 	V 	A 	F 	M 	K 	B 	O 	T 	W 	X 	I 	  	J 	L 	N 	Y 	S 	Z 	G 	Q 	C 	E 	H 	R 	0
RSVP_two_streams_bigger_cue_size_new 	54 	2 	 T1 	22 	[-1, 0] 	10.0 	U 	Q 	C 	A 	R 	J 	P 	W 	Y 	E 	Z 	V 	H 	B 	S 	F 	G 	M 	D 	X 	T 	K 	N 	O 	I 	L 	N 	D 	S 	F 	Y 	Q 	W 	A 	P 	O 	X 	E 	C 	T 	G 	K 	B 	Z 	V 	J 	M 	  	R 	L 	H 	I 	0
RSVP_two_streams_bigger_cue_size_new 	55 	2 	 T1 	18 	[-1, 0] 	10.0 	D 	F 	Y 	H 	J 	A 	Z 	O 	P 	V 	G 	N 	L 	C 	X 	U 	E 	W 	B 	K 	M 	S 	T 	R 	Q 	I 	N 	I 	E 	W 	V 	B 	M 	K 	T 	P 	L 	O 	G 	H 	D 	X 	Q 	  	J 	C 	U 	R 	F 	Y 	Z 	A 	0
RSVP_two_streams_bigger_cue_size_new 	56 	2 	 T1 	6 	[-1, 0] 	3.0 	B 	T 	D 	F 	K 	J 	S 	Q 	U 	P 	C 	W 	R 	M 	N 	A 	Y 	E 	H 	I 	G 	L 	X 	Z 	V 	O 	H 	W 	G 	B 	L 	  	J 	U 	D 	N 	Y 	P 	O 	M 	V 	A 	C 	Q 	Z 	K 	T 	F 	E 	R 	I 	X 	0
RSVP_two_streams_bigger_cue_size_new 	57 	2 	 T1 	10 	[1, 0] 	3.0 	R 	B 	H 	T 	Z 	M 	U 	C 	L 	S 	F 	I 	K 	V 	W 	J 	Y 	X 	E 	P 	Q 	G 	A 	D 	O 	N 	I 	K 	E 	D 	G 	S 	X 	F 	Z 	  	C 	W 	O 	H 	P 	M 	U 	T 	A 	R 	Y 	V 	J 	L 	Q 	N 	0
RSVP_two_streams_bigger_cue_size_new 	58 	2 	 T1 	14 	[1, 0] 	10.0 	Z 	I 	A 	W 	G 	O 	Y 	S 	Q 	N 	V 	H 	E 	L 	R 	T 	P 	M 	B 	J 	K 	U 	F 	C 	D 	X 	P 	W 	Y 	K 	M 	E 	A 	C 	U 	I 	B 	L 	S 	  	N 	Q 	F 	Z 	V 	O 	J 	T 	X 	G 	D 	H 	0
RSVP_two_streams_bigger_cue_size_new 	59 	2 	 T1 	14 	[1, 0] 	10.0 	L 	T 	O 	C 	S 	Z 	U 	G 	R 	M 	N 	V 	W 	I 	Y 	Q 	P 	A 	E 	J 	F 	H 	B 	D 	X 	K 	A 	R 	Q 	G 	P 	J 	M 	Z 	E 	D 	X 	V 	H 	  	I 	K 	F 	O 	T 	N 	C 	U 	S 	L 	Y 	B 	0
RSVP_two_streams_bigger_cue_size_new 	60 	2 	 T1 	22 	[1, 0] 	3.0 	Y 	C 	J 	Z 	S 	T 	K 	E 	U 	D 	I 	V 	B 	H 	Q 	M 	G 	P 	F 	O 	X 	N 	R 	L 	W 	A 	V 	F 	M 	Q 	B 	I 	K 	W 	R 	D 	N 	P 	G 	J 	E 	U 	T 	A 	X 	H 	L 	  	S 	Z 	C 	O 	0
RSVP_two_streams_bigger_cue_size_new 	61 	2 	 T1 	6 	[-1, 0] 	10.0 	R 	X 	A 	U 	Q 	E 	W 	I 	G 	N 	C 	M 	V 	Z 	B 	T 	L 	O 	S 	P 	H 	F 	Y 	D 	J 	K 	I 	Y 	M 	X 	B 	  	A 	Q 	V 	L 	U 	R 	S 	W 	O 	H 	K 	N 	Z 	F 	D 	C 	J 	P 	E 	G 	0
RSVP_two_streams_bigger_cue_size_new 	62 	2 	 T1 	10 	[-1, 0] 	3.0 	Y 	Q 	A 	S 	O 	P 	V 	M 	N 	B 	J 	L 	G 	H 	D 	R 	X 	E 	Z 	W 	I 	K 	C 	U 	T 	F 	A 	O 	R 	W 	N 	S 	L 	V 	Q 	  	J 	U 	Z 	I 	T 	H 	Y 	G 	K 	X 	M 	E 	C 	B 	F 	P 	0
RSVP_two_streams_bigger_cue_size_new 	63 	2 	 T1 	6 	[-1, 0] 	10.0 	Q 	U 	L 	M 	C 	I 	Z 	B 	K 	X 	T 	P 	A 	W 	V 	H 	R 	F 	Y 	J 	N 	G 	O 	E 	D 	S 	I 	U 	C 	X 	F 	  	G 	L 	V 	H 	E 	D 	Z 	O 	Q 	K 	B 	A 	W 	J 	Y 	M 	S 	N 	T 	R 	0
