experimentPhase,trialnum,subject,task,answerPos0,cueSpatialPos1,cueEccentricity1,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,m18,m19,m20,m21,m22,m23,m24,m25,m26,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,timingBlips
RSVP_two_streams_bigger_cue_size_new ,10 ,10 , T1 ,18 ,"[1, 0] ",3.0 ,G ,O ,C ,D ,Q ,Y ,E ,T ,P ,H ,W ,A ,B ,K ,U ,X ,M ,I ,R ,V ,Z ,S ,N ,J ,F ,L ,Q ,G ,P ,R ,L ,I ,M ,T ,N ,V ,B ,W ,K ,S ,Y ,Z ,U ,  ,F ,O ,A ,X ,J ,H ,E ,C ,0
RSVP_two_streams_bigger_cue_size_new ,11 ,10 , T1 ,10 ,"[-1, 0] ",10.0 ,H ,K ,A ,P ,O ,V ,S ,Q ,L ,Y ,F ,G ,X ,C ,M ,B ,Z ,W ,I ,E ,J ,R ,D ,U ,T ,N ,O ,E ,S ,A ,F ,H ,Y ,G ,V ,  ,Q ,T ,P ,J ,I ,R ,U ,N ,M ,B ,X ,Z ,L ,K ,C ,W ,0
RSVP_two_streams_bigger_cue_size_new ,12 ,10 , T1 ,10 ,"[-1, 0] ",10.0 ,O ,M ,W ,S ,H ,Y ,Q ,P ,N ,Z ,T ,X ,F ,B ,G ,R ,K ,D ,L ,C ,E ,A ,I ,J ,U ,V ,L ,C ,W ,S ,X ,T ,H ,F ,A ,  ,M ,Z ,D ,G ,P ,B ,Q ,K ,I ,R ,Y ,E ,U ,N ,V ,O ,0
RSVP_two_streams_bigger_cue_size_new ,13 ,10 , T1 ,6 ,"[1, 0] ",3.0 ,F ,Z ,B ,N ,E ,U ,W ,Q ,J ,R ,I ,C ,G ,H ,T ,A ,P ,D ,L ,K ,O ,Y ,S ,X ,V ,M ,J ,G ,Q ,X ,D ,  ,V ,N ,I ,L ,F ,U ,Z ,Y ,M ,C ,R ,B ,K ,H ,P ,A ,S ,T ,W ,E ,0
RSVP_two_streams_bigger_cue_size_new ,14 ,10 , T1 ,14 ,"[-1, 0] ",3.0 ,Y ,X ,O ,V ,K ,C ,M ,B ,W ,E ,H ,R ,Q ,A ,P ,D ,Z ,J ,S ,L ,I ,G ,F ,N ,T ,U ,Z ,X ,Y ,B ,T ,G ,F ,R ,W ,C ,S ,A ,O ,  ,D ,H ,M ,I ,Q ,J ,U ,P ,N ,E ,V ,K ,0
RSVP_two_streams_bigger_cue_size_new ,15 ,10 , T1 ,14 ,"[1, 0] ",3.0 ,Y ,B ,P ,K ,J ,I ,V ,H ,X ,S ,D ,L ,E ,M ,F ,N ,T ,U ,R ,A ,C ,G ,Z ,O ,Q ,W ,N ,X ,R ,T ,F ,L ,M ,V ,Y ,J ,O ,C ,K ,  ,S ,Z ,E ,B ,G ,A ,I ,Q ,H ,D ,U ,P ,0
RSVP_two_streams_bigger_cue_size_new ,16 ,10 , T1 ,22 ,"[1, 0] ",3.0 ,E ,T ,R ,Y ,F ,V ,S ,M ,N ,X ,G ,Q ,O ,J ,B ,I ,W ,Z ,D ,K ,A ,C ,U ,L ,P ,H ,V ,K ,M ,I ,A ,G ,J ,C ,T ,W ,N ,U ,R ,O ,L ,D ,S ,F ,B ,Y ,E ,  ,X ,H ,Q ,Z ,0
RSVP_two_streams_bigger_cue_size_new ,17 ,10 , T1 ,10 ,"[1, 0] ",10.0 ,F ,T ,A ,L ,H ,R ,P ,C ,S ,K ,Q ,N ,M ,B ,O ,J ,W ,D ,E ,Z ,G ,Y ,X ,V ,U ,I ,C ,F ,O ,E ,Y ,V ,U ,L ,A ,  ,P ,Q ,M ,J ,X ,B ,T ,Z ,I ,W ,H ,N ,D ,G ,S ,R ,0
RSVP_two_streams_bigger_cue_size_new ,18 ,10 , T1 ,18 ,"[1, 0] ",10.0 ,Q ,D ,X ,Z ,W ,A ,K ,T ,Y ,I ,S ,G ,U ,B ,C ,V ,L ,R ,J ,O ,N ,F ,M ,E ,H ,P ,F ,Q ,S ,W ,O ,M ,Y ,I ,R ,A ,H ,K ,B ,V ,N ,U ,L ,  ,D ,C ,X ,E ,J ,P ,G ,T ,0
RSVP_two_streams_bigger_cue_size_new ,19 ,10 , T1 ,10 ,"[1, 0] ",3.0 ,H ,I ,O ,P ,D ,C ,Z ,A ,W ,L ,Y ,F ,M ,Q ,B ,V ,K ,U ,J ,S ,T ,X ,E ,G ,R ,N ,V ,J ,T ,G ,K ,O ,S ,C ,L ,  ,Z ,F ,B ,A ,P ,M ,W ,Y ,R ,H ,E ,U ,D ,X ,Q ,I ,0
RSVP_two_streams_bigger_cue_size_new ,20 ,10 , T1 ,10 ,"[1, 0] ",10.0 ,F ,G ,R ,I ,C ,Y ,O ,P ,J ,V ,Z ,K ,Q ,D ,H ,N ,A ,W ,E ,T ,U ,M ,B ,X ,S ,L ,L ,X ,T ,A ,B ,U ,V ,S ,F ,  ,O ,N ,C ,E ,P ,Z ,D ,Y ,J ,M ,Q ,I ,K ,G ,R ,W ,0
RSVP_two_streams_bigger_cue_size_new ,21 ,10 , T1 ,6 ,"[-1, 0] ",10.0 ,I ,S ,H ,A ,N ,X ,C ,V ,R ,F ,L ,G ,J ,P ,Y ,M ,Q ,E ,B ,O ,Z ,K ,D ,T ,W ,U ,T ,V ,G ,K ,H ,  ,N ,F ,Z ,L ,E ,P ,D ,M ,S ,O ,Y ,A ,X ,W ,Q ,U ,B ,C ,R ,I ,0
RSVP_two_streams_bigger_cue_size_new ,22 ,10 , T1 ,14 ,"[-1, 0] ",10.0 ,O ,X ,H ,V ,E ,C ,T ,Z ,B ,N ,G ,P ,J ,R ,S ,D ,A ,Q ,U ,K ,M ,L ,I ,W ,Y ,F ,L ,C ,I ,W ,O ,M ,G ,Z ,X ,E ,T ,R ,Q ,  ,U ,K ,V ,B ,Y ,J ,F ,N ,P ,S ,H ,D ,0
RSVP_two_streams_bigger_cue_size_new ,23 ,10 , T1 ,18 ,"[-1, 0] ",10.0 ,I ,R ,B ,C ,L ,E ,P ,F ,H ,T ,N ,V ,D ,S ,G ,Y ,J ,W ,Q ,X ,O ,M ,A ,U ,Z ,K ,T ,Y ,K ,A ,N ,Q ,E ,F ,X ,C ,G ,R ,I ,Z ,V ,H ,U ,  ,B ,L ,O ,D ,M ,P ,J ,S ,0
RSVP_two_streams_bigger_cue_size_new ,24 ,10 , T1 ,14 ,"[-1, 0] ",10.0 ,Y ,F ,K ,L ,D ,O ,M ,N ,R ,T ,H ,P ,A ,G ,Q ,E ,V ,I ,B ,X ,W ,C ,Z ,U ,S ,J ,X ,K ,T ,M ,L ,Y ,W ,C ,E ,G ,R ,B ,A ,  ,Q ,U ,N ,I ,V ,Z ,O ,J ,H ,D ,S ,F ,0
RSVP_two_streams_bigger_cue_size_new ,25 ,10 , T1 ,6 ,"[-1, 0] ",10.0 ,A ,D ,T ,P ,H ,B ,K ,R ,F ,U ,C ,X ,M ,Q ,Y ,J ,N ,V ,S ,E ,O ,I ,W ,L ,G ,Z ,P ,X ,C ,Z ,I ,  ,V ,B ,F ,W ,Y ,J ,R ,Q ,D ,H ,N ,A ,T ,K ,U ,E ,L ,G ,S ,M ,0
RSVP_two_streams_bigger_cue_size_new ,26 ,10 , T1 ,6 ,"[-1, 0] ",10.0 ,M ,P ,W ,D ,R ,X ,E ,Q ,F ,N ,Y ,C ,S ,H ,V ,G ,Z ,J ,A ,L ,O ,T ,K ,U ,B ,I ,X ,C ,G ,D ,K ,  ,H ,F ,O ,V ,R ,A ,Y ,M ,S ,N ,P ,T ,B ,J ,Q ,I ,U ,Z ,L ,E ,0
RSVP_two_streams_bigger_cue_size_new ,27 ,10 , T1 ,14 ,"[-1, 0] ",10.0 ,A ,O ,C ,Q ,R ,K ,J ,P ,T ,W ,Z ,B ,I ,X ,D ,F ,S ,V ,G ,E ,U ,Y ,L ,H ,N ,M ,T ,X ,P ,E ,D ,Z ,J ,C ,S ,L ,Y ,Q ,A ,  ,O ,F ,W ,R ,H ,U ,N ,B ,I ,V ,M ,G ,0
RSVP_two_streams_bigger_cue_size_new ,28 ,10 , T1 ,18 ,"[1, 0] ",3.0 ,J ,Q ,T ,P ,C ,V ,B ,E ,U ,M ,G ,S ,H ,L ,I ,R ,W ,A ,N ,X ,O ,F ,D ,Y ,Z ,K ,K ,W ,E ,U ,H ,S ,V ,Q ,Z ,T ,F ,L ,B ,I ,N ,C ,D ,  ,A ,O ,X ,G ,M ,R ,J ,Y ,0
RSVP_two_streams_bigger_cue_size_new ,29 ,10 , T1 ,10 ,"[-1, 0] ",3.0 ,A ,D ,K ,Q ,N ,F ,L ,S ,H ,E ,M ,Z ,R ,W ,B ,J ,P ,Y ,I ,C ,G ,U ,T ,X ,V ,O ,Y ,K ,F ,W ,G ,M ,X ,P ,O ,  ,U ,N ,T ,R ,J ,S ,E ,C ,L ,D ,Q ,H ,I ,Z ,A ,B ,0
RSVP_two_streams_bigger_cue_size_new ,30 ,10 , T1 ,6 ,"[1, 0] ",3.0 ,D ,Q ,G ,F ,W ,C ,P ,K ,V ,T ,M ,A ,N ,L ,H ,X ,R ,E ,Z ,U ,Y ,J ,S ,O ,I ,B ,L ,S ,M ,D ,E ,  ,H ,R ,V ,O ,U ,G ,J ,Z ,F ,I ,B ,K ,X ,W ,C ,Y ,Q ,N ,T ,P ,0
RSVP_two_streams_bigger_cue_size_new ,31 ,10 , T1 ,22 ,"[-1, 0] ",10.0 ,F ,S ,L ,O ,Z ,T ,R ,J ,Y ,B ,P ,E ,C ,M ,W ,N ,K ,V ,A ,I ,Q ,X ,G ,H ,U ,D ,M ,Y ,K ,C ,N ,E ,J ,T ,V ,H ,R ,Z ,W ,D ,L ,G ,O ,X ,I ,F ,P ,  ,A ,Q ,S ,B ,0
RSVP_two_streams_bigger_cue_size_new ,32 ,10 , T1 ,10 ,"[-1, 0] ",3.0 ,P ,N ,U ,B ,A ,C ,H ,J ,G ,O ,Y ,M ,Z ,Q ,I ,L ,D ,V ,X ,K ,F ,W ,S ,T ,E ,R ,X ,H ,M ,L ,N ,Y ,T ,I ,F ,  ,O ,S ,R ,W ,B ,Q ,U ,E ,D ,P ,C ,K ,A ,V ,G ,J ,0
RSVP_two_streams_bigger_cue_size_new ,33 ,10 , T1 ,10 ,"[-1, 0] ",3.0 ,A ,E ,V ,Q ,R ,S ,N ,M ,H ,I ,K ,G ,W ,B ,C ,U ,Y ,P ,X ,O ,Z ,D ,J ,F ,L ,T ,H ,T ,L ,C ,B ,J ,F ,I ,G ,  ,E ,Q ,A ,R ,S ,N ,W ,U ,V ,M ,P ,O ,D ,Z ,K ,X ,0
RSVP_two_streams_bigger_cue_size_new ,34 ,10 , T1 ,22 ,"[1, 0] ",3.0 ,N ,M ,O ,Y ,R ,L ,F ,B ,G ,J ,A ,Z ,E ,I ,V ,U ,D ,K ,P ,H ,S ,W ,X ,C ,Q ,T ,M ,K ,R ,B ,G ,Y ,J ,X ,E ,O ,Q ,C ,P ,W ,U ,L ,F ,A ,V ,Z ,I ,  ,N ,D ,T ,S ,0
RSVP_two_streams_bigger_cue_size_new ,35 ,10 , T1 ,10 ,"[-1, 0] ",10.0 ,X ,P ,M ,G ,H ,F ,S ,O ,Q ,K ,Y ,I ,U ,T ,V ,E ,B ,D ,W ,C ,Z ,L ,J ,A ,R ,N ,E ,L ,F ,Y ,U ,Q ,B ,K ,O ,  ,G ,T ,A ,D ,J ,Z ,P ,R ,M ,V ,C ,N ,I ,H ,W ,X ,0
RSVP_two_streams_bigger_cue_size_new ,36 ,10 , T1 ,18 ,"[1, 0] ",3.0 ,R ,T ,M ,P ,V ,A ,O ,J ,X ,N ,K ,W ,D ,H ,I ,U ,C ,F ,S ,L ,E ,Z ,Q ,B ,Y ,G ,Q ,O ,B ,D ,I ,N ,G ,E ,C ,T ,J ,X ,M ,U ,R ,P ,A ,  ,L ,F ,V ,S ,H ,Z ,Y ,W ,0
RSVP_two_streams_bigger_cue_size_new ,37 ,10 , T1 ,6 ,"[1, 0] ",3.0 ,R ,H ,E ,C ,S ,M ,Z ,O ,P ,L ,N ,W ,T ,U ,V ,B ,Q ,D ,J ,I ,K ,X ,A ,F ,G ,Y ,A ,Z ,N ,H ,F ,  ,X ,U ,Q ,Y ,I ,G ,C ,L ,S ,W ,J ,M ,R ,P ,E ,K ,D ,T ,B ,V ,0
RSVP_two_streams_bigger_cue_size_new ,38 ,10 , T1 ,22 ,"[1, 0] ",10.0 ,G ,I ,L ,D ,Y ,M ,P ,U ,C ,E ,Z ,A ,R ,N ,F ,T ,Q ,V ,X ,J ,B ,S ,K ,O ,W ,H ,L ,Y ,F ,E ,U ,K ,B ,N ,T ,S ,O ,G ,I ,J ,X ,R ,A ,P ,Z ,H ,V ,  ,M ,W ,Q ,C ,0
RSVP_two_streams_bigger_cue_size_new ,39 ,10 , T1 ,22 ,"[1, 0] ",10.0 ,U ,L ,J ,W ,I ,X ,C ,A ,R ,Y ,H ,B ,G ,T ,V ,Q ,N ,O ,S ,D ,M ,P ,E ,F ,K ,Z ,F ,G ,U ,W ,H ,P ,S ,E ,C ,Z ,X ,J ,Q ,Y ,V ,N ,I ,D ,M ,R ,T ,  ,L ,B ,O ,A ,0
RSVP_two_streams_bigger_cue_size_new ,40 ,10 , T1 ,18 ,"[1, 0] ",10.0 ,B ,T ,L ,Q ,C ,N ,K ,M ,Y ,W ,P ,V ,I ,J ,E ,A ,S ,D ,Z ,G ,R ,O ,X ,F ,U ,H ,E ,P ,D ,L ,I ,G ,B ,A ,V ,Z ,W ,U ,F ,C ,N ,M ,O ,  ,S ,R ,Y ,H ,T ,X ,Q ,J ,0
RSVP_two_streams_bigger_cue_size_new ,41 ,10 , T1 ,18 ,"[1, 0] ",3.0 ,Q ,E ,R ,J ,N ,C ,W ,X ,Y ,A ,D ,P ,M ,Z ,K ,S ,T ,G ,B ,I ,L ,O ,F ,U ,H ,V ,W ,N ,J ,L ,H ,E ,D ,X ,B ,S ,Z ,U ,K ,R ,Y ,C ,P ,  ,I ,V ,T ,Q ,F ,G ,O ,M ,0
RSVP_two_streams_bigger_cue_size_new ,42 ,10 , T1 ,18 ,"[-1, 0] ",3.0 ,Z ,A ,E ,R ,K ,F ,L ,O ,B ,C ,W ,G ,X ,I ,M ,V ,T ,Q ,D ,P ,N ,U ,J ,H ,Y ,S ,T ,E ,R ,W ,F ,U ,V ,Z ,L ,O ,Y ,M ,H ,B ,S ,G ,C ,  ,X ,J ,Q ,D ,A ,N ,K ,P ,0
RSVP_two_streams_bigger_cue_size_new ,43 ,10 , T1 ,6 ,"[-1, 0] ",3.0 ,B ,T ,X ,Q ,Y ,I ,O ,C ,S ,H ,J ,R ,V ,D ,U ,G ,A ,E ,K ,W ,F ,M ,P ,Z ,N ,L ,X ,W ,N ,H ,M ,  ,Q ,F ,P ,K ,Z ,J ,D ,V ,L ,I ,S ,U ,T ,G ,O ,B ,R ,Y ,C ,E ,0
RSVP_two_streams_bigger_cue_size_new ,44 ,10 , T1 ,18 ,"[1, 0] ",10.0 ,I ,A ,D ,C ,Z ,K ,L ,G ,X ,E ,T ,O ,U ,Y ,R ,V ,W ,F ,Q ,M ,S ,P ,N ,B ,J ,H ,J ,S ,B ,H ,E ,F ,A ,G ,O ,V ,U ,X ,R ,P ,T ,W ,M ,  ,C ,D ,K ,L ,Y ,N ,Z ,Q ,0
RSVP_two_streams_bigger_cue_size_new ,45 ,10 , T1 ,6 ,"[-1, 0] ",3.0 ,D ,X ,V ,G ,K ,A ,P ,J ,U ,T ,Z ,F ,S ,H ,R ,W ,Q ,I ,L ,M ,B ,C ,Y ,O ,N ,E ,P ,O ,Y ,E ,Q ,  ,G ,H ,K ,D ,A ,C ,R ,U ,S ,Z ,F ,I ,N ,X ,J ,W ,M ,V ,T ,L ,0
RSVP_two_streams_bigger_cue_size_new ,46 ,10 , T1 ,22 ,"[1, 0] ",10.0 ,R ,W ,B ,D ,H ,J ,G ,X ,P ,Y ,I ,E ,V ,Q ,S ,K ,N ,T ,Z ,M ,U ,C ,L ,F ,A ,O ,Z ,D ,I ,V ,U ,B ,X ,F ,A ,O ,J ,L ,M ,H ,N ,C ,S ,W ,K ,T ,Q ,  ,P ,G ,Y ,E ,0
RSVP_two_streams_bigger_cue_size_new ,47 ,10 , T1 ,10 ,"[-1, 0] ",3.0 ,N ,Y ,K ,E ,V ,U ,I ,X ,R ,S ,F ,M ,J ,D ,A ,B ,C ,L ,Z ,O ,Q ,W ,T ,P ,H ,G ,D ,L ,E ,V ,F ,M ,T ,X ,H ,  ,B ,Q ,O ,A ,S ,K ,C ,N ,P ,I ,G ,W ,J ,Z ,Y ,R ,0
RSVP_two_streams_bigger_cue_size_new ,48 ,10 , T1 ,14 ,"[1, 0] ",10.0 ,U ,G ,K ,C ,Y ,Z ,M ,D ,S ,W ,P ,B ,J ,L ,X ,A ,I ,H ,N ,R ,E ,V ,T ,O ,F ,Q ,V ,I ,T ,J ,Y ,C ,L ,S ,F ,K ,G ,R ,O ,  ,U ,H ,Q ,P ,Z ,B ,M ,W ,X ,E ,A ,N ,0
RSVP_two_streams_bigger_cue_size_new ,49 ,10 , T1 ,14 ,"[-1, 0] ",10.0 ,C ,V ,Z ,E ,W ,Y ,M ,P ,O ,A ,B ,T ,I ,Q ,D ,N ,L ,F ,X ,K ,S ,R ,J ,G ,U ,H ,F ,P ,C ,R ,Y ,M ,H ,N ,K ,Q ,I ,G ,L ,  ,A ,E ,V ,J ,X ,T ,D ,B ,Z ,O ,S ,U ,0
RSVP_two_streams_bigger_cue_size_new ,50 ,10 , T1 ,18 ,"[1, 0] ",10.0 ,F ,H ,Z ,R ,V ,M ,D ,G ,E ,Y ,L ,Q ,P ,O ,K ,W ,N ,B ,C ,X ,S ,T ,A ,I ,J ,U ,W ,N ,O ,K ,C ,S ,A ,I ,F ,J ,P ,Q ,D ,H ,B ,U ,E ,  ,L ,X ,R ,M ,G ,Z ,T ,Y ,0
RSVP_two_streams_bigger_cue_size_new ,51 ,10 , T1 ,10 ,"[1, 0] ",3.0 ,O ,B ,Z ,K ,X ,P ,C ,G ,V ,L ,M ,N ,A ,F ,R ,H ,J ,Y ,U ,W ,E ,I ,D ,Q ,T ,S ,P ,B ,I ,L ,Z ,O ,U ,R ,X ,  ,G ,E ,D ,F ,N ,S ,K ,A ,W ,M ,Q ,C ,Y ,V ,H ,J ,0
RSVP_two_streams_bigger_cue_size_new ,52 ,10 , T1 ,18 ,"[1, 0] ",3.0 ,W ,K ,G ,U ,C ,H ,B ,J ,D ,Z ,E ,L ,R ,V ,O ,X ,T ,A ,N ,S ,M ,Y ,I ,F ,P ,Q ,L ,U ,T ,K ,E ,N ,Z ,J ,I ,R ,B ,X ,M ,W ,P ,A ,V ,  ,S ,H ,F ,Y ,Q ,G ,C ,O ,0
RSVP_two_streams_bigger_cue_size_new ,53 ,10 , T1 ,18 ,"[1, 0] ",10.0 ,W ,H ,X ,O ,Z ,A ,Q ,M ,Y ,K ,N ,G ,J ,R ,T ,I ,F ,S ,L ,C ,V ,B ,D ,U ,P ,E ,U ,Y ,G ,T ,Z ,S ,O ,L ,H ,E ,K ,C ,N ,F ,X ,I ,J ,  ,R ,V ,M ,P ,W ,A ,Q ,D ,0
RSVP_two_streams_bigger_cue_size_new ,54 ,10 , T1 ,10 ,"[1, 0] ",10.0 ,C ,O ,H ,M ,L ,Z ,D ,K ,A ,U ,P ,R ,E ,V ,G ,W ,J ,Q ,N ,Y ,X ,S ,I ,F ,T ,B ,C ,D ,Q ,U ,A ,R ,G ,T ,I ,  ,Z ,F ,E ,V ,W ,X ,J ,L ,S ,O ,P ,B ,H ,N ,M ,Y ,0
RSVP_two_streams_bigger_cue_size_new ,55 ,10 , T1 ,18 ,"[-1, 0] ",3.0 ,M ,B ,H ,D ,P ,E ,A ,T ,Q ,K ,Z ,V ,S ,X ,F ,O ,J ,L ,R ,I ,U ,W ,Y ,G ,N ,C ,G ,E ,I ,Q ,H ,L ,K ,X ,P ,D ,Z ,W ,M ,Y ,U ,S ,B ,  ,F ,C ,O ,N ,J ,V ,T ,A ,1
RSVP_two_streams_bigger_cue_size_new ,56 ,10 , T1 ,6 ,"[1, 0] ",10.0 ,R ,Z ,A ,L ,Q ,U ,N ,K ,G ,M ,E ,P ,C ,X ,W ,B ,V ,J ,Y ,O ,T ,S ,H ,D ,I ,F ,F ,R ,G ,Z ,I ,  ,T ,U ,V ,O ,D ,P ,M ,W ,S ,B ,C ,H ,L ,N ,X ,A ,E ,Q ,K ,Y ,0
RSVP_two_streams_bigger_cue_size_new ,57 ,10 , T1 ,6 ,"[1, 0] ",10.0 ,R ,Y ,H ,P ,V ,F ,I ,N ,C ,Z ,W ,M ,U ,B ,E ,L ,S ,X ,O ,D ,G ,T ,J ,Q ,A ,K ,G ,E ,B ,O ,Y ,  ,R ,L ,P ,Z ,Q ,T ,F ,V ,H ,M ,U ,S ,I ,C ,J ,K ,D ,N ,X ,A ,0
RSVP_two_streams_bigger_cue_size_new ,58 ,10 , T1 ,22 ,"[-1, 0] ",3.0 ,B ,J ,O ,S ,F ,Y ,H ,A ,E ,P ,I ,R ,W ,C ,X ,U ,D ,T ,M ,Q ,L ,N ,Z ,G ,K ,V ,E ,A ,M ,T ,P ,D ,S ,U ,F ,C ,K ,O ,R ,Z ,J ,H ,X ,W ,B ,L ,Y ,  ,N ,I ,Q ,G ,0
RSVP_two_streams_bigger_cue_size_new ,59 ,10 , T1 ,14 ,"[1, 0] ",10.0 ,I ,B ,C ,N ,F ,A ,X ,S ,V ,O ,K ,Y ,Z ,P ,H ,W ,M ,U ,G ,R ,Q ,J ,L ,E ,D ,T ,N ,T ,C ,U ,A ,I ,W ,B ,H ,D ,X ,F ,V ,  ,J ,Z ,E ,S ,G ,M ,K ,L ,P ,R ,Q ,Y ,0
RSVP_two_streams_bigger_cue_size_new ,60 ,10 , T1 ,22 ,"[-1, 0] ",10.0 ,R ,V ,F ,U ,Y ,I ,X ,T ,Z ,N ,C ,H ,K ,S ,A ,D ,M ,J ,Q ,L ,P ,W ,E ,B ,O ,G ,M ,U ,F ,Z ,V ,L ,S ,I ,N ,Y ,P ,X ,O ,R ,A ,D ,K ,H ,C ,J ,E ,  ,B ,G ,T ,Q ,0
RSVP_two_streams_bigger_cue_size_new ,61 ,10 , T1 ,10 ,"[-1, 0] ",10.0 ,J ,V ,E ,Y ,Q ,R ,N ,G ,D ,F ,W ,O ,P ,U ,M ,K ,B ,I ,A ,C ,H ,S ,Z ,T ,L ,X ,Z ,S ,I ,T ,N ,Q ,X ,K ,D ,  ,M ,L ,P ,R ,W ,O ,F ,C ,U ,B ,H ,A ,V ,Y ,G ,J ,0
