cue1pos,cue2lag,cueCoords,cueEccentricity,trialNumOriginal
6,2,"[-1, 0]",10,144
22,2,"[-1, 0]",10,140
6,2,"[1, 0]",10,202
6,2,"[-1, 0]",10,204
14,2,"[-1, 0]",2,111
22,2,"[1, 0]",10,118
14,2,"[1, 0]",2,269
22,2,"[1, 0]",2,177
18,2,"[1, 0]",10,114
22,2,"[1, 0]",2,97
14,2,"[1, 0]",10,30
22,2,"[1, 0]",2,217
18,2,"[1, 0]",2,273
22,2,"[-1, 0]",2,39
14,2,"[1, 0]",2,69
22,2,"[-1, 0]",10,180
10,2,"[1, 0]",10,146
22,2,"[-1, 0]",10,120
18,2,"[-1, 0]",2,35
18,2,"[1, 0]",2,53
10,2,"[1, 0]",2,45
18,2,"[-1, 0]",2,255
14,2,"[1, 0]",10,110
6,2,"[-1, 0]",10,164
10,2,"[-1, 0]",10,188
10,2,"[1, 0]",10,266
6,2,"[-1, 0]",2,83
14,2,"[-1, 0]",10,52
