cue1pos,cue2lag,cueCoords,cueEccentricity,trialNumOriginal
22,2,"[1, 0]",2,137
22,2,"[1, 0]",10,178
18,2,"[1, 0]",2,253
18,2,"[1, 0]",2,93
14,2,"[1, 0]",2,169
6,2,"[1, 0]",2,221
10,2,"[1, 0]",10,266
14,2,"[1, 0]",10,10
10,2,"[-1, 0]",2,187
14,2,"[1, 0]",10,210
22,2,"[-1, 0]",10,80
10,2,"[1, 0]",10,46
18,2,"[1, 0]",2,173
14,2,"[1, 0]",2,89
14,2,"[1, 0]",10,30
14,2,"[-1, 0]",10,212
14,2,"[-1, 0]",2,111
14,2,"[-1, 0]",2,151
10,2,"[-1, 0]",10,268
18,2,"[1, 0]",2,193
22,2,"[-1, 0]",2,99
10,2,"[1, 0]",2,185
18,2,"[-1, 0]",10,216
6,2,"[1, 0]",2,41
6,2,"[1, 0]",10,102
6,2,"[1, 0]",2,1
14,2,"[-1, 0]",10,12
6,2,"[-1, 0]",2,63
6,2,"[1, 0]",10,82
22,2,"[-1, 0]",10,220
18,2,"[-1, 0]",2,35
10,2,"[-1, 0]",10,248
14,2,"[1, 0]",2,9
22,2,"[-1, 0]",10,20
6,2,"[-1, 0]",2,263
18,2,"[1, 0]",2,53
18,2,"[-1, 0]",10,276
18,2,"[-1, 0]",2,75
14,2,"[1, 0]",10,230
10,2,"[-1, 0]",2,147
10,2,"[-1, 0]",10,68
6,2,"[-1, 0]",2,163
22,2,"[1, 0]",2,177
22,2,"[1, 0]",2,37
18,2,"[-1, 0]",2,215
22,2,"[-1, 0]",10,200
18,2,"[1, 0]",10,254
22,2,"[-1, 0]",10,280
14,2,"[1, 0]",2,129
6,2,"[-1, 0]",10,84
6,2,"[-1, 0]",2,83
10,2,"[-1, 0]",10,168
6,2,"[-1, 0]",10,104
18,2,"[1, 0]",2,13
14,2,"[1, 0]",2,249
10,2,"[1, 0]",10,166
18,2,"[1, 0]",2,73
18,2,"[-1, 0]",10,236
10,2,"[-1, 0]",10,208
6,2,"[1, 0]",10,62
10,2,"[1, 0]",2,225
10,2,"[1, 0]",10,26
18,2,"[1, 0]",2,153
22,2,"[1, 0]",2,97
6,2,"[-1, 0]",10,124
6,2,"[1, 0]",10,122
10,2,"[-1, 0]",10,188
10,2,"[1, 0]",10,186
6,2,"[-1, 0]",2,103
18,2,"[1, 0]",2,33
6,2,"[1, 0]",2,121
22,2,"[-1, 0]",10,40
22,2,"[1, 0]",10,138
10,2,"[-1, 0]",2,47
22,2,"[1, 0]",2,117
6,2,"[-1, 0]",2,243
18,2,"[-1, 0]",2,155
10,2,"[1, 0]",2,145
10,2,"[-1, 0]",2,67
10,2,"[1, 0]",2,265
22,2,"[-1, 0]",10,180
14,2,"[-1, 0]",10,52
10,2,"[-1, 0]",2,7
14,2,"[-1, 0]",10,272
6,2,"[-1, 0]",10,164
10,2,"[1, 0]",2,65
22,2,"[-1, 0]",10,60
22,2,"[1, 0]",2,57
14,2,"[-1, 0]",2,31
22,2,"[1, 0]",10,78
22,2,"[1, 0]",10,18
6,2,"[1, 0]",10,42
18,2,"[-1, 0]",2,95
14,2,"[1, 0]",2,29
10,2,"[1, 0]",10,226
6,2,"[-1, 0]",2,123
14,2,"[1, 0]",10,190
18,2,"[1, 0]",10,94
14,2,"[1, 0]",2,69
10,2,"[1, 0]",10,6
18,2,"[1, 0]",2,233
6,2,"[-1, 0]",2,43
10,2,"[1, 0]",2,165
18,2,"[-1, 0]",2,255
10,2,"[1, 0]",10,86
22,2,"[-1, 0]",2,279
10,2,"[1, 0]",10,66
10,2,"[1, 0]",2,245
14,2,"[-1, 0]",10,132
14,2,"[-1, 0]",2,71
14,2,"[1, 0]",2,109
18,2,"[-1, 0]",2,55
6,2,"[-1, 0]",10,44
14,2,"[-1, 0]",2,11
18,2,"[-1, 0]",10,56
14,2,"[1, 0]",2,229
6,2,"[1, 0]",10,202
10,2,"[1, 0]",2,25
18,2,"[-1, 0]",10,36
6,2,"[-1, 0]",2,203
22,2,"[1, 0]",2,277
22,2,"[1, 0]",2,77
22,2,"[1, 0]",10,98
6,2,"[-1, 0]",2,183
14,2,"[-1, 0]",2,231
22,2,"[1, 0]",10,198
22,2,"[-1, 0]",10,140
14,2,"[1, 0]",2,209
10,2,"[-1, 0]",2,87
22,2,"[1, 0]",2,157
18,2,"[-1, 0]",2,275
10,2,"[-1, 0]",2,267
14,2,"[1, 0]",10,130
6,2,"[1, 0]",10,142
6,2,"[-1, 0]",2,23
18,2,"[1, 0]",2,133
14,2,"[-1, 0]",2,91
10,2,"[1, 0]",10,106
22,2,"[1, 0]",2,17
6,2,"[1, 0]",10,162
14,2,"[1, 0]",10,110
22,2,"[-1, 0]",2,239
6,2,"[1, 0]",10,22
22,2,"[-1, 0]",2,139
18,2,"[-1, 0]",10,116
6,2,"[1, 0]",10,262
6,2,"[-1, 0]",10,184
18,2,"[-1, 0]",10,136
18,2,"[1, 0]",2,113
14,2,"[-1, 0]",10,192
18,2,"[1, 0]",10,74
10,2,"[1, 0]",2,105
18,2,"[1, 0]",10,134
14,2,"[1, 0]",10,90
18,2,"[1, 0]",10,14
22,2,"[-1, 0]",2,199
14,2,"[1, 0]",10,270
6,2,"[-1, 0]",10,204
22,2,"[-1, 0]",10,100
22,2,"[1, 0]",2,197
14,2,"[-1, 0]",10,32
10,2,"[1, 0]",2,205
14,2,"[1, 0]",10,170
18,2,"[-1, 0]",2,235
18,2,"[-1, 0]",2,195
22,2,"[1, 0]",10,278
14,2,"[-1, 0]",10,152
22,2,"[-1, 0]",2,159
22,2,"[-1, 0]",10,160
6,2,"[-1, 0]",2,223
6,2,"[-1, 0]",10,224
18,2,"[1, 0]",10,234
22,2,"[-1, 0]",2,79
14,2,"[1, 0]",2,269
