cue1pos,cue2lag,cueCoords,cueEccentricity,trialNumOriginal
14,2,"[-1, 0]",10,232
14,2,"[1, 0]",10,30
6,2,"[-1, 0]",10,264
22,2,"[1, 0]",2,17
10,2,"[1, 0]",10,206
14,2,"[-1, 0]",2,211
18,2,"[1, 0]",2,133
22,2,"[-1, 0]",2,259
18,2,"[1, 0]",2,253
6,2,"[-1, 0]",10,184
6,2,"[-1, 0]",2,3
18,2,"[-1, 0]",10,116
6,2,"[1, 0]",2,101
18,2,"[1, 0]",10,74
18,2,"[1, 0]",2,273
10,2,"[-1, 0]",2,227
6,2,"[1, 0]",2,61
14,2,"[1, 0]",2,29
10,2,"[-1, 0]",10,268
6,2,"[-1, 0]",10,224
6,2,"[-1, 0]",2,103
14,2,"[-1, 0]",10,112
14,2,"[-1, 0]",10,72
22,2,"[1, 0]",10,138
6,2,"[1, 0]",2,141
14,2,"[1, 0]",10,90
10,2,"[1, 0]",2,125
10,2,"[-1, 0]",10,208
10,2,"[1, 0]",10,86
10,2,"[-1, 0]",10,188
6,2,"[-1, 0]",10,144
6,2,"[1, 0]",2,241
18,2,"[1, 0]",10,194
14,2,"[1, 0]",10,210
6,2,"[1, 0]",10,162
22,2,"[1, 0]",10,158
10,2,"[1, 0]",10,106
22,2,"[-1, 0]",2,39
18,2,"[1, 0]",10,234
10,2,"[-1, 0]",10,228
