cue1pos,cue2lag,cueCoords,cueEccentricity,trialNumOriginal
10,2,"[1, 0]",2,225
22,2,"[1, 0]",2,17
18,2,"[-1, 0]",10,36
6,2,"[-1, 0]",10,244
10,2,"[1, 0]",2,145
14,2,"[1, 0]",10,250
22,2,"[-1, 0]",10,40
18,2,"[1, 0]",10,14
18,2,"[1, 0]",2,153
22,2,"[-1, 0]",2,239
6,2,"[1, 0]",10,82
6,2,"[-1, 0]",2,63
22,2,"[-1, 0]",2,139
14,2,"[-1, 0]",10,192
14,2,"[1, 0]",2,9
18,2,"[1, 0]",2,113
10,2,"[-1, 0]",10,28
10,2,"[-1, 0]",2,127
6,2,"[1, 0]",10,222
10,2,"[-1, 0]",2,7
18,2,"[1, 0]",10,254
18,2,"[-1, 0]",10,216
10,2,"[-1, 0]",10,148
6,2,"[-1, 0]",10,204
22,2,"[1, 0]",2,197
6,2,"[1, 0]",2,121
22,2,"[-1, 0]",2,199
18,2,"[-1, 0]",2,215
18,2,"[-1, 0]",10,276
18,2,"[-1, 0]",10,116
18,2,"[-1, 0]",2,155
14,2,"[1, 0]",10,150
18,2,"[1, 0]",10,74
6,2,"[-1, 0]",2,183
18,2,"[-1, 0]",10,96
22,2,"[-1, 0]",10,220
6,2,"[1, 0]",2,181
18,2,"[-1, 0]",10,256
14,2,"[-1, 0]",2,51
22,2,"[1, 0]",2,117
18,2,"[1, 0]",2,253
10,2,"[1, 0]",2,265
6,2,"[1, 0]",10,202
10,2,"[1, 0]",2,25
6,2,"[1, 0]",10,102
10,2,"[-1, 0]",10,248
10,2,"[-1, 0]",2,227
10,2,"[-1, 0]",10,88
14,2,"[-1, 0]",2,171
18,2,"[-1, 0]",2,175
22,2,"[1, 0]",10,78
18,2,"[1, 0]",10,94
10,2,"[1, 0]",10,246
22,2,"[-1, 0]",2,79
10,2,"[-1, 0]",10,68
10,2,"[1, 0]",10,6
10,2,"[1, 0]",10,126
6,2,"[-1, 0]",2,163
6,2,"[-1, 0]",2,243
10,2,"[-1, 0]",10,128
14,2,"[-1, 0]",2,11
10,2,"[-1, 0]",10,188
18,2,"[1, 0]",10,174
