cue1pos,cue2lag,cueCoords,cueEccentricity,trialNumOriginal
10,2,"[1, 0]",10,6
22,2,"[1, 0]",10,258
6,2,"[1, 0]",10,162
10,2,"[-1, 0]",2,127
10,2,"[1, 0]",2,165
22,2,"[-1, 0]",10,240
14,2,"[-1, 0]",2,211
10,2,"[-1, 0]",2,47
22,2,"[-1, 0]",10,20
6,2,"[1, 0]",2,101
14,2,"[-1, 0]",2,271
6,2,"[-1, 0]",2,3
22,2,"[1, 0]",2,197
6,2,"[-1, 0]",2,103
14,2,"[-1, 0]",10,272
22,2,"[1, 0]",10,138
10,2,"[1, 0]",2,85
22,2,"[1, 0]",10,78
22,2,"[-1, 0]",10,280
10,2,"[1, 0]",10,26
6,2,"[1, 0]",2,121
10,2,"[1, 0]",10,126
6,2,"[-1, 0]",2,83
10,2,"[1, 0]",2,205
18,2,"[1, 0]",2,273
18,2,"[-1, 0]",10,156
18,2,"[1, 0]",10,234
14,2,"[-1, 0]",2,191
6,2,"[-1, 0]",10,4
10,2,"[1, 0]",2,145
22,2,"[1, 0]",2,17
6,2,"[-1, 0]",2,263
14,2,"[-1, 0]",2,151
10,2,"[1, 0]",2,185
14,2,"[1, 0]",2,29
6,2,"[1, 0]",2,241
18,2,"[-1, 0]",2,75
10,2,"[1, 0]",2,125
6,2,"[1, 0]",10,122
18,2,"[1, 0]",2,113
6,2,"[-1, 0]",10,204
10,2,"[-1, 0]",10,148
22,2,"[1, 0]",10,278
6,2,"[-1, 0]",10,224
6,2,"[-1, 0]",2,123
18,2,"[1, 0]",2,33
14,2,"[1, 0]",2,249
14,2,"[1, 0]",2,169
14,2,"[1, 0]",2,89
6,2,"[1, 0]",10,262
6,2,"[1, 0]",2,201
10,2,"[-1, 0]",2,67
14,2,"[1, 0]",2,9
14,2,"[-1, 0]",10,72
18,2,"[1, 0]",10,34
22,2,"[1, 0]",2,157
14,2,"[-1, 0]",2,31
10,2,"[-1, 0]",10,188
6,2,"[1, 0]",10,22
14,2,"[-1, 0]",10,212
6,2,"[1, 0]",2,181
14,2,"[1, 0]",2,209
18,2,"[-1, 0]",10,176
6,2,"[-1, 0]",2,183
10,2,"[-1, 0]",2,107
6,2,"[1, 0]",10,182
6,2,"[-1, 0]",2,43
6,2,"[1, 0]",2,1
22,2,"[-1, 0]",10,180
6,2,"[-1, 0]",10,104
14,2,"[-1, 0]",2,111
22,2,"[-1, 0]",2,239
6,2,"[-1, 0]",10,64
22,2,"[1, 0]",10,198
22,2,"[1, 0]",2,177
14,2,"[1, 0]",10,190
10,2,"[-1, 0]",2,147
6,2,"[1, 0]",2,221
18,2,"[1, 0]",2,213
22,2,"[1, 0]",2,217
6,2,"[-1, 0]",2,223
14,2,"[-1, 0]",10,32
18,2,"[-1, 0]",2,135
18,2,"[1, 0]",2,173
14,2,"[1, 0]",2,189
18,2,"[-1, 0]",10,56
6,2,"[-1, 0]",10,84
6,2,"[1, 0]",2,81
6,2,"[1, 0]",2,21
22,2,"[1, 0]",2,77
14,2,"[-1, 0]",10,92
18,2,"[1, 0]",2,133
14,2,"[1, 0]",10,30
14,2,"[-1, 0]",10,12
14,2,"[-1, 0]",2,131
10,2,"[-1, 0]",2,267
18,2,"[1, 0]",10,114
22,2,"[-1, 0]",10,220
22,2,"[1, 0]",10,58
18,2,"[-1, 0]",2,275
6,2,"[-1, 0]",10,264
22,2,"[1, 0]",2,117
6,2,"[-1, 0]",10,184
22,2,"[1, 0]",2,257
22,2,"[1, 0]",10,118
6,2,"[1, 0]",10,2
14,2,"[-1, 0]",2,11
18,2,"[-1, 0]",10,196
22,2,"[1, 0]",10,98
10,2,"[1, 0]",2,245
18,2,"[-1, 0]",2,235
10,2,"[1, 0]",10,246
22,2,"[1, 0]",10,238
22,2,"[-1, 0]",2,279
10,2,"[1, 0]",2,25
6,2,"[1, 0]",2,141
22,2,"[-1, 0]",10,260
10,2,"[1, 0]",2,265
22,2,"[1, 0]",2,37
10,2,"[-1, 0]",10,28
10,2,"[-1, 0]",10,208
22,2,"[-1, 0]",2,79
10,2,"[-1, 0]",2,7
6,2,"[-1, 0]",2,63
6,2,"[-1, 0]",10,24
10,2,"[-1, 0]",10,168
22,2,"[-1, 0]",2,99
14,2,"[1, 0]",2,269
18,2,"[1, 0]",10,154
22,2,"[1, 0]",10,158
10,2,"[-1, 0]",10,8
10,2,"[-1, 0]",2,207
22,2,"[-1, 0]",2,219
10,2,"[1, 0]",10,66
18,2,"[-1, 0]",10,116
