cue1pos,cue2lag,cueCoords,cueEccentricity,trialNumOriginal
6,2,"[-1, 0]",2,243
10,2,"[1, 0]",2,5
14,2,"[1, 0]",2,9
10,2,"[-1, 0]",2,267
18,2,"[1, 0]",2,273
10,2,"[1, 0]",10,106
10,2,"[-1, 0]",2,27
10,2,"[1, 0]",10,66
14,2,"[1, 0]",2,209
10,2,"[1, 0]",2,265
22,2,"[1, 0]",10,158
6,2,"[1, 0]",10,122
22,2,"[-1, 0]",10,120
22,2,"[1, 0]",10,238
10,2,"[1, 0]",10,26
22,2,"[1, 0]",2,157
18,2,"[-1, 0]",10,96
10,2,"[-1, 0]",2,187
22,2,"[1, 0]",2,137
22,2,"[-1, 0]",2,99
10,2,"[-1, 0]",2,227
10,2,"[1, 0]",10,266
18,2,"[-1, 0]",10,16
18,2,"[1, 0]",10,254
6,2,"[-1, 0]",10,144
22,2,"[1, 0]",2,77
10,2,"[-1, 0]",10,48
6,2,"[1, 0]",2,221
18,2,"[1, 0]",2,33
6,2,"[-1, 0]",10,104
22,2,"[1, 0]",10,118
14,2,"[-1, 0]",10,132
22,2,"[-1, 0]",10,240
14,2,"[1, 0]",2,49
6,2,"[1, 0]",10,182
22,2,"[1, 0]",10,278
18,2,"[-1, 0]",2,15
22,2,"[1, 0]",10,98
6,2,"[1, 0]",2,261
14,2,"[-1, 0]",2,71
10,2,"[-1, 0]",2,87
6,2,"[1, 0]",2,101
18,2,"[1, 0]",2,253
22,2,"[-1, 0]",10,220
22,2,"[1, 0]",2,117
6,2,"[1, 0]",10,62
18,2,"[-1, 0]",2,195
18,2,"[-1, 0]",10,236
18,2,"[-1, 0]",10,76
6,2,"[-1, 0]",2,3
10,2,"[1, 0]",10,146
18,2,"[1, 0]",2,73
10,2,"[1, 0]",2,25
10,2,"[1, 0]",2,245
18,2,"[1, 0]",10,214
14,2,"[-1, 0]",2,191
14,2,"[1, 0]",2,169
14,2,"[1, 0]",2,129
6,2,"[-1, 0]",2,123
18,2,"[1, 0]",2,193
18,2,"[1, 0]",10,14
18,2,"[-1, 0]",10,176
22,2,"[-1, 0]",10,40
14,2,"[1, 0]",10,270
22,2,"[-1, 0]",2,199
14,2,"[-1, 0]",10,232
18,2,"[-1, 0]",2,155
18,2,"[-1, 0]",2,75
18,2,"[1, 0]",10,154
10,2,"[1, 0]",10,166
10,2,"[1, 0]",10,246
22,2,"[-1, 0]",2,119
10,2,"[1, 0]",2,145
22,2,"[-1, 0]",2,39
6,2,"[1, 0]",10,222
6,2,"[1, 0]",10,162
10,2,"[1, 0]",10,226
18,2,"[1, 0]",2,233
10,2,"[-1, 0]",10,128
10,2,"[-1, 0]",2,167
14,2,"[1, 0]",10,170
14,2,"[1, 0]",10,230
18,2,"[1, 0]",2,113
18,2,"[-1, 0]",10,216
14,2,"[-1, 0]",2,111
6,2,"[1, 0]",2,161
18,2,"[-1, 0]",10,196
18,2,"[1, 0]",10,274
14,2,"[1, 0]",10,150
10,2,"[1, 0]",2,85
14,2,"[1, 0]",2,29
14,2,"[1, 0]",2,109
22,2,"[1, 0]",10,218
14,2,"[1, 0]",2,89
10,2,"[-1, 0]",2,47
14,2,"[-1, 0]",2,51
22,2,"[1, 0]",10,38
18,2,"[-1, 0]",2,95
18,2,"[-1, 0]",2,35
14,2,"[-1, 0]",10,32
22,2,"[-1, 0]",10,140
18,2,"[-1, 0]",2,235
6,2,"[-1, 0]",10,244
22,2,"[-1, 0]",2,139
14,2,"[1, 0]",10,190
18,2,"[1, 0]",2,133
10,2,"[1, 0]",2,205
22,2,"[-1, 0]",2,259
18,2,"[-1, 0]",2,115
22,2,"[-1, 0]",2,19
6,2,"[-1, 0]",2,223
6,2,"[1, 0]",2,181
6,2,"[-1, 0]",10,164
18,2,"[1, 0]",2,53
10,2,"[-1, 0]",10,148
10,2,"[-1, 0]",2,247
18,2,"[1, 0]",10,94
22,2,"[1, 0]",2,217
22,2,"[1, 0]",10,138
10,2,"[-1, 0]",10,268
6,2,"[1, 0]",2,61
18,2,"[1, 0]",10,134
10,2,"[-1, 0]",10,188
22,2,"[1, 0]",2,57
14,2,"[-1, 0]",10,252
6,2,"[-1, 0]",2,23
14,2,"[1, 0]",10,110
10,2,"[1, 0]",10,46
10,2,"[-1, 0]",10,108
14,2,"[1, 0]",2,269
6,2,"[-1, 0]",2,183
10,2,"[-1, 0]",2,107
22,2,"[1, 0]",2,37
22,2,"[-1, 0]",10,100
14,2,"[-1, 0]",2,131
14,2,"[-1, 0]",2,271
18,2,"[-1, 0]",10,136
22,2,"[1, 0]",2,197
18,2,"[-1, 0]",10,116
6,2,"[1, 0]",10,22
22,2,"[1, 0]",10,58
10,2,"[1, 0]",10,186
22,2,"[-1, 0]",10,60
22,2,"[-1, 0]",10,280
6,2,"[-1, 0]",2,103
22,2,"[-1, 0]",10,180
18,2,"[1, 0]",2,153
22,2,"[-1, 0]",10,160
6,2,"[-1, 0]",10,4
6,2,"[-1, 0]",10,184
22,2,"[1, 0]",10,18
22,2,"[1, 0]",2,237
10,2,"[-1, 0]",2,127
14,2,"[-1, 0]",10,212
10,2,"[1, 0]",2,65
6,2,"[1, 0]",2,21
18,2,"[-1, 0]",10,56
10,2,"[1, 0]",10,206
10,2,"[1, 0]",2,105
22,2,"[1, 0]",2,97
22,2,"[-1, 0]",2,79
6,2,"[-1, 0]",10,204
22,2,"[-1, 0]",2,179
14,2,"[-1, 0]",2,211
18,2,"[1, 0]",2,173
14,2,"[1, 0]",10,130
14,2,"[-1, 0]",2,171
6,2,"[1, 0]",2,1
22,2,"[-1, 0]",2,279
6,2,"[-1, 0]",2,83
6,2,"[1, 0]",10,262
6,2,"[1, 0]",10,42
18,2,"[-1, 0]",2,135
22,2,"[-1, 0]",10,260
10,2,"[1, 0]",10,86
10,2,"[-1, 0]",2,67
14,2,"[-1, 0]",10,52
10,2,"[1, 0]",2,185
10,2,"[1, 0]",2,45
6,2,"[1, 0]",10,142
10,2,"[1, 0]",2,165
18,2,"[1, 0]",10,34
22,2,"[-1, 0]",2,59
10,2,"[-1, 0]",10,208
18,2,"[1, 0]",2,213
14,2,"[-1, 0]",2,31
18,2,"[-1, 0]",2,275
6,2,"[1, 0]",10,2
18,2,"[1, 0]",10,234
6,2,"[1, 0]",2,141
14,2,"[-1, 0]",10,172
18,2,"[1, 0]",2,93
14,2,"[-1, 0]",2,151
6,2,"[-1, 0]",2,43
14,2,"[1, 0]",10,70
10,2,"[-1, 0]",10,88
14,2,"[-1, 0]",2,251
10,2,"[1, 0]",10,126
10,2,"[-1, 0]",10,228
6,2,"[-1, 0]",2,63
22,2,"[1, 0]",2,177
6,2,"[1, 0]",2,201
18,2,"[-1, 0]",2,215
18,2,"[1, 0]",10,114
10,2,"[1, 0]",2,125
22,2,"[-1, 0]",10,200
6,2,"[-1, 0]",10,264
14,2,"[-1, 0]",10,192
22,2,"[-1, 0]",10,80
10,2,"[-1, 0]",10,28
18,2,"[-1, 0]",2,175
18,2,"[1, 0]",10,174
6,2,"[1, 0]",10,202
14,2,"[-1, 0]",10,112
