cue1pos,cue2lag,cueCoords,cueEccentricity,trialNumOriginal
6,2,"[-1, 0]",10,84
18,2,"[-1, 0]",10,256
10,2,"[-1, 0]",2,207
14,2,"[-1, 0]",2,151
6,2,"[1, 0]",2,221
18,2,"[1, 0]",10,174
22,2,"[1, 0]",2,177
22,2,"[-1, 0]",10,20
14,2,"[-1, 0]",10,12
22,2,"[1, 0]",10,98
6,2,"[1, 0]",10,102
18,2,"[-1, 0]",10,156
18,2,"[-1, 0]",2,215
6,2,"[-1, 0]",10,184
6,2,"[-1, 0]",2,243
10,2,"[1, 0]",10,26
6,2,"[1, 0]",2,261
18,2,"[1, 0]",2,93
14,2,"[-1, 0]",10,232
6,2,"[-1, 0]",2,83
10,2,"[-1, 0]",10,268
22,2,"[1, 0]",2,237
6,2,"[1, 0]",2,161
22,2,"[1, 0]",10,38
6,2,"[1, 0]",2,41
6,2,"[1, 0]",2,21
14,2,"[1, 0]",10,230
22,2,"[-1, 0]",10,60
22,2,"[-1, 0]",2,239
14,2,"[1, 0]",2,49
18,2,"[-1, 0]",2,135
18,2,"[-1, 0]",10,36
22,2,"[-1, 0]",10,240
14,2,"[-1, 0]",10,32
18,2,"[-1, 0]",2,115
18,2,"[1, 0]",10,154
10,2,"[-1, 0]",10,68
18,2,"[1, 0]",2,173
22,2,"[-1, 0]",10,140
6,2,"[1, 0]",10,202
22,2,"[-1, 0]",2,59
10,2,"[-1, 0]",2,187
22,2,"[1, 0]",10,118
14,2,"[1, 0]",2,209
14,2,"[1, 0]",2,189
14,2,"[-1, 0]",2,191
14,2,"[1, 0]",10,10
14,2,"[1, 0]",2,169
18,2,"[1, 0]",10,94
18,2,"[1, 0]",2,33
10,2,"[1, 0]",2,185
10,2,"[-1, 0]",10,228
22,2,"[-1, 0]",2,219
6,2,"[1, 0]",10,22
10,2,"[1, 0]",10,266
22,2,"[1, 0]",2,117
18,2,"[1, 0]",2,133
10,2,"[1, 0]",2,225
18,2,"[-1, 0]",10,176
22,2,"[-1, 0]",10,280
10,2,"[-1, 0]",2,227
10,2,"[-1, 0]",2,147
22,2,"[1, 0]",2,277
10,2,"[-1, 0]",2,87
22,2,"[-1, 0]",10,180
22,2,"[-1, 0]",10,40
14,2,"[-1, 0]",2,131
6,2,"[-1, 0]",10,124
6,2,"[-1, 0]",10,144
10,2,"[1, 0]",10,186
6,2,"[1, 0]",10,62
6,2,"[-1, 0]",10,244
6,2,"[-1, 0]",10,264
10,2,"[1, 0]",10,46
22,2,"[1, 0]",10,138
6,2,"[1, 0]",2,1
22,2,"[1, 0]",2,197
14,2,"[-1, 0]",10,272
22,2,"[-1, 0]",2,79
22,2,"[-1, 0]",2,39
22,2,"[1, 0]",10,218
14,2,"[-1, 0]",10,112
14,2,"[1, 0]",10,90
14,2,"[-1, 0]",10,192
18,2,"[1, 0]",2,193
14,2,"[-1, 0]",2,91
6,2,"[1, 0]",10,122
6,2,"[1, 0]",10,242
10,2,"[-1, 0]",2,47
14,2,"[1, 0]",2,29
6,2,"[-1, 0]",2,263
22,2,"[-1, 0]",2,199
18,2,"[1, 0]",10,194
14,2,"[-1, 0]",2,31
10,2,"[1, 0]",10,6
14,2,"[-1, 0]",2,211
22,2,"[-1, 0]",10,160
10,2,"[1, 0]",2,125
14,2,"[-1, 0]",2,271
18,2,"[1, 0]",10,74
10,2,"[1, 0]",10,206
14,2,"[-1, 0]",2,231
18,2,"[-1, 0]",10,276
6,2,"[-1, 0]",10,24
14,2,"[1, 0]",2,89
10,2,"[1, 0]",10,106
22,2,"[-1, 0]",10,220
10,2,"[1, 0]",10,226
18,2,"[1, 0]",2,53
14,2,"[1, 0]",10,210
18,2,"[-1, 0]",2,75
6,2,"[1, 0]",10,262
6,2,"[1, 0]",2,121
22,2,"[1, 0]",2,37
10,2,"[1, 0]",2,5
14,2,"[-1, 0]",10,72
18,2,"[-1, 0]",2,55
18,2,"[1, 0]",2,253
18,2,"[1, 0]",2,13
22,2,"[1, 0]",2,217
14,2,"[1, 0]",2,109
14,2,"[1, 0]",10,190
14,2,"[1, 0]",10,270
22,2,"[-1, 0]",2,19
14,2,"[1, 0]",10,110
22,2,"[1, 0]",10,178
14,2,"[1, 0]",2,149
6,2,"[-1, 0]",2,3
10,2,"[-1, 0]",2,247
22,2,"[1, 0]",2,257
