cue1pos,cue2lag,cueCoords,cueEccentricity,trialNumOriginal
18,2,"[-1, 0]",2,115
14,2,"[1, 0]",10,50
18,2,"[1, 0]",2,13
18,2,"[-1, 0]",2,135
10,2,"[-1, 0]",2,7
22,2,"[-1, 0]",2,279
22,2,"[1, 0]",2,117
18,2,"[-1, 0]",10,56
14,2,"[-1, 0]",2,271
22,2,"[1, 0]",2,77
10,2,"[1, 0]",2,65
10,2,"[-1, 0]",10,128
6,2,"[1, 0]",2,121
18,2,"[1, 0]",10,54
10,2,"[1, 0]",10,206
18,2,"[1, 0]",2,113
18,2,"[-1, 0]",10,96
18,2,"[1, 0]",2,73
14,2,"[-1, 0]",10,112
14,2,"[-1, 0]",10,232
6,2,"[-1, 0]",10,244
10,2,"[1, 0]",2,25
14,2,"[-1, 0]",10,212
18,2,"[1, 0]",10,214
6,2,"[-1, 0]",10,104
14,2,"[1, 0]",10,230
14,2,"[1, 0]",2,29
10,2,"[-1, 0]",10,248
18,2,"[-1, 0]",10,116
6,2,"[1, 0]",10,242
18,2,"[-1, 0]",2,175
18,2,"[-1, 0]",10,216
6,2,"[1, 0]",2,161
22,2,"[-1, 0]",10,260
14,2,"[1, 0]",10,110
6,2,"[1, 0]",2,21
6,2,"[1, 0]",2,41
6,2,"[-1, 0]",10,4
10,2,"[-1, 0]",10,68
10,2,"[-1, 0]",2,267
22,2,"[1, 0]",10,138
6,2,"[1, 0]",10,82
14,2,"[1, 0]",2,229
22,2,"[1, 0]",10,218
10,2,"[-1, 0]",10,88
22,2,"[-1, 0]",10,20
6,2,"[1, 0]",10,122
14,2,"[1, 0]",10,30
22,2,"[1, 0]",10,278
6,2,"[1, 0]",10,62
14,2,"[-1, 0]",10,252
14,2,"[1, 0]",2,89
18,2,"[1, 0]",2,53
6,2,"[-1, 0]",2,43
10,2,"[-1, 0]",10,48
22,2,"[1, 0]",10,98
10,2,"[-1, 0]",10,108
10,2,"[1, 0]",2,45
10,2,"[-1, 0]",2,187
18,2,"[1, 0]",2,153
10,2,"[1, 0]",10,26
10,2,"[1, 0]",2,125
14,2,"[-1, 0]",10,72
22,2,"[-1, 0]",2,59
18,2,"[1, 0]",10,34
22,2,"[-1, 0]",2,179
22,2,"[-1, 0]",2,99
18,2,"[-1, 0]",10,196
14,2,"[-1, 0]",2,211
6,2,"[-1, 0]",2,103
6,2,"[-1, 0]",10,124
22,2,"[-1, 0]",10,180
22,2,"[-1, 0]",10,60
10,2,"[1, 0]",2,145
6,2,"[1, 0]",10,262
18,2,"[-1, 0]",10,136
14,2,"[-1, 0]",10,52
14,2,"[1, 0]",2,129
6,2,"[1, 0]",2,221
22,2,"[1, 0]",10,58
6,2,"[-1, 0]",2,183
14,2,"[-1, 0]",10,192
6,2,"[-1, 0]",2,23
14,2,"[-1, 0]",2,171
6,2,"[-1, 0]",2,163
14,2,"[-1, 0]",2,51
22,2,"[1, 0]",10,258
6,2,"[-1, 0]",2,3
22,2,"[1, 0]",10,198
6,2,"[1, 0]",2,101
18,2,"[-1, 0]",10,16
18,2,"[-1, 0]",10,36
10,2,"[1, 0]",2,105
18,2,"[1, 0]",10,194
6,2,"[-1, 0]",2,263
22,2,"[-1, 0]",2,79
10,2,"[-1, 0]",10,188
6,2,"[1, 0]",2,261
14,2,"[-1, 0]",2,151
18,2,"[-1, 0]",2,275
22,2,"[-1, 0]",2,239
22,2,"[-1, 0]",2,259
10,2,"[1, 0]",2,5
14,2,"[1, 0]",2,209
22,2,"[1, 0]",2,37
14,2,"[1, 0]",10,210
6,2,"[-1, 0]",2,83
10,2,"[-1, 0]",2,147
