cue1pos,cue2lag,cueCoords,cueEccentricity,trialNumOriginal
10,2,"[1, 0]",5,166
18,2,"[1, 0]",1,33
10,2,"[1, 0]",1,145
6,2,"[1, 0]",1,41
10,2,"[-1, 0]",5,268
18,2,"[1, 0]",1,253
18,2,"[-1, 0]",5,216
18,2,"[-1, 0]",5,196
22,2,"[-1, 0]",5,80
6,2,"[-1, 0]",5,264
18,2,"[1, 0]",1,13
14,2,"[1, 0]",1,29
22,2,"[1, 0]",1,137
22,2,"[-1, 0]",1,239
14,2,"[-1, 0]",5,12
22,2,"[1, 0]",1,77
6,2,"[1, 0]",1,201
6,2,"[-1, 0]",1,3
22,2,"[1, 0]",1,197
14,2,"[-1, 0]",1,271
10,2,"[-1, 0]",5,168
14,2,"[-1, 0]",1,111
10,2,"[-1, 0]",1,7
10,2,"[-1, 0]",5,228
14,2,"[-1, 0]",5,192
6,2,"[1, 0]",5,42
10,2,"[1, 0]",1,5
22,2,"[-1, 0]",1,79
6,2,"[-1, 0]",1,163
18,2,"[-1, 0]",5,276
14,2,"[1, 0]",1,269
6,2,"[1, 0]",5,262
14,2,"[1, 0]",5,50
6,2,"[-1, 0]",1,143
18,2,"[-1, 0]",1,275
10,2,"[1, 0]",5,66
14,2,"[-1, 0]",1,91
6,2,"[-1, 0]",5,24
6,2,"[-1, 0]",5,224
14,2,"[1, 0]",5,170
22,2,"[1, 0]",1,277
10,2,"[-1, 0]",5,208
22,2,"[-1, 0]",5,160
14,2,"[1, 0]",5,30
6,2,"[1, 0]",1,101
14,2,"[1, 0]",1,249
6,2,"[1, 0]",5,122
18,2,"[-1, 0]",5,116
18,2,"[1, 0]",1,113
22,2,"[-1, 0]",1,159
22,2,"[-1, 0]",1,179
18,2,"[-1, 0]",5,76
18,2,"[1, 0]",1,153
6,2,"[-1, 0]",5,124
10,2,"[-1, 0]",5,88
22,2,"[1, 0]",5,238
14,2,"[-1, 0]",1,71
22,2,"[1, 0]",1,117
18,2,"[-1, 0]",5,156
14,2,"[1, 0]",1,49
6,2,"[-1, 0]",1,223
18,2,"[1, 0]",1,93
10,2,"[-1, 0]",5,48
22,2,"[1, 0]",5,158
6,2,"[1, 0]",1,1
18,2,"[-1, 0]",5,256
18,2,"[-1, 0]",5,16
10,2,"[-1, 0]",5,28
14,2,"[-1, 0]",5,272
6,2,"[-1, 0]",1,63
6,2,"[1, 0]",5,162
14,2,"[-1, 0]",5,92
6,2,"[1, 0]",1,61
14,2,"[-1, 0]",5,112
22,2,"[1, 0]",5,78
10,2,"[-1, 0]",5,188
6,2,"[1, 0]",5,22
14,2,"[1, 0]",1,149
22,2,"[-1, 0]",1,99
22,2,"[-1, 0]",5,60
6,2,"[-1, 0]",5,184
18,2,"[-1, 0]",5,236
6,2,"[1, 0]",1,221
6,2,"[-1, 0]",1,43
6,2,"[-1, 0]",5,164
14,2,"[1, 0]",5,90
18,2,"[1, 0]",5,174
10,2,"[-1, 0]",5,108
10,2,"[-1, 0]",5,8
18,2,"[1, 0]",1,193
22,2,"[1, 0]",1,217
22,2,"[-1, 0]",5,120
18,2,"[1, 0]",1,213
22,2,"[1, 0]",5,138
6,2,"[-1, 0]",5,204
22,2,"[-1, 0]",5,240
22,2,"[1, 0]",5,58
22,2,"[-1, 0]",5,100
14,2,"[-1, 0]",1,191
14,2,"[-1, 0]",1,31
14,2,"[-1, 0]",1,11
22,2,"[1, 0]",5,118
14,2,"[-1, 0]",1,51
10,2,"[1, 0]",5,86
6,2,"[-1, 0]",5,244
6,2,"[-1, 0]",1,243
14,2,"[1, 0]",5,110
14,2,"[1, 0]",5,230
14,2,"[1, 0]",1,229
14,2,"[1, 0]",1,169
22,2,"[-1, 0]",5,20
6,2,"[1, 0]",5,182
14,2,"[-1, 0]",5,172
10,2,"[1, 0]",5,46
22,2,"[-1, 0]",5,40
10,2,"[1, 0]",5,146
18,2,"[1, 0]",5,154
6,2,"[-1, 0]",1,23
10,2,"[-1, 0]",1,267
10,2,"[1, 0]",5,226
18,2,"[-1, 0]",5,176
6,2,"[1, 0]",5,242
6,2,"[-1, 0]",1,263
6,2,"[1, 0]",1,141
22,2,"[-1, 0]",1,219
