experimentPhase	trialnum	subject	task	answerPos0	cueSpatialPos1	cueEccentricity1	m1	m2	m3	m4	m5	m6	m7	m8	m9	m10	m11	m12	m13	m14	m15	m16	m17	m18	m19	m20	m21	m22	m23	m24	m25	m26	c1	c2	c3	c4	c5	c6	c7	c8	c9	c10	c11	c12	c13	c14	c15	c16	c17	c18	c19	c20	c21	c22	c23	c24	c25	c26	timingBlips
RSVP_two_streams_bigger_cue_size_different_rates 	29 	8 	 T1 	15 	[-1, 0] 	3.0 	T 	F 	P 	L 	M 	S 	K 	U 	A 	E 	G 	J 	I 	X 	O 	C 	Y 	R 	V 	W 	N 	Z 	H 	B 	D 	Q 	J 	  	S 	  	R 	  	P 	  	Z 	  	O 	  	A 	  	cue 	  	I 	  	T 	  	H 	  	X 	  	F 	  	0
RSVP_two_streams_bigger_cue_size_different_rates 	30 	8 	 T1 	19 	[-1, 0] 	10.0 	Y 	F 	I 	C 	K 	Q 	E 	S 	P 	O 	W 	A 	R 	L 	J 	G 	U 	T 	M 	N 	H 	B 	D 	Z 	V 	X 	Y 	  	H 	  	W 	  	F 	  	K 	  	B 	  	E 	  	N 	  	U 	  	cue 	  	O 	  	Z 	  	L 	  	0
RSVP_two_streams_bigger_cue_size_different_rates 	31 	8 	 T1 	7 	[-1, 0] 	3.0 	W 	O 	K 	E 	T 	F 	U 	H 	B 	C 	M 	A 	D 	S 	G 	X 	J 	I 	L 	R 	V 	Z 	Y 	P 	Q 	N 	J 	  	T 	  	V 	  	cue 	  	G 	  	O 	  	I 	  	C 	  	N 	  	M 	  	Z 	  	H 	  	A 	  	0
RSVP_two_streams_bigger_cue_size_different_rates 	32 	8 	 T1 	23 	[-1, 0] 	3.0 	W 	Y 	A 	U 	L 	X 	R 	M 	T 	D 	P 	G 	C 	Z 	H 	I 	V 	E 	O 	Q 	B 	J 	S 	F 	K 	N 	R 	  	T 	  	P 	  	Q 	  	O 	  	Z 	  	F 	  	A 	  	L 	  	J 	  	D 	  	cue 	  	H 	  	0
RSVP_two_streams_bigger_cue_size_different_rates 	33 	8 	 T1 	19 	[-1, 0] 	10.0 	H 	T 	J 	C 	M 	N 	Z 	W 	F 	S 	D 	U 	G 	P 	V 	O 	B 	I 	Y 	L 	R 	A 	K 	X 	Q 	E 	Q 	  	A 	  	M 	  	F 	  	J 	  	U 	  	T 	  	W 	  	L 	  	cue 	  	G 	  	C 	  	N 	  	0
RSVP_two_streams_bigger_cue_size_different_rates 	34 	8 	 T1 	19 	[-1, 0] 	3.0 	H 	I 	P 	X 	K 	A 	O 	N 	Q 	S 	L 	M 	F 	B 	C 	R 	Y 	Z 	E 	W 	U 	J 	V 	G 	T 	D 	X 	  	F 	  	U 	  	Y 	  	N 	  	K 	  	V 	  	A 	  	W 	  	cue 	  	I 	  	H 	  	R 	  	0
RSVP_two_streams_bigger_cue_size_different_rates 	35 	8 	 T1 	11 	[-1, 0] 	3.0 	X 	B 	P 	F 	G 	M 	L 	S 	H 	N 	R 	O 	C 	Y 	I 	J 	Q 	D 	E 	V 	Z 	W 	T 	K 	A 	U 	A 	  	I 	  	Q 	  	D 	  	S 	  	cue 	  	G 	  	J 	  	F 	  	Z 	  	E 	  	Y 	  	H 	  	0
RSVP_two_streams_bigger_cue_size_different_rates 	36 	8 	 T1 	15 	[1, 0] 	3.0 	W 	Y 	B 	I 	E 	U 	K 	A 	C 	R 	Z 	X 	V 	H 	P 	S 	J 	F 	Q 	T 	M 	N 	G 	L 	O 	D 	I 	  	A 	  	D 	  	B 	  	S 	  	K 	  	X 	  	cue 	  	O 	  	L 	  	T 	  	V 	  	J 	  	2
RSVP_two_streams_bigger_cue_size_different_rates 	37 	8 	 T1 	23 	[1, 0] 	10.0 	Q 	R 	F 	E 	A 	H 	W 	D 	C 	N 	U 	K 	I 	P 	V 	T 	S 	L 	X 	O 	Y 	M 	J 	G 	B 	Z 	L 	  	H 	  	I 	  	N 	  	D 	  	E 	  	X 	  	F 	  	P 	  	G 	  	B 	  	cue 	  	K 	  	0
RSVP_two_streams_bigger_cue_size_different_rates 	38 	8 	 T1 	11 	[1, 0] 	10.0 	G 	C 	N 	O 	I 	K 	Z 	V 	X 	R 	M 	J 	Y 	T 	H 	F 	A 	P 	U 	L 	Q 	B 	S 	E 	D 	W 	H 	  	V 	  	X 	  	W 	  	F 	  	cue 	  	A 	  	C 	  	D 	  	B 	  	O 	  	K 	  	L 	  	0
RSVP_two_streams_bigger_cue_size_different_rates 	39 	8 	 T1 	15 	[1, 0] 	10.0 	F 	P 	A 	R 	M 	T 	Q 	I 	Y 	H 	S 	B 	N 	E 	V 	J 	C 	D 	U 	G 	W 	O 	Z 	L 	K 	X 	U 	  	Z 	  	X 	  	P 	  	A 	  	R 	  	H 	  	cue 	  	G 	  	K 	  	L 	  	N 	  	Y 	  	0
RSVP_two_streams_bigger_cue_size_different_rates 	40 	8 	 T1 	15 	[-1, 0] 	10.0 	G 	R 	A 	S 	X 	W 	C 	H 	F 	O 	I 	Q 	B 	J 	K 	N 	U 	D 	E 	Z 	Y 	T 	L 	M 	P 	V 	Z 	  	E 	  	X 	  	R 	  	D 	  	L 	  	Q 	  	cue 	  	M 	  	U 	  	S 	  	K 	  	H 	  	0
RSVP_two_streams_bigger_cue_size_different_rates 	41 	8 	 T1 	19 	[1, 0] 	10.0 	F 	L 	O 	C 	T 	V 	M 	B 	S 	P 	J 	R 	G 	E 	X 	Z 	K 	Q 	N 	D 	A 	Y 	I 	W 	H 	U 	B 	  	F 	  	I 	  	D 	  	Z 	  	H 	  	A 	  	G 	  	V 	  	cue 	  	S 	  	M 	  	C 	  	0
RSVP_two_streams_bigger_cue_size_different_rates 	42 	8 	 T1 	15 	[1, 0] 	3.0 	P 	J 	D 	I 	T 	W 	B 	U 	M 	Q 	X 	K 	C 	O 	A 	V 	N 	S 	G 	L 	Y 	H 	E 	R 	Z 	F 	W 	  	S 	  	H 	  	I 	  	V 	  	K 	  	F 	  	cue 	  	C 	  	X 	  	R 	  	B 	  	U 	  	0
RSVP_two_streams_bigger_cue_size_different_rates 	43 	8 	 T1 	23 	[1, 0] 	10.0 	J 	C 	W 	N 	H 	M 	S 	E 	A 	U 	G 	P 	B 	O 	Y 	T 	F 	Z 	X 	L 	D 	I 	V 	Q 	K 	R 	O 	  	L 	  	W 	  	I 	  	U 	  	N 	  	G 	  	C 	  	K 	  	T 	  	Z 	  	cue 	  	X 	  	2
RSVP_two_streams_bigger_cue_size_different_rates 	44 	8 	 T1 	23 	[1, 0] 	3.0 	T 	X 	W 	Z 	U 	P 	B 	H 	G 	O 	V 	K 	S 	L 	I 	A 	R 	C 	J 	F 	N 	E 	Y 	Q 	M 	D 	P 	  	D 	  	R 	  	F 	  	J 	  	O 	  	L 	  	U 	  	N 	  	I 	  	S 	  	cue 	  	E 	  	0
RSVP_two_streams_bigger_cue_size_different_rates 	45 	8 	 T1 	19 	[-1, 0] 	10.0 	W 	P 	N 	Z 	O 	G 	T 	S 	H 	C 	A 	F 	D 	B 	L 	X 	Q 	U 	K 	J 	R 	E 	Y 	V 	I 	M 	J 	  	T 	  	E 	  	W 	  	U 	  	Y 	  	R 	  	G 	  	M 	  	cue 	  	D 	  	S 	  	F 	  	0
RSVP_two_streams_bigger_cue_size_different_rates 	46 	8 	 T1 	19 	[1, 0] 	3.0 	F 	P 	J 	C 	O 	D 	H 	V 	N 	I 	R 	A 	W 	Q 	X 	U 	G 	K 	Z 	S 	E 	B 	Y 	L 	M 	T 	O 	  	S 	  	W 	  	U 	  	Z 	  	F 	  	L 	  	C 	  	H 	  	cue 	  	I 	  	R 	  	Q 	  	0
RSVP_two_streams_bigger_cue_size_different_rates 	47 	8 	 T1 	7 	[1, 0] 	10.0 	F 	H 	N 	R 	K 	Q 	I 	P 	J 	E 	L 	X 	U 	S 	M 	Y 	D 	G 	Z 	O 	V 	B 	W 	A 	T 	C 	J 	  	S 	  	A 	  	cue 	  	Z 	  	P 	  	Y 	  	C 	  	Q 	  	U 	  	R 	  	G 	  	W 	  	2
RSVP_two_streams_bigger_cue_size_different_rates 	48 	8 	 T1 	15 	[1, 0] 	3.0 	O 	Y 	H 	J 	M 	T 	X 	U 	C 	K 	S 	I 	N 	E 	Z 	V 	W 	F 	D 	L 	Q 	A 	R 	G 	P 	B 	H 	  	X 	  	C 	  	I 	  	Q 	  	M 	  	P 	  	cue 	  	K 	  	L 	  	E 	  	F 	  	D 	  	0
RSVP_two_streams_bigger_cue_size_different_rates 	49 	8 	 T1 	15 	[1, 0] 	3.0 	O 	D 	G 	U 	F 	C 	M 	X 	R 	K 	B 	J 	P 	Z 	W 	Q 	T 	V 	E 	S 	Y 	I 	A 	H 	L 	N 	B 	  	O 	  	L 	  	J 	  	I 	  	G 	  	A 	  	cue 	  	C 	  	Y 	  	K 	  	N 	  	U 	  	0
RSVP_two_streams_bigger_cue_size_different_rates 	50 	8 	 T1 	7 	[-1, 0] 	10.0 	F 	B 	Y 	L 	Z 	S 	P 	J 	T 	I 	G 	Q 	O 	K 	X 	R 	H 	V 	C 	D 	E 	W 	M 	U 	A 	N 	P 	  	Q 	  	N 	  	cue 	  	I 	  	L 	  	O 	  	Y 	  	H 	  	V 	  	S 	  	D 	  	U 	  	0
RSVP_two_streams_bigger_cue_size_different_rates 	51 	8 	 T1 	11 	[1, 0] 	3.0 	O 	B 	D 	S 	F 	N 	W 	L 	T 	P 	R 	I 	Y 	Z 	M 	V 	K 	U 	Q 	E 	G 	J 	H 	C 	A 	X 	Q 	  	E 	  	Z 	  	H 	  	N 	  	cue 	  	T 	  	V 	  	W 	  	P 	  	A 	  	J 	  	I 	  	3
RSVP_two_streams_bigger_cue_size_different_rates 	52 	8 	 T1 	15 	[-1, 0] 	3.0 	L 	T 	P 	A 	B 	G 	K 	N 	Q 	R 	Z 	D 	H 	S 	U 	I 	V 	M 	W 	O 	J 	Y 	F 	E 	X 	C 	Y 	  	E 	  	S 	  	O 	  	X 	  	G 	  	Q 	  	cue 	  	H 	  	A 	  	N 	  	R 	  	F 	  	0
RSVP_two_streams_bigger_cue_size_different_rates 	53 	8 	 T1 	11 	[-1, 0] 	10.0 	Y 	F 	I 	L 	J 	V 	X 	S 	B 	M 	P 	H 	O 	R 	D 	E 	N 	A 	K 	U 	G 	Z 	W 	Q 	T 	C 	Z 	  	L 	  	C 	  	U 	  	E 	  	cue 	  	R 	  	M 	  	O 	  	W 	  	G 	  	K 	  	I 	  	1
RSVP_two_streams_bigger_cue_size_different_rates 	54 	8 	 T1 	15 	[-1, 0] 	3.0 	Y 	K 	I 	E 	V 	X 	R 	O 	J 	D 	T 	L 	Z 	G 	B 	N 	U 	Q 	F 	C 	H 	S 	A 	P 	M 	W 	E 	  	G 	  	K 	  	L 	  	Z 	  	Q 	  	C 	  	cue 	  	N 	  	S 	  	P 	  	R 	  	U 	  	0
RSVP_two_streams_bigger_cue_size_different_rates 	55 	8 	 T1 	7 	[-1, 0] 	3.0 	V 	L 	X 	F 	T 	W 	C 	P 	G 	S 	M 	Q 	U 	I 	N 	J 	B 	Z 	A 	E 	D 	K 	Y 	H 	O 	R 	D 	  	G 	  	A 	  	cue 	  	L 	  	R 	  	U 	  	T 	  	C 	  	I 	  	S 	  	O 	  	K 	  	1
RSVP_two_streams_bigger_cue_size_different_rates 	56 	8 	 T1 	7 	[-1, 0] 	10.0 	G 	U 	D 	J 	T 	B 	V 	Q 	N 	L 	K 	Z 	C 	R 	O 	F 	M 	P 	E 	S 	Y 	A 	H 	W 	I 	X 	P 	  	L 	  	J 	  	cue 	  	K 	  	Z 	  	S 	  	D 	  	F 	  	G 	  	A 	  	U 	  	B 	  	0
RSVP_two_streams_bigger_cue_size_different_rates 	57 	8 	 T1 	19 	[-1, 0] 	3.0 	Z 	U 	L 	S 	T 	Y 	N 	Q 	C 	O 	X 	J 	K 	M 	F 	V 	D 	I 	B 	G 	H 	A 	R 	P 	W 	E 	J 	  	S 	  	Y 	  	M 	  	P 	  	C 	  	L 	  	B 	  	R 	  	cue 	  	K 	  	Z 	  	W 	  	1
RSVP_two_streams_bigger_cue_size_different_rates 	58 	8 	 T1 	11 	[-1, 0] 	10.0 	V 	L 	K 	Y 	J 	F 	S 	D 	G 	B 	P 	H 	Q 	E 	X 	I 	W 	A 	T 	R 	Z 	M 	C 	O 	U 	N 	G 	  	U 	  	H 	  	P 	  	Y 	  	cue 	  	A 	  	W 	  	V 	  	J 	  	X 	  	B 	  	R 	  	0
RSVP_two_streams_bigger_cue_size_different_rates 	59 	8 	 T1 	23 	[1, 0] 	3.0 	A 	F 	U 	D 	E 	K 	C 	W 	T 	Y 	V 	H 	I 	G 	M 	X 	J 	L 	P 	R 	S 	Z 	O 	N 	Q 	B 	O 	  	V 	  	M 	  	E 	  	S 	  	Z 	  	A 	  	Y 	  	F 	  	C 	  	W 	  	cue 	  	B 	  	0
RSVP_two_streams_bigger_cue_size_different_rates 	60 	8 	 T1 	7 	[1, 0] 	10.0 	K 	H 	W 	C 	Z 	F 	D 	M 	I 	E 	S 	U 	P 	L 	R 	X 	B 	O 	Y 	A 	N 	T 	G 	Q 	V 	J 	K 	  	B 	  	X 	  	cue 	  	I 	  	L 	  	G 	  	O 	  	V 	  	J 	  	M 	  	U 	  	W 	  	0
RSVP_two_streams_bigger_cue_size_different_rates 	61 	8 	 T1 	11 	[1, 0] 	10.0 	A 	Q 	O 	E 	R 	N 	J 	W 	S 	C 	B 	X 	K 	D 	G 	P 	F 	U 	T 	Z 	H 	Y 	V 	I 	L 	M 	R 	  	Z 	  	N 	  	H 	  	P 	  	cue 	  	K 	  	X 	  	W 	  	O 	  	L 	  	E 	  	S 	  	0
RSVP_two_streams_bigger_cue_size_different_rates 	62 	8 	 T1 	19 	[-1, 0] 	10.0 	S 	H 	F 	I 	Z 	N 	G 	Q 	C 	A 	Y 	W 	O 	P 	U 	R 	J 	T 	B 	D 	E 	X 	M 	V 	K 	L 	A 	  	B 	  	P 	  	H 	  	K 	  	Y 	  	O 	  	D 	  	J 	  	cue 	  	L 	  	Q 	  	V 	  	0
RSVP_two_streams_bigger_cue_size_different_rates 	63 	8 	 T1 	19 	[1, 0] 	3.0 	K 	O 	S 	Y 	C 	W 	H 	U 	T 	X 	E 	B 	J 	L 	D 	R 	A 	N 	Z 	G 	V 	M 	I 	P 	F 	Q 	A 	  	B 	  	P 	  	Q 	  	N 	  	E 	  	V 	  	T 	  	F 	  	cue 	  	M 	  	H 	  	J 	  	0
RSVP_two_streams_bigger_cue_size_different_rates 	64 	8 	 T1 	15 	[1, 0] 	3.0 	A 	D 	U 	Z 	E 	C 	Q 	R 	F 	B 	L 	K 	J 	W 	I 	V 	Y 	N 	G 	S 	O 	T 	P 	H 	X 	M 	N 	  	E 	  	F 	  	G 	  	W 	  	L 	  	J 	  	cue 	  	C 	  	I 	  	M 	  	K 	  	X 	  	2
RSVP_two_streams_bigger_cue_size_different_rates 	65 	8 	 T1 	15 	[1, 0] 	10.0 	Q 	S 	L 	I 	B 	C 	W 	J 	N 	H 	D 	O 	M 	P 	A 	K 	U 	E 	F 	T 	Y 	G 	R 	Z 	V 	X 	W 	  	U 	  	M 	  	K 	  	T 	  	S 	  	N 	  	cue 	  	G 	  	L 	  	C 	  	E 	  	Z 	  	0
RSVP_two_streams_bigger_cue_size_different_rates 	66 	8 	 T1 	15 	[1, 0] 	10.0 	N 	W 	J 	E 	T 	B 	R 	L 	V 	S 	K 	F 	I 	X 	P 	G 	A 	Y 	Z 	H 	D 	M 	U 	O 	Q 	C 	G 	  	L 	  	Z 	  	F 	  	C 	  	J 	  	B 	  	cue 	  	Y 	  	P 	  	W 	  	K 	  	A 	  	2
