experimentPhase,trialnum,subject,task,answerPos0,cueSpatialPos1,cueEccentricity1,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,m18,m19,m20,m21,m22,m23,m24,m25,m26,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,timingBlips
RSVP_two_streams_bigger_cue_size_different_rates ,31 ,11 , T1 ,23 ,"[1, 0] ",3.0 ,Y ,M ,V ,K ,H ,A ,Q ,C ,T ,N ,S ,D ,O ,R ,E ,I ,L ,Z ,W ,X ,U ,B ,F ,P ,J ,G ,T ,  ,A ,  ,X ,  ,B ,  ,E ,  ,Y ,  ,R ,  ,D ,  ,V ,  ,M ,  ,C ,  ,cue ,  ,O ,  ,0
RSVP_two_streams_bigger_cue_size_different_rates ,32 ,11 , T1 ,15 ,"[1, 0] ",3.0 ,T ,O ,K ,H ,E ,C ,Z ,B ,R ,N ,V ,P ,J ,A ,L ,U ,W ,G ,Y ,I ,S ,F ,D ,Q ,M ,X ,C ,  ,N ,  ,X ,  ,O ,  ,B ,  ,Q ,  ,P ,  ,cue ,  ,Z ,  ,K ,  ,T ,  ,J ,  ,I ,  ,0
RSVP_two_streams_bigger_cue_size_different_rates ,33 ,11 , T1 ,7 ,"[1, 0] ",10.0 ,S ,Z ,O ,I ,E ,Y ,C ,H ,B ,U ,K ,R ,G ,D ,Q ,X ,J ,T ,L ,M ,F ,V ,P ,N ,A ,W ,J ,  ,T ,  ,Q ,  ,cue ,  ,A ,  ,P ,  ,M ,  ,R ,  ,V ,  ,Z ,  ,U ,  ,H ,  ,C ,  ,1
RSVP_two_streams_bigger_cue_size_different_rates ,34 ,11 , T1 ,11 ,"[1, 0] ",10.0 ,D ,H ,J ,T ,F ,L ,C ,O ,W ,S ,A ,K ,V ,Z ,Q ,P ,M ,N ,G ,X ,Y ,U ,E ,I ,R ,B ,A ,  ,I ,  ,E ,  ,W ,  ,O ,  ,cue ,  ,J ,  ,H ,  ,X ,  ,V ,  ,T ,  ,B ,  ,S ,  ,0
RSVP_two_streams_bigger_cue_size_different_rates ,35 ,11 , T1 ,19 ,"[1, 0] ",3.0 ,U ,W ,S ,A ,F ,X ,D ,G ,J ,E ,Y ,Z ,B ,V ,N ,M ,C ,Q ,K ,H ,L ,R ,O ,I ,T ,P ,T ,  ,Y ,  ,V ,  ,G ,  ,L ,  ,W ,  ,Q ,  ,S ,  ,J ,  ,cue ,  ,N ,  ,C ,  ,K ,  ,2
RSVP_two_streams_bigger_cue_size_different_rates ,36 ,11 , T1 ,23 ,"[-1, 0] ",10.0 ,F ,Z ,Q ,Y ,W ,V ,H ,R ,O ,U ,A ,E ,S ,K ,L ,J ,I ,M ,X ,N ,P ,G ,C ,B ,T ,D ,M ,  ,Y ,  ,C ,  ,D ,  ,P ,  ,U ,  ,R ,  ,T ,  ,A ,  ,L ,  ,F ,  ,cue ,  ,Z ,  ,1
RSVP_two_streams_bigger_cue_size_different_rates ,37 ,11 , T1 ,11 ,"[1, 0] ",10.0 ,Y ,C ,Z ,W ,D ,T ,U ,A ,G ,O ,X ,V ,F ,I ,P ,N ,S ,E ,J ,K ,R ,Q ,M ,H ,B ,L ,C ,  ,W ,  ,R ,  ,G ,  ,P ,  ,cue ,  ,B ,  ,D ,  ,K ,  ,I ,  ,H ,  ,J ,  ,Z ,  ,0
RSVP_two_streams_bigger_cue_size_different_rates ,38 ,11 , T1 ,15 ,"[1, 0] ",3.0 ,F ,R ,C ,P ,A ,M ,Y ,G ,I ,Q ,L ,D ,H ,U ,X ,S ,T ,V ,K ,J ,W ,O ,B ,N ,Z ,E ,I ,  ,Q ,  ,E ,  ,T ,  ,W ,  ,B ,  ,P ,  ,cue ,  ,H ,  ,G ,  ,C ,  ,L ,  ,N ,  ,0
RSVP_two_streams_bigger_cue_size_different_rates ,39 ,11 , T1 ,19 ,"[1, 0] ",10.0 ,N ,B ,P ,J ,T ,K ,M ,O ,D ,S ,X ,I ,F ,V ,Z ,U ,E ,W ,L ,Q ,H ,C ,Y ,A ,R ,G ,N ,  ,X ,  ,P ,  ,Y ,  ,A ,  ,R ,  ,W ,  ,L ,  ,H ,  ,cue ,  ,K ,  ,F ,  ,D ,  ,0
RSVP_two_streams_bigger_cue_size_different_rates ,40 ,11 , T1 ,19 ,"[1, 0] ",10.0 ,A ,B ,S ,X ,H ,N ,Q ,L ,E ,J ,V ,C ,G ,Z ,M ,P ,O ,D ,R ,K ,F ,U ,W ,Y ,I ,T ,G ,  ,N ,  ,O ,  ,Q ,  ,V ,  ,J ,  ,C ,  ,B ,  ,F ,  ,cue ,  ,L ,  ,H ,  ,W ,  ,0
RSVP_two_streams_bigger_cue_size_different_rates ,41 ,11 , T1 ,15 ,"[-1, 0] ",10.0 ,N ,K ,O ,A ,R ,X ,Q ,G ,Z ,J ,C ,I ,P ,W ,L ,U ,S ,T ,F ,Y ,H ,M ,D ,E ,V ,B ,V ,  ,K ,  ,P ,  ,B ,  ,I ,  ,A ,  ,H ,  ,cue ,  ,T ,  ,Y ,  ,D ,  ,F ,  ,W ,  ,0
RSVP_two_streams_bigger_cue_size_different_rates ,42 ,11 , T1 ,23 ,"[-1, 0] ",3.0 ,W ,N ,I ,J ,T ,V ,L ,S ,A ,O ,B ,X ,U ,M ,F ,K ,G ,D ,P ,Z ,Q ,C ,H ,R ,E ,Y ,L ,  ,Q ,  ,N ,  ,A ,  ,T ,  ,S ,  ,K ,  ,B ,  ,Z ,  ,G ,  ,H ,  ,cue ,  ,P ,  ,0
RSVP_two_streams_bigger_cue_size_different_rates ,43 ,11 , T1 ,7 ,"[1, 0] ",3.0 ,A ,M ,T ,G ,Z ,Y ,E ,R ,H ,O ,P ,N ,I ,X ,W ,L ,B ,V ,Q ,F ,U ,J ,D ,C ,S ,K ,K ,  ,H ,  ,C ,  ,cue ,  ,J ,  ,X ,  ,L ,  ,Y ,  ,Q ,  ,E ,  ,N ,  ,I ,  ,W ,  ,0
RSVP_two_streams_bigger_cue_size_different_rates ,44 ,11 , T1 ,7 ,"[1, 0] ",10.0 ,Y ,Z ,O ,U ,G ,V ,L ,J ,X ,P ,D ,Q ,T ,E ,K ,A ,I ,W ,M ,S ,C ,N ,H ,R ,F ,B ,W ,  ,Z ,  ,Y ,  ,cue ,  ,H ,  ,O ,  ,V ,  ,E ,  ,I ,  ,D ,  ,R ,  ,U ,  ,X ,  ,0
RSVP_two_streams_bigger_cue_size_different_rates ,45 ,11 , T1 ,7 ,"[-1, 0] ",10.0 ,S ,X ,Z ,E ,K ,C ,R ,O ,H ,I ,F ,Q ,L ,U ,B ,Y ,W ,M ,V ,P ,N ,D ,A ,T ,G ,J ,T ,  ,D ,  ,X ,  ,cue ,  ,L ,  ,K ,  ,N ,  ,J ,  ,G ,  ,O ,  ,R ,  ,Z ,  ,V ,  ,0
RSVP_two_streams_bigger_cue_size_different_rates ,46 ,11 , T1 ,19 ,"[-1, 0] ",3.0 ,Y ,J ,B ,L ,R ,D ,F ,H ,T ,E ,C ,Z ,U ,X ,P ,W ,I ,S ,N ,A ,V ,K ,M ,O ,Q ,G ,H ,  ,Q ,  ,D ,  ,Y ,  ,G ,  ,L ,  ,I ,  ,X ,  ,F ,  ,cue ,  ,S ,  ,V ,  ,J ,  ,0
RSVP_two_streams_bigger_cue_size_different_rates ,47 ,11 , T1 ,11 ,"[1, 0] ",10.0 ,X ,F ,P ,Z ,A ,S ,D ,B ,I ,L ,J ,R ,U ,V ,K ,G ,C ,Q ,H ,T ,N ,O ,Y ,W ,M ,E ,I ,  ,Q ,  ,R ,  ,C ,  ,V ,  ,cue ,  ,J ,  ,T ,  ,M ,  ,O ,  ,K ,  ,B ,  ,F ,  ,0
RSVP_two_streams_bigger_cue_size_different_rates ,48 ,11 , T1 ,19 ,"[-1, 0] ",3.0 ,P ,C ,D ,O ,B ,E ,F ,X ,Z ,Q ,T ,G ,U ,K ,N ,W ,H ,A ,S ,M ,V ,J ,L ,R ,I ,Y ,A ,  ,U ,  ,C ,  ,B ,  ,Z ,  ,T ,  ,O ,  ,N ,  ,E ,  ,cue ,  ,S ,  ,Y ,  ,X ,  ,0
RSVP_two_streams_bigger_cue_size_different_rates ,49 ,11 , T1 ,7 ,"[-1, 0] ",3.0 ,U ,A ,P ,Q ,E ,C ,K ,X ,R ,L ,Y ,J ,H ,S ,N ,Z ,M ,F ,D ,G ,O ,V ,T ,W ,B ,I ,Z ,  ,K ,  ,L ,  ,cue ,  ,E ,  ,F ,  ,W ,  ,U ,  ,X ,  ,B ,  ,I ,  ,Y ,  ,C ,  ,0
RSVP_two_streams_bigger_cue_size_different_rates ,50 ,11 , T1 ,7 ,"[-1, 0] ",3.0 ,N ,X ,T ,K ,L ,Z ,U ,M ,Q ,J ,Y ,O ,A ,C ,B ,P ,H ,F ,I ,G ,S ,V ,D ,E ,R ,W ,F ,  ,H ,  ,Y ,  ,cue ,  ,S ,  ,T ,  ,G ,  ,D ,  ,P ,  ,A ,  ,O ,  ,N ,  ,V ,  ,1
RSVP_two_streams_bigger_cue_size_different_rates ,51 ,11 , T1 ,23 ,"[-1, 0] ",3.0 ,R ,A ,W ,O ,L ,H ,D ,P ,B ,K ,I ,M ,Z ,T ,E ,F ,Y ,X ,N ,U ,G ,Q ,V ,C ,J ,S ,K ,  ,I ,  ,O ,  ,U ,  ,Z ,  ,M ,  ,W ,  ,D ,  ,C ,  ,E ,  ,Q ,  ,cue ,  ,A ,  ,0
RSVP_two_streams_bigger_cue_size_different_rates ,52 ,11 , T1 ,23 ,"[-1, 0] ",3.0 ,T ,R ,A ,W ,J ,I ,F ,D ,L ,Z ,P ,S ,K ,O ,U ,G ,C ,V ,H ,Y ,M ,B ,E ,N ,X ,Q ,P ,  ,C ,  ,A ,  ,H ,  ,R ,  ,E ,  ,N ,  ,B ,  ,L ,  ,T ,  ,G ,  ,cue ,  ,Z ,  ,0
RSVP_two_streams_bigger_cue_size_different_rates ,53 ,11 , T1 ,19 ,"[-1, 0] ",3.0 ,Q ,U ,F ,H ,T ,Y ,G ,C ,W ,I ,O ,V ,X ,D ,B ,Z ,M ,N ,S ,J ,K ,P ,A ,E ,L ,R ,Y ,  ,B ,  ,E ,  ,F ,  ,V ,  ,L ,  ,A ,  ,R ,  ,G ,  ,cue ,  ,N ,  ,K ,  ,D ,  ,0
RSVP_two_streams_bigger_cue_size_different_rates ,54 ,11 , T1 ,11 ,"[1, 0] ",10.0 ,M ,X ,Y ,J ,H ,V ,D ,P ,E ,R ,L ,A ,F ,U ,Q ,S ,W ,C ,Z ,B ,G ,T ,I ,N ,K ,O ,K ,  ,H ,  ,W ,  ,D ,  ,Y ,  ,cue ,  ,V ,  ,G ,  ,A ,  ,S ,  ,J ,  ,T ,  ,Z ,  ,0
RSVP_two_streams_bigger_cue_size_different_rates ,55 ,11 , T1 ,15 ,"[1, 0] ",3.0 ,S ,Z ,T ,F ,D ,G ,X ,B ,U ,K ,J ,Y ,H ,P ,A ,E ,I ,O ,W ,R ,N ,C ,Q ,V ,L ,M ,G ,  ,O ,  ,C ,  ,D ,  ,I ,  ,R ,  ,B ,  ,cue ,  ,V ,  ,H ,  ,U ,  ,Y ,  ,L ,  ,0
RSVP_two_streams_bigger_cue_size_different_rates ,56 ,11 , T1 ,11 ,"[-1, 0] ",10.0 ,D ,R ,A ,O ,V ,J ,F ,Q ,K ,H ,P ,M ,U ,C ,G ,Y ,B ,Z ,S ,X ,N ,L ,E ,T ,I ,W ,O ,  ,R ,  ,H ,  ,C ,  ,M ,  ,cue ,  ,V ,  ,E ,  ,L ,  ,W ,  ,K ,  ,X ,  ,J ,  ,0
RSVP_two_streams_bigger_cue_size_different_rates ,57 ,11 , T1 ,23 ,"[1, 0] ",3.0 ,P ,B ,C ,R ,E ,S ,J ,V ,M ,D ,Y ,L ,U ,H ,K ,O ,N ,A ,T ,Q ,W ,Z ,I ,G ,X ,F ,D ,  ,S ,  ,C ,  ,Q ,  ,B ,  ,O ,  ,M ,  ,I ,  ,X ,  ,Z ,  ,H ,  ,cue ,  ,E ,  ,0
RSVP_two_streams_bigger_cue_size_different_rates ,58 ,11 , T1 ,7 ,"[-1, 0] ",10.0 ,E ,K ,A ,H ,J ,V ,M ,Q ,Y ,Z ,D ,I ,N ,P ,W ,U ,L ,G ,B ,X ,T ,O ,S ,F ,R ,C ,Y ,  ,Z ,  ,N ,  ,cue ,  ,P ,  ,K ,  ,D ,  ,L ,  ,J ,  ,O ,  ,R ,  ,B ,  ,C ,  ,1
RSVP_two_streams_bigger_cue_size_different_rates ,59 ,11 , T1 ,11 ,"[-1, 0] ",3.0 ,X ,A ,Z ,U ,R ,C ,G ,J ,D ,T ,O ,L ,N ,V ,M ,Q ,S ,B ,I ,W ,Y ,F ,K ,E ,H ,P ,E ,  ,J ,  ,F ,  ,W ,  ,D ,  ,cue ,  ,A ,  ,C ,  ,G ,  ,H ,  ,K ,  ,S ,  ,Q ,  ,0
RSVP_two_streams_bigger_cue_size_different_rates ,60 ,11 , T1 ,19 ,"[-1, 0] ",10.0 ,Z ,H ,F ,M ,P ,D ,T ,Y ,R ,J ,G ,I ,V ,L ,X ,S ,K ,O ,B ,U ,A ,E ,N ,Q ,C ,W ,S ,  ,E ,  ,Y ,  ,D ,  ,Q ,  ,G ,  ,P ,  ,V ,  ,H ,  ,cue ,  ,N ,  ,C ,  ,U ,  ,0
