trialNumOriginal,cueCoords,cue1pos,cue2lag,cueEccentricity
52,"[1, 0]",10,2,2
160,"[-1, 0]",22,2,2
104,"[1, 0]",18,2,10
93,"[1, 0]",14,2,10
23,"[1, 0]",14,2,2
77,"[1, 0]",10,2,10
217,"[-1, 0]",10,2,10
59,"[1, 0]",18,2,2
121,"[1, 0]",6,2,10
145,"[-1, 0]",22,2,2
263,"[-1, 0]",14,2,10
78,"[1, 0]",14,2,10
157,"[-1, 0]",10,2,2
249,"[-1, 0]",18,2,10
210,"[-1, 0]",22,2,2
239,"[-1, 0]",18,2,10
13,"[1, 0]",14,2,2
30,"[1, 0]",22,2,2
37,"[1, 0]",10,2,2
103,"[1, 0]",14,2,10
71,"[1, 0]",6,2,10
225,"[-1, 0]",22,2,10
209,"[-1, 0]",18,2,2
205,"[-1, 0]",22,2,2
131,"[1, 0]",6,2,10
41,"[1, 0]",6,2,2
129,"[1, 0]",18,2,10
141,"[-1, 0]",6,2,2
87,"[1, 0]",10,2,10
154,"[-1, 0]",18,2,2
15,"[1, 0]",22,2,2
27,"[1, 0]",10,2,2
114,"[1, 0]",18,2,10
165,"[-1, 0]",22,2,2
201,"[-1, 0]",6,2,2
228,"[-1, 0]",14,2,10
187,"[-1, 0]",10,2,2
164,"[-1, 0]",18,2,2
250,"[-1, 0]",22,2,10
136,"[1, 0]",6,2,10
213,"[-1, 0]",14,2,10
248,"[-1, 0]",14,2,10
146,"[-1, 0]",6,2,2
179,"[-1, 0]",18,2,2
83,"[1, 0]",14,2,10
132,"[1, 0]",10,2,10
36,"[1, 0]",6,2,2
10,"[1, 0]",22,2,2
61,"[1, 0]",6,2,2
139,"[1, 0]",18,2,10
16,"[1, 0]",6,2,2
277,"[-1, 0]",10,2,10
101,"[1, 0]",6,2,10
6,"[1, 0]",6,2,2
202,"[-1, 0]",10,2,2
170,"[-1, 0]",22,2,2
273,"[-1, 0]",14,2,10
2,"[1, 0]",10,2,2
72,"[1, 0]",10,2,10
231,"[-1, 0]",6,2,10
150,"[-1, 0]",22,2,2
156,"[-1, 0]",6,2,2
105,"[1, 0]",22,2,10
270,"[-1, 0]",22,2,10
46,"[1, 0]",6,2,2
215,"[-1, 0]",22,2,10
94,"[1, 0]",18,2,10
262,"[-1, 0]",10,2,10
174,"[-1, 0]",18,2,2
172,"[-1, 0]",10,2,2
90,"[1, 0]",22,2,10
221,"[-1, 0]",6,2,10
58,"[1, 0]",14,2,2
152,"[-1, 0]",10,2,2
60,"[1, 0]",22,2,2
176,"[-1, 0]",6,2,2
182,"[-1, 0]",10,2,2
222,"[-1, 0]",10,2,10
230,"[-1, 0]",22,2,10
259,"[-1, 0]",18,2,10
194,"[-1, 0]",18,2,2
35,"[1, 0]",22,2,2
80,"[1, 0]",22,2,10
140,"[1, 0]",22,2,10
238,"[-1, 0]",14,2,10
127,"[1, 0]",10,2,10
20,"[1, 0]",22,2,2
62,"[1, 0]",10,2,2
84,"[1, 0]",18,2,10
32,"[1, 0]",10,2,2
82,"[1, 0]",10,2,10
111,"[1, 0]",6,2,10
280,"[-1, 0]",22,2,10
199,"[-1, 0]",18,2,2
119,"[1, 0]",18,2,10
252,"[-1, 0]",10,2,10
26,"[1, 0]",6,2,2
224,"[-1, 0]",18,2,10
128,"[1, 0]",14,2,10
188,"[-1, 0]",14,2,2
42,"[1, 0]",10,2,2
55,"[1, 0]",22,2,2
147,"[-1, 0]",10,2,2
223,"[-1, 0]",14,2,10
25,"[1, 0]",22,2,2
177,"[-1, 0]",10,2,2
211,"[-1, 0]",6,2,10
99,"[1, 0]",18,2,10
171,"[-1, 0]",6,2,2
112,"[1, 0]",10,2,10
204,"[-1, 0]",18,2,2
19,"[1, 0]",18,2,2
208,"[-1, 0]",14,2,2
110,"[1, 0]",22,2,10
229,"[-1, 0]",18,2,10
73,"[1, 0]",14,2,10
242,"[-1, 0]",10,2,10
28,"[1, 0]",14,2,2
143,"[-1, 0]",14,2,2
186,"[-1, 0]",6,2,2
56,"[1, 0]",6,2,2
47,"[1, 0]",10,2,2
64,"[1, 0]",18,2,2
9,"[1, 0]",18,2,2
38,"[1, 0]",14,2,2
185,"[-1, 0]",22,2,2
265,"[-1, 0]",22,2,10
149,"[-1, 0]",18,2,2
108,"[1, 0]",14,2,10
34,"[1, 0]",18,2,2
14,"[1, 0]",18,2,2
95,"[1, 0]",22,2,10
190,"[-1, 0]",22,2,2
216,"[-1, 0]",6,2,10
137,"[1, 0]",10,2,10
39,"[1, 0]",18,2,2
53,"[1, 0]",14,2,2
256,"[-1, 0]",6,2,10
8,"[1, 0]",14,2,2
92,"[1, 0]",10,2,10
275,"[-1, 0]",22,2,10
180,"[-1, 0]",22,2,2
81,"[1, 0]",6,2,10
24,"[1, 0]",18,2,2
272,"[-1, 0]",10,2,10
97,"[1, 0]",10,2,10
79,"[1, 0]",18,2,10
267,"[-1, 0]",10,2,10
178,"[-1, 0]",14,2,2
85,"[1, 0]",22,2,10
237,"[-1, 0]",10,2,10
233,"[-1, 0]",14,2,10
234,"[-1, 0]",18,2,10
151,"[-1, 0]",6,2,2
45,"[1, 0]",22,2,2
163,"[-1, 0]",14,2,2
48,"[1, 0]",14,2,2
63,"[1, 0]",14,2,2
232,"[-1, 0]",10,2,10
107,"[1, 0]",10,2,10
253,"[-1, 0]",14,2,10
115,"[1, 0]",22,2,10
227,"[-1, 0]",10,2,10
21,"[1, 0]",6,2,2
168,"[-1, 0]",14,2,2
1,"[1, 0]",6,2,2
122,"[1, 0]",10,2,10
17,"[1, 0]",10,2,2
155,"[-1, 0]",22,2,2
3,"[1, 0]",14,2,2
51,"[1, 0]",6,2,2
206,"[-1, 0]",6,2,2
274,"[-1, 0]",18,2,10
219,"[-1, 0]",18,2,10
57,"[1, 0]",10,2,2
