trialNumOriginal,cueCoords,cue1pos,cue2lag,cueEccentricity
180,"[-1, 0]",22,2,2
90,"[1, 0]",22,2,10
274,"[-1, 0]",18,2,10
104,"[1, 0]",18,2,10
13,"[1, 0]",14,2,2
118,"[1, 0]",14,2,10
25,"[1, 0]",22,2,2
199,"[-1, 0]",18,2,2
127,"[1, 0]",10,2,10
53,"[1, 0]",14,2,2
170,"[-1, 0]",22,2,2
66,"[1, 0]",6,2,2
64,"[1, 0]",18,2,2
145,"[-1, 0]",22,2,2
124,"[1, 0]",18,2,10
173,"[-1, 0]",14,2,2
245,"[-1, 0]",22,2,10
129,"[1, 0]",18,2,10
62,"[1, 0]",10,2,2
229,"[-1, 0]",18,2,10
77,"[1, 0]",10,2,10
267,"[-1, 0]",10,2,10
45,"[1, 0]",22,2,2
214,"[-1, 0]",18,2,10
172,"[-1, 0]",10,2,2
200,"[-1, 0]",22,2,2
187,"[-1, 0]",10,2,2
116,"[1, 0]",6,2,10
268,"[-1, 0]",14,2,10
20,"[1, 0]",22,2,2
224,"[-1, 0]",18,2,10
269,"[-1, 0]",18,2,10
18,"[1, 0]",14,2,2
56,"[1, 0]",6,2,2
100,"[1, 0]",22,2,10
96,"[1, 0]",6,2,10
92,"[1, 0]",10,2,10
141,"[-1, 0]",6,2,2
168,"[-1, 0]",14,2,2
128,"[1, 0]",14,2,10
80,"[1, 0]",22,2,10
10,"[1, 0]",22,2,2
207,"[-1, 0]",10,2,2
125,"[1, 0]",22,2,10
132,"[1, 0]",10,2,10
60,"[1, 0]",22,2,2
236,"[-1, 0]",6,2,10
101,"[1, 0]",6,2,10
235,"[-1, 0]",22,2,10
113,"[1, 0]",14,2,10
171,"[-1, 0]",6,2,2
260,"[-1, 0]",22,2,10
30,"[1, 0]",22,2,2
136,"[1, 0]",6,2,10
7,"[1, 0]",10,2,2
44,"[1, 0]",18,2,2
117,"[1, 0]",10,2,10
153,"[-1, 0]",14,2,2
165,"[-1, 0]",22,2,2
186,"[-1, 0]",6,2,2
83,"[1, 0]",14,2,10
39,"[1, 0]",18,2,2
107,"[1, 0]",10,2,10
98,"[1, 0]",14,2,10
198,"[-1, 0]",14,2,2
246,"[-1, 0]",6,2,10
279,"[-1, 0]",18,2,10
97,"[1, 0]",10,2,10
175,"[-1, 0]",22,2,2
261,"[-1, 0]",6,2,10
87,"[1, 0]",10,2,10
99,"[1, 0]",18,2,10
47,"[1, 0]",10,2,2
242,"[-1, 0]",10,2,10
121,"[1, 0]",6,2,10
205,"[-1, 0]",22,2,2
272,"[-1, 0]",10,2,10
244,"[-1, 0]",18,2,10
217,"[-1, 0]",10,2,10
148,"[-1, 0]",14,2,2
149,"[-1, 0]",18,2,2
157,"[-1, 0]",10,2,2
276,"[-1, 0]",6,2,10
201,"[-1, 0]",6,2,2
209,"[-1, 0]",18,2,2
15,"[1, 0]",22,2,2
89,"[1, 0]",18,2,10
37,"[1, 0]",10,2,2
75,"[1, 0]",22,2,10
251,"[-1, 0]",6,2,10
164,"[-1, 0]",18,2,2
110,"[1, 0]",22,2,10
158,"[-1, 0]",14,2,2
137,"[1, 0]",10,2,10
143,"[-1, 0]",14,2,2
189,"[-1, 0]",18,2,2
82,"[1, 0]",10,2,10
73,"[1, 0]",14,2,10
219,"[-1, 0]",18,2,10
26,"[1, 0]",6,2,2
5,"[1, 0]",22,2,2
55,"[1, 0]",22,2,2
35,"[1, 0]",22,2,2
191,"[-1, 0]",6,2,2
240,"[-1, 0]",22,2,10
41,"[1, 0]",6,2,2
208,"[-1, 0]",14,2,2
196,"[-1, 0]",6,2,2
250,"[-1, 0]",22,2,10
206,"[-1, 0]",6,2,2
252,"[-1, 0]",10,2,10
197,"[-1, 0]",10,2,2
14,"[1, 0]",18,2,2
58,"[1, 0]",14,2,2
177,"[-1, 0]",10,2,2
193,"[-1, 0]",14,2,2
102,"[1, 0]",10,2,10
150,"[-1, 0]",22,2,2
123,"[1, 0]",14,2,10
152,"[-1, 0]",10,2,2
57,"[1, 0]",10,2,2
243,"[-1, 0]",14,2,10
169,"[-1, 0]",18,2,2
163,"[-1, 0]",14,2,2
156,"[-1, 0]",6,2,2
256,"[-1, 0]",6,2,10
166,"[-1, 0]",6,2,2
167,"[-1, 0]",10,2,2
248,"[-1, 0]",14,2,10
79,"[1, 0]",18,2,10
225,"[-1, 0]",22,2,10
185,"[-1, 0]",22,2,2
38,"[1, 0]",14,2,2
266,"[-1, 0]",6,2,10
258,"[-1, 0]",14,2,10
220,"[-1, 0]",22,2,10
238,"[-1, 0]",14,2,10
16,"[1, 0]",6,2,2
210,"[-1, 0]",22,2,2
278,"[-1, 0]",14,2,10
211,"[-1, 0]",6,2,10
120,"[1, 0]",22,2,10
67,"[1, 0]",10,2,2
215,"[-1, 0]",22,2,10
138,"[1, 0]",14,2,10
212,"[-1, 0]",10,2,10
231,"[-1, 0]",6,2,10
68,"[1, 0]",14,2,2
174,"[-1, 0]",18,2,2
280,"[-1, 0]",22,2,10
78,"[1, 0]",14,2,10
247,"[-1, 0]",10,2,10
1,"[1, 0]",6,2,2
50,"[1, 0]",22,2,2
144,"[-1, 0]",18,2,2
74,"[1, 0]",18,2,10
2,"[1, 0]",10,2,2
265,"[-1, 0]",22,2,10
49,"[1, 0]",18,2,2
134,"[1, 0]",18,2,10
184,"[-1, 0]",18,2,2
139,"[1, 0]",18,2,10
253,"[-1, 0]",14,2,10
162,"[-1, 0]",10,2,2
195,"[-1, 0]",22,2,2
28,"[1, 0]",14,2,2
85,"[1, 0]",22,2,10
51,"[1, 0]",6,2,2
192,"[-1, 0]",10,2,2
32,"[1, 0]",10,2,2
40,"[1, 0]",22,2,2
254,"[-1, 0]",18,2,10
69,"[1, 0]",18,2,2
84,"[1, 0]",18,2,10
81,"[1, 0]",6,2,10
147,"[-1, 0]",10,2,2
72,"[1, 0]",10,2,10
119,"[1, 0]",18,2,10
94,"[1, 0]",18,2,10
151,"[-1, 0]",6,2,2
23,"[1, 0]",14,2,2
33,"[1, 0]",14,2,2
176,"[-1, 0]",6,2,2
48,"[1, 0]",14,2,2
183,"[-1, 0]",14,2,2
61,"[1, 0]",6,2,2
275,"[-1, 0]",22,2,10
93,"[1, 0]",14,2,10
4,"[1, 0]",18,2,2
255,"[-1, 0]",22,2,10
233,"[-1, 0]",14,2,10
161,"[-1, 0]",6,2,2
24,"[1, 0]",18,2,2
46,"[1, 0]",6,2,2
8,"[1, 0]",14,2,2
