trialNumOriginal,cueCoords,cue1pos,cue2lag,cueEccentricity
141,"[-1, 0]",6,2,2
275,"[-1, 0]",22,2,10
246,"[-1, 0]",6,2,10
21,"[1, 0]",6,2,2
122,"[1, 0]",10,2,10
35,"[1, 0]",22,2,2
272,"[-1, 0]",10,2,10
137,"[1, 0]",10,2,10
181,"[-1, 0]",6,2,2
182,"[-1, 0]",10,2,2
8,"[1, 0]",14,2,2
143,"[-1, 0]",14,2,2
178,"[-1, 0]",14,2,2
269,"[-1, 0]",18,2,10
187,"[-1, 0]",10,2,2
163,"[-1, 0]",14,2,2
188,"[-1, 0]",14,2,2
202,"[-1, 0]",10,2,2
262,"[-1, 0]",10,2,10
212,"[-1, 0]",10,2,10
28,"[1, 0]",14,2,2
218,"[-1, 0]",14,2,10
89,"[1, 0]",18,2,10
52,"[1, 0]",10,2,2
268,"[-1, 0]",14,2,10
100,"[1, 0]",22,2,10
114,"[1, 0]",18,2,10
190,"[-1, 0]",22,2,2
235,"[-1, 0]",22,2,10
236,"[-1, 0]",6,2,10
215,"[-1, 0]",22,2,10
150,"[-1, 0]",22,2,2
221,"[-1, 0]",6,2,10
13,"[1, 0]",14,2,2
60,"[1, 0]",22,2,2
180,"[-1, 0]",22,2,2
214,"[-1, 0]",18,2,10
189,"[-1, 0]",18,2,2
61,"[1, 0]",6,2,2
174,"[-1, 0]",18,2,2
210,"[-1, 0]",22,2,2
136,"[1, 0]",6,2,10
30,"[1, 0]",22,2,2
105,"[1, 0]",22,2,10
185,"[-1, 0]",22,2,2
259,"[-1, 0]",18,2,10
250,"[-1, 0]",22,2,10
109,"[1, 0]",18,2,10
98,"[1, 0]",14,2,10
71,"[1, 0]",6,2,10
103,"[1, 0]",14,2,10
127,"[1, 0]",10,2,10
70,"[1, 0]",22,2,2
168,"[-1, 0]",14,2,2
184,"[-1, 0]",18,2,2
228,"[-1, 0]",14,2,10
53,"[1, 0]",14,2,2
92,"[1, 0]",10,2,10
145,"[-1, 0]",22,2,2
227,"[-1, 0]",10,2,10
251,"[-1, 0]",6,2,10
217,"[-1, 0]",10,2,10
118,"[1, 0]",14,2,10
192,"[-1, 0]",10,2,2
7,"[1, 0]",10,2,2
144,"[-1, 0]",18,2,2
33,"[1, 0]",14,2,2
231,"[-1, 0]",6,2,10
158,"[-1, 0]",14,2,2
37,"[1, 0]",10,2,2
31,"[1, 0]",6,2,2
255,"[-1, 0]",22,2,10
42,"[1, 0]",10,2,2
252,"[-1, 0]",10,2,10
62,"[1, 0]",10,2,2
241,"[-1, 0]",6,2,10
165,"[-1, 0]",22,2,2
50,"[1, 0]",22,2,2
169,"[-1, 0]",18,2,2
271,"[-1, 0]",6,2,10
48,"[1, 0]",14,2,2
101,"[1, 0]",6,2,10
119,"[1, 0]",18,2,10
55,"[1, 0]",22,2,2
27,"[1, 0]",10,2,2
16,"[1, 0]",6,2,2
96,"[1, 0]",6,2,10
133,"[1, 0]",14,2,10
263,"[-1, 0]",14,2,10
201,"[-1, 0]",6,2,2
234,"[-1, 0]",18,2,10
67,"[1, 0]",10,2,2
225,"[-1, 0]",22,2,10
82,"[1, 0]",10,2,10
132,"[1, 0]",10,2,10
106,"[1, 0]",6,2,10
177,"[-1, 0]",10,2,2
85,"[1, 0]",22,2,10
151,"[-1, 0]",6,2,2
59,"[1, 0]",18,2,2
197,"[-1, 0]",10,2,2
4,"[1, 0]",18,2,2
204,"[-1, 0]",18,2,2
240,"[-1, 0]",22,2,10
207,"[-1, 0]",10,2,2
107,"[1, 0]",10,2,10
172,"[-1, 0]",10,2,2
44,"[1, 0]",18,2,2
45,"[1, 0]",22,2,2
208,"[-1, 0]",14,2,2
253,"[-1, 0]",14,2,10
112,"[1, 0]",10,2,10
171,"[-1, 0]",6,2,2
242,"[-1, 0]",10,2,10
199,"[-1, 0]",18,2,2
154,"[-1, 0]",18,2,2
206,"[-1, 0]",6,2,2
167,"[-1, 0]",10,2,2
239,"[-1, 0]",18,2,10
11,"[1, 0]",6,2,2
83,"[1, 0]",14,2,10
57,"[1, 0]",10,2,2
93,"[1, 0]",14,2,10
117,"[1, 0]",10,2,10
23,"[1, 0]",14,2,2
264,"[-1, 0]",18,2,10
261,"[-1, 0]",6,2,10
19,"[1, 0]",18,2,2
160,"[-1, 0]",22,2,2
265,"[-1, 0]",22,2,10
84,"[1, 0]",18,2,10
191,"[-1, 0]",6,2,2
36,"[1, 0]",6,2,2
34,"[1, 0]",18,2,2
69,"[1, 0]",18,2,2
51,"[1, 0]",6,2,2
196,"[-1, 0]",6,2,2
247,"[-1, 0]",10,2,10
274,"[-1, 0]",18,2,10
161,"[-1, 0]",6,2,2
257,"[-1, 0]",10,2,10
102,"[1, 0]",10,2,10
65,"[1, 0]",22,2,2
26,"[1, 0]",6,2,2
173,"[-1, 0]",14,2,2
49,"[1, 0]",18,2,2
56,"[1, 0]",6,2,2
162,"[-1, 0]",10,2,2
194,"[-1, 0]",18,2,2
135,"[1, 0]",22,2,10
120,"[1, 0]",22,2,10
146,"[-1, 0]",6,2,2
18,"[1, 0]",14,2,2
195,"[-1, 0]",22,2,2
77,"[1, 0]",10,2,10
131,"[1, 0]",6,2,10
164,"[-1, 0]",18,2,2
170,"[-1, 0]",22,2,2
266,"[-1, 0]",6,2,10
58,"[1, 0]",14,2,2
5,"[1, 0]",22,2,2
73,"[1, 0]",14,2,10
41,"[1, 0]",6,2,2
156,"[-1, 0]",6,2,2
14,"[1, 0]",18,2,2
183,"[-1, 0]",14,2,2
111,"[1, 0]",6,2,10
200,"[-1, 0]",22,2,2
80,"[1, 0]",22,2,10
222,"[-1, 0]",10,2,10
205,"[-1, 0]",22,2,2
86,"[1, 0]",6,2,10
38,"[1, 0]",14,2,2
140,"[1, 0]",22,2,10
68,"[1, 0]",14,2,2
