experimentPhase,trialnum,subject,task,answerPos0,cueSpatialPos1,cueEccentricity1,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,m18,m19,m20,m21,m22,m23,m24,m25,m26,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,timingBlips
RSVP_two_streams_bigger_cue_size ,10 ,14 , T1 ,6 ,"[-1, 0] ",10.0 ,W ,X ,O ,R ,F ,N ,S ,E ,I ,L ,A ,U ,Q ,P ,G ,K ,J ,Z ,B ,C ,D ,V ,T ,H ,Y ,M ,R ,C ,G ,K ,V ,  ,P ,J ,S ,N ,E ,I ,X ,F ,U ,B ,H ,L ,Z ,Q ,M ,Y ,O ,T ,D ,W ,0
RSVP_two_streams_bigger_cue_size ,11 ,14 , T1 ,14 ,"[1, 0] ",10.0 ,Y ,H ,O ,U ,Z ,C ,A ,E ,P ,R ,I ,V ,B ,L ,M ,F ,W ,G ,J ,N ,T ,X ,K ,D ,S ,Q ,B ,T ,Q ,E ,U ,V ,M ,W ,H ,Z ,N ,A ,X ,  ,O ,Y ,G ,C ,L ,F ,P ,R ,I ,J ,D ,K ,0
RSVP_two_streams_bigger_cue_size ,12 ,14 , T1 ,6 ,"[-1, 0] ",3.0 ,A ,W ,U ,Z ,O ,L ,K ,H ,Y ,J ,C ,P ,V ,I ,X ,D ,B ,Q ,R ,G ,S ,M ,N ,T ,E ,F ,B ,O ,R ,Z ,G ,  ,Y ,J ,V ,E ,W ,C ,F ,L ,P ,U ,S ,D ,X ,A ,T ,Q ,I ,M ,N ,K ,0
RSVP_two_streams_bigger_cue_size ,13 ,14 , T1 ,14 ,"[-1, 0] ",3.0 ,T ,L ,B ,F ,R ,Z ,G ,K ,X ,P ,S ,Q ,E ,A ,H ,W ,M ,U ,D ,C ,Y ,N ,V ,J ,O ,I ,N ,R ,H ,U ,X ,I ,K ,G ,T ,W ,Z ,V ,J ,  ,S ,C ,E ,A ,B ,D ,F ,P ,L ,O ,M ,Y ,0
RSVP_two_streams_bigger_cue_size ,14 ,14 , T1 ,18 ,"[1, 0] ",3.0 ,Y ,K ,H ,P ,O ,I ,B ,X ,Z ,V ,N ,R ,A ,M ,S ,U ,T ,Q ,J ,W ,D ,C ,E ,G ,L ,F ,N ,J ,R ,S ,L ,O ,Q ,A ,Y ,B ,H ,M ,G ,F ,W ,T ,D ,  ,X ,C ,Z ,P ,U ,K ,I ,V ,0
RSVP_two_streams_bigger_cue_size ,15 ,14 , T1 ,18 ,"[-1, 0] ",10.0 ,R ,M ,Z ,V ,I ,F ,N ,Y ,X ,E ,S ,A ,C ,T ,U ,P ,D ,L ,G ,K ,J ,Q ,B ,H ,W ,O ,P ,Q ,I ,E ,Z ,K ,D ,A ,L ,B ,F ,R ,U ,T ,V ,N ,C ,  ,S ,H ,M ,J ,X ,O ,W ,Y ,0
RSVP_two_streams_bigger_cue_size ,16 ,14 , T1 ,18 ,"[1, 0] ",10.0 ,O ,K ,Y ,H ,R ,X ,M ,A ,D ,I ,B ,T ,Z ,L ,F ,Q ,W ,N ,V ,G ,U ,J ,S ,E ,C ,P ,I ,X ,M ,T ,F ,J ,L ,D ,N ,Y ,A ,B ,S ,U ,W ,H ,Q ,  ,K ,E ,P ,R ,G ,Z ,V ,C ,0
RSVP_two_streams_bigger_cue_size ,17 ,14 , T1 ,14 ,"[1, 0] ",10.0 ,M ,Q ,S ,F ,L ,P ,W ,N ,Z ,K ,J ,Y ,R ,I ,V ,A ,D ,E ,O ,C ,T ,G ,U ,B ,H ,X ,Y ,Z ,Q ,V ,U ,M ,F ,H ,N ,W ,R ,E ,A ,  ,T ,X ,B ,C ,P ,G ,S ,I ,L ,K ,D ,J ,0
RSVP_two_streams_bigger_cue_size ,18 ,14 , T1 ,22 ,"[-1, 0] ",3.0 ,O ,P ,Y ,U ,G ,L ,S ,N ,A ,X ,M ,R ,H ,B ,D ,V ,I ,Q ,Z ,C ,T ,F ,J ,E ,K ,W ,C ,A ,T ,B ,I ,X ,H ,U ,R ,Y ,Q ,K ,S ,L ,M ,V ,P ,O ,J ,N ,E ,  ,D ,G ,Z ,W ,0
RSVP_two_streams_bigger_cue_size ,19 ,14 , T1 ,22 ,"[-1, 0] ",10.0 ,K ,Z ,I ,C ,L ,H ,R ,S ,N ,W ,M ,J ,V ,D ,B ,A ,Y ,E ,Q ,O ,X ,G ,U ,P ,T ,F ,L ,I ,P ,X ,H ,Y ,A ,F ,J ,K ,U ,S ,B ,M ,Z ,Q ,V ,E ,W ,G ,C ,  ,N ,O ,R ,T ,0
RSVP_two_streams_bigger_cue_size ,20 ,14 , T1 ,22 ,"[-1, 0] ",3.0 ,Q ,Z ,W ,K ,M ,V ,X ,S ,L ,J ,H ,B ,I ,T ,Y ,A ,U ,N ,D ,R ,E ,O ,G ,P ,C ,F ,R ,T ,M ,I ,Z ,Y ,D ,F ,E ,K ,V ,W ,H ,G ,P ,U ,S ,L ,O ,J ,N ,  ,Q ,B ,A ,X ,0
RSVP_two_streams_bigger_cue_size ,21 ,14 , T1 ,18 ,"[-1, 0] ",3.0 ,N ,O ,M ,L ,Y ,R ,E ,U ,C ,D ,X ,Z ,K ,W ,I ,F ,T ,H ,V ,P ,J ,Q ,S ,G ,A ,B ,A ,O ,H ,J ,I ,M ,K ,Z ,V ,S ,Y ,C ,E ,W ,Q ,N ,D ,  ,T ,B ,L ,U ,X ,G ,F ,R ,1
RSVP_two_streams_bigger_cue_size ,22 ,14 , T1 ,6 ,"[-1, 0] ",10.0 ,U ,Y ,R ,G ,Q ,M ,O ,P ,S ,D ,H ,J ,T ,N ,L ,B ,A ,W ,V ,E ,K ,F ,I ,C ,X ,Z ,S ,V ,G ,J ,Y ,  ,H ,U ,B ,I ,O ,R ,T ,L ,E ,P ,N ,W ,M ,A ,Q ,K ,Z ,X ,C ,D ,0
RSVP_two_streams_bigger_cue_size ,23 ,14 , T1 ,18 ,"[1, 0] ",10.0 ,K ,U ,Y ,L ,T ,Q ,A ,W ,X ,Z ,J ,F ,D ,P ,B ,E ,N ,R ,M ,H ,G ,O ,S ,C ,I ,V ,U ,S ,R ,A ,F ,T ,Y ,B ,N ,C ,X ,Q ,O ,M ,E ,L ,J ,  ,G ,W ,V ,K ,P ,Z ,D ,H ,0
RSVP_two_streams_bigger_cue_size ,24 ,14 , T1 ,22 ,"[-1, 0] ",10.0 ,K ,E ,V ,C ,R ,J ,H ,A ,N ,L ,M ,Y ,G ,X ,D ,P ,I ,U ,F ,B ,W ,T ,O ,Q ,S ,Z ,V ,I ,M ,L ,N ,F ,K ,O ,Q ,B ,D ,H ,E ,U ,G ,S ,X ,W ,Y ,Z ,J ,  ,A ,T ,C ,R ,0
RSVP_two_streams_bigger_cue_size ,25 ,14 , T1 ,10 ,"[-1, 0] ",3.0 ,N ,O ,Y ,S ,F ,T ,L ,U ,P ,C ,H ,Q ,W ,A ,B ,X ,V ,I ,E ,D ,M ,R ,G ,Z ,J ,K ,O ,Z ,R ,B ,C ,T ,U ,S ,X ,  ,H ,Q ,W ,P ,D ,N ,M ,A ,V ,Y ,F ,L ,K ,G ,J ,E ,0
RSVP_two_streams_bigger_cue_size ,26 ,14 , T1 ,14 ,"[-1, 0] ",10.0 ,R ,S ,B ,Y ,F ,Q ,K ,E ,Z ,W ,T ,I ,O ,C ,N ,G ,P ,J ,V ,U ,M ,A ,H ,L ,X ,D ,T ,F ,K ,L ,D ,N ,P ,G ,E ,V ,X ,M ,Y ,  ,C ,H ,O ,B ,W ,Q ,Z ,U ,R ,A ,I ,J ,0
RSVP_two_streams_bigger_cue_size ,27 ,14 , T1 ,14 ,"[-1, 0] ",3.0 ,A ,U ,O ,D ,Y ,S ,Q ,M ,W ,G ,N ,K ,I ,Z ,T ,E ,H ,R ,P ,J ,C ,B ,F ,V ,L ,X ,L ,N ,O ,S ,Q ,B ,W ,J ,C ,Y ,U ,Z ,M ,  ,P ,X ,D ,E ,F ,V ,H ,T ,G ,K ,A ,R ,0
RSVP_two_streams_bigger_cue_size ,28 ,14 , T1 ,10 ,"[-1, 0] ",10.0 ,R ,Y ,J ,H ,I ,N ,X ,W ,Z ,E ,K ,P ,G ,D ,T ,A ,M ,B ,C ,S ,U ,L ,F ,O ,V ,Q ,N ,A ,Z ,C ,K ,Y ,R ,G ,J ,  ,M ,T ,H ,O ,X ,D ,V ,U ,B ,Q ,S ,L ,I ,W ,F ,P ,0
RSVP_two_streams_bigger_cue_size ,29 ,14 , T1 ,18 ,"[-1, 0] ",10.0 ,F ,K ,C ,E ,P ,D ,Y ,O ,G ,X ,N ,R ,I ,J ,Z ,H ,U ,T ,S ,Q ,M ,V ,A ,L ,W ,B ,W ,F ,V ,A ,N ,C ,I ,K ,Y ,M ,Z ,E ,X ,Q ,D ,G ,T ,  ,H ,O ,J ,L ,P ,B ,S ,U ,0
RSVP_two_streams_bigger_cue_size ,30 ,14 , T1 ,6 ,"[-1, 0] ",3.0 ,O ,V ,Z ,N ,H ,Y ,P ,A ,K ,X ,U ,E ,J ,W ,G ,Q ,I ,C ,R ,F ,B ,S ,D ,M ,T ,L ,X ,W ,U ,S ,B ,  ,F ,D ,R ,N ,C ,G ,E ,A ,L ,M ,Z ,V ,P ,K ,Y ,O ,T ,Q ,H ,J ,0
RSVP_two_streams_bigger_cue_size ,31 ,14 , T1 ,10 ,"[-1, 0] ",10.0 ,K ,I ,F ,L ,H ,Z ,T ,C ,E ,B ,P ,D ,G ,N ,S ,A ,O ,U ,Y ,M ,R ,V ,X ,Q ,W ,J ,W ,Z ,M ,U ,C ,A ,R ,O ,L ,  ,T ,X ,P ,J ,S ,F ,D ,H ,G ,B ,N ,K ,E ,I ,V ,Q ,0
RSVP_two_streams_bigger_cue_size ,32 ,14 , T1 ,14 ,"[-1, 0] ",10.0 ,V ,Q ,R ,C ,J ,D ,Y ,F ,H ,B ,P ,E ,U ,L ,S ,O ,M ,N ,I ,X ,K ,A ,Z ,W ,G ,T ,C ,O ,N ,Z ,P ,Y ,S ,D ,T ,M ,F ,E ,W ,  ,R ,H ,V ,A ,J ,Q ,I ,K ,G ,L ,B ,U ,0
RSVP_two_streams_bigger_cue_size ,33 ,14 , T1 ,18 ,"[1, 0] ",10.0 ,A ,F ,Z ,M ,K ,W ,I ,P ,Q ,E ,T ,H ,N ,O ,L ,X ,J ,G ,V ,B ,U ,C ,S ,Y ,R ,D ,V ,M ,F ,O ,Y ,H ,T ,E ,W ,R ,Z ,P ,J ,X ,G ,A ,B ,  ,U ,D ,K ,I ,L ,Q ,S ,N ,0
RSVP_two_streams_bigger_cue_size ,34 ,14 , T1 ,14 ,"[-1, 0] ",10.0 ,N ,O ,K ,B ,Z ,S ,X ,W ,L ,R ,D ,C ,I ,F ,P ,E ,M ,J ,G ,V ,U ,H ,Q ,T ,Y ,A ,M ,W ,Z ,U ,F ,K ,L ,Q ,S ,P ,G ,N ,Y ,  ,X ,H ,R ,I ,C ,B ,O ,A ,V ,D ,E ,J ,0
RSVP_two_streams_bigger_cue_size ,35 ,14 , T1 ,18 ,"[-1, 0] ",10.0 ,Z ,K ,H ,T ,Y ,X ,Q ,C ,W ,V ,U ,M ,O ,D ,I ,N ,S ,E ,A ,L ,R ,P ,G ,B ,F ,J ,W ,L ,I ,Y ,P ,H ,O ,B ,C ,K ,J ,R ,Q ,U ,X ,F ,S ,  ,N ,T ,E ,V ,M ,D ,G ,Z ,0
RSVP_two_streams_bigger_cue_size ,36 ,14 , T1 ,10 ,"[-1, 0] ",10.0 ,A ,S ,N ,T ,O ,J ,B ,P ,V ,K ,G ,Y ,C ,U ,X ,D ,F ,W ,H ,Q ,R ,I ,Z ,M ,L ,E ,P ,Z ,B ,N ,J ,G ,O ,K ,V ,  ,H ,Q ,I ,X ,T ,E ,U ,D ,R ,W ,A ,C ,F ,L ,S ,M ,0
RSVP_two_streams_bigger_cue_size ,37 ,14 , T1 ,6 ,"[-1, 0] ",3.0 ,W ,Z ,A ,B ,R ,T ,H ,M ,O ,S ,X ,L ,D ,P ,Y ,V ,G ,Q ,C ,U ,J ,K ,N ,E ,F ,I ,R ,S ,Y ,C ,W ,  ,E ,D ,Z ,K ,J ,V ,B ,H ,O ,T ,Q ,U ,A ,N ,I ,X ,F ,L ,G ,M ,1
RSVP_two_streams_bigger_cue_size ,38 ,14 , T1 ,22 ,"[-1, 0] ",3.0 ,I ,C ,G ,H ,D ,A ,B ,X ,S ,Q ,P ,F ,V ,T ,O ,N ,Y ,W ,K ,J ,R ,Z ,M ,U ,L ,E ,O ,T ,B ,I ,L ,E ,J ,H ,S ,Z ,A ,X ,F ,U ,G ,D ,V ,M ,Y ,Q ,N ,  ,P ,W ,C ,K ,0
RSVP_two_streams_bigger_cue_size ,39 ,14 , T1 ,6 ,"[1, 0] ",10.0 ,U ,C ,B ,E ,K ,D ,I ,Y ,L ,A ,N ,O ,Z ,W ,R ,H ,X ,S ,T ,M ,J ,V ,F ,Q ,P ,G ,R ,F ,J ,K ,V ,  ,N ,U ,E ,O ,S ,B ,W ,L ,C ,Q ,G ,Y ,H ,T ,M ,I ,P ,X ,D ,Z ,0
RSVP_two_streams_bigger_cue_size ,40 ,14 , T1 ,22 ,"[1, 0] ",10.0 ,F ,I ,A ,S ,K ,U ,C ,W ,H ,X ,B ,J ,Z ,L ,M ,T ,G ,D ,R ,O ,N ,Y ,E ,Q ,P ,V ,L ,E ,W ,G ,K ,Z ,U ,P ,Y ,R ,B ,F ,N ,V ,T ,A ,S ,Q ,C ,I ,O ,  ,H ,M ,X ,J ,0
RSVP_two_streams_bigger_cue_size ,41 ,14 , T1 ,6 ,"[-1, 0] ",3.0 ,W ,L ,Y ,Q ,E ,F ,R ,T ,Z ,K ,X ,U ,N ,J ,A ,B ,P ,I ,M ,S ,V ,O ,H ,G ,D ,C ,Z ,U ,B ,J ,X ,  ,P ,C ,M ,Y ,T ,R ,I ,V ,K ,E ,N ,L ,D ,S ,W ,G ,Q ,O ,H ,F ,0
RSVP_two_streams_bigger_cue_size ,42 ,14 , T1 ,10 ,"[-1, 0] ",10.0 ,D ,C ,X ,J ,E ,P ,G ,K ,T ,Y ,M ,S ,F ,Q ,A ,Z ,B ,H ,W ,I ,U ,L ,N ,R ,V ,O ,C ,B ,K ,Y ,O ,A ,V ,Q ,T ,  ,H ,D ,W ,P ,S ,N ,R ,J ,U ,I ,F ,M ,Z ,E ,G ,X ,0
RSVP_two_streams_bigger_cue_size ,43 ,14 , T1 ,14 ,"[-1, 0] ",3.0 ,M ,P ,F ,W ,Z ,I ,T ,J ,H ,V ,R ,O ,X ,N ,Y ,G ,E ,A ,L ,U ,C ,K ,D ,Q ,S ,B ,K ,A ,S ,M ,U ,T ,C ,L ,O ,Z ,I ,J ,F ,  ,Q ,H ,Y ,X ,E ,D ,B ,R ,P ,V ,W ,G ,0
RSVP_two_streams_bigger_cue_size ,44 ,14 , T1 ,6 ,"[1, 0] ",10.0 ,X ,S ,I ,V ,F ,Y ,P ,L ,G ,H ,E ,U ,J ,N ,K ,T ,Z ,O ,M ,W ,B ,D ,A ,C ,Q ,R ,D ,K ,U ,A ,H ,  ,Y ,M ,J ,Z ,L ,P ,V ,O ,R ,F ,T ,B ,G ,I ,W ,N ,S ,C ,Q ,E ,0
RSVP_two_streams_bigger_cue_size ,45 ,14 , T1 ,18 ,"[1, 0] ",3.0 ,U ,B ,F ,L ,K ,Q ,C ,J ,S ,E ,P ,Y ,T ,V ,A ,O ,W ,R ,I ,M ,D ,G ,Z ,H ,X ,N ,B ,R ,S ,N ,G ,Y ,T ,J ,M ,F ,K ,O ,Z ,H ,I ,A ,U ,  ,W ,X ,V ,Q ,D ,E ,L ,P ,0
RSVP_two_streams_bigger_cue_size ,46 ,14 , T1 ,22 ,"[1, 0] ",3.0 ,X ,V ,J ,G ,A ,R ,Q ,U ,O ,P ,Z ,H ,I ,E ,N ,B ,W ,Y ,F ,C ,L ,T ,D ,S ,K ,M ,X ,B ,P ,L ,W ,K ,I ,Q ,R ,G ,V ,J ,S ,O ,Z ,F ,Y ,T ,H ,M ,D ,  ,E ,N ,C ,A ,0
RSVP_two_streams_bigger_cue_size ,47 ,14 , T1 ,18 ,"[-1, 0] ",3.0 ,R ,B ,F ,D ,S ,H ,P ,X ,M ,L ,K ,U ,O ,T ,V ,Q ,W ,N ,I ,C ,E ,Y ,J ,A ,G ,Z ,H ,B ,A ,L ,S ,R ,U ,V ,Z ,Y ,N ,J ,X ,C ,F ,W ,D ,  ,E ,K ,T ,Q ,O ,I ,G ,M ,0
RSVP_two_streams_bigger_cue_size ,48 ,14 , T1 ,22 ,"[-1, 0] ",10.0 ,Q ,E ,Y ,X ,B ,M ,W ,G ,N ,J ,K ,O ,D ,R ,Z ,L ,H ,S ,P ,I ,F ,C ,U ,V ,T ,A ,W ,C ,Y ,P ,B ,N ,G ,X ,F ,Z ,A ,J ,R ,T ,I ,M ,U ,D ,Q ,O ,L ,  ,S ,E ,V ,K ,0
RSVP_two_streams_bigger_cue_size ,49 ,14 , T1 ,10 ,"[1, 0] ",10.0 ,D ,K ,X ,M ,P ,R ,F ,N ,A ,C ,G ,B ,O ,Z ,U ,V ,J ,H ,T ,W ,Y ,I ,E ,L ,S ,Q ,I ,K ,V ,C ,F ,E ,G ,T ,Q ,  ,U ,B ,A ,R ,P ,W ,Y ,O ,Z ,X ,J ,L ,H ,M ,D ,S ,0
RSVP_two_streams_bigger_cue_size ,50 ,14 , T1 ,6 ,"[-1, 0] ",3.0 ,O ,J ,W ,S ,C ,U ,L ,D ,B ,X ,M ,E ,I ,F ,H ,K ,N ,T ,V ,G ,Y ,A ,R ,Q ,Z ,P ,U ,S ,Z ,V ,O ,  ,R ,H ,Q ,D ,G ,J ,B ,X ,W ,E ,T ,M ,N ,F ,C ,L ,P ,I ,K ,A ,1
RSVP_two_streams_bigger_cue_size ,51 ,14 , T1 ,10 ,"[1, 0] ",3.0 ,U ,X ,N ,H ,P ,Q ,K ,B ,S ,O ,F ,A ,Y ,L ,J ,C ,R ,W ,Z ,T ,I ,G ,E ,V ,M ,D ,J ,I ,G ,S ,R ,X ,P ,M ,V ,  ,F ,U ,W ,L ,H ,A ,K ,Q ,D ,O ,N ,E ,T ,C ,Y ,B ,0
RSVP_two_streams_bigger_cue_size ,52 ,14 , T1 ,18 ,"[1, 0] ",3.0 ,Y ,E ,P ,C ,V ,G ,A ,H ,Q ,S ,N ,Z ,O ,T ,U ,F ,K ,B ,L ,J ,W ,R ,D ,X ,I ,M ,O ,Z ,G ,E ,S ,X ,R ,J ,F ,U ,P ,A ,C ,T ,N ,Q ,W ,  ,I ,D ,V ,M ,L ,K ,Y ,B ,0
RSVP_two_streams_bigger_cue_size ,53 ,14 , T1 ,14 ,"[1, 0] ",10.0 ,D ,O ,V ,B ,G ,J ,F ,R ,Y ,E ,M ,C ,S ,U ,I ,T ,W ,P ,Z ,Q ,L ,X ,A ,N ,K ,H ,V ,R ,P ,Z ,M ,K ,J ,Y ,S ,Q ,D ,A ,C ,  ,H ,O ,F ,T ,E ,L ,W ,N ,B ,G ,I ,U ,1
RSVP_two_streams_bigger_cue_size ,54 ,14 , T1 ,6 ,"[1, 0] ",10.0 ,F ,L ,P ,N ,H ,D ,K ,Y ,T ,A ,J ,M ,R ,Z ,S ,E ,X ,W ,I ,C ,O ,G ,U ,V ,B ,Q ,M ,B ,U ,I ,J ,  ,V ,T ,D ,L ,A ,Z ,F ,O ,Y ,E ,N ,K ,X ,W ,C ,G ,Q ,P ,H ,S ,0
RSVP_two_streams_bigger_cue_size ,55 ,14 , T1 ,14 ,"[-1, 0] ",3.0 ,U ,V ,H ,G ,Y ,C ,S ,L ,J ,F ,W ,T ,K ,X ,R ,I ,N ,E ,B ,Z ,O ,A ,M ,D ,Q ,P ,A ,R ,O ,K ,Z ,F ,H ,M ,S ,Y ,V ,X ,W ,  ,B ,P ,J ,Q ,E ,I ,U ,G ,D ,T ,C ,N ,0
RSVP_two_streams_bigger_cue_size ,56 ,14 , T1 ,10 ,"[1, 0] ",10.0 ,F ,O ,K ,R ,Q ,W ,L ,B ,H ,Y ,T ,M ,X ,J ,V ,S ,P ,I ,Z ,C ,U ,N ,G ,D ,A ,E ,O ,D ,P ,V ,H ,R ,S ,B ,J ,  ,I ,U ,W ,K ,X ,T ,Z ,Y ,C ,A ,N ,G ,Q ,M ,E ,L ,0
RSVP_two_streams_bigger_cue_size ,57 ,14 , T1 ,10 ,"[1, 0] ",3.0 ,Y ,M ,Q ,H ,F ,L ,D ,V ,I ,W ,R ,S ,N ,G ,Z ,K ,T ,J ,A ,U ,O ,X ,C ,B ,E ,P ,H ,O ,X ,W ,E ,M ,U ,T ,J ,  ,A ,I ,G ,P ,R ,B ,D ,S ,F ,C ,Q ,N ,V ,Y ,K ,L ,0
RSVP_two_streams_bigger_cue_size ,58 ,14 , T1 ,10 ,"[-1, 0] ",3.0 ,Q ,G ,S ,J ,N ,D ,O ,W ,A ,C ,I ,U ,X ,P ,V ,Y ,L ,R ,M ,E ,Z ,H ,B ,K ,F ,T ,Z ,M ,O ,A ,W ,K ,D ,G ,C ,  ,R ,P ,N ,F ,I ,B ,X ,H ,J ,U ,E ,Y ,L ,V ,Q ,T ,0
RSVP_two_streams_bigger_cue_size ,59 ,14 , T1 ,18 ,"[1, 0] ",3.0 ,W ,D ,N ,O ,F ,M ,H ,X ,I ,V ,Z ,Q ,C ,B ,J ,R ,L ,K ,U ,E ,G ,P ,T ,Y ,A ,S ,R ,N ,Z ,Y ,A ,E ,M ,K ,V ,X ,I ,J ,C ,P ,D ,G ,L ,  ,W ,U ,T ,O ,B ,Q ,F ,S ,0
RSVP_two_streams_bigger_cue_size ,60 ,14 , T1 ,6 ,"[1, 0] ",3.0 ,S ,F ,H ,D ,Z ,V ,J ,L ,U ,C ,Q ,Y ,N ,O ,A ,I ,K ,P ,T ,E ,X ,G ,M ,R ,B ,W ,H ,G ,C ,D ,Q ,  ,F ,U ,A ,M ,L ,W ,S ,O ,K ,P ,R ,Y ,V ,X ,Z ,B ,J ,E ,I ,T ,0
RSVP_two_streams_bigger_cue_size ,61 ,14 , T1 ,10 ,"[1, 0] ",3.0 ,G ,K ,Z ,P ,Q ,I ,W ,Y ,F ,B ,J ,N ,S ,O ,M ,D ,H ,C ,E ,X ,U ,R ,L ,V ,A ,T ,Z ,D ,Y ,W ,G ,I ,X ,Q ,C ,  ,R ,L ,A ,P ,J ,T ,N ,K ,U ,S ,V ,F ,M ,O ,B ,H ,0
RSVP_two_streams_bigger_cue_size ,62 ,14 , T1 ,14 ,"[-1, 0] ",10.0 ,N ,J ,F ,M ,V ,B ,K ,R ,S ,P ,E ,I ,X ,W ,Y ,L ,A ,H ,T ,G ,O ,C ,D ,U ,Z ,Q ,G ,L ,K ,H ,J ,B ,I ,N ,T ,P ,W ,D ,F ,  ,R ,O ,Q ,Z ,A ,U ,V ,E ,C ,M ,X ,Y ,0
