experimentPhase,trialnum,subject,task,answerPos0,cueSpatialPos1,cueEccentricity1,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,m18,m19,m20,m21,m22,m23,m24,m25,m26,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,timingBlips
RSVP_two_streams_bigger_cue_size ,24 ,2 , T1 ,22 ,"[1, 0] ",10.0 ,J ,R ,M ,H ,N ,A ,S ,X ,L ,Q ,K ,G ,D ,F ,V ,I ,B ,Y ,E ,U ,T ,W ,P ,Z ,O ,C ,X ,D ,U ,Q ,T ,P ,C ,K ,E ,J ,N ,O ,M ,I ,S ,B ,F ,R ,A ,Z ,Y ,  ,W ,H ,V ,L ,0
RSVP_two_streams_bigger_cue_size ,25 ,2 , T1 ,22 ,"[1, 0] ",10.0 ,F ,A ,W ,V ,H ,P ,U ,L ,O ,D ,C ,N ,Q ,M ,Y ,J ,T ,Z ,E ,I ,K ,X ,R ,S ,G ,B ,V ,E ,W ,U ,D ,Y ,S ,G ,A ,X ,Z ,R ,P ,O ,Q ,K ,H ,F ,L ,J ,C ,  ,I ,N ,T ,B ,0
RSVP_two_streams_bigger_cue_size ,26 ,2 , T1 ,6 ,"[-1, 0] ",10.0 ,Y ,X ,N ,H ,I ,R ,V ,J ,A ,C ,M ,K ,S ,G ,E ,P ,T ,W ,Z ,L ,F ,B ,Q ,O ,U ,D ,W ,Q ,K ,G ,H ,  ,Y ,U ,D ,R ,V ,S ,Z ,X ,B ,A ,L ,O ,P ,F ,M ,C ,I ,N ,E ,J ,0
RSVP_two_streams_bigger_cue_size ,27 ,2 , T1 ,14 ,"[-1, 0] ",10.0 ,D ,F ,X ,I ,B ,Y ,Q ,P ,H ,N ,Z ,K ,A ,S ,M ,W ,V ,E ,T ,C ,L ,O ,J ,G ,R ,U ,E ,Y ,S ,T ,O ,I ,D ,B ,V ,K ,F ,G ,H ,  ,L ,X ,P ,U ,N ,A ,C ,Q ,R ,Z ,M ,J ,1
RSVP_two_streams_bigger_cue_size ,28 ,2 , T1 ,14 ,"[-1, 0] ",10.0 ,K ,G ,Q ,A ,Z ,X ,D ,I ,M ,E ,S ,C ,Y ,T ,P ,V ,J ,R ,W ,O ,L ,H ,N ,U ,F ,B ,B ,K ,N ,D ,A ,Y ,V ,H ,P ,U ,O ,S ,M ,  ,E ,C ,J ,W ,I ,X ,G ,Q ,Z ,L ,T ,R ,0
RSVP_two_streams_bigger_cue_size ,29 ,2 , T1 ,14 ,"[1, 0] ",10.0 ,H ,U ,M ,Q ,F ,S ,E ,R ,D ,X ,A ,C ,Y ,B ,P ,G ,J ,N ,K ,L ,O ,W ,T ,Z ,I ,V ,I ,N ,A ,O ,V ,Z ,F ,H ,M ,E ,K ,J ,U ,  ,P ,Y ,G ,C ,D ,R ,L ,Q ,B ,W ,S ,X ,0
RSVP_two_streams_bigger_cue_size ,30 ,2 , T1 ,6 ,"[1, 0] ",10.0 ,I ,Z ,R ,S ,E ,A ,D ,J ,U ,Q ,N ,B ,L ,C ,O ,G ,K ,H ,T ,V ,W ,M ,X ,Y ,P ,F ,R ,M ,K ,G ,Q ,  ,A ,F ,J ,V ,D ,B ,T ,S ,Y ,N ,H ,C ,U ,E ,I ,L ,W ,Z ,X ,P ,0
RSVP_two_streams_bigger_cue_size ,31 ,2 , T1 ,10 ,"[-1, 0] ",10.0 ,D ,A ,Y ,T ,F ,Z ,N ,V ,K ,U ,E ,I ,G ,X ,B ,P ,R ,Q ,M ,S ,O ,C ,H ,J ,L ,W ,P ,O ,D ,I ,N ,K ,T ,Z ,H ,  ,E ,R ,J ,A ,G ,Y ,C ,F ,Q ,B ,U ,M ,S ,X ,L ,W ,0
RSVP_two_streams_bigger_cue_size ,32 ,2 , T1 ,18 ,"[1, 0] ",10.0 ,K ,J ,C ,G ,T ,N ,Y ,E ,S ,F ,D ,Z ,Q ,I ,W ,P ,L ,X ,A ,H ,O ,U ,R ,M ,B ,V ,V ,Y ,C ,I ,O ,P ,L ,D ,K ,J ,Z ,U ,N ,X ,G ,Q ,E ,  ,R ,M ,W ,S ,A ,B ,T ,F ,0
RSVP_two_streams_bigger_cue_size ,33 ,2 , T1 ,22 ,"[1, 0] ",10.0 ,O ,U ,G ,B ,R ,Y ,Q ,N ,A ,I ,L ,C ,W ,J ,T ,H ,S ,X ,E ,K ,Z ,D ,P ,M ,F ,V ,E ,P ,Y ,M ,N ,K ,S ,D ,V ,G ,J ,T ,A ,Q ,F ,L ,W ,U ,B ,C ,I ,  ,O ,Z ,R ,H ,0
RSVP_two_streams_bigger_cue_size ,34 ,2 , T1 ,14 ,"[1, 0] ",3.0 ,T ,E ,B ,J ,S ,H ,X ,W ,I ,D ,O ,U ,P ,F ,Y ,Q ,L ,A ,K ,V ,R ,Z ,C ,G ,M ,N ,D ,B ,F ,I ,Q ,S ,M ,H ,L ,J ,N ,C ,G ,  ,A ,R ,T ,K ,V ,Z ,P ,U ,W ,O ,Y ,X ,0
RSVP_two_streams_bigger_cue_size ,35 ,2 , T1 ,14 ,"[-1, 0] ",3.0 ,L ,H ,W ,Q ,I ,B ,P ,K ,S ,U ,X ,D ,M ,C ,F ,G ,Z ,Y ,J ,R ,N ,A ,T ,O ,E ,V ,X ,E ,B ,O ,W ,Q ,A ,Y ,J ,N ,C ,R ,S ,  ,K ,D ,T ,Z ,M ,L ,V ,G ,F ,H ,P ,U ,0
RSVP_two_streams_bigger_cue_size ,36 ,2 , T1 ,14 ,"[1, 0] ",10.0 ,O ,B ,D ,Y ,C ,I ,A ,U ,T ,N ,K ,W ,E ,R ,P ,F ,G ,X ,Q ,V ,J ,Z ,L ,H ,M ,S ,S ,I ,J ,V ,L ,D ,U ,C ,K ,P ,H ,X ,F ,  ,R ,A ,N ,T ,G ,Q ,E ,Y ,W ,M ,O ,B ,0
RSVP_two_streams_bigger_cue_size ,37 ,2 , T1 ,6 ,"[-1, 0] ",10.0 ,P ,E ,M ,B ,L ,Y ,Z ,R ,D ,Q ,A ,J ,H ,G ,C ,I ,N ,X ,W ,V ,T ,O ,F ,K ,U ,S ,B ,U ,H ,S ,V ,  ,X ,O ,G ,K ,A ,Z ,W ,M ,E ,F ,T ,Q ,D ,N ,P ,J ,C ,R ,Y ,I ,3
RSVP_two_streams_bigger_cue_size ,38 ,2 , T1 ,6 ,"[-1, 0] ",3.0 ,W ,E ,K ,V ,H ,P ,M ,X ,S ,U ,I ,Z ,B ,F ,D ,Y ,A ,Q ,O ,L ,N ,C ,G ,T ,J ,R ,Z ,S ,W ,L ,V ,  ,A ,C ,R ,Q ,U ,B ,O ,D ,N ,T ,K ,F ,H ,Y ,P ,J ,G ,E ,M ,X ,0
RSVP_two_streams_bigger_cue_size ,39 ,2 , T1 ,10 ,"[-1, 0] ",3.0 ,W ,T ,C ,Z ,R ,I ,E ,J ,O ,L ,D ,X ,F ,B ,G ,S ,H ,Y ,K ,Q ,P ,U ,V ,M ,N ,A ,I ,P ,F ,U ,D ,E ,Y ,T ,L ,  ,B ,W ,H ,V ,G ,X ,M ,A ,Q ,R ,C ,J ,N ,K ,S ,O ,0
RSVP_two_streams_bigger_cue_size ,40 ,2 , T1 ,6 ,"[1, 0] ",10.0 ,S ,L ,X ,W ,P ,Q ,B ,R ,T ,V ,K ,J ,O ,E ,G ,A ,M ,U ,N ,C ,Z ,Y ,D ,F ,I ,H ,T ,N ,J ,U ,R ,  ,F ,X ,S ,D ,P ,G ,Y ,C ,E ,I ,O ,M ,W ,Q ,B ,V ,L ,A ,K ,H ,1
RSVP_two_streams_bigger_cue_size ,41 ,2 , T1 ,22 ,"[-1, 0] ",10.0 ,E ,B ,Y ,W ,C ,K ,M ,A ,O ,S ,Z ,J ,D ,Q ,N ,U ,P ,V ,X ,G ,R ,T ,H ,F ,L ,I ,G ,F ,U ,M ,J ,L ,Z ,X ,I ,N ,E ,A ,R ,O ,C ,B ,Q ,T ,V ,D ,H ,  ,P ,K ,W ,S ,0
RSVP_two_streams_bigger_cue_size ,42 ,2 , T1 ,22 ,"[-1, 0] ",10.0 ,Z ,T ,B ,J ,F ,M ,H ,V ,D ,G ,W ,O ,R ,Q ,C ,X ,A ,P ,I ,N ,S ,L ,E ,U ,K ,Y ,P ,T ,X ,Q ,J ,B ,C ,Z ,W ,S ,D ,U ,G ,R ,Y ,E ,V ,A ,H ,F ,K ,  ,O ,I ,L ,M ,0
RSVP_two_streams_bigger_cue_size ,43 ,2 , T1 ,6 ,"[1, 0] ",3.0 ,W ,L ,I ,C ,H ,U ,B ,K ,R ,S ,Z ,P ,M ,E ,D ,N ,Q ,X ,F ,A ,G ,T ,O ,Y ,V ,J ,V ,Z ,Y ,M ,P ,  ,N ,K ,I ,L ,G ,Q ,S ,R ,T ,H ,B ,F ,J ,A ,X ,E ,D ,W ,U ,C ,0
RSVP_two_streams_bigger_cue_size ,44 ,2 , T1 ,18 ,"[1, 0] ",3.0 ,K ,S ,H ,P ,R ,N ,M ,A ,W ,U ,L ,O ,G ,E ,X ,B ,F ,T ,D ,C ,J ,V ,Y ,Z ,Q ,I ,C ,G ,O ,F ,D ,V ,N ,A ,R ,Y ,E ,W ,T ,J ,M ,P ,K ,  ,H ,L ,Q ,S ,U ,I ,X ,Z ,0
RSVP_two_streams_bigger_cue_size ,45 ,2 , T1 ,14 ,"[1, 0] ",3.0 ,J ,U ,Y ,K ,A ,F ,Z ,W ,Q ,P ,G ,T ,X ,B ,D ,R ,C ,V ,N ,I ,E ,L ,M ,O ,H ,S ,A ,Z ,Q ,M ,P ,V ,G ,N ,J ,S ,O ,I ,W ,  ,X ,H ,K ,C ,Y ,F ,E ,L ,B ,R ,T ,D ,0
RSVP_two_streams_bigger_cue_size ,46 ,2 , T1 ,18 ,"[1, 0] ",10.0 ,M ,P ,W ,Z ,J ,K ,O ,U ,A ,N ,F ,V ,I ,L ,Y ,R ,B ,E ,S ,C ,X ,T ,Q ,H ,G ,D ,C ,Z ,M ,N ,B ,U ,J ,K ,V ,G ,P ,H ,X ,E ,T ,L ,A ,  ,F ,O ,Q ,Y ,D ,S ,I ,W ,0
RSVP_two_streams_bigger_cue_size ,47 ,2 , T1 ,6 ,"[-1, 0] ",10.0 ,A ,E ,P ,H ,N ,K ,S ,V ,C ,W ,O ,G ,U ,F ,Q ,L ,R ,J ,Z ,B ,I ,T ,X ,Y ,M ,D ,D ,R ,A ,M ,F ,  ,U ,S ,Y ,B ,N ,G ,E ,T ,W ,I ,X ,P ,C ,H ,Q ,K ,Z ,V ,O ,L ,2
RSVP_two_streams_bigger_cue_size ,48 ,2 , T1 ,6 ,"[-1, 0] ",10.0 ,L ,B ,G ,R ,C ,H ,I ,W ,O ,P ,Y ,N ,V ,M ,S ,D ,A ,F ,Z ,U ,K ,T ,Q ,X ,J ,E ,J ,F ,L ,P ,S ,  ,N ,H ,W ,C ,Q ,Z ,U ,E ,B ,X ,G ,K ,I ,R ,M ,V ,D ,O ,T ,A ,1
RSVP_two_streams_bigger_cue_size ,49 ,2 , T1 ,18 ,"[-1, 0] ",10.0 ,U ,L ,J ,K ,I ,C ,X ,H ,N ,W ,V ,M ,B ,A ,S ,R ,T ,Q ,F ,E ,D ,P ,Y ,G ,Z ,O ,C ,P ,H ,E ,Z ,Q ,F ,A ,Y ,W ,T ,J ,I ,D ,K ,O ,U ,  ,M ,L ,X ,S ,R ,B ,N ,G ,0
RSVP_two_streams_bigger_cue_size ,50 ,2 , T1 ,18 ,"[1, 0] ",10.0 ,Y ,L ,S ,M ,D ,K ,G ,H ,C ,T ,O ,J ,W ,P ,B ,Q ,V ,E ,X ,F ,U ,R ,I ,Z ,A ,N ,Y ,H ,M ,X ,U ,J ,S ,C ,A ,T ,W ,K ,I ,R ,Z ,F ,V ,  ,G ,Q ,B ,P ,E ,L ,O ,D ,0
RSVP_two_streams_bigger_cue_size ,51 ,2 , T1 ,18 ,"[-1, 0] ",3.0 ,E ,C ,R ,P ,H ,T ,J ,S ,B ,K ,Y ,M ,I ,W ,Q ,G ,U ,N ,V ,A ,F ,L ,D ,X ,Z ,O ,B ,M ,K ,F ,C ,H ,V ,Z ,X ,I ,R ,O ,D ,N ,G ,E ,P ,  ,L ,A ,S ,U ,W ,T ,J ,Y ,0
RSVP_two_streams_bigger_cue_size ,52 ,2 , T1 ,6 ,"[-1, 0] ",10.0 ,Z ,T ,D ,N ,K ,S ,Y ,B ,R ,X ,G ,J ,W ,E ,M ,I ,C ,Q ,U ,V ,F ,H ,A ,O ,L ,P ,N ,K ,Q ,B ,Z ,  ,C ,H ,F ,O ,W ,S ,J ,Y ,G ,R ,I ,V ,U ,E ,L ,M ,P ,T ,A ,D ,2
RSVP_two_streams_bigger_cue_size ,53 ,2 , T1 ,22 ,"[1, 0] ",3.0 ,C ,Q ,L ,W ,P ,T ,M ,K ,F ,H ,J ,G ,D ,U ,B ,N ,Y ,R ,I ,O ,A ,Z ,X ,V ,S ,E ,F ,B ,N ,O ,C ,Z ,W ,K ,J ,U ,V ,A ,Y ,P ,E ,Q ,M ,G ,X ,L ,D ,  ,R ,T ,I ,S ,1
RSVP_two_streams_bigger_cue_size ,54 ,2 , T1 ,10 ,"[1, 0] ",3.0 ,G ,V ,D ,Y ,Q ,B ,H ,L ,E ,X ,J ,P ,Z ,M ,I ,C ,F ,A ,R ,W ,O ,T ,K ,N ,S ,U ,I ,C ,J ,G ,N ,B ,S ,V ,L ,  ,D ,U ,P ,A ,E ,M ,K ,X ,T ,R ,H ,F ,Q ,O ,Z ,Y ,0
RSVP_two_streams_bigger_cue_size ,55 ,2 , T1 ,22 ,"[-1, 0] ",3.0 ,M ,L ,T ,S ,R ,I ,W ,N ,H ,Z ,Y ,E ,J ,X ,P ,V ,Q ,A ,G ,O ,K ,B ,F ,D ,C ,U ,H ,Y ,M ,V ,R ,O ,Q ,U ,P ,D ,J ,E ,N ,X ,L ,F ,A ,S ,T ,W ,C ,  ,Z ,I ,K ,B ,0
RSVP_two_streams_bigger_cue_size ,56 ,2 , T1 ,6 ,"[1, 0] ",3.0 ,P ,H ,E ,Z ,K ,Y ,W ,M ,N ,O ,B ,J ,U ,C ,R ,F ,G ,V ,D ,I ,T ,X ,A ,S ,Q ,L ,H ,Q ,D ,V ,W ,  ,O ,X ,Y ,L ,I ,U ,M ,J ,B ,E ,C ,N ,Z ,R ,P ,S ,F ,K ,A ,T ,1
RSVP_two_streams_bigger_cue_size ,57 ,2 , T1 ,14 ,"[1, 0] ",10.0 ,F ,O ,J ,L ,T ,S ,Y ,G ,E ,R ,Z ,Q ,M ,N ,B ,U ,V ,A ,I ,X ,C ,W ,K ,D ,P ,H ,E ,S ,U ,F ,N ,V ,A ,L ,G ,T ,O ,Z ,M ,  ,D ,I ,J ,P ,R ,H ,C ,B ,W ,Q ,Y ,K ,0
RSVP_two_streams_bigger_cue_size ,58 ,2 , T1 ,6 ,"[-1, 0] ",10.0 ,R ,W ,C ,D ,F ,T ,Z ,B ,E ,Y ,J ,G ,P ,H ,A ,X ,O ,K ,S ,L ,U ,M ,Q ,I ,V ,N ,G ,K ,M ,A ,P ,  ,E ,F ,U ,N ,Z ,C ,S ,Y ,H ,I ,L ,T ,X ,O ,W ,B ,V ,R ,D ,J ,0
RSVP_two_streams_bigger_cue_size ,59 ,2 , T1 ,22 ,"[1, 0] ",3.0 ,G ,N ,M ,P ,E ,I ,S ,L ,T ,X ,U ,K ,A ,Z ,C ,Y ,F ,W ,Q ,V ,B ,R ,D ,H ,O ,J ,G ,Y ,Z ,J ,S ,C ,N ,L ,P ,U ,R ,O ,D ,A ,F ,X ,T ,B ,W ,E ,I ,  ,Q ,H ,V ,K ,3
RSVP_two_streams_bigger_cue_size ,60 ,2 , T1 ,18 ,"[1, 0] ",3.0 ,H ,Z ,Q ,S ,U ,O ,J ,P ,V ,A ,M ,W ,D ,T ,E ,R ,L ,I ,G ,Y ,K ,B ,X ,F ,C ,N ,L ,Z ,S ,N ,X ,G ,A ,Q ,W ,B ,R ,F ,C ,K ,O ,P ,E ,  ,M ,I ,U ,H ,T ,J ,D ,V ,0
RSVP_two_streams_bigger_cue_size ,61 ,2 , T1 ,18 ,"[-1, 0] ",10.0 ,R ,Y ,B ,C ,U ,N ,W ,K ,I ,M ,O ,S ,F ,V ,D ,Q ,X ,H ,P ,Z ,E ,J ,A ,T ,G ,L ,J ,U ,C ,A ,X ,G ,N ,H ,K ,M ,F ,L ,E ,W ,S ,I ,B ,  ,T ,O ,Q ,D ,V ,Y ,Z ,R ,0
RSVP_two_streams_bigger_cue_size ,62 ,2 , T1 ,22 ,"[-1, 0] ",10.0 ,W ,K ,A ,L ,M ,G ,O ,V ,N ,J ,R ,Z ,S ,X ,E ,B ,Y ,H ,I ,C ,U ,F ,P ,D ,T ,Q ,G ,T ,R ,X ,S ,M ,E ,B ,K ,P ,J ,V ,Q ,D ,W ,L ,Z ,O ,A ,I ,N ,  ,Y ,H ,U ,F ,0
