experimentPhase,trialnum,subject,task,answerPos0,cueSpatialPos1,cueEccentricity1,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,m18,m19,m20,m21,m22,m23,m24,m25,m26,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,timingBlips
RSVP_two_streams_bigger_cue_size ,17 ,12 , T1 ,14 ,"[-1, 0] ",3.0 ,W ,Z ,F ,H ,B ,E ,L ,U ,M ,Y ,Q ,N ,S ,V ,D ,A ,R ,T ,C ,G ,K ,I ,O ,X ,P ,J ,D ,M ,P ,G ,R ,T ,O ,C ,F ,U ,N ,H ,A ,  ,J ,K ,E ,W ,B ,Y ,S ,V ,X ,Q ,Z ,I ,0
RSVP_two_streams_bigger_cue_size ,18 ,12 , T1 ,14 ,"[-1, 0] ",3.0 ,I ,J ,Y ,B ,V ,M ,O ,S ,C ,R ,P ,G ,T ,W ,X ,E ,U ,H ,L ,N ,K ,Q ,A ,Z ,D ,F ,C ,Q ,F ,O ,N ,Y ,X ,P ,D ,S ,R ,H ,U ,  ,M ,A ,I ,E ,B ,T ,L ,V ,Z ,J ,W ,G ,0
RSVP_two_streams_bigger_cue_size ,19 ,12 , T1 ,22 ,"[1, 0] ",10.0 ,U ,Y ,A ,L ,V ,G ,Q ,K ,X ,S ,E ,D ,N ,M ,F ,O ,C ,I ,Z ,W ,P ,B ,J ,T ,R ,H ,I ,R ,T ,C ,M ,S ,K ,U ,E ,A ,P ,Y ,Z ,X ,N ,J ,L ,V ,Q ,O ,B ,  ,D ,H ,G ,F ,0
RSVP_two_streams_bigger_cue_size ,20 ,12 , T1 ,18 ,"[-1, 0] ",10.0 ,E ,U ,B ,Y ,S ,F ,G ,C ,W ,T ,Q ,J ,X ,Z ,O ,I ,R ,H ,P ,V ,K ,A ,D ,L ,M ,N ,R ,X ,H ,F ,D ,A ,C ,M ,T ,O ,S ,W ,E ,U ,G ,K ,B ,  ,V ,P ,Z ,Y ,N ,Q ,J ,I ,0
RSVP_two_streams_bigger_cue_size ,21 ,12 , T1 ,22 ,"[1, 0] ",3.0 ,A ,W ,T ,N ,B ,K ,J ,O ,P ,R ,G ,Y ,S ,Q ,D ,M ,V ,E ,X ,F ,U ,H ,Z ,C ,I ,L ,S ,T ,J ,B ,F ,O ,E ,M ,H ,C ,Q ,D ,L ,X ,K ,P ,Z ,G ,N ,A ,Y ,  ,W ,U ,R ,I ,1
RSVP_two_streams_bigger_cue_size ,22 ,12 , T1 ,22 ,"[1, 0] ",10.0 ,C ,Y ,I ,V ,S ,X ,T ,K ,Z ,J ,F ,O ,R ,D ,M ,L ,P ,W ,N ,H ,G ,Q ,E ,A ,U ,B ,N ,F ,U ,S ,D ,W ,O ,H ,I ,Q ,A ,L ,X ,V ,G ,M ,P ,Z ,K ,E ,Y ,  ,T ,R ,B ,J ,0
RSVP_two_streams_bigger_cue_size ,23 ,12 , T1 ,14 ,"[1, 0] ",10.0 ,I ,G ,U ,T ,E ,N ,C ,A ,R ,Y ,W ,L ,Z ,D ,K ,B ,J ,H ,M ,F ,P ,X ,V ,Q ,O ,S ,S ,O ,V ,X ,C ,P ,Z ,F ,Q ,W ,H ,U ,N ,  ,B ,T ,R ,M ,A ,D ,Y ,E ,L ,J ,K ,I ,0
RSVP_two_streams_bigger_cue_size ,24 ,12 , T1 ,6 ,"[-1, 0] ",10.0 ,R ,I ,B ,V ,C ,Q ,T ,N ,X ,W ,J ,M ,Y ,A ,O ,E ,D ,H ,G ,P ,S ,F ,Z ,L ,K ,U ,Y ,Z ,E ,J ,D ,  ,B ,L ,F ,V ,Q ,H ,M ,G ,O ,X ,T ,I ,N ,S ,U ,R ,P ,A ,W ,C ,0
RSVP_two_streams_bigger_cue_size ,25 ,12 , T1 ,14 ,"[1, 0] ",3.0 ,Z ,E ,A ,B ,R ,F ,Y ,X ,U ,W ,O ,Q ,M ,S ,H ,N ,G ,K ,J ,L ,I ,V ,D ,C ,P ,T ,B ,A ,K ,X ,W ,T ,C ,J ,I ,P ,H ,Z ,Q ,  ,O ,G ,S ,R ,N ,F ,D ,L ,U ,V ,E ,Y ,0
RSVP_two_streams_bigger_cue_size ,26 ,12 , T1 ,22 ,"[1, 0] ",3.0 ,O ,Q ,U ,B ,L ,K ,V ,H ,N ,T ,P ,C ,F ,Y ,W ,Z ,A ,R ,G ,D ,X ,I ,M ,J ,S ,E ,K ,N ,Y ,E ,I ,F ,D ,L ,U ,W ,S ,P ,H ,V ,J ,O ,M ,X ,G ,Q ,B ,  ,C ,T ,R ,A ,0
RSVP_two_streams_bigger_cue_size ,27 ,12 , T1 ,18 ,"[-1, 0] ",3.0 ,W ,X ,S ,M ,Z ,V ,H ,C ,T ,U ,P ,L ,G ,Q ,F ,N ,Y ,R ,J ,O ,I ,D ,B ,E ,A ,K ,R ,K ,L ,E ,W ,B ,H ,J ,S ,I ,P ,Q ,T ,V ,A ,G ,F ,  ,X ,U ,Y ,M ,D ,Z ,O ,N ,0
RSVP_two_streams_bigger_cue_size ,28 ,12 , T1 ,6 ,"[-1, 0] ",3.0 ,M ,E ,A ,J ,T ,N ,X ,S ,C ,L ,O ,I ,V ,G ,K ,F ,B ,H ,Q ,U ,Y ,R ,Z ,D ,W ,P ,P ,G ,L ,R ,X ,  ,B ,N ,K ,S ,U ,I ,A ,Q ,J ,H ,E ,Y ,D ,O ,C ,T ,F ,W ,Z ,M ,0
RSVP_two_streams_bigger_cue_size ,29 ,12 , T1 ,18 ,"[1, 0] ",10.0 ,J ,M ,V ,G ,T ,Y ,P ,C ,F ,Z ,S ,I ,N ,D ,H ,W ,L ,B ,R ,U ,Q ,A ,O ,X ,E ,K ,X ,P ,Y ,D ,U ,V ,Q ,W ,A ,O ,I ,C ,B ,Z ,F ,K ,G ,  ,H ,S ,R ,E ,J ,L ,T ,M ,0
RSVP_two_streams_bigger_cue_size ,30 ,12 , T1 ,22 ,"[1, 0] ",3.0 ,U ,G ,S ,J ,K ,D ,B ,Q ,A ,L ,N ,C ,O ,M ,V ,W ,Y ,Z ,P ,R ,F ,T ,I ,E ,X ,H ,Q ,N ,I ,V ,O ,E ,B ,M ,H ,Y ,Z ,W ,U ,L ,D ,T ,A ,X ,K ,G ,R ,  ,J ,S ,P ,C ,0
RSVP_two_streams_bigger_cue_size ,31 ,12 , T1 ,18 ,"[1, 0] ",3.0 ,B ,K ,H ,J ,S ,O ,N ,I ,M ,C ,Q ,W ,E ,G ,V ,X ,L ,U ,A ,D ,Y ,F ,P ,T ,R ,Z ,F ,V ,P ,M ,K ,Y ,U ,T ,S ,Z ,X ,H ,L ,I ,A ,J ,R ,  ,E ,W ,D ,C ,B ,G ,O ,N ,0
RSVP_two_streams_bigger_cue_size ,32 ,12 , T1 ,18 ,"[1, 0] ",3.0 ,C ,Z ,H ,Q ,G ,B ,K ,W ,D ,A ,I ,V ,N ,M ,U ,S ,X ,Y ,O ,E ,R ,P ,T ,L ,J ,F ,P ,B ,M ,D ,J ,S ,T ,X ,H ,L ,Z ,E ,K ,Q ,O ,R ,V ,  ,F ,W ,C ,N ,A ,Y ,I ,U ,0
RSVP_two_streams_bigger_cue_size ,33 ,12 , T1 ,18 ,"[-1, 0] ",3.0 ,L ,O ,R ,S ,U ,A ,Y ,J ,X ,T ,D ,Q ,Z ,N ,P ,H ,F ,G ,M ,C ,B ,V ,I ,E ,W ,K ,Z ,B ,W ,M ,Q ,H ,F ,L ,A ,D ,J ,C ,G ,T ,V ,N ,Y ,  ,X ,P ,I ,S ,O ,U ,K ,E ,0
RSVP_two_streams_bigger_cue_size ,34 ,12 , T1 ,6 ,"[1, 0] ",10.0 ,L ,S ,W ,G ,Q ,H ,K ,Z ,I ,Y ,F ,P ,J ,C ,N ,V ,B ,U ,R ,A ,X ,T ,O ,M ,E ,D ,E ,J ,Z ,W ,H ,  ,R ,K ,Q ,S ,N ,X ,Y ,B ,T ,U ,L ,O ,A ,M ,V ,F ,C ,P ,G ,D ,0
RSVP_two_streams_bigger_cue_size ,35 ,12 , T1 ,22 ,"[-1, 0] ",3.0 ,W ,H ,N ,O ,S ,B ,P ,M ,G ,V ,C ,Q ,K ,I ,X ,A ,Z ,D ,J ,T ,L ,R ,F ,E ,U ,Y ,P ,C ,W ,R ,V ,N ,Q ,H ,L ,K ,G ,S ,Z ,I ,U ,B ,J ,E ,X ,O ,F ,  ,D ,T ,Y ,A ,0
RSVP_two_streams_bigger_cue_size ,36 ,12 , T1 ,14 ,"[1, 0] ",10.0 ,T ,E ,S ,H ,Q ,X ,R ,L ,W ,J ,O ,Z ,D ,M ,K ,B ,A ,P ,I ,V ,F ,C ,Y ,N ,G ,U ,G ,U ,F ,W ,S ,A ,V ,L ,I ,E ,D ,H ,X ,  ,K ,R ,J ,B ,Y ,P ,C ,O ,Q ,T ,Z ,N ,0
RSVP_two_streams_bigger_cue_size ,37 ,12 , T1 ,14 ,"[-1, 0] ",10.0 ,T ,O ,C ,V ,I ,P ,L ,A ,G ,W ,D ,X ,J ,B ,K ,F ,Y ,S ,U ,Z ,E ,M ,R ,N ,Q ,H ,I ,U ,Q ,F ,P ,X ,M ,Z ,K ,G ,C ,H ,A ,  ,N ,S ,Y ,B ,V ,J ,T ,D ,R ,E ,O ,W ,1
RSVP_two_streams_bigger_cue_size ,38 ,12 , T1 ,22 ,"[1, 0] ",10.0 ,K ,P ,R ,W ,O ,I ,A ,V ,U ,N ,F ,S ,E ,D ,J ,G ,Q ,H ,X ,C ,Z ,Y ,L ,T ,B ,M ,D ,L ,U ,Q ,K ,V ,Y ,F ,I ,G ,C ,P ,A ,T ,E ,H ,Z ,M ,X ,B ,R ,  ,J ,W ,N ,O ,0
RSVP_two_streams_bigger_cue_size ,39 ,12 , T1 ,22 ,"[1, 0] ",3.0 ,R ,S ,J ,W ,X ,I ,Q ,B ,U ,H ,A ,P ,D ,M ,L ,C ,O ,F ,Z ,K ,T ,N ,V ,G ,Y ,E ,W ,F ,V ,H ,J ,Z ,L ,D ,G ,N ,R ,Y ,A ,O ,I ,B ,S ,C ,U ,E ,M ,  ,T ,K ,P ,Q ,0
RSVP_two_streams_bigger_cue_size ,40 ,12 , T1 ,22 ,"[-1, 0] ",10.0 ,G ,D ,H ,Q ,V ,F ,C ,E ,A ,I ,S ,K ,U ,N ,J ,M ,T ,L ,P ,Y ,X ,B ,W ,O ,Z ,R ,Q ,L ,A ,D ,G ,E ,W ,B ,K ,X ,V ,Y ,F ,J ,H ,N ,I ,S ,P ,M ,C ,  ,U ,O ,R ,T ,0
RSVP_two_streams_bigger_cue_size ,41 ,12 , T1 ,14 ,"[-1, 0] ",3.0 ,B ,F ,Z ,P ,T ,O ,N ,K ,Y ,U ,L ,W ,A ,Q ,J ,C ,E ,S ,X ,R ,H ,V ,G ,I ,D ,M ,G ,Z ,B ,C ,R ,K ,Q ,S ,Y ,H ,E ,M ,I ,  ,N ,O ,U ,T ,P ,D ,J ,F ,A ,X ,W ,V ,0
RSVP_two_streams_bigger_cue_size ,42 ,12 , T1 ,10 ,"[1, 0] ",3.0 ,D ,P ,Y ,E ,Z ,F ,B ,G ,W ,R ,Q ,N ,S ,M ,K ,X ,C ,H ,O ,I ,L ,V ,A ,U ,J ,T ,H ,N ,X ,G ,C ,W ,T ,R ,A ,  ,M ,L ,Z ,J ,U ,E ,P ,Y ,F ,S ,B ,V ,I ,K ,D ,O ,0
RSVP_two_streams_bigger_cue_size ,43 ,12 , T1 ,10 ,"[-1, 0] ",3.0 ,T ,M ,B ,L ,V ,O ,E ,U ,X ,S ,C ,Z ,Q ,R ,H ,J ,I ,P ,A ,G ,N ,K ,Y ,F ,D ,W ,R ,C ,Y ,O ,V ,P ,D ,F ,X ,  ,S ,K ,Z ,Q ,M ,L ,T ,W ,B ,A ,I ,G ,E ,J ,U ,N ,0
RSVP_two_streams_bigger_cue_size ,44 ,12 , T1 ,6 ,"[1, 0] ",3.0 ,E ,P ,U ,Z ,L ,X ,M ,O ,B ,S ,V ,A ,C ,R ,Y ,F ,Q ,K ,W ,J ,N ,D ,H ,T ,G ,I ,L ,S ,R ,E ,X ,  ,W ,B ,C ,U ,A ,K ,H ,F ,Y ,M ,J ,N ,G ,Z ,I ,Q ,V ,D ,O ,P ,0
RSVP_two_streams_bigger_cue_size ,45 ,12 , T1 ,10 ,"[-1, 0] ",3.0 ,M ,U ,I ,Z ,D ,W ,F ,C ,Q ,S ,K ,H ,Y ,R ,A ,J ,V ,N ,O ,P ,G ,X ,T ,E ,B ,L ,U ,F ,Z ,B ,R ,H ,G ,M ,T ,  ,V ,S ,A ,E ,C ,P ,L ,X ,W ,J ,N ,O ,Y ,I ,D ,K ,0
RSVP_two_streams_bigger_cue_size ,46 ,12 , T1 ,6 ,"[-1, 0] ",10.0 ,S ,U ,A ,D ,H ,R ,W ,J ,V ,P ,Q ,M ,G ,E ,T ,N ,O ,Y ,K ,F ,I ,Z ,B ,C ,X ,L ,R ,K ,Y ,E ,M ,  ,J ,G ,V ,A ,I ,Q ,P ,B ,O ,L ,X ,U ,H ,T ,F ,W ,N ,S ,Z ,D ,0
RSVP_two_streams_bigger_cue_size ,47 ,12 , T1 ,22 ,"[-1, 0] ",10.0 ,M ,G ,U ,Q ,A ,X ,R ,W ,J ,I ,O ,Z ,K ,T ,N ,Y ,P ,V ,S ,C ,H ,L ,D ,B ,E ,F ,D ,W ,J ,I ,T ,N ,X ,G ,L ,O ,B ,K ,V ,P ,Y ,H ,M ,Z ,A ,F ,S ,  ,Q ,R ,E ,C ,0
RSVP_two_streams_bigger_cue_size ,48 ,12 , T1 ,10 ,"[1, 0] ",10.0 ,X ,E ,L ,A ,P ,U ,B ,O ,H ,C ,T ,R ,I ,Q ,M ,Z ,F ,W ,J ,S ,N ,V ,Y ,G ,K ,D ,U ,H ,S ,R ,E ,G ,I ,P ,C ,  ,Z ,O ,V ,W ,B ,T ,M ,F ,N ,K ,J ,L ,A ,Y ,Q ,X ,0
RSVP_two_streams_bigger_cue_size ,49 ,12 , T1 ,18 ,"[-1, 0] ",10.0 ,V ,G ,T ,F ,U ,A ,I ,D ,Q ,R ,X ,Z ,P ,Y ,B ,N ,L ,K ,C ,J ,O ,S ,E ,M ,W ,H ,Q ,D ,F ,S ,B ,Z ,A ,N ,R ,V ,J ,Y ,T ,E ,P ,K ,C ,  ,O ,W ,G ,I ,U ,M ,X ,L ,0
RSVP_two_streams_bigger_cue_size ,50 ,12 , T1 ,10 ,"[1, 0] ",10.0 ,Z ,L ,I ,P ,N ,K ,T ,C ,B ,Y ,R ,E ,X ,G ,V ,Q ,H ,U ,W ,O ,M ,D ,J ,A ,F ,S ,V ,B ,K ,Y ,F ,R ,J ,I ,X ,  ,M ,U ,T ,A ,E ,D ,H ,Z ,C ,G ,Q ,N ,L ,O ,W ,S ,0
RSVP_two_streams_bigger_cue_size ,51 ,12 , T1 ,14 ,"[-1, 0] ",10.0 ,R ,O ,I ,U ,E ,D ,A ,F ,S ,B ,Z ,W ,X ,N ,H ,K ,Y ,G ,M ,L ,J ,C ,T ,V ,Q ,P ,M ,C ,R ,P ,D ,N ,W ,Y ,B ,H ,Q ,V ,Z ,  ,L ,F ,J ,O ,K ,X ,U ,I ,E ,S ,T ,G ,0
RSVP_two_streams_bigger_cue_size ,52 ,12 , T1 ,10 ,"[1, 0] ",3.0 ,H ,S ,W ,Z ,G ,A ,J ,E ,D ,L ,B ,Q ,U ,Y ,K ,I ,O ,R ,C ,X ,M ,T ,V ,F ,P ,N ,O ,T ,K ,Y ,C ,H ,W ,U ,A ,  ,F ,J ,E ,N ,V ,R ,G ,X ,P ,D ,B ,M ,S ,L ,Q ,I ,0
RSVP_two_streams_bigger_cue_size ,53 ,12 , T1 ,6 ,"[1, 0] ",10.0 ,E ,U ,Q ,K ,R ,O ,C ,N ,B ,Y ,T ,J ,S ,A ,D ,Z ,F ,H ,X ,W ,I ,L ,V ,M ,G ,P ,T ,J ,D ,Z ,B ,  ,C ,Y ,E ,S ,X ,V ,M ,Q ,P ,F ,W ,L ,U ,I ,A ,N ,K ,O ,H ,G ,1
RSVP_two_streams_bigger_cue_size ,54 ,12 , T1 ,14 ,"[1, 0] ",10.0 ,I ,C ,V ,J ,Z ,S ,K ,E ,U ,O ,T ,M ,H ,G ,A ,P ,N ,L ,F ,D ,R ,Y ,Q ,B ,W ,X ,I ,T ,J ,K ,L ,Z ,O ,X ,H ,N ,W ,M ,E ,  ,R ,P ,A ,U ,V ,D ,B ,S ,C ,Q ,Y ,F ,0
RSVP_two_streams_bigger_cue_size ,55 ,12 , T1 ,10 ,"[-1, 0] ",10.0 ,F ,I ,G ,E ,V ,J ,U ,B ,Y ,A ,Z ,C ,Q ,W ,O ,T ,L ,P ,D ,H ,N ,R ,K ,M ,S ,X ,G ,P ,M ,T ,J ,R ,Z ,Q ,K ,  ,O ,L ,U ,V ,N ,C ,X ,A ,B ,W ,E ,Y ,H ,S ,I ,D ,0
RSVP_two_streams_bigger_cue_size ,56 ,12 , T1 ,22 ,"[-1, 0] ",10.0 ,P ,R ,K ,X ,M ,V ,T ,U ,E ,O ,Y ,H ,C ,S ,B ,Z ,W ,A ,L ,N ,F ,I ,G ,Q ,J ,D ,U ,Q ,G ,Z ,P ,T ,L ,H ,V ,I ,M ,X ,W ,F ,B ,Y ,C ,E ,S ,D ,R ,  ,A ,J ,N ,K ,0
RSVP_two_streams_bigger_cue_size ,57 ,12 , T1 ,18 ,"[1, 0] ",3.0 ,W ,H ,J ,Y ,D ,A ,P ,Q ,E ,G ,K ,F ,R ,U ,O ,M ,V ,Z ,B ,C ,L ,I ,T ,X ,N ,S ,S ,G ,D ,K ,L ,J ,E ,Y ,Q ,W ,H ,M ,R ,V ,C ,I ,U ,  ,T ,A ,B ,X ,P ,F ,O ,Z ,2
RSVP_two_streams_bigger_cue_size ,58 ,12 , T1 ,18 ,"[1, 0] ",10.0 ,U ,A ,S ,G ,V ,I ,C ,K ,D ,Z ,W ,Q ,M ,O ,J ,F ,T ,N ,Y ,L ,P ,B ,E ,H ,X ,R ,S ,K ,R ,O ,E ,V ,I ,T ,G ,Y ,N ,M ,H ,U ,A ,L ,D ,  ,B ,W ,Q ,J ,P ,Z ,X ,C ,0
RSVP_two_streams_bigger_cue_size ,59 ,12 , T1 ,18 ,"[1, 0] ",10.0 ,H ,O ,J ,R ,E ,P ,B ,Z ,T ,N ,S ,C ,A ,X ,Q ,M ,I ,Y ,D ,L ,W ,V ,K ,F ,G ,U ,K ,F ,D ,V ,S ,N ,O ,Q ,J ,E ,I ,W ,A ,H ,U ,Z ,L ,  ,P ,B ,Y ,G ,R ,X ,M ,C ,1
RSVP_two_streams_bigger_cue_size ,60 ,12 , T1 ,14 ,"[1, 0] ",3.0 ,J ,K ,W ,Y ,S ,X ,P ,M ,G ,F ,D ,Z ,U ,A ,V ,B ,H ,C ,T ,E ,R ,L ,N ,O ,Q ,I ,M ,O ,S ,L ,K ,D ,R ,A ,F ,P ,B ,E ,G ,  ,W ,I ,X ,Q ,H ,C ,N ,T ,Y ,V ,U ,J ,0
RSVP_two_streams_bigger_cue_size ,61 ,12 , T1 ,22 ,"[1, 0] ",3.0 ,I ,B ,K ,V ,H ,E ,C ,F ,L ,J ,N ,D ,Y ,O ,G ,U ,M ,X ,W ,T ,A ,Q ,R ,Z ,S ,P ,U ,Y ,Z ,B ,E ,F ,T ,X ,P ,I ,W ,A ,G ,Q ,C ,D ,V ,L ,J ,H ,S ,  ,M ,R ,N ,O ,0
RSVP_two_streams_bigger_cue_size ,62 ,12 , T1 ,6 ,"[-1, 0] ",10.0 ,C ,E ,T ,Z ,G ,Y ,V ,L ,D ,H ,A ,P ,K ,U ,F ,M ,J ,O ,W ,X ,S ,N ,B ,Q ,R ,I ,R ,N ,G ,C ,A ,  ,O ,U ,V ,L ,J ,I ,M ,E ,H ,S ,K ,F ,Q ,P ,D ,T ,Z ,Y ,W ,B ,1
