experimentPhase,trialnum,subject,task,answerPos0,cueSpatialPos1,cueEccentricity1,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,m18,m19,m20,m21,m22,m23,m24,m25,m26,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,timingBlips
RSVP_two_streams_bigger_cue_size ,10 ,5 , T1 ,22 ,"[1, 0] ",3.0 ,I ,T ,O ,L ,N ,H ,B ,V ,F ,A ,S ,U ,K ,C ,G ,Q ,J ,Y ,M ,Z ,R ,D ,W ,X ,P ,E ,O ,D ,Z ,A ,R ,S ,Q ,N ,K ,M ,P ,X ,Y ,H ,I ,J ,L ,W ,B ,G ,T ,  ,F ,C ,E ,V ,0
RSVP_two_streams_bigger_cue_size ,11 ,5 , T1 ,10 ,"[-1, 0] ",10.0 ,P ,T ,N ,G ,M ,X ,D ,Y ,Q ,H ,C ,K ,R ,W ,F ,I ,O ,S ,V ,U ,E ,B ,L ,Z ,J ,A ,M ,K ,Z ,D ,A ,V ,W ,B ,J ,  ,S ,E ,F ,Q ,T ,X ,I ,G ,O ,N ,P ,R ,U ,L ,Y ,H ,0
RSVP_two_streams_bigger_cue_size ,12 ,5 , T1 ,14 ,"[1, 0] ",10.0 ,L ,R ,F ,B ,I ,O ,E ,S ,U ,T ,Q ,Z ,C ,H ,J ,G ,W ,M ,D ,V ,Y ,K ,X ,P ,N ,A ,J ,N ,P ,T ,V ,B ,C ,F ,K ,W ,D ,O ,H ,  ,X ,L ,Y ,M ,Q ,E ,R ,U ,Z ,S ,A ,G ,0
RSVP_two_streams_bigger_cue_size ,13 ,5 , T1 ,18 ,"[-1, 0] ",3.0 ,J ,H ,C ,N ,D ,W ,S ,O ,Q ,K ,A ,F ,R ,B ,X ,P ,E ,L ,I ,M ,T ,G ,U ,Z ,Y ,V ,F ,Y ,R ,Z ,A ,W ,B ,M ,C ,T ,L ,X ,V ,Q ,G ,E ,P ,  ,O ,H ,K ,U ,S ,N ,D ,J ,0
RSVP_two_streams_bigger_cue_size ,14 ,5 , T1 ,6 ,"[-1, 0] ",10.0 ,C ,S ,H ,Y ,X ,O ,Q ,K ,D ,P ,I ,F ,L ,R ,M ,Z ,E ,U ,V ,A ,B ,W ,J ,N ,G ,T ,P ,D ,W ,R ,Q ,  ,G ,T ,S ,E ,V ,O ,Z ,F ,L ,U ,A ,K ,H ,C ,J ,M ,N ,X ,I ,B ,0
RSVP_two_streams_bigger_cue_size ,15 ,5 , T1 ,22 ,"[1, 0] ",3.0 ,D ,G ,M ,Q ,X ,O ,U ,K ,B ,N ,I ,Y ,C ,H ,E ,R ,J ,P ,V ,S ,Z ,A ,L ,W ,T ,F ,O ,U ,M ,A ,J ,Y ,Q ,D ,X ,V ,S ,P ,Z ,H ,W ,C ,G ,L ,T ,B ,I ,  ,F ,N ,R ,K ,0
RSVP_two_streams_bigger_cue_size ,16 ,5 , T1 ,14 ,"[-1, 0] ",10.0 ,X ,O ,P ,U ,S ,Z ,C ,T ,J ,Q ,I ,K ,W ,Y ,L ,V ,A ,D ,H ,E ,M ,B ,F ,R ,G ,N ,G ,C ,J ,I ,W ,S ,H ,D ,K ,Y ,R ,V ,Z ,  ,X ,P ,N ,E ,L ,F ,Q ,A ,B ,U ,M ,T ,0
RSVP_two_streams_bigger_cue_size ,17 ,5 , T1 ,10 ,"[-1, 0] ",3.0 ,B ,L ,M ,J ,K ,H ,O ,Z ,U ,W ,C ,R ,P ,S ,Y ,G ,T ,F ,X ,I ,E ,A ,Q ,N ,D ,V ,C ,I ,Y ,A ,R ,Z ,E ,J ,G ,  ,Q ,S ,V ,T ,W ,X ,P ,F ,O ,L ,K ,H ,M ,U ,N ,D ,0
RSVP_two_streams_bigger_cue_size ,18 ,5 , T1 ,22 ,"[1, 0] ",10.0 ,E ,L ,C ,G ,M ,S ,X ,I ,F ,U ,T ,Q ,B ,A ,O ,V ,J ,P ,D ,R ,K ,N ,Z ,Y ,H ,W ,B ,V ,L ,E ,N ,R ,X ,Q ,S ,Z ,J ,I ,G ,D ,M ,Y ,H ,W ,U ,A ,C ,  ,F ,K ,T ,O ,0
RSVP_two_streams_bigger_cue_size ,19 ,5 , T1 ,10 ,"[1, 0] ",10.0 ,P ,D ,Z ,M ,J ,B ,K ,O ,V ,T ,L ,Y ,E ,I ,U ,X ,S ,H ,W ,Q ,G ,A ,N ,R ,F ,C ,X ,R ,P ,E ,N ,C ,U ,Z ,W ,  ,H ,Q ,I ,T ,J ,S ,Y ,G ,O ,B ,K ,V ,L ,F ,A ,M ,0
RSVP_two_streams_bigger_cue_size ,20 ,5 , T1 ,10 ,"[1, 0] ",10.0 ,T ,R ,U ,J ,Z ,H ,L ,M ,S ,B ,E ,N ,X ,I ,Y ,C ,P ,D ,Q ,K ,A ,O ,W ,F ,G ,V ,I ,W ,Y ,Q ,O ,V ,X ,U ,A ,  ,K ,R ,M ,G ,S ,E ,P ,H ,L ,T ,N ,J ,F ,Z ,D ,B ,0
RSVP_two_streams_bigger_cue_size ,21 ,5 , T1 ,14 ,"[1, 0] ",10.0 ,R ,T ,M ,P ,I ,O ,A ,Z ,Q ,G ,S ,B ,C ,Y ,N ,X ,J ,D ,U ,V ,K ,L ,F ,W ,E ,H ,F ,X ,I ,P ,N ,A ,Z ,E ,O ,J ,Q ,T ,Y ,  ,D ,B ,U ,C ,W ,H ,R ,G ,L ,S ,K ,V ,0
RSVP_two_streams_bigger_cue_size ,22 ,5 , T1 ,14 ,"[-1, 0] ",3.0 ,H ,S ,N ,X ,C ,E ,M ,D ,Z ,O ,I ,G ,P ,Y ,A ,L ,J ,Q ,W ,K ,T ,F ,U ,R ,V ,B ,K ,M ,V ,I ,B ,T ,D ,L ,P ,S ,C ,Y ,X ,  ,R ,O ,E ,H ,J ,F ,Q ,U ,W ,Z ,N ,G ,1
RSVP_two_streams_bigger_cue_size ,23 ,5 , T1 ,10 ,"[1, 0] ",3.0 ,O ,Z ,I ,B ,P ,K ,R ,M ,J ,T ,Q ,U ,F ,S ,W ,H ,D ,A ,L ,X ,N ,V ,Y ,C ,E ,G ,T ,P ,W ,M ,K ,G ,R ,Z ,V ,  ,Y ,A ,J ,Q ,S ,F ,E ,L ,N ,X ,B ,H ,C ,O ,I ,U ,0
RSVP_two_streams_bigger_cue_size ,24 ,5 , T1 ,6 ,"[-1, 0] ",10.0 ,M ,A ,W ,V ,H ,L ,Z ,Q ,F ,Y ,E ,S ,R ,N ,G ,C ,P ,X ,B ,I ,J ,K ,U ,T ,O ,D ,F ,H ,X ,N ,C ,  ,I ,Q ,S ,T ,U ,L ,W ,E ,K ,Y ,M ,P ,V ,R ,G ,A ,D ,J ,B ,Z ,0
RSVP_two_streams_bigger_cue_size ,25 ,5 , T1 ,22 ,"[1, 0] ",3.0 ,G ,C ,Y ,E ,B ,N ,Z ,W ,P ,O ,A ,U ,T ,J ,F ,V ,S ,I ,M ,R ,D ,L ,H ,Q ,K ,X ,Z ,L ,C ,G ,E ,H ,N ,J ,S ,Q ,R ,O ,M ,D ,A ,F ,P ,T ,V ,I ,Y ,  ,K ,B ,U ,X ,0
RSVP_two_streams_bigger_cue_size ,26 ,5 , T1 ,14 ,"[-1, 0] ",3.0 ,L ,E ,U ,W ,I ,B ,O ,K ,Z ,H ,S ,P ,F ,R ,C ,V ,N ,Y ,A ,G ,M ,J ,T ,X ,Q ,D ,V ,A ,F ,Q ,X ,Z ,P ,T ,M ,N ,B ,R ,S ,  ,G ,I ,W ,C ,L ,E ,H ,U ,D ,O ,Y ,J ,0
RSVP_two_streams_bigger_cue_size ,27 ,5 , T1 ,18 ,"[1, 0] ",3.0 ,A ,B ,S ,L ,Z ,F ,K ,M ,Y ,U ,C ,O ,T ,V ,X ,J ,G ,P ,W ,R ,D ,Q ,H ,E ,I ,N ,Y ,B ,E ,A ,O ,I ,W ,T ,L ,H ,U ,P ,R ,S ,Q ,D ,C ,  ,M ,X ,G ,V ,K ,F ,N ,J ,0
RSVP_two_streams_bigger_cue_size ,28 ,5 , T1 ,10 ,"[-1, 0] ",10.0 ,G ,U ,V ,E ,C ,L ,B ,W ,X ,S ,Q ,K ,N ,M ,R ,Z ,O ,D ,I ,A ,T ,P ,Y ,F ,J ,H ,G ,U ,K ,H ,P ,I ,N ,Y ,S ,  ,T ,J ,Z ,E ,A ,D ,O ,X ,B ,W ,F ,Q ,V ,R ,C ,L ,0
RSVP_two_streams_bigger_cue_size ,29 ,5 , T1 ,10 ,"[-1, 0] ",10.0 ,N ,E ,H ,G ,U ,K ,D ,S ,V ,X ,Z ,I ,T ,P ,B ,O ,W ,A ,R ,C ,Y ,M ,J ,F ,Q ,L ,Q ,W ,V ,E ,L ,J ,O ,T ,U ,  ,D ,G ,N ,P ,H ,C ,Z ,B ,A ,S ,Y ,X ,M ,K ,I ,R ,0
RSVP_two_streams_bigger_cue_size ,30 ,5 , T1 ,22 ,"[1, 0] ",10.0 ,E ,I ,L ,Z ,V ,J ,P ,A ,C ,Q ,G ,O ,F ,Y ,K ,M ,U ,R ,B ,H ,W ,S ,T ,D ,X ,N ,U ,G ,J ,Z ,H ,Q ,C ,E ,X ,L ,I ,M ,F ,T ,R ,W ,K ,S ,P ,V ,O ,  ,Y ,N ,D ,B ,0
RSVP_two_streams_bigger_cue_size ,31 ,5 , T1 ,6 ,"[-1, 0] ",3.0 ,V ,I ,T ,P ,J ,X ,E ,U ,Y ,D ,Q ,R ,A ,Z ,H ,K ,L ,W ,M ,F ,N ,O ,C ,G ,S ,B ,G ,U ,O ,L ,B ,  ,Q ,A ,S ,V ,W ,D ,P ,F ,Z ,R ,E ,N ,I ,Y ,H ,X ,K ,J ,T ,C ,0
RSVP_two_streams_bigger_cue_size ,32 ,5 , T1 ,22 ,"[-1, 0] ",10.0 ,E ,K ,R ,X ,H ,J ,U ,P ,F ,V ,B ,G ,M ,W ,L ,Q ,Y ,S ,Z ,N ,O ,D ,T ,C ,A ,I ,Q ,W ,F ,Z ,T ,K ,E ,L ,R ,O ,U ,Y ,G ,P ,A ,H ,J ,S ,I ,V ,X ,  ,M ,N ,C ,D ,0
RSVP_two_streams_bigger_cue_size ,33 ,5 , T1 ,18 ,"[-1, 0] ",3.0 ,S ,U ,P ,R ,W ,F ,B ,Q ,Z ,T ,O ,K ,L ,M ,X ,E ,N ,H ,I ,V ,G ,J ,D ,C ,Y ,A ,L ,O ,U ,X ,N ,S ,E ,K ,J ,I ,M ,F ,Z ,Q ,V ,G ,Y ,  ,P ,B ,D ,H ,T ,C ,A ,W ,0
RSVP_two_streams_bigger_cue_size ,34 ,5 , T1 ,22 ,"[-1, 0] ",10.0 ,G ,R ,J ,N ,C ,O ,Q ,V ,X ,A ,E ,Z ,Y ,B ,U ,I ,T ,L ,W ,H ,P ,K ,D ,F ,M ,S ,O ,V ,D ,G ,W ,N ,H ,T ,I ,M ,P ,E ,X ,A ,Y ,R ,Q ,C ,L ,F ,B ,  ,Z ,S ,U ,J ,0
RSVP_two_streams_bigger_cue_size ,35 ,5 , T1 ,14 ,"[-1, 0] ",10.0 ,W ,G ,H ,U ,V ,Z ,R ,B ,M ,F ,T ,S ,I ,D ,Y ,A ,J ,C ,P ,X ,O ,K ,Q ,E ,L ,N ,D ,M ,V ,H ,N ,R ,Q ,J ,A ,P ,E ,U ,K ,  ,T ,W ,X ,G ,F ,I ,Z ,B ,L ,O ,C ,Y ,0
RSVP_two_streams_bigger_cue_size ,36 ,5 , T1 ,10 ,"[1, 0] ",3.0 ,A ,U ,C ,J ,N ,R ,X ,Y ,M ,L ,D ,F ,W ,Z ,T ,K ,G ,B ,I ,V ,H ,S ,E ,O ,P ,Q ,Q ,E ,Z ,H ,L ,J ,I ,P ,G ,  ,V ,W ,B ,T ,D ,O ,N ,K ,M ,F ,U ,S ,X ,R ,Y ,C ,0
RSVP_two_streams_bigger_cue_size ,37 ,5 , T1 ,14 ,"[-1, 0] ",3.0 ,A ,E ,T ,S ,H ,Z ,K ,L ,V ,G ,Y ,N ,O ,R ,X ,F ,I ,M ,P ,J ,U ,B ,W ,D ,C ,Q ,H ,B ,T ,I ,J ,F ,Q ,Y ,R ,Z ,E ,C ,D ,  ,L ,K ,U ,V ,O ,A ,P ,W ,G ,S ,M ,X ,0
RSVP_two_streams_bigger_cue_size ,38 ,5 , T1 ,14 ,"[1, 0] ",10.0 ,J ,Q ,R ,F ,E ,I ,X ,N ,Y ,P ,K ,O ,L ,H ,S ,U ,Z ,G ,V ,M ,B ,W ,A ,D ,C ,T ,P ,B ,X ,G ,V ,J ,Z ,O ,N ,L ,S ,I ,Q ,  ,E ,W ,A ,C ,Y ,R ,T ,H ,D ,U ,K ,F ,1
RSVP_two_streams_bigger_cue_size ,39 ,5 , T1 ,18 ,"[1, 0] ",10.0 ,N ,X ,Z ,M ,K ,C ,V ,Y ,W ,D ,F ,A ,S ,T ,G ,U ,H ,L ,P ,O ,R ,J ,E ,I ,Q ,B ,L ,S ,N ,V ,B ,O ,K ,I ,D ,E ,H ,T ,Y ,A ,Q ,F ,C ,  ,G ,P ,W ,Z ,X ,J ,R ,U ,0
RSVP_two_streams_bigger_cue_size ,40 ,5 , T1 ,18 ,"[-1, 0] ",3.0 ,S ,T ,R ,I ,N ,V ,D ,Y ,X ,C ,L ,U ,F ,B ,W ,J ,E ,K ,H ,O ,G ,Z ,P ,Q ,A ,M ,X ,N ,C ,R ,T ,Z ,Q ,L ,W ,M ,G ,P ,A ,J ,S ,D ,K ,  ,V ,F ,U ,B ,H ,O ,I ,Y ,0
RSVP_two_streams_bigger_cue_size ,41 ,5 , T1 ,10 ,"[1, 0] ",10.0 ,W ,E ,O ,A ,Q ,V ,T ,P ,Y ,H ,D ,L ,G ,X ,U ,R ,C ,B ,K ,Z ,N ,M ,S ,I ,F ,J ,B ,L ,U ,A ,E ,T ,P ,W ,G ,  ,K ,H ,O ,V ,R ,J ,S ,Z ,D ,M ,Y ,F ,I ,X ,Q ,C ,0
RSVP_two_streams_bigger_cue_size ,42 ,5 , T1 ,10 ,"[-1, 0] ",3.0 ,Q ,K ,S ,T ,L ,J ,U ,P ,F ,I ,Z ,N ,E ,O ,B ,X ,W ,Y ,R ,D ,C ,G ,A ,M ,H ,V ,F ,Y ,H ,R ,P ,S ,U ,W ,X ,  ,Q ,D ,T ,A ,J ,C ,G ,B ,M ,L ,N ,V ,Z ,O ,K ,I ,0
RSVP_two_streams_bigger_cue_size ,43 ,5 , T1 ,6 ,"[-1, 0] ",10.0 ,R ,H ,Q ,A ,E ,O ,P ,L ,G ,C ,Z ,T ,N ,X ,B ,J ,K ,M ,I ,D ,S ,W ,Y ,U ,V ,F ,H ,F ,W ,Z ,Q ,  ,A ,L ,T ,O ,D ,U ,V ,I ,X ,P ,J ,S ,K ,C ,N ,R ,B ,M ,Y ,G ,0
RSVP_two_streams_bigger_cue_size ,44 ,5 , T1 ,18 ,"[-1, 0] ",3.0 ,A ,D ,W ,T ,J ,N ,F ,R ,L ,U ,Q ,V ,G ,P ,O ,I ,C ,B ,X ,S ,Y ,M ,K ,E ,H ,Z ,C ,Q ,Z ,X ,Y ,H ,D ,U ,E ,F ,I ,N ,O ,J ,L ,M ,S ,  ,B ,A ,T ,R ,K ,G ,P ,V ,0
RSVP_two_streams_bigger_cue_size ,45 ,5 , T1 ,14 ,"[-1, 0] ",10.0 ,R ,W ,A ,E ,Q ,Y ,K ,Z ,B ,M ,S ,T ,I ,F ,J ,G ,P ,D ,U ,H ,X ,L ,V ,O ,C ,N ,O ,B ,V ,W ,T ,U ,Q ,K ,J ,D ,X ,I ,L ,  ,M ,H ,Z ,S ,A ,F ,Y ,R ,C ,G ,N ,E ,0
RSVP_two_streams_bigger_cue_size ,46 ,5 , T1 ,18 ,"[-1, 0] ",3.0 ,B ,R ,W ,G ,M ,J ,O ,I ,E ,S ,H ,Q ,D ,X ,F ,C ,T ,K ,L ,Y ,P ,A ,Z ,V ,N ,U ,J ,I ,H ,P ,K ,Z ,Y ,V ,S ,W ,N ,D ,Q ,O ,L ,U ,B ,  ,T ,E ,F ,X ,M ,A ,C ,G ,0
RSVP_two_streams_bigger_cue_size ,47 ,5 , T1 ,14 ,"[1, 0] ",10.0 ,B ,L ,E ,V ,N ,A ,I ,O ,M ,Z ,C ,F ,D ,S ,J ,Q ,P ,U ,X ,K ,R ,H ,T ,G ,Y ,W ,H ,K ,P ,R ,C ,G ,J ,U ,W ,B ,E ,V ,N ,  ,A ,D ,O ,X ,Y ,Q ,I ,S ,T ,Z ,L ,M ,0
RSVP_two_streams_bigger_cue_size ,48 ,5 , T1 ,6 ,"[1, 0] ",10.0 ,E ,S ,L ,H ,M ,R ,I ,G ,Q ,P ,C ,F ,B ,D ,X ,A ,Z ,V ,U ,O ,K ,W ,Y ,N ,J ,T ,Z ,C ,U ,R ,M ,  ,T ,D ,N ,S ,W ,E ,F ,K ,Y ,J ,O ,H ,B ,G ,X ,L ,V ,I ,Q ,P ,0
RSVP_two_streams_bigger_cue_size ,49 ,5 , T1 ,14 ,"[-1, 0] ",10.0 ,N ,Y ,G ,C ,O ,X ,F ,P ,T ,S ,B ,M ,Q ,R ,H ,W ,I ,U ,K ,D ,V ,E ,J ,A ,Z ,L ,U ,E ,M ,O ,H ,X ,R ,W ,I ,J ,V ,L ,Q ,  ,N ,P ,Z ,S ,G ,D ,T ,C ,F ,Y ,K ,A ,0
RSVP_two_streams_bigger_cue_size ,50 ,5 , T1 ,6 ,"[-1, 0] ",10.0 ,C ,D ,A ,B ,Q ,I ,Y ,J ,U ,Z ,O ,F ,R ,M ,T ,S ,E ,H ,P ,L ,N ,W ,G ,V ,K ,X ,Y ,B ,A ,V ,Q ,  ,J ,E ,C ,S ,X ,W ,T ,R ,G ,K ,F ,L ,O ,U ,Z ,H ,M ,P ,N ,I ,0
RSVP_two_streams_bigger_cue_size ,51 ,5 , T1 ,14 ,"[-1, 0] ",3.0 ,F ,R ,S ,H ,E ,A ,D ,X ,W ,V ,T ,I ,K ,G ,Z ,B ,J ,C ,O ,L ,U ,P ,N ,Q ,Y ,M ,M ,P ,E ,B ,D ,C ,X ,A ,G ,Z ,J ,Q ,N ,  ,Y ,L ,I ,V ,T ,F ,U ,O ,K ,R ,H ,W ,0
RSVP_two_streams_bigger_cue_size ,52 ,5 , T1 ,22 ,"[-1, 0] ",3.0 ,L ,U ,Y ,M ,P ,A ,Q ,B ,E ,J ,O ,X ,K ,H ,I ,S ,C ,G ,R ,V ,N ,Z ,T ,F ,D ,W ,G ,Q ,V ,L ,W ,D ,Y ,B ,O ,S ,J ,M ,K ,H ,I ,Z ,A ,U ,T ,F ,P ,  ,E ,X ,C ,R ,0
RSVP_two_streams_bigger_cue_size ,53 ,5 , T1 ,22 ,"[1, 0] ",10.0 ,O ,M ,Z ,J ,K ,N ,S ,R ,I ,W ,G ,A ,F ,B ,Y ,T ,Q ,V ,C ,X ,D ,P ,L ,H ,U ,E ,R ,U ,A ,S ,W ,M ,N ,L ,O ,I ,V ,H ,Z ,P ,X ,D ,E ,C ,T ,F ,J ,  ,K ,Y ,B ,G ,0
RSVP_two_streams_bigger_cue_size ,54 ,5 , T1 ,22 ,"[1, 0] ",10.0 ,A ,M ,Y ,G ,K ,I ,O ,D ,Z ,U ,R ,F ,C ,W ,E ,X ,L ,N ,H ,P ,B ,S ,V ,J ,Q ,T ,M ,X ,R ,O ,B ,A ,G ,P ,L ,J ,Y ,U ,W ,K ,C ,D ,V ,Q ,Z ,H ,E ,  ,I ,N ,T ,F ,1
RSVP_two_streams_bigger_cue_size ,55 ,5 , T1 ,10 ,"[1, 0] ",10.0 ,W ,S ,B ,H ,O ,X ,P ,D ,L ,Y ,M ,U ,Z ,T ,N ,E ,A ,J ,Q ,V ,K ,I ,F ,G ,C ,R ,J ,P ,Y ,N ,M ,D ,H ,O ,Z ,  ,B ,V ,E ,W ,T ,G ,C ,L ,X ,I ,U ,F ,S ,K ,Q ,A ,0
RSVP_two_streams_bigger_cue_size ,56 ,5 , T1 ,6 ,"[1, 0] ",3.0 ,Q ,A ,H ,N ,C ,G ,E ,Y ,W ,O ,U ,K ,V ,Z ,T ,R ,S ,J ,I ,P ,L ,X ,M ,B ,D ,F ,P ,U ,G ,J ,E ,  ,Z ,Q ,F ,D ,B ,W ,K ,M ,N ,Y ,O ,X ,I ,V ,H ,C ,S ,R ,T ,L ,0
RSVP_two_streams_bigger_cue_size ,57 ,5 , T1 ,14 ,"[1, 0] ",10.0 ,S ,B ,Y ,E ,U ,C ,R ,A ,G ,J ,H ,L ,Z ,Q ,M ,N ,K ,I ,F ,W ,V ,O ,D ,X ,P ,T ,T ,Z ,H ,C ,D ,Y ,R ,W ,J ,O ,A ,E ,M ,  ,V ,P ,G ,X ,Q ,U ,S ,L ,K ,B ,N ,I ,0
RSVP_two_streams_bigger_cue_size ,58 ,5 , T1 ,10 ,"[-1, 0] ",3.0 ,S ,B ,M ,Q ,J ,P ,R ,Z ,O ,E ,K ,N ,I ,U ,G ,D ,H ,F ,C ,T ,L ,A ,X ,Y ,W ,V ,K ,E ,D ,N ,T ,Z ,H ,I ,Y ,  ,P ,V ,L ,S ,Q ,C ,A ,M ,R ,O ,X ,U ,F ,B ,G ,J ,0
RSVP_two_streams_bigger_cue_size ,59 ,5 , T1 ,14 ,"[-1, 0] ",10.0 ,X ,N ,D ,Y ,Q ,E ,U ,H ,J ,V ,P ,G ,B ,F ,K ,W ,Z ,I ,T ,O ,L ,A ,C ,M ,S ,R ,R ,B ,Z ,M ,V ,Q ,N ,Y ,W ,U ,G ,O ,C ,  ,E ,T ,H ,D ,A ,F ,I ,S ,P ,J ,K ,L ,0
RSVP_two_streams_bigger_cue_size ,60 ,5 , T1 ,14 ,"[1, 0] ",3.0 ,F ,K ,J ,V ,E ,Y ,R ,A ,L ,O ,N ,P ,C ,D ,X ,G ,S ,Q ,B ,U ,H ,W ,Z ,M ,T ,I ,V ,G ,W ,D ,Q ,J ,T ,Z ,O ,N ,B ,Y ,A ,  ,R ,P ,X ,L ,F ,E ,U ,C ,I ,H ,M ,K ,0
RSVP_two_streams_bigger_cue_size ,61 ,5 , T1 ,18 ,"[-1, 0] ",3.0 ,J ,L ,M ,I ,W ,Q ,T ,D ,Y ,V ,P ,G ,X ,K ,S ,C ,A ,O ,F ,U ,N ,Z ,B ,R ,E ,H ,G ,H ,D ,C ,Z ,S ,K ,V ,F ,O ,U ,R ,W ,Q ,X ,M ,L ,  ,E ,J ,Y ,P ,A ,B ,I ,N ,0
RSVP_two_streams_bigger_cue_size ,62 ,5 , T1 ,14 ,"[1, 0] ",3.0 ,O ,D ,M ,G ,J ,U ,A ,T ,X ,V ,R ,S ,W ,P ,L ,Q ,I ,N ,H ,C ,E ,F ,K ,B ,Z ,Y ,D ,G ,V ,Q ,C ,I ,R ,T ,K ,W ,B ,P ,N ,  ,J ,S ,X ,Z ,E ,A ,M ,L ,H ,F ,U ,Y ,0
