experimentPhase	trialnum	subject	task	answerPos0	cueSpatialPos1	cueEccentricity1	m1	m2	m3	m4	m5	m6	m7	m8	m9	m10	m11	m12	m13	m14	m15	m16	m17	m18	m19	m20	m21	m22	m23	m24	m25	m26	c1	c2	c3	c4	c5	c6	c7	c8	c9	c10	c11	c12	c13	c14	c15	c16	c17	c18	c19	c20	c21	c22	c23	c24	c25	c26	timingBlips
RSVP_two_streams_bigger_cue_size 	13 	13 	 T1 	6 	[-1, 0] 	3.0 	S 	I 	V 	O 	T 	Z 	X 	G 	Y 	K 	B 	E 	P 	A 	R 	M 	U 	C 	H 	L 	J 	Q 	N 	D 	W 	F 	D 	W 	J 	U 	S 	  	K 	H 	R 	C 	A 	N 	G 	F 	Q 	M 	P 	Y 	E 	T 	L 	B 	O 	I 	X 	V 	0
RSVP_two_streams_bigger_cue_size 	14 	13 	 T1 	14 	[1, 0] 	3.0 	B 	P 	G 	X 	M 	Y 	D 	K 	Q 	C 	A 	Z 	V 	H 	U 	J 	W 	O 	E 	L 	N 	S 	F 	R 	I 	T 	D 	J 	K 	T 	L 	H 	Q 	V 	G 	P 	U 	C 	Z 	  	W 	M 	E 	I 	X 	O 	Y 	S 	F 	R 	B 	N 	0
RSVP_two_streams_bigger_cue_size 	15 	13 	 T1 	18 	[1, 0] 	3.0 	Z 	A 	D 	S 	L 	K 	O 	I 	W 	F 	X 	M 	C 	P 	B 	J 	Y 	E 	H 	G 	Q 	R 	N 	U 	V 	T 	F 	E 	P 	C 	N 	H 	D 	U 	Z 	K 	Q 	B 	A 	I 	O 	W 	G 	  	V 	S 	X 	J 	T 	R 	M 	L 	0
RSVP_two_streams_bigger_cue_size 	16 	13 	 T1 	6 	[-1, 0] 	3.0 	E 	N 	C 	D 	O 	F 	P 	M 	S 	R 	Y 	K 	L 	X 	A 	G 	U 	J 	V 	I 	T 	H 	W 	Z 	B 	Q 	S 	M 	P 	L 	Z 	  	U 	K 	Q 	N 	F 	D 	G 	V 	B 	X 	R 	Y 	O 	E 	J 	H 	A 	T 	W 	C 	0
RSVP_two_streams_bigger_cue_size 	17 	13 	 T1 	14 	[1, 0] 	3.0 	U 	S 	X 	B 	G 	J 	P 	T 	Q 	Z 	O 	A 	F 	H 	L 	N 	I 	M 	W 	D 	R 	K 	E 	V 	C 	Y 	Z 	F 	I 	T 	J 	H 	P 	Q 	N 	S 	W 	Y 	M 	  	L 	O 	E 	A 	C 	V 	U 	G 	X 	B 	K 	D 	0
RSVP_two_streams_bigger_cue_size 	18 	13 	 T1 	6 	[-1, 0] 	10.0 	I 	Q 	Z 	N 	E 	F 	U 	M 	K 	T 	X 	O 	C 	J 	L 	A 	V 	R 	D 	W 	S 	B 	H 	Y 	P 	G 	R 	X 	U 	C 	O 	  	W 	T 	G 	K 	B 	Z 	E 	P 	A 	I 	S 	Y 	L 	V 	N 	D 	F 	M 	H 	J 	0
RSVP_two_streams_bigger_cue_size 	19 	13 	 T1 	14 	[1, 0] 	3.0 	X 	F 	Q 	Z 	E 	S 	N 	V 	C 	O 	A 	W 	J 	G 	T 	U 	P 	R 	M 	Y 	K 	B 	D 	I 	L 	H 	R 	V 	B 	N 	M 	A 	I 	G 	O 	P 	Z 	E 	W 	  	D 	Y 	U 	J 	H 	L 	S 	C 	X 	T 	Q 	F 	0
RSVP_two_streams_bigger_cue_size 	20 	13 	 T1 	14 	[1, 0] 	3.0 	I 	Z 	H 	N 	R 	A 	J 	L 	S 	P 	T 	O 	W 	M 	D 	Q 	U 	X 	E 	G 	F 	B 	Y 	C 	K 	V 	O 	Q 	D 	S 	A 	X 	C 	F 	H 	V 	W 	K 	M 	  	E 	T 	I 	Y 	R 	G 	Z 	U 	B 	J 	N 	L 	0
RSVP_two_streams_bigger_cue_size 	21 	13 	 T1 	22 	[1, 0] 	3.0 	H 	V 	K 	T 	Y 	Z 	Q 	R 	D 	S 	A 	U 	O 	W 	J 	B 	F 	I 	P 	C 	N 	L 	E 	X 	G 	M 	P 	Y 	W 	J 	L 	Q 	S 	F 	A 	C 	K 	G 	B 	R 	D 	H 	O 	U 	I 	T 	Z 	  	N 	M 	V 	X 	0
RSVP_two_streams_bigger_cue_size 	22 	13 	 T1 	14 	[-1, 0] 	3.0 	M 	Q 	S 	V 	W 	L 	G 	Z 	I 	P 	B 	N 	D 	C 	Y 	U 	R 	X 	K 	E 	T 	H 	F 	J 	O 	A 	T 	D 	H 	R 	A 	F 	B 	J 	L 	Y 	X 	E 	I 	  	M 	P 	G 	U 	V 	C 	W 	Z 	N 	Q 	O 	K 	1
RSVP_two_streams_bigger_cue_size 	23 	13 	 T1 	10 	[-1, 0] 	10.0 	M 	J 	Y 	T 	H 	A 	B 	I 	O 	S 	W 	F 	D 	L 	U 	P 	E 	N 	X 	Q 	G 	Z 	R 	K 	V 	C 	P 	J 	D 	S 	A 	I 	M 	O 	X 	  	L 	Y 	Q 	U 	T 	E 	F 	K 	R 	Z 	H 	W 	G 	C 	N 	V 	0
RSVP_two_streams_bigger_cue_size 	24 	13 	 T1 	22 	[-1, 0] 	10.0 	A 	I 	U 	T 	O 	W 	R 	G 	P 	M 	F 	C 	S 	Z 	L 	J 	E 	N 	Q 	Y 	X 	K 	D 	H 	V 	B 	J 	T 	A 	P 	D 	L 	H 	G 	X 	W 	R 	B 	M 	Q 	O 	I 	N 	S 	C 	K 	E 	  	U 	Z 	Y 	F 	0
RSVP_two_streams_bigger_cue_size 	25 	13 	 T1 	6 	[-1, 0] 	3.0 	T 	P 	S 	C 	O 	Y 	U 	F 	V 	M 	A 	W 	Q 	R 	B 	I 	Z 	H 	L 	G 	J 	N 	D 	K 	E 	X 	W 	N 	X 	R 	U 	  	M 	V 	F 	L 	B 	I 	Q 	A 	J 	P 	H 	K 	T 	C 	E 	O 	Y 	Z 	S 	D 	0
RSVP_two_streams_bigger_cue_size 	26 	13 	 T1 	14 	[-1, 0] 	10.0 	X 	S 	U 	E 	T 	Q 	K 	Y 	R 	Z 	J 	A 	H 	I 	G 	L 	D 	V 	C 	B 	F 	O 	W 	M 	N 	P 	L 	G 	V 	Z 	X 	O 	Y 	F 	I 	N 	M 	A 	R 	  	P 	Q 	E 	B 	H 	K 	C 	D 	U 	W 	S 	J 	0
RSVP_two_streams_bigger_cue_size 	27 	13 	 T1 	6 	[1, 0] 	3.0 	Q 	L 	N 	R 	Z 	A 	G 	S 	E 	P 	D 	T 	I 	B 	O 	X 	F 	J 	V 	K 	M 	U 	Y 	C 	W 	H 	F 	T 	N 	U 	V 	  	Z 	G 	I 	S 	R 	W 	E 	X 	A 	J 	M 	K 	Q 	O 	Y 	P 	L 	H 	C 	D 	0
RSVP_two_streams_bigger_cue_size 	28 	13 	 T1 	18 	[-1, 0] 	10.0 	L 	O 	B 	G 	S 	V 	T 	R 	Q 	C 	M 	U 	K 	I 	F 	J 	A 	D 	E 	H 	Z 	N 	P 	X 	W 	Y 	B 	H 	C 	N 	K 	J 	A 	D 	L 	Q 	X 	R 	S 	M 	W 	G 	P 	  	Z 	T 	U 	V 	F 	I 	E 	Y 	0
RSVP_two_streams_bigger_cue_size 	29 	13 	 T1 	18 	[1, 0] 	10.0 	A 	W 	P 	X 	I 	K 	B 	Y 	D 	Z 	U 	J 	S 	E 	H 	O 	Q 	T 	M 	C 	G 	R 	V 	L 	F 	N 	Z 	H 	T 	K 	X 	S 	L 	W 	C 	V 	I 	Y 	G 	B 	P 	J 	F 	  	N 	O 	U 	D 	Q 	M 	E 	R 	0
RSVP_two_streams_bigger_cue_size 	30 	13 	 T1 	14 	[1, 0] 	3.0 	E 	M 	A 	L 	Z 	X 	Y 	I 	O 	R 	T 	H 	K 	B 	W 	U 	G 	D 	C 	S 	P 	N 	V 	F 	Q 	J 	A 	D 	C 	F 	H 	Q 	S 	J 	I 	U 	K 	B 	P 	  	T 	W 	Y 	R 	E 	L 	Z 	O 	V 	X 	M 	N 	0
RSVP_two_streams_bigger_cue_size 	31 	13 	 T1 	18 	[-1, 0] 	3.0 	D 	W 	L 	S 	Y 	J 	T 	H 	E 	U 	A 	O 	X 	F 	C 	N 	Z 	R 	G 	P 	K 	Q 	I 	V 	M 	B 	O 	F 	T 	D 	S 	G 	Q 	E 	H 	J 	L 	K 	B 	W 	Z 	I 	A 	  	P 	R 	Y 	N 	C 	V 	M 	X 	0
RSVP_two_streams_bigger_cue_size 	32 	13 	 T1 	6 	[-1, 0] 	10.0 	O 	B 	T 	S 	Z 	P 	A 	Y 	C 	Q 	F 	W 	U 	I 	V 	L 	J 	X 	G 	H 	N 	R 	E 	K 	M 	D 	E 	K 	V 	I 	R 	  	C 	W 	J 	H 	O 	U 	S 	X 	Z 	F 	Y 	G 	N 	L 	B 	A 	P 	T 	Q 	D 	0
RSVP_two_streams_bigger_cue_size 	33 	13 	 T1 	14 	[-1, 0] 	3.0 	C 	I 	L 	K 	G 	B 	M 	O 	F 	A 	N 	J 	R 	H 	Q 	E 	D 	P 	X 	S 	Z 	U 	W 	Y 	V 	T 	M 	W 	E 	N 	V 	U 	I 	S 	K 	X 	Z 	F 	Q 	  	D 	Y 	A 	G 	B 	T 	H 	P 	O 	L 	C 	J 	0
RSVP_two_streams_bigger_cue_size 	34 	13 	 T1 	6 	[1, 0] 	10.0 	H 	L 	U 	A 	X 	M 	R 	I 	N 	B 	J 	T 	Y 	V 	W 	Z 	D 	S 	Q 	G 	C 	O 	F 	E 	P 	K 	G 	A 	D 	W 	Q 	  	E 	U 	T 	Z 	J 	I 	X 	P 	M 	N 	Y 	L 	K 	C 	B 	S 	R 	H 	O 	V 	0
RSVP_two_streams_bigger_cue_size 	35 	13 	 T1 	14 	[-1, 0] 	10.0 	N 	M 	I 	B 	P 	R 	G 	Y 	T 	O 	W 	J 	U 	C 	H 	F 	S 	L 	V 	A 	D 	X 	E 	Q 	K 	Z 	J 	P 	X 	L 	Z 	V 	D 	E 	B 	O 	H 	U 	M 	  	Q 	Y 	W 	A 	N 	R 	S 	G 	T 	K 	F 	I 	0
RSVP_two_streams_bigger_cue_size 	36 	13 	 T1 	22 	[1, 0] 	3.0 	S 	U 	O 	B 	D 	A 	E 	X 	M 	J 	T 	W 	C 	Q 	I 	H 	Y 	P 	Z 	F 	V 	G 	K 	L 	N 	R 	T 	G 	R 	I 	V 	X 	B 	Q 	W 	L 	O 	H 	Z 	N 	U 	F 	P 	E 	A 	D 	M 	  	K 	Y 	S 	J 	0
RSVP_two_streams_bigger_cue_size 	37 	13 	 T1 	18 	[1, 0] 	3.0 	O 	P 	W 	A 	R 	X 	I 	J 	Z 	K 	N 	B 	S 	L 	T 	U 	Q 	V 	D 	C 	E 	M 	G 	H 	Y 	F 	B 	F 	T 	Y 	R 	S 	K 	I 	Z 	O 	G 	J 	Q 	X 	U 	P 	D 	  	W 	M 	H 	C 	E 	N 	V 	A 	0
RSVP_two_streams_bigger_cue_size 	38 	13 	 T1 	14 	[-1, 0] 	3.0 	T 	A 	F 	H 	R 	D 	X 	O 	U 	Z 	K 	S 	W 	N 	G 	M 	Q 	C 	B 	Y 	L 	E 	I 	V 	P 	J 	R 	B 	G 	S 	D 	P 	U 	I 	E 	A 	Y 	M 	C 	  	J 	L 	F 	K 	V 	T 	N 	O 	H 	Z 	W 	X 	1
RSVP_two_streams_bigger_cue_size 	39 	13 	 T1 	22 	[-1, 0] 	3.0 	Q 	S 	P 	R 	D 	Z 	T 	U 	I 	H 	W 	O 	X 	B 	V 	N 	E 	J 	L 	K 	F 	C 	A 	G 	Y 	M 	C 	S 	X 	N 	P 	R 	M 	F 	J 	W 	D 	Z 	V 	G 	I 	H 	E 	Y 	U 	O 	A 	  	K 	Q 	L 	T 	0
RSVP_two_streams_bigger_cue_size 	40 	13 	 T1 	14 	[1, 0] 	10.0 	W 	L 	R 	Q 	J 	O 	H 	V 	D 	B 	Z 	T 	N 	X 	A 	K 	C 	M 	F 	G 	Y 	U 	P 	E 	S 	I 	L 	Y 	C 	K 	T 	Z 	G 	H 	V 	M 	U 	R 	N 	  	D 	S 	A 	P 	Q 	F 	I 	B 	X 	O 	J 	W 	0
RSVP_two_streams_bigger_cue_size 	41 	13 	 T1 	18 	[1, 0] 	10.0 	I 	Q 	R 	J 	B 	H 	D 	P 	F 	U 	N 	C 	E 	T 	O 	V 	X 	S 	K 	G 	Y 	Z 	A 	M 	W 	L 	N 	W 	C 	Y 	Z 	F 	L 	D 	V 	M 	S 	A 	B 	O 	T 	Q 	P 	  	G 	U 	R 	K 	H 	J 	X 	E 	0
RSVP_two_streams_bigger_cue_size 	42 	13 	 T1 	14 	[-1, 0] 	3.0 	J 	E 	L 	I 	G 	T 	V 	Z 	Y 	W 	A 	O 	C 	K 	B 	H 	P 	R 	S 	X 	D 	M 	U 	F 	Q 	N 	U 	W 	A 	Q 	F 	Z 	K 	N 	L 	D 	B 	T 	H 	  	R 	M 	X 	C 	Y 	G 	S 	V 	I 	J 	O 	E 	0
RSVP_two_streams_bigger_cue_size 	43 	13 	 T1 	6 	[1, 0] 	10.0 	P 	J 	I 	X 	S 	D 	U 	K 	Y 	C 	G 	M 	T 	A 	N 	B 	H 	E 	R 	L 	V 	Z 	F 	Q 	W 	O 	M 	R 	U 	P 	J 	  	I 	S 	V 	N 	X 	B 	Y 	Q 	W 	K 	L 	F 	T 	H 	G 	O 	C 	A 	E 	Z 	0
RSVP_two_streams_bigger_cue_size 	44 	13 	 T1 	18 	[1, 0] 	3.0 	F 	Z 	W 	P 	B 	K 	Q 	H 	A 	V 	R 	Y 	O 	U 	G 	S 	T 	C 	L 	X 	I 	M 	J 	E 	N 	D 	L 	Y 	S 	I 	M 	Z 	P 	V 	U 	J 	A 	O 	D 	G 	X 	R 	B 	  	W 	F 	N 	C 	H 	Q 	K 	T 	0
RSVP_two_streams_bigger_cue_size 	45 	13 	 T1 	14 	[1, 0] 	3.0 	R 	U 	F 	C 	L 	O 	B 	S 	Y 	J 	D 	I 	N 	P 	K 	V 	E 	Q 	H 	G 	M 	A 	T 	X 	Z 	W 	W 	U 	R 	N 	P 	Q 	B 	J 	H 	V 	L 	K 	M 	  	X 	E 	F 	A 	Y 	I 	T 	D 	S 	C 	Z 	O 	0
RSVP_two_streams_bigger_cue_size 	46 	13 	 T1 	22 	[1, 0] 	10.0 	Q 	L 	K 	J 	F 	R 	O 	E 	S 	V 	A 	N 	Y 	W 	T 	Z 	D 	B 	C 	M 	H 	G 	P 	U 	X 	I 	W 	Z 	I 	A 	K 	B 	U 	N 	T 	J 	D 	O 	L 	H 	V 	Q 	F 	R 	G 	S 	Y 	  	E 	X 	P 	C 	0
RSVP_two_streams_bigger_cue_size 	47 	13 	 T1 	22 	[1, 0] 	3.0 	V 	A 	Q 	W 	C 	X 	B 	K 	Z 	S 	R 	J 	D 	E 	T 	G 	M 	I 	U 	O 	F 	H 	L 	P 	Y 	N 	G 	L 	X 	Z 	Y 	K 	W 	V 	H 	S 	J 	Q 	U 	C 	F 	D 	N 	P 	B 	I 	R 	  	T 	O 	A 	E 	0
RSVP_two_streams_bigger_cue_size 	48 	13 	 T1 	10 	[-1, 0] 	3.0 	O 	M 	U 	X 	B 	G 	C 	R 	J 	A 	V 	N 	H 	D 	Z 	L 	E 	F 	P 	Y 	Q 	I 	T 	K 	S 	W 	J 	E 	A 	K 	T 	R 	V 	L 	F 	  	N 	D 	S 	M 	U 	C 	I 	Z 	B 	Y 	H 	Q 	X 	P 	G 	W 	0
RSVP_two_streams_bigger_cue_size 	49 	13 	 T1 	6 	[-1, 0] 	3.0 	S 	Q 	P 	L 	C 	R 	I 	V 	E 	J 	Y 	N 	A 	H 	G 	X 	Z 	K 	U 	W 	D 	B 	T 	F 	M 	O 	D 	S 	L 	E 	B 	  	X 	N 	I 	Y 	Z 	K 	J 	G 	P 	T 	H 	U 	Q 	C 	V 	A 	M 	O 	F 	R 	1
RSVP_two_streams_bigger_cue_size 	50 	13 	 T1 	6 	[1, 0] 	10.0 	B 	L 	Y 	M 	F 	W 	T 	O 	S 	I 	H 	A 	K 	Z 	X 	U 	G 	E 	V 	J 	D 	P 	C 	Q 	R 	N 	L 	O 	I 	K 	D 	  	V 	P 	N 	E 	Z 	W 	T 	H 	R 	J 	U 	G 	B 	M 	A 	F 	Q 	X 	Y 	S 	1
RSVP_two_streams_bigger_cue_size 	51 	13 	 T1 	22 	[-1, 0] 	10.0 	S 	M 	R 	Y 	B 	V 	Z 	A 	J 	O 	Q 	N 	H 	X 	F 	L 	T 	W 	U 	D 	E 	C 	G 	I 	P 	K 	C 	D 	O 	Z 	R 	N 	P 	Y 	F 	T 	U 	S 	I 	X 	W 	M 	V 	H 	Q 	B 	E 	  	K 	J 	L 	G 	0
RSVP_two_streams_bigger_cue_size 	52 	13 	 T1 	18 	[-1, 0] 	3.0 	R 	Q 	U 	K 	G 	M 	J 	C 	T 	O 	B 	D 	V 	S 	L 	N 	Z 	Y 	H 	W 	P 	X 	F 	E 	A 	I 	E 	Z 	W 	V 	L 	J 	I 	G 	M 	R 	Q 	X 	F 	T 	A 	H 	K 	  	S 	D 	Y 	U 	P 	B 	N 	C 	0
RSVP_two_streams_bigger_cue_size 	53 	13 	 T1 	6 	[-1, 0] 	10.0 	R 	Z 	I 	H 	W 	X 	E 	J 	B 	D 	A 	V 	C 	S 	O 	M 	K 	T 	F 	U 	Y 	P 	Q 	N 	L 	G 	O 	I 	L 	N 	B 	  	Y 	S 	J 	G 	H 	C 	Z 	D 	M 	E 	K 	V 	T 	X 	R 	A 	W 	P 	Q 	U 	0
RSVP_two_streams_bigger_cue_size 	54 	13 	 T1 	10 	[-1, 0] 	3.0 	B 	A 	N 	Q 	M 	T 	K 	I 	E 	R 	J 	P 	C 	Z 	O 	U 	G 	S 	H 	V 	Y 	W 	F 	D 	X 	L 	I 	Y 	G 	E 	A 	T 	L 	K 	O 	  	B 	S 	C 	R 	U 	F 	N 	J 	X 	M 	Q 	Z 	V 	D 	H 	W 	1
RSVP_two_streams_bigger_cue_size 	55 	13 	 T1 	14 	[-1, 0] 	10.0 	W 	D 	G 	L 	I 	A 	U 	M 	H 	C 	Z 	R 	X 	N 	J 	E 	B 	S 	Q 	Y 	T 	V 	K 	P 	F 	O 	L 	H 	B 	F 	V 	E 	J 	Y 	Z 	X 	P 	S 	M 	  	G 	T 	C 	A 	D 	N 	I 	Q 	U 	R 	O 	W 	0
RSVP_two_streams_bigger_cue_size 	56 	13 	 T1 	10 	[1, 0] 	10.0 	B 	R 	D 	I 	Q 	S 	W 	H 	Z 	N 	K 	X 	L 	A 	M 	F 	U 	V 	P 	C 	Y 	E 	O 	J 	T 	G 	J 	U 	S 	V 	B 	W 	Q 	G 	P 	  	R 	Y 	E 	A 	K 	O 	F 	I 	D 	Z 	M 	T 	L 	C 	N 	X 	0
RSVP_two_streams_bigger_cue_size 	57 	13 	 T1 	14 	[1, 0] 	3.0 	B 	A 	C 	I 	W 	H 	R 	L 	E 	Z 	Q 	J 	O 	T 	K 	Y 	V 	P 	D 	X 	F 	S 	G 	N 	U 	M 	D 	J 	P 	R 	V 	T 	W 	B 	I 	X 	G 	F 	H 	  	S 	A 	U 	L 	E 	Z 	K 	M 	O 	N 	Q 	C 	0
RSVP_two_streams_bigger_cue_size 	58 	13 	 T1 	22 	[1, 0] 	3.0 	F 	J 	Q 	S 	L 	N 	U 	H 	B 	V 	Z 	K 	P 	M 	A 	Y 	D 	W 	X 	O 	E 	R 	C 	I 	T 	G 	E 	W 	H 	P 	J 	R 	K 	Z 	Y 	C 	S 	A 	B 	D 	V 	N 	L 	U 	M 	I 	F 	  	T 	G 	Q 	X 	0
RSVP_two_streams_bigger_cue_size 	59 	13 	 T1 	14 	[-1, 0] 	10.0 	I 	A 	Q 	V 	K 	S 	N 	T 	P 	J 	B 	O 	C 	G 	W 	X 	E 	D 	L 	F 	H 	U 	Y 	M 	Z 	R 	M 	G 	F 	R 	L 	N 	W 	J 	T 	I 	C 	Z 	Y 	  	U 	O 	V 	A 	B 	Q 	D 	P 	S 	E 	K 	X 	0
RSVP_two_streams_bigger_cue_size 	60 	13 	 T1 	6 	[1, 0] 	3.0 	N 	F 	Q 	D 	S 	C 	J 	I 	G 	K 	R 	T 	U 	X 	E 	P 	Y 	W 	V 	B 	L 	H 	Z 	A 	O 	M 	J 	E 	A 	T 	W 	  	Q 	H 	C 	N 	M 	P 	O 	V 	Z 	Y 	D 	B 	I 	S 	L 	R 	G 	U 	X 	K 	1
RSVP_two_streams_bigger_cue_size 	61 	13 	 T1 	18 	[1, 0] 	10.0 	K 	Z 	M 	F 	P 	E 	G 	A 	O 	S 	D 	X 	C 	U 	I 	Y 	L 	J 	N 	H 	R 	B 	V 	T 	Q 	W 	I 	M 	R 	K 	H 	A 	J 	N 	D 	U 	C 	B 	F 	T 	S 	Y 	Q 	  	W 	P 	Z 	E 	V 	G 	L 	O 	0
RSVP_two_streams_bigger_cue_size 	62 	13 	 T1 	14 	[1, 0] 	10.0 	S 	W 	B 	Z 	I 	A 	L 	P 	O 	F 	V 	D 	M 	R 	T 	H 	K 	Q 	Y 	C 	G 	J 	N 	X 	U 	E 	G 	B 	Q 	Y 	E 	T 	U 	R 	W 	S 	O 	V 	J 	  	X 	Z 	P 	C 	F 	D 	L 	M 	A 	K 	N 	I 	0
RSVP_two_streams_bigger_cue_size 	63 	13 	 T1 	22 	[-1, 0] 	3.0 	T 	H 	Q 	L 	I 	N 	F 	D 	U 	K 	C 	X 	O 	R 	Y 	Z 	W 	V 	G 	E 	J 	B 	P 	M 	S 	A 	H 	Q 	V 	L 	D 	A 	E 	R 	C 	X 	F 	B 	S 	W 	Z 	T 	G 	N 	O 	J 	I 	  	M 	U 	P 	K 	1
