experimentPhase	trialnum	subject	task	answerPos0	ltrSpatialPos1	ltrEccentricity1	m1	m2	m3	m4	m5	m6	m7	m8	m9	m10	m11	m12	m13	m14	m15	m16	m17	m18	m19	m20	m21	m22	m23	m24	m25	m26	c1	c2	c3	c4	c5	c6	c7	c8	c9	c10	c11	c12	c13	c14	c15	c16	c17	c18	c19	c20	c21	c22	c23	c24	c25	c26	timingBlips
RSVP_central_cue_between_letter_presentation 	17 	9 	 T1 	6 	[1, 0] 	10.0 	M 	R 	O 	L 	X 	W 	Z 	F 	P 	V 	G 	U 	K 	N 	T 	H 	S 	B 	D 	I 	E 	Y 	A 	C 	Q 	J 	Q 	G 	U 	C 	N 	  	Y 	L 	M 	X 	F 	R 	J 	V 	I 	D 	S 	T 	A 	E 	O 	P 	B 	W 	K 	H 	0
RSVP_central_cue_between_letter_presentation 	18 	9 	 T1 	18 	[-1, 0] 	10.0 	T 	Q 	L 	P 	Z 	S 	M 	K 	R 	U 	O 	F 	G 	E 	H 	B 	W 	A 	D 	N 	C 	I 	J 	V 	Y 	X 	F 	B 	X 	P 	R 	D 	E 	S 	C 	H 	Z 	A 	Y 	N 	V 	U 	M 	  	T 	W 	J 	Q 	O 	I 	K 	G 	0
RSVP_central_cue_between_letter_presentation 	19 	9 	 T1 	22 	[-1, 0] 	3.0 	M 	K 	E 	U 	Z 	I 	N 	V 	L 	D 	C 	T 	H 	X 	S 	Q 	O 	F 	B 	W 	J 	A 	G 	P 	R 	Y 	C 	R 	Y 	F 	E 	T 	M 	L 	N 	Z 	O 	Q 	I 	H 	J 	W 	A 	P 	U 	B 	V 	  	S 	D 	G 	X 	0
RSVP_central_cue_between_letter_presentation 	20 	9 	 T1 	6 	[-1, 0] 	10.0 	H 	X 	M 	S 	L 	K 	W 	T 	F 	Y 	V 	N 	D 	C 	O 	Z 	A 	Q 	G 	I 	R 	B 	J 	U 	E 	P 	X 	I 	A 	U 	N 	  	W 	F 	S 	T 	R 	E 	B 	J 	G 	D 	V 	O 	L 	Z 	C 	K 	Q 	M 	H 	P 	0
RSVP_central_cue_between_letter_presentation 	21 	9 	 T1 	6 	[1, 0] 	3.0 	Y 	N 	W 	Z 	O 	A 	H 	T 	U 	K 	L 	S 	V 	P 	I 	C 	G 	M 	X 	B 	E 	R 	J 	D 	F 	Q 	M 	P 	Y 	L 	S 	  	Z 	R 	Q 	I 	G 	A 	V 	C 	B 	F 	W 	U 	N 	T 	O 	H 	X 	K 	J 	E 	0
RSVP_central_cue_between_letter_presentation 	22 	9 	 T1 	18 	[-1, 0] 	10.0 	Q 	A 	D 	C 	I 	J 	F 	Z 	Y 	G 	K 	V 	U 	R 	S 	E 	X 	W 	L 	B 	N 	M 	T 	O 	H 	P 	G 	R 	B 	F 	D 	W 	K 	M 	C 	O 	E 	I 	T 	Z 	H 	V 	J 	  	U 	A 	L 	P 	Y 	X 	N 	Q 	0
RSVP_central_cue_between_letter_presentation 	23 	9 	 T1 	22 	[1, 0] 	3.0 	R 	S 	D 	W 	U 	I 	Y 	B 	O 	M 	G 	A 	X 	L 	H 	V 	J 	E 	C 	F 	T 	P 	Z 	K 	Q 	N 	W 	H 	N 	K 	Q 	P 	Z 	O 	Y 	B 	F 	E 	L 	I 	A 	G 	U 	S 	R 	X 	J 	  	D 	M 	T 	V 	0
RSVP_central_cue_between_letter_presentation 	24 	9 	 T1 	14 	[1, 0] 	10.0 	O 	B 	Q 	V 	N 	M 	P 	K 	X 	Y 	C 	G 	D 	I 	U 	T 	E 	A 	Z 	L 	H 	F 	J 	S 	W 	R 	J 	E 	B 	V 	F 	A 	K 	N 	S 	W 	U 	D 	O 	  	C 	Y 	I 	Z 	T 	Q 	H 	R 	X 	P 	G 	L 	0
RSVP_central_cue_between_letter_presentation 	25 	9 	 T1 	10 	[1, 0] 	3.0 	T 	Z 	U 	K 	W 	P 	G 	E 	V 	S 	D 	C 	F 	M 	O 	Q 	I 	L 	Y 	X 	R 	H 	N 	A 	J 	B 	F 	Y 	E 	S 	C 	T 	A 	M 	H 	  	Q 	O 	N 	G 	V 	P 	L 	I 	X 	Z 	D 	K 	J 	U 	B 	W 	0
RSVP_central_cue_between_letter_presentation 	26 	9 	 T1 	10 	[-1, 0] 	3.0 	S 	D 	H 	Q 	A 	Y 	B 	X 	E 	W 	P 	I 	O 	N 	R 	M 	G 	U 	F 	J 	K 	T 	Z 	V 	C 	L 	W 	R 	B 	N 	S 	G 	P 	V 	J 	  	U 	L 	K 	H 	F 	C 	Y 	T 	X 	Q 	D 	A 	M 	I 	E 	Z 	0
RSVP_central_cue_between_letter_presentation 	27 	9 	 T1 	14 	[-1, 0] 	3.0 	K 	C 	T 	V 	G 	F 	S 	P 	D 	Q 	A 	I 	E 	H 	W 	N 	Y 	B 	M 	R 	O 	Z 	U 	X 	J 	L 	K 	S 	Q 	P 	F 	Z 	A 	Y 	U 	I 	D 	N 	V 	  	O 	M 	X 	G 	H 	B 	R 	J 	W 	E 	L 	T 	0
RSVP_central_cue_between_letter_presentation 	28 	9 	 T1 	10 	[1, 0] 	3.0 	M 	E 	O 	B 	P 	Y 	J 	L 	X 	F 	C 	N 	K 	W 	I 	A 	T 	G 	R 	Q 	Z 	V 	U 	H 	D 	S 	C 	Z 	S 	U 	V 	K 	P 	H 	T 	  	J 	B 	F 	R 	N 	I 	Q 	M 	D 	O 	Y 	L 	G 	W 	X 	A 	0
RSVP_central_cue_between_letter_presentation 	29 	9 	 T1 	10 	[1, 0] 	10.0 	U 	W 	Z 	H 	J 	L 	K 	R 	P 	F 	I 	E 	Y 	X 	V 	S 	D 	G 	N 	M 	C 	B 	Q 	A 	T 	O 	Q 	T 	U 	X 	A 	B 	I 	M 	D 	  	E 	S 	Y 	Z 	K 	W 	C 	J 	H 	V 	P 	G 	F 	L 	R 	N 	0
RSVP_central_cue_between_letter_presentation 	30 	9 	 T1 	22 	[1, 0] 	10.0 	E 	V 	Q 	D 	Y 	M 	S 	O 	T 	W 	Z 	J 	X 	R 	B 	L 	H 	F 	I 	U 	A 	K 	N 	C 	P 	G 	Q 	L 	C 	I 	Z 	N 	T 	M 	R 	D 	W 	X 	J 	A 	H 	F 	K 	Y 	V 	G 	P 	  	B 	S 	U 	O 	0
RSVP_central_cue_between_letter_presentation 	31 	9 	 T1 	18 	[1, 0] 	3.0 	T 	W 	Y 	J 	X 	U 	B 	K 	Z 	D 	H 	F 	I 	V 	A 	L 	Q 	R 	G 	E 	O 	N 	M 	P 	C 	S 	T 	Q 	Y 	F 	M 	K 	R 	V 	H 	A 	L 	I 	P 	J 	Z 	B 	X 	  	C 	U 	N 	W 	O 	D 	E 	S 	0
RSVP_central_cue_between_letter_presentation 	32 	9 	 T1 	18 	[1, 0] 	10.0 	A 	B 	L 	W 	F 	D 	O 	X 	S 	J 	V 	Z 	U 	Y 	C 	K 	T 	M 	R 	Q 	N 	I 	P 	G 	E 	H 	I 	U 	W 	J 	H 	V 	P 	G 	A 	M 	N 	O 	R 	D 	Q 	E 	C 	  	T 	Y 	B 	F 	S 	L 	Z 	K 	0
RSVP_central_cue_between_letter_presentation 	33 	9 	 T1 	14 	[-1, 0] 	10.0 	B 	X 	I 	R 	M 	J 	O 	C 	Z 	P 	A 	Y 	S 	U 	T 	W 	V 	L 	E 	K 	H 	Q 	N 	D 	F 	G 	A 	L 	N 	S 	C 	J 	F 	H 	G 	K 	T 	Q 	D 	  	W 	P 	R 	E 	Z 	U 	B 	X 	Y 	M 	V 	O 	0
RSVP_central_cue_between_letter_presentation 	34 	9 	 T1 	14 	[1, 0] 	10.0 	T 	V 	K 	G 	A 	W 	D 	U 	P 	Z 	L 	Q 	F 	C 	M 	S 	X 	N 	B 	E 	J 	I 	H 	Y 	R 	O 	D 	E 	X 	Y 	I 	A 	R 	B 	H 	T 	W 	J 	U 	  	L 	G 	M 	Q 	C 	N 	F 	S 	P 	K 	Z 	O 	0
RSVP_central_cue_between_letter_presentation 	35 	9 	 T1 	18 	[-1, 0] 	10.0 	X 	P 	C 	K 	B 	M 	U 	R 	L 	W 	O 	I 	Q 	Y 	V 	G 	S 	Z 	T 	N 	A 	H 	F 	J 	E 	D 	E 	O 	J 	R 	F 	X 	D 	B 	K 	T 	A 	P 	Z 	V 	S 	W 	H 	  	G 	N 	M 	L 	Y 	U 	C 	Q 	0
RSVP_central_cue_between_letter_presentation 	36 	9 	 T1 	10 	[1, 0] 	10.0 	V 	N 	Y 	C 	X 	I 	O 	W 	G 	P 	E 	M 	L 	Z 	S 	A 	T 	B 	H 	Q 	F 	R 	J 	U 	D 	K 	T 	J 	K 	P 	Y 	H 	E 	F 	R 	  	G 	A 	L 	M 	N 	X 	D 	Z 	C 	W 	S 	Q 	I 	V 	O 	B 	0
RSVP_central_cue_between_letter_presentation 	37 	9 	 T1 	6 	[-1, 0] 	3.0 	P 	Q 	A 	I 	D 	K 	Z 	X 	Y 	M 	J 	T 	V 	R 	C 	O 	W 	B 	F 	G 	L 	U 	S 	H 	N 	E 	V 	C 	Q 	G 	K 	  	T 	H 	M 	D 	P 	S 	I 	R 	A 	O 	Y 	L 	Z 	F 	E 	U 	W 	N 	J 	B 	0
RSVP_central_cue_between_letter_presentation 	38 	9 	 T1 	22 	[1, 0] 	3.0 	A 	B 	F 	N 	S 	V 	X 	R 	U 	W 	Y 	Q 	D 	J 	Z 	I 	O 	L 	T 	G 	K 	E 	H 	P 	M 	C 	M 	X 	V 	D 	A 	L 	B 	G 	S 	Y 	I 	Q 	U 	C 	O 	H 	R 	W 	Z 	K 	F 	  	J 	N 	E 	P 	0
RSVP_central_cue_between_letter_presentation 	39 	9 	 T1 	22 	[-1, 0] 	10.0 	C 	Y 	N 	V 	T 	W 	R 	F 	X 	B 	O 	P 	Q 	S 	L 	U 	I 	M 	A 	D 	E 	G 	K 	H 	Z 	J 	Z 	U 	T 	A 	Q 	B 	O 	G 	X 	D 	M 	J 	P 	S 	I 	K 	L 	F 	N 	W 	H 	  	V 	E 	R 	C 	0
RSVP_central_cue_between_letter_presentation 	40 	9 	 T1 	22 	[-1, 0] 	3.0 	H 	I 	B 	Q 	T 	W 	V 	A 	J 	N 	G 	K 	Z 	F 	U 	C 	L 	M 	X 	E 	O 	S 	R 	P 	Y 	D 	Z 	D 	L 	G 	R 	Q 	U 	B 	I 	S 	F 	C 	T 	M 	V 	E 	J 	P 	A 	X 	N 	  	K 	W 	Y 	O 	0
RSVP_central_cue_between_letter_presentation 	41 	9 	 T1 	18 	[-1, 0] 	3.0 	Z 	E 	A 	N 	D 	W 	F 	I 	C 	U 	G 	X 	R 	L 	J 	K 	T 	Y 	V 	P 	M 	O 	H 	Q 	B 	S 	P 	R 	U 	B 	G 	L 	T 	J 	M 	Y 	X 	Q 	C 	H 	V 	D 	A 	  	F 	E 	I 	Z 	K 	O 	W 	S 	0
RSVP_central_cue_between_letter_presentation 	42 	9 	 T1 	6 	[1, 0] 	10.0 	R 	N 	V 	X 	S 	K 	B 	C 	Q 	G 	J 	H 	L 	I 	Y 	Z 	M 	A 	D 	W 	U 	E 	P 	O 	F 	T 	N 	E 	B 	G 	Y 	  	P 	I 	J 	H 	U 	W 	S 	O 	Z 	A 	L 	K 	R 	C 	Q 	F 	D 	T 	V 	X 	0
RSVP_central_cue_between_letter_presentation 	43 	9 	 T1 	6 	[-1, 0] 	3.0 	B 	G 	J 	W 	T 	H 	F 	Q 	C 	I 	Y 	O 	V 	M 	S 	D 	P 	E 	U 	Z 	A 	N 	R 	L 	K 	X 	B 	V 	L 	D 	R 	  	Y 	C 	N 	J 	X 	S 	H 	W 	K 	U 	P 	Q 	F 	O 	Z 	I 	M 	G 	T 	A 	0
RSVP_central_cue_between_letter_presentation 	44 	9 	 T1 	22 	[1, 0] 	3.0 	F 	E 	R 	P 	N 	Q 	I 	M 	U 	Y 	D 	K 	V 	J 	B 	G 	T 	Z 	X 	C 	H 	A 	L 	W 	O 	S 	F 	M 	W 	X 	A 	S 	G 	L 	N 	O 	K 	U 	D 	B 	Z 	E 	R 	Y 	Q 	P 	J 	  	H 	I 	V 	C 	0
RSVP_central_cue_between_letter_presentation 	45 	9 	 T1 	14 	[-1, 0] 	10.0 	C 	D 	I 	W 	G 	S 	F 	L 	Z 	U 	K 	A 	M 	J 	T 	B 	R 	P 	Y 	H 	E 	O 	X 	Q 	N 	V 	P 	B 	U 	S 	H 	V 	X 	W 	C 	R 	M 	Q 	N 	  	E 	A 	D 	G 	O 	F 	Z 	T 	Y 	J 	K 	L 	0
RSVP_central_cue_between_letter_presentation 	46 	9 	 T1 	22 	[-1, 0] 	10.0 	Q 	B 	P 	U 	O 	R 	I 	T 	S 	H 	N 	M 	X 	G 	F 	W 	E 	Y 	D 	A 	C 	Z 	L 	V 	K 	J 	I 	D 	M 	G 	F 	J 	B 	Z 	Y 	T 	W 	R 	K 	V 	N 	H 	A 	O 	L 	C 	U 	  	P 	S 	E 	Q 	0
RSVP_central_cue_between_letter_presentation 	47 	9 	 T1 	14 	[-1, 0] 	3.0 	J 	M 	Q 	T 	K 	Z 	B 	D 	U 	N 	W 	G 	F 	O 	C 	V 	Y 	S 	A 	P 	L 	E 	I 	H 	R 	X 	F 	H 	T 	M 	G 	E 	Z 	N 	W 	I 	L 	Y 	Q 	  	C 	K 	J 	D 	O 	B 	X 	V 	A 	R 	S 	U 	0
RSVP_central_cue_between_letter_presentation 	48 	9 	 T1 	18 	[-1, 0] 	3.0 	U 	A 	C 	S 	W 	P 	Q 	B 	K 	F 	E 	O 	L 	R 	N 	Z 	M 	G 	T 	H 	I 	X 	J 	V 	Y 	D 	I 	Y 	Q 	P 	N 	D 	A 	T 	H 	X 	L 	C 	K 	J 	E 	U 	F 	  	R 	M 	V 	S 	G 	Z 	W 	O 	0
RSVP_central_cue_between_letter_presentation 	49 	9 	 T1 	14 	[-1, 0] 	3.0 	N 	W 	P 	T 	E 	U 	X 	L 	B 	Y 	S 	Z 	K 	G 	M 	C 	J 	F 	R 	O 	Q 	I 	D 	V 	H 	A 	S 	I 	C 	Y 	T 	K 	Z 	R 	J 	Q 	M 	X 	E 	  	O 	V 	F 	G 	W 	P 	N 	H 	B 	D 	U 	A 	0
RSVP_central_cue_between_letter_presentation 	50 	9 	 T1 	10 	[-1, 0] 	3.0 	T 	L 	U 	I 	J 	N 	Y 	Z 	W 	H 	P 	C 	F 	B 	O 	D 	M 	V 	X 	Q 	R 	G 	K 	S 	E 	A 	L 	N 	J 	S 	O 	A 	V 	K 	Y 	  	X 	U 	W 	Z 	F 	T 	H 	E 	B 	G 	R 	Q 	D 	I 	C 	P 	0
RSVP_central_cue_between_letter_presentation 	51 	9 	 T1 	22 	[-1, 0] 	3.0 	Y 	K 	C 	J 	V 	X 	R 	E 	T 	S 	Q 	H 	O 	L 	W 	I 	Z 	G 	A 	D 	F 	P 	B 	M 	N 	U 	C 	B 	S 	R 	F 	A 	L 	D 	V 	K 	H 	N 	W 	G 	Y 	M 	O 	P 	U 	I 	J 	  	E 	Q 	Z 	T 	0
RSVP_central_cue_between_letter_presentation 	52 	9 	 T1 	6 	[1, 0] 	3.0 	D 	M 	X 	O 	Y 	P 	J 	U 	I 	C 	N 	W 	R 	Q 	H 	E 	T 	V 	B 	K 	A 	L 	F 	G 	Z 	S 	P 	H 	L 	U 	C 	  	G 	X 	R 	V 	Y 	W 	B 	A 	E 	J 	F 	Z 	S 	I 	D 	O 	Q 	T 	N 	M 	0
RSVP_central_cue_between_letter_presentation 	53 	9 	 T1 	10 	[-1, 0] 	10.0 	S 	O 	J 	D 	G 	F 	T 	H 	K 	P 	Z 	N 	X 	Y 	I 	Q 	U 	R 	A 	V 	C 	E 	L 	B 	W 	M 	F 	N 	Y 	P 	E 	J 	Z 	L 	R 	  	O 	D 	H 	I 	G 	M 	A 	T 	U 	X 	W 	C 	S 	Q 	K 	B 	0
RSVP_central_cue_between_letter_presentation 	54 	9 	 T1 	10 	[-1, 0] 	10.0 	V 	N 	E 	K 	I 	D 	L 	C 	H 	T 	M 	A 	X 	F 	S 	B 	Q 	W 	R 	P 	Z 	J 	O 	G 	U 	Y 	T 	A 	L 	U 	V 	C 	S 	F 	O 	  	G 	Y 	D 	P 	J 	N 	Q 	K 	H 	X 	R 	Z 	B 	W 	I 	M 	0
RSVP_central_cue_between_letter_presentation 	55 	9 	 T1 	10 	[-1, 0] 	10.0 	Y 	U 	I 	H 	O 	G 	X 	D 	E 	C 	W 	Q 	J 	R 	T 	A 	B 	K 	P 	F 	M 	S 	L 	Z 	N 	V 	X 	M 	O 	U 	B 	N 	G 	Q 	Y 	  	W 	H 	V 	T 	E 	I 	P 	F 	R 	S 	C 	Z 	L 	D 	K 	J 	0
RSVP_central_cue_between_letter_presentation 	56 	9 	 T1 	6 	[1, 0] 	10.0 	V 	R 	K 	U 	A 	J 	H 	F 	E 	Y 	P 	I 	D 	Q 	Z 	B 	L 	X 	T 	S 	C 	O 	W 	G 	N 	M 	A 	O 	L 	X 	R 	  	K 	I 	V 	F 	G 	Z 	E 	W 	N 	J 	D 	Q 	U 	S 	Y 	P 	C 	T 	B 	H 	0
RSVP_central_cue_between_letter_presentation 	57 	9 	 T1 	18 	[-1, 0] 	10.0 	S 	M 	R 	A 	H 	Y 	G 	T 	K 	Q 	L 	Z 	E 	V 	P 	X 	W 	D 	C 	B 	J 	I 	N 	O 	U 	F 	N 	H 	I 	G 	C 	T 	E 	K 	R 	X 	M 	Q 	U 	V 	D 	Y 	B 	  	L 	J 	P 	W 	F 	Z 	A 	S 	0
RSVP_central_cue_between_letter_presentation 	58 	9 	 T1 	18 	[1, 0] 	3.0 	I 	T 	U 	Y 	N 	V 	S 	D 	X 	L 	M 	W 	C 	O 	Z 	H 	K 	B 	A 	J 	R 	F 	Q 	G 	P 	E 	U 	Y 	G 	S 	Z 	X 	D 	K 	W 	H 	N 	P 	E 	C 	A 	B 	T 	  	L 	J 	V 	M 	O 	Q 	F 	I 	0
RSVP_central_cue_between_letter_presentation 	59 	9 	 T1 	14 	[1, 0] 	3.0 	V 	O 	X 	A 	H 	K 	T 	F 	W 	U 	Q 	D 	C 	G 	I 	E 	Y 	B 	Z 	P 	M 	J 	N 	L 	R 	S 	N 	E 	L 	X 	O 	F 	Z 	U 	A 	P 	J 	B 	H 	  	Y 	R 	T 	V 	Q 	W 	G 	I 	M 	S 	D 	K 	0
RSVP_central_cue_between_letter_presentation 	60 	9 	 T1 	22 	[1, 0] 	3.0 	I 	B 	R 	S 	J 	M 	T 	C 	U 	N 	E 	F 	O 	Y 	Q 	X 	K 	H 	L 	V 	A 	P 	Z 	W 	G 	D 	T 	E 	W 	B 	M 	F 	A 	G 	P 	C 	S 	L 	Q 	V 	O 	Y 	N 	X 	D 	I 	U 	  	R 	J 	H 	Z 	0
RSVP_central_cue_between_letter_presentation 	61 	9 	 T1 	22 	[1, 0] 	10.0 	B 	H 	L 	C 	U 	S 	M 	O 	F 	D 	N 	P 	E 	J 	K 	V 	Q 	A 	T 	I 	W 	Z 	R 	X 	G 	Y 	J 	I 	T 	G 	W 	E 	U 	Y 	O 	V 	C 	S 	K 	L 	N 	D 	X 	Z 	P 	R 	F 	  	M 	B 	A 	Q 	0
RSVP_central_cue_between_letter_presentation 	62 	9 	 T1 	18 	[1, 0] 	10.0 	C 	B 	R 	V 	M 	N 	D 	S 	Y 	K 	Z 	E 	L 	A 	F 	O 	H 	T 	J 	U 	W 	I 	X 	G 	Q 	P 	H 	V 	G 	T 	J 	X 	A 	R 	P 	S 	K 	U 	E 	N 	Y 	F 	C 	  	I 	B 	M 	L 	Z 	Q 	D 	W 	0
RSVP_central_cue_between_letter_presentation 	63 	9 	 T1 	10 	[1, 0] 	3.0 	J 	N 	G 	R 	Y 	Z 	L 	B 	O 	V 	M 	H 	C 	U 	A 	F 	W 	P 	D 	S 	K 	X 	T 	Q 	E 	I 	P 	Y 	H 	T 	W 	A 	J 	U 	E 	  	X 	V 	M 	N 	G 	R 	C 	F 	Q 	K 	B 	L 	O 	S 	I 	Z 	0
