experimentPhase,trialnum,subject,task,answerPos0,ltrSpatialPos1,ltrEccentricity1,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,m18,m19,m20,m21,m22,m23,m24,m25,m26,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,timingBlips
RSVP_central_cue_between_letter_presentation ,10 ,8 , T1 ,22 ,"[-1, 0] ",3.0 ,K ,O ,N ,Z ,I ,D ,R ,G ,J ,L ,X ,S ,B ,W ,H ,T ,C ,P ,E ,A ,U ,V ,Y ,M ,F ,Q ,W ,D ,R ,K ,J ,H ,V ,N ,T ,M ,X ,I ,U ,Y ,E ,G ,F ,L ,O ,S ,P ,  ,Q ,B ,A ,Z ,0
RSVP_central_cue_between_letter_presentation ,11 ,8 , T1 ,18 ,"[-1, 0] ",3.0 ,H ,J ,I ,Q ,X ,Z ,D ,Y ,O ,L ,E ,P ,G ,R ,A ,N ,S ,U ,F ,M ,K ,W ,B ,T ,V ,C ,J ,B ,F ,K ,C ,Z ,E ,W ,T ,D ,M ,N ,R ,Y ,X ,P ,V ,  ,L ,H ,A ,I ,G ,O ,Q ,S ,0
RSVP_central_cue_between_letter_presentation ,12 ,8 , T1 ,18 ,"[1, 0] ",3.0 ,R ,L ,V ,E ,Q ,Z ,D ,U ,S ,A ,W ,Y ,G ,B ,X ,I ,P ,F ,T ,M ,N ,O ,K ,J ,H ,C ,S ,O ,M ,Q ,H ,D ,K ,V ,Y ,P ,W ,Z ,F ,B ,J ,A ,N ,  ,R ,C ,L ,I ,E ,U ,G ,X ,0
RSVP_central_cue_between_letter_presentation ,13 ,8 , T1 ,22 ,"[-1, 0] ",10.0 ,P ,L ,G ,B ,J ,Q ,Y ,T ,Z ,N ,H ,K ,M ,V ,S ,O ,E ,C ,F ,I ,R ,W ,U ,D ,X ,A ,P ,N ,C ,X ,E ,A ,G ,J ,D ,B ,L ,T ,K ,W ,V ,O ,M ,H ,S ,U ,F ,  ,Z ,R ,Y ,Q ,0
RSVP_central_cue_between_letter_presentation ,14 ,8 , T1 ,22 ,"[1, 0] ",10.0 ,L ,U ,Z ,T ,M ,Y ,F ,A ,P ,W ,K ,R ,G ,X ,D ,V ,S ,J ,O ,E ,N ,H ,B ,I ,C ,Q ,N ,K ,Y ,Q ,H ,D ,X ,P ,V ,T ,U ,S ,B ,L ,Z ,M ,J ,W ,R ,C ,F ,  ,A ,O ,I ,G ,0
RSVP_central_cue_between_letter_presentation ,15 ,8 , T1 ,18 ,"[1, 0] ",10.0 ,C ,Q ,B ,W ,V ,G ,A ,R ,X ,K ,F ,L ,I ,T ,N ,O ,H ,Z ,E ,U ,P ,Y ,J ,D ,M ,S ,T ,D ,G ,F ,K ,S ,U ,X ,A ,Q ,P ,I ,B ,M ,J ,L ,W ,  ,E ,C ,H ,R ,Z ,N ,V ,Y ,1
RSVP_central_cue_between_letter_presentation ,16 ,8 , T1 ,22 ,"[-1, 0] ",3.0 ,N ,F ,Q ,G ,V ,J ,K ,P ,E ,O ,I ,W ,T ,B ,M ,R ,X ,L ,U ,Y ,C ,D ,H ,Z ,S ,A ,C ,J ,G ,W ,E ,P ,O ,Z ,I ,A ,L ,U ,S ,D ,K ,B ,M ,R ,Y ,N ,V ,  ,X ,T ,H ,F ,0
RSVP_central_cue_between_letter_presentation ,17 ,8 , T1 ,18 ,"[-1, 0] ",3.0 ,J ,E ,T ,K ,R ,F ,W ,M ,P ,V ,Q ,G ,A ,Y ,C ,Z ,B ,I ,D ,H ,L ,X ,U ,N ,S ,O ,C ,D ,J ,L ,N ,K ,V ,E ,F ,Z ,T ,O ,B ,X ,M ,P ,W ,  ,A ,S ,Q ,G ,Y ,R ,H ,U ,0
RSVP_central_cue_between_letter_presentation ,18 ,8 , T1 ,10 ,"[1, 0] ",3.0 ,F ,C ,R ,P ,W ,H ,Q ,O ,U ,B ,V ,M ,S ,Y ,Z ,J ,D ,N ,T ,X ,L ,A ,I ,E ,K ,G ,Z ,R ,A ,W ,J ,P ,O ,B ,C ,  ,S ,L ,X ,V ,U ,D ,T ,F ,I ,M ,N ,K ,Y ,H ,E ,Q ,0
RSVP_central_cue_between_letter_presentation ,19 ,8 , T1 ,18 ,"[-1, 0] ",10.0 ,W ,I ,V ,O ,H ,Y ,T ,K ,S ,D ,E ,C ,F ,J ,M ,B ,A ,L ,Z ,U ,G ,P ,N ,X ,R ,Q ,F ,R ,D ,L ,P ,B ,Y ,S ,V ,I ,J ,U ,X ,C ,T ,H ,K ,  ,Q ,G ,W ,O ,E ,A ,Z ,M ,0
RSVP_central_cue_between_letter_presentation ,20 ,8 , T1 ,6 ,"[-1, 0] ",10.0 ,R ,Y ,X ,A ,D ,S ,L ,G ,O ,E ,B ,Q ,F ,I ,T ,J ,H ,V ,C ,Z ,M ,U ,N ,P ,W ,K ,H ,O ,T ,M ,Y ,  ,A ,U ,L ,S ,F ,K ,Q ,P ,R ,D ,B ,J ,N ,I ,Z ,C ,E ,W ,X ,V ,0
RSVP_central_cue_between_letter_presentation ,21 ,8 , T1 ,10 ,"[1, 0] ",3.0 ,M ,Q ,Y ,A ,R ,I ,C ,O ,E ,V ,P ,F ,G ,W ,U ,T ,D ,X ,L ,Z ,J ,B ,H ,N ,S ,K ,Z ,Y ,V ,H ,S ,B ,K ,G ,R ,  ,C ,L ,J ,N ,D ,P ,X ,O ,E ,F ,A ,M ,W ,U ,I ,Q ,0
RSVP_central_cue_between_letter_presentation ,22 ,8 , T1 ,18 ,"[1, 0] ",10.0 ,Z ,F ,K ,X ,J ,C ,L ,B ,Q ,U ,S ,I ,T ,D ,A ,R ,G ,W ,E ,Y ,M ,O ,N ,H ,P ,V ,N ,B ,I ,E ,K ,V ,O ,M ,P ,T ,L ,Z ,J ,U ,Y ,R ,C ,  ,W ,D ,F ,Q ,A ,X ,G ,S ,0
RSVP_central_cue_between_letter_presentation ,23 ,8 , T1 ,6 ,"[1, 0] ",3.0 ,C ,X ,S ,N ,L ,G ,E ,O ,F ,U ,M ,R ,B ,J ,A ,W ,Y ,T ,Q ,K ,D ,I ,Z ,H ,P ,V ,F ,X ,L ,T ,O ,  ,Y ,P ,C ,A ,D ,I ,U ,V ,N ,B ,J ,Z ,K ,E ,R ,W ,H ,G ,S ,M ,0
RSVP_central_cue_between_letter_presentation ,24 ,8 , T1 ,18 ,"[1, 0] ",3.0 ,B ,I ,C ,X ,P ,D ,K ,R ,H ,F ,Q ,L ,Y ,A ,V ,Z ,M ,S ,T ,W ,N ,E ,J ,O ,U ,G ,H ,Q ,M ,S ,T ,L ,W ,C ,V ,Z ,N ,D ,U ,K ,Y ,F ,O ,  ,P ,J ,I ,X ,E ,R ,A ,B ,1
RSVP_central_cue_between_letter_presentation ,25 ,8 , T1 ,22 ,"[1, 0] ",3.0 ,O ,S ,X ,H ,K ,P ,Y ,I ,Z ,D ,R ,G ,U ,N ,M ,L ,J ,W ,E ,V ,T ,C ,Q ,B ,A ,F ,D ,Q ,Z ,I ,F ,V ,J ,L ,R ,K ,H ,P ,N ,X ,C ,T ,U ,Y ,S ,M ,A ,  ,O ,W ,E ,G ,0
RSVP_central_cue_between_letter_presentation ,26 ,8 , T1 ,14 ,"[1, 0] ",3.0 ,G ,T ,Q ,U ,Y ,H ,I ,D ,F ,A ,Z ,C ,K ,B ,W ,S ,M ,E ,L ,O ,P ,N ,J ,X ,R ,V ,L ,I ,W ,R ,D ,C ,B ,X ,K ,E ,J ,H ,S ,  ,T ,U ,M ,P ,V ,O ,F ,Y ,G ,Z ,A ,N ,0
RSVP_central_cue_between_letter_presentation ,27 ,8 , T1 ,22 ,"[-1, 0] ",10.0 ,S ,F ,O ,T ,P ,I ,H ,Z ,C ,M ,B ,A ,E ,W ,Q ,U ,V ,R ,X ,N ,Y ,D ,G ,K ,J ,L ,L ,B ,K ,D ,V ,T ,P ,W ,M ,A ,I ,H ,C ,O ,F ,X ,G ,Y ,U ,R ,S ,  ,Z ,Q ,J ,N ,0
RSVP_central_cue_between_letter_presentation ,28 ,8 , T1 ,10 ,"[1, 0] ",3.0 ,L ,O ,Y ,J ,N ,U ,T ,A ,V ,Q ,E ,S ,P ,D ,B ,G ,X ,Z ,I ,M ,K ,H ,R ,W ,C ,F ,Y ,W ,T ,P ,X ,S ,L ,O ,H ,  ,M ,B ,C ,F ,Z ,D ,K ,G ,J ,I ,Q ,A ,V ,E ,U ,N ,0
RSVP_central_cue_between_letter_presentation ,29 ,8 , T1 ,18 ,"[1, 0] ",3.0 ,G ,R ,E ,F ,X ,B ,P ,W ,I ,K ,C ,S ,L ,Y ,H ,T ,A ,U ,D ,J ,O ,M ,Z ,V ,Q ,N ,M ,E ,J ,X ,S ,B ,V ,K ,A ,D ,P ,F ,C ,G ,L ,R ,Y ,  ,W ,H ,Z ,I ,T ,O ,N ,Q ,0
RSVP_central_cue_between_letter_presentation ,30 ,8 , T1 ,10 ,"[-1, 0] ",3.0 ,I ,O ,N ,V ,F ,X ,A ,S ,L ,Y ,P ,Q ,C ,M ,K ,G ,E ,R ,H ,U ,B ,W ,T ,D ,Z ,J ,H ,I ,T ,U ,C ,L ,O ,R ,M ,  ,G ,K ,V ,E ,A ,D ,P ,S ,J ,B ,X ,Z ,Y ,W ,N ,Q ,0
RSVP_central_cue_between_letter_presentation ,31 ,8 , T1 ,6 ,"[-1, 0] ",3.0 ,X ,T ,M ,G ,S ,H ,L ,I ,F ,U ,D ,Y ,K ,P ,C ,O ,Z ,Q ,N ,A ,V ,J ,E ,B ,R ,W ,A ,K ,M ,G ,O ,  ,J ,B ,U ,Y ,S ,F ,W ,E ,I ,H ,X ,Q ,C ,Z ,R ,P ,V ,N ,T ,L ,0
RSVP_central_cue_between_letter_presentation ,32 ,8 , T1 ,22 ,"[1, 0] ",3.0 ,U ,Z ,Y ,B ,I ,Q ,A ,J ,H ,O ,P ,L ,S ,D ,G ,C ,F ,N ,R ,T ,V ,M ,W ,E ,X ,K ,X ,Y ,I ,M ,V ,T ,P ,J ,O ,S ,D ,R ,H ,A ,W ,L ,N ,E ,F ,C ,B ,  ,Q ,U ,K ,G ,0
RSVP_central_cue_between_letter_presentation ,33 ,8 , T1 ,14 ,"[1, 0] ",3.0 ,Y ,S ,R ,O ,X ,N ,T ,A ,I ,H ,P ,B ,V ,K ,Z ,J ,C ,M ,D ,E ,F ,U ,G ,W ,L ,Q ,V ,U ,F ,N ,T ,L ,J ,M ,G ,Z ,R ,P ,S ,  ,Y ,B ,K ,W ,C ,A ,X ,E ,I ,Q ,H ,D ,0
RSVP_central_cue_between_letter_presentation ,34 ,8 , T1 ,22 ,"[-1, 0] ",10.0 ,C ,M ,S ,U ,V ,K ,J ,W ,X ,H ,R ,P ,A ,B ,G ,N ,Q ,D ,L ,E ,F ,Z ,O ,I ,T ,Y ,O ,D ,X ,U ,S ,V ,I ,Q ,N ,F ,Z ,L ,Y ,W ,G ,T ,P ,B ,E ,R ,C ,  ,A ,J ,K ,M ,0
RSVP_central_cue_between_letter_presentation ,35 ,8 , T1 ,22 ,"[-1, 0] ",3.0 ,Q ,X ,B ,F ,G ,T ,R ,D ,J ,N ,C ,S ,E ,O ,P ,A ,U ,Z ,L ,M ,I ,W ,H ,V ,K ,Y ,J ,P ,C ,Y ,G ,S ,F ,X ,N ,D ,L ,T ,V ,O ,I ,A ,R ,E ,B ,M ,H ,  ,Z ,W ,K ,U ,0
RSVP_central_cue_between_letter_presentation ,36 ,8 , T1 ,22 ,"[1, 0] ",3.0 ,J ,M ,L ,W ,O ,F ,R ,Y ,S ,K ,Z ,I ,X ,U ,P ,H ,B ,T ,N ,D ,G ,V ,E ,A ,Q ,C ,R ,I ,Z ,B ,S ,N ,G ,H ,J ,U ,Q ,P ,D ,O ,W ,Y ,V ,T ,A ,X ,C ,  ,E ,L ,F ,K ,0
RSVP_central_cue_between_letter_presentation ,37 ,8 , T1 ,10 ,"[1, 0] ",10.0 ,C ,M ,A ,U ,R ,E ,K ,Q ,T ,P ,J ,B ,Y ,Z ,L ,W ,S ,D ,N ,I ,X ,H ,F ,G ,O ,V ,E ,T ,L ,F ,D ,K ,B ,U ,I ,  ,Q ,X ,O ,G ,Z ,R ,A ,J ,P ,M ,S ,V ,H ,W ,Y ,N ,0
RSVP_central_cue_between_letter_presentation ,38 ,8 , T1 ,6 ,"[-1, 0] ",3.0 ,O ,V ,F ,L ,J ,N ,Z ,I ,M ,W ,T ,A ,E ,X ,C ,P ,S ,R ,Y ,Q ,K ,H ,B ,D ,G ,U ,Q ,N ,R ,L ,U ,  ,E ,J ,Y ,F ,A ,T ,K ,O ,P ,M ,S ,G ,X ,D ,B ,W ,C ,I ,V ,Z ,0
RSVP_central_cue_between_letter_presentation ,39 ,8 , T1 ,10 ,"[1, 0] ",10.0 ,F ,L ,B ,Z ,C ,H ,V ,E ,D ,G ,Y ,I ,K ,T ,S ,M ,Q ,P ,A ,X ,O ,J ,N ,R ,W ,U ,T ,K ,L ,V ,H ,C ,P ,J ,S ,  ,R ,Q ,G ,N ,A ,I ,D ,Z ,U ,W ,M ,E ,Y ,B ,X ,F ,0
RSVP_central_cue_between_letter_presentation ,40 ,8 , T1 ,14 ,"[1, 0] ",10.0 ,N ,M ,A ,Y ,U ,Z ,P ,F ,L ,J ,H ,C ,R ,D ,T ,X ,B ,Q ,V ,E ,G ,I ,O ,S ,K ,W ,A ,U ,C ,I ,J ,V ,X ,D ,H ,R ,S ,Y ,M ,  ,L ,P ,T ,Q ,N ,G ,B ,F ,O ,Z ,K ,E ,0
RSVP_central_cue_between_letter_presentation ,41 ,8 , T1 ,10 ,"[-1, 0] ",10.0 ,R ,N ,O ,G ,X ,T ,A ,K ,M ,U ,W ,E ,S ,C ,P ,D ,L ,B ,H ,Z ,F ,V ,J ,I ,Y ,Q ,A ,B ,W ,X ,V ,R ,N ,L ,C ,  ,D ,E ,S ,F ,J ,I ,U ,Y ,H ,Q ,T ,K ,P ,O ,M ,Z ,0
RSVP_central_cue_between_letter_presentation ,42 ,8 , T1 ,22 ,"[-1, 0] ",3.0 ,G ,K ,Z ,E ,M ,S ,Y ,U ,J ,O ,C ,W ,X ,I ,T ,B ,Q ,H ,L ,F ,R ,V ,D ,A ,N ,P ,V ,B ,N ,Z ,C ,P ,F ,U ,T ,G ,Y ,L ,M ,R ,W ,X ,H ,A ,I ,E ,J ,  ,D ,K ,O ,S ,0
RSVP_central_cue_between_letter_presentation ,43 ,8 , T1 ,10 ,"[1, 0] ",3.0 ,M ,I ,K ,G ,J ,B ,Q ,S ,R ,Y ,T ,U ,O ,F ,Z ,N ,V ,E ,C ,A ,P ,X ,H ,D ,W ,L ,Z ,U ,Y ,B ,L ,E ,H ,K ,F ,  ,A ,W ,M ,G ,X ,V ,T ,I ,C ,P ,N ,J ,Q ,R ,O ,D ,0
RSVP_central_cue_between_letter_presentation ,44 ,8 , T1 ,18 ,"[1, 0] ",10.0 ,C ,D ,B ,Y ,S ,I ,J ,G ,N ,M ,P ,L ,K ,H ,R ,W ,A ,V ,Z ,X ,Q ,E ,F ,U ,T ,O ,E ,U ,X ,M ,Y ,N ,A ,G ,Q ,Z ,P ,S ,B ,C ,W ,R ,F ,  ,J ,H ,D ,I ,O ,T ,L ,K ,0
RSVP_central_cue_between_letter_presentation ,45 ,8 , T1 ,18 ,"[1, 0] ",10.0 ,V ,D ,T ,H ,I ,G ,F ,Z ,R ,N ,U ,O ,B ,M ,W ,E ,P ,X ,J ,L ,Q ,S ,C ,K ,Y ,A ,A ,G ,N ,Y ,H ,O ,B ,X ,T ,K ,D ,C ,V ,E ,M ,W ,R ,  ,Q ,U ,P ,F ,I ,S ,L ,Z ,0
RSVP_central_cue_between_letter_presentation ,46 ,8 , T1 ,6 ,"[1, 0] ",3.0 ,L ,S ,N ,Q ,X ,B ,P ,E ,K ,Z ,W ,U ,O ,C ,R ,H ,F ,M ,Y ,A ,V ,D ,I ,T ,J ,G ,K ,R ,A ,C ,N ,  ,S ,Y ,T ,F ,J ,G ,L ,D ,P ,M ,Q ,H ,Z ,E ,X ,O ,U ,W ,V ,B ,0
RSVP_central_cue_between_letter_presentation ,47 ,8 , T1 ,6 ,"[-1, 0] ",10.0 ,H ,P ,J ,T ,I ,F ,Z ,Q ,O ,A ,W ,V ,G ,C ,E ,B ,S ,N ,M ,K ,D ,Y ,U ,X ,L ,R ,B ,M ,G ,D ,X ,  ,S ,A ,N ,O ,R ,P ,W ,H ,V ,L ,J ,K ,E ,F ,C ,Z ,Y ,T ,U ,Q ,0
RSVP_central_cue_between_letter_presentation ,48 ,8 , T1 ,14 ,"[-1, 0] ",10.0 ,P ,Z ,C ,Y ,Q ,N ,B ,H ,U ,T ,W ,I ,R ,D ,O ,E ,K ,G ,M ,V ,S ,F ,A ,J ,L ,X ,R ,J ,X ,D ,M ,O ,W ,G ,E ,N ,U ,T ,I ,  ,V ,Z ,Y ,L ,C ,P ,K ,A ,S ,F ,H ,B ,0
RSVP_central_cue_between_letter_presentation ,49 ,8 , T1 ,18 ,"[-1, 0] ",3.0 ,I ,N ,V ,P ,C ,W ,R ,Y ,X ,L ,E ,T ,A ,U ,M ,O ,G ,J ,F ,Q ,B ,S ,D ,K ,Z ,H ,I ,A ,F ,N ,G ,S ,C ,D ,M ,W ,B ,R ,E ,Z ,T ,O ,V ,  ,Q ,U ,J ,K ,H ,X ,L ,P ,0
RSVP_central_cue_between_letter_presentation ,50 ,8 , T1 ,10 ,"[1, 0] ",3.0 ,W ,E ,G ,Y ,B ,V ,F ,U ,S ,T ,K ,M ,Z ,C ,R ,Q ,H ,A ,J ,N ,L ,I ,O ,D ,P ,X ,P ,D ,F ,M ,I ,X ,C ,V ,Z ,  ,L ,K ,W ,E ,U ,G ,Q ,T ,A ,O ,N ,S ,R ,H ,B ,J ,0
RSVP_central_cue_between_letter_presentation ,51 ,8 , T1 ,6 ,"[1, 0] ",10.0 ,W ,T ,Q ,H ,G ,S ,K ,V ,Y ,D ,N ,O ,F ,E ,P ,X ,L ,M ,J ,A ,R ,I ,U ,B ,C ,Z ,H ,N ,R ,P ,S ,  ,Q ,K ,F ,W ,I ,O ,T ,E ,L ,U ,V ,C ,M ,A ,G ,J ,Y ,D ,X ,Z ,0
RSVP_central_cue_between_letter_presentation ,52 ,8 , T1 ,10 ,"[1, 0] ",3.0 ,S ,O ,P ,M ,C ,G ,T ,L ,B ,Y ,W ,X ,D ,Z ,E ,V ,F ,U ,Q ,R ,H ,K ,J ,I ,N ,A ,M ,T ,O ,A ,R ,Q ,U ,W ,G ,  ,C ,S ,K ,J ,P ,Z ,L ,H ,E ,X ,D ,B ,I ,V ,N ,Y ,0
RSVP_central_cue_between_letter_presentation ,53 ,8 , T1 ,10 ,"[1, 0] ",3.0 ,R ,Y ,I ,F ,D ,P ,Z ,E ,X ,J ,O ,L ,Q ,M ,W ,V ,K ,C ,B ,G ,T ,U ,S ,H ,A ,N ,Q ,R ,U ,Z ,D ,T ,A ,O ,X ,  ,N ,P ,I ,V ,G ,W ,M ,J ,Y ,F ,S ,C ,H ,E ,K ,B ,0
RSVP_central_cue_between_letter_presentation ,54 ,8 , T1 ,14 ,"[-1, 0] ",3.0 ,Z ,X ,S ,E ,Q ,W ,K ,A ,O ,L ,J ,V ,I ,C ,R ,G ,B ,Y ,F ,M ,P ,N ,D ,T ,U ,H ,U ,P ,I ,V ,R ,A ,X ,Q ,E ,M ,C ,Y ,K ,  ,S ,L ,H ,G ,D ,Z ,W ,F ,N ,B ,O ,J ,0
RSVP_central_cue_between_letter_presentation ,55 ,8 , T1 ,18 ,"[1, 0] ",3.0 ,W ,K ,F ,O ,R ,T ,M ,P ,Y ,I ,G ,H ,C ,U ,J ,Z ,X ,L ,E ,Q ,V ,D ,A ,N ,B ,S ,K ,J ,C ,O ,S ,V ,X ,Z ,Y ,M ,Q ,L ,P ,E ,B ,F ,R ,  ,I ,D ,H ,T ,U ,G ,W ,A ,0
RSVP_central_cue_between_letter_presentation ,56 ,8 , T1 ,6 ,"[-1, 0] ",3.0 ,V ,E ,B ,M ,R ,Z ,L ,C ,T ,P ,Y ,X ,F ,N ,Q ,G ,I ,S ,D ,H ,J ,K ,W ,U ,A ,O ,F ,B ,Q ,H ,G ,  ,R ,U ,T ,I ,X ,Z ,K ,S ,W ,N ,M ,C ,E ,L ,V ,A ,D ,J ,P ,Y ,0
RSVP_central_cue_between_letter_presentation ,57 ,8 , T1 ,22 ,"[1, 0] ",3.0 ,J ,F ,D ,Z ,O ,A ,U ,B ,E ,Y ,W ,M ,P ,L ,V ,K ,R ,X ,H ,T ,I ,S ,Q ,G ,C ,N ,Z ,G ,D ,B ,S ,J ,L ,A ,E ,Y ,W ,X ,K ,N ,M ,O ,T ,C ,R ,F ,I ,  ,Q ,P ,V ,H ,0
RSVP_central_cue_between_letter_presentation ,58 ,8 , T1 ,14 ,"[1, 0] ",3.0 ,F ,Q ,M ,R ,B ,I ,U ,O ,Y ,Z ,H ,T ,N ,G ,X ,K ,A ,E ,V ,P ,C ,L ,W ,J ,D ,S ,W ,O ,R ,D ,A ,C ,N ,S ,H ,G ,I ,Q ,Y ,  ,J ,L ,M ,F ,Z ,P ,X ,E ,B ,U ,T ,V ,0
RSVP_central_cue_between_letter_presentation ,59 ,8 , T1 ,18 ,"[-1, 0] ",10.0 ,U ,E ,I ,D ,M ,F ,O ,R ,Y ,L ,K ,Q ,X ,Z ,P ,A ,J ,G ,N ,C ,V ,S ,H ,T ,B ,W ,C ,L ,H ,T ,N ,W ,Q ,K ,D ,G ,V ,O ,Y ,B ,F ,A ,S ,  ,P ,M ,Z ,U ,I ,R ,X ,J ,0
RSVP_central_cue_between_letter_presentation ,60 ,8 , T1 ,6 ,"[-1, 0] ",3.0 ,Z ,N ,E ,F ,R ,S ,T ,K ,G ,Q ,J ,L ,C ,H ,U ,P ,O ,Y ,M ,X ,V ,W ,D ,A ,B ,I ,A ,B ,M ,J ,Q ,  ,H ,T ,L ,F ,E ,R ,D ,U ,O ,I ,C ,Z ,K ,Y ,V ,W ,N ,G ,X ,S ,0
RSVP_central_cue_between_letter_presentation ,61 ,8 , T1 ,10 ,"[-1, 0] ",3.0 ,R ,W ,P ,J ,O ,N ,F ,X ,M ,B ,Z ,E ,Q ,D ,Y ,V ,L ,I ,S ,A ,H ,G ,U ,T ,K ,C ,M ,G ,Z ,O ,K ,H ,F ,A ,Y ,  ,V ,T ,L ,U ,J ,E ,X ,R ,B ,I ,N ,C ,W ,P ,S ,Q ,0
RSVP_central_cue_between_letter_presentation ,62 ,8 , T1 ,22 ,"[-1, 0] ",10.0 ,J ,R ,O ,Q ,M ,Z ,B ,X ,C ,K ,I ,H ,L ,Y ,P ,W ,T ,A ,N ,F ,U ,G ,S ,D ,V ,E ,R ,N ,O ,Z ,M ,S ,A ,X ,C ,P ,U ,T ,F ,G ,V ,I ,K ,J ,B ,Q ,W ,  ,H ,L ,D ,Y ,0
