experimentPhase	trialnum	subject	task	answerPos0	ltrSpatialPos1	ltrEccentricity1	m1	m2	m3	m4	m5	m6	m7	m8	m9	m10	m11	m12	m13	m14	m15	m16	m17	m18	m19	m20	m21	m22	m23	m24	m25	m26	c1	c2	c3	c4	c5	c6	c7	c8	c9	c10	c11	c12	c13	c14	c15	c16	c17	c18	c19	c20	c21	c22	c23	c24	c25	c26	timingBlips
RSVP_central_cue_between_letter_presentation 	10 	11 	 T1 	10 	[1, 0] 	10.0 	G 	R 	Z 	U 	M 	I 	N 	Q 	B 	W 	L 	E 	O 	P 	T 	C 	K 	J 	Y 	S 	X 	F 	A 	V 	H 	D 	J 	Y 	X 	W 	F 	P 	I 	V 	A 	  	U 	N 	E 	M 	Q 	G 	T 	K 	B 	Z 	S 	L 	O 	C 	D 	H 	0
RSVP_central_cue_between_letter_presentation 	11 	11 	 T1 	18 	[1, 0] 	10.0 	N 	Z 	S 	D 	T 	B 	O 	Y 	F 	U 	E 	P 	G 	H 	L 	R 	W 	A 	J 	Q 	C 	M 	I 	X 	K 	V 	E 	B 	A 	C 	U 	G 	D 	I 	V 	J 	H 	L 	X 	T 	Z 	M 	O 	  	S 	Y 	F 	R 	N 	P 	Q 	K 	0
RSVP_central_cue_between_letter_presentation 	12 	11 	 T1 	18 	[-1, 0] 	3.0 	Y 	V 	M 	F 	E 	D 	T 	K 	R 	B 	L 	O 	X 	I 	Z 	P 	J 	C 	W 	A 	N 	H 	Q 	G 	S 	U 	F 	D 	P 	M 	L 	B 	S 	V 	U 	K 	O 	R 	W 	E 	Q 	Y 	H 	  	I 	A 	N 	Z 	G 	T 	J 	X 	0
RSVP_central_cue_between_letter_presentation 	13 	11 	 T1 	14 	[-1, 0] 	10.0 	M 	R 	A 	W 	G 	E 	U 	H 	S 	B 	K 	N 	T 	O 	C 	F 	L 	Q 	J 	P 	V 	X 	I 	Z 	Y 	D 	C 	T 	O 	D 	N 	R 	U 	M 	V 	S 	A 	X 	Q 	  	E 	L 	H 	F 	B 	I 	Y 	J 	W 	Z 	P 	K 	0
RSVP_central_cue_between_letter_presentation 	14 	11 	 T1 	14 	[1, 0] 	10.0 	F 	L 	A 	Y 	X 	K 	V 	P 	O 	R 	Z 	D 	B 	U 	J 	I 	T 	H 	W 	C 	N 	G 	Q 	M 	E 	S 	Z 	N 	C 	M 	R 	Y 	S 	Q 	G 	H 	A 	P 	I 	  	D 	O 	X 	K 	E 	T 	J 	B 	U 	F 	W 	L 	0
RSVP_central_cue_between_letter_presentation 	15 	11 	 T1 	10 	[-1, 0] 	10.0 	N 	R 	X 	G 	H 	V 	U 	W 	D 	J 	L 	Z 	P 	C 	M 	Y 	F 	Q 	K 	E 	T 	A 	B 	O 	S 	I 	G 	W 	R 	O 	L 	E 	N 	C 	S 	  	X 	I 	Y 	H 	D 	T 	V 	Q 	J 	M 	B 	Z 	F 	K 	A 	U 	1
RSVP_central_cue_between_letter_presentation 	16 	11 	 T1 	14 	[1, 0] 	3.0 	C 	H 	P 	V 	U 	O 	S 	F 	N 	I 	X 	D 	K 	L 	G 	T 	J 	Z 	E 	R 	Q 	B 	M 	W 	A 	Y 	O 	Z 	U 	N 	L 	P 	I 	V 	J 	R 	Q 	M 	G 	  	S 	E 	Y 	H 	D 	A 	X 	B 	K 	W 	T 	F 	0
RSVP_central_cue_between_letter_presentation 	17 	11 	 T1 	14 	[-1, 0] 	3.0 	V 	T 	S 	K 	N 	W 	A 	F 	H 	J 	O 	L 	X 	Q 	P 	Y 	R 	C 	D 	I 	E 	M 	U 	Z 	G 	B 	L 	C 	K 	X 	Y 	G 	M 	Z 	J 	N 	B 	V 	F 	  	Q 	I 	D 	U 	S 	H 	A 	R 	O 	W 	E 	P 	0
RSVP_central_cue_between_letter_presentation 	18 	11 	 T1 	14 	[-1, 0] 	10.0 	U 	R 	F 	B 	T 	C 	X 	Z 	H 	S 	O 	J 	Q 	W 	L 	E 	A 	P 	Y 	D 	M 	G 	I 	V 	K 	N 	E 	F 	L 	S 	T 	B 	W 	K 	Z 	N 	V 	O 	A 	  	P 	J 	U 	R 	M 	Q 	G 	X 	I 	C 	D 	Y 	0
RSVP_central_cue_between_letter_presentation 	19 	11 	 T1 	14 	[1, 0] 	3.0 	G 	V 	T 	H 	I 	Q 	R 	X 	U 	Z 	Y 	L 	O 	S 	E 	K 	D 	W 	A 	M 	C 	P 	N 	F 	B 	J 	R 	Z 	V 	N 	X 	W 	U 	H 	M 	B 	T 	Y 	J 	  	O 	Q 	K 	C 	D 	F 	I 	L 	P 	A 	S 	E 	0
RSVP_central_cue_between_letter_presentation 	20 	11 	 T1 	6 	[-1, 0] 	10.0 	V 	E 	K 	X 	G 	B 	Q 	H 	F 	A 	D 	W 	Z 	S 	N 	R 	L 	Y 	O 	I 	M 	J 	C 	P 	U 	T 	E 	X 	T 	B 	S 	  	Q 	L 	R 	A 	F 	K 	C 	N 	D 	M 	H 	I 	Z 	Y 	V 	G 	W 	U 	P 	J 	0
RSVP_central_cue_between_letter_presentation 	21 	11 	 T1 	18 	[1, 0] 	3.0 	T 	K 	H 	R 	D 	O 	C 	F 	A 	V 	Z 	N 	M 	W 	Y 	E 	U 	Q 	I 	L 	B 	G 	S 	X 	P 	J 	B 	C 	A 	H 	N 	M 	Q 	Y 	V 	T 	W 	I 	P 	Z 	F 	E 	D 	  	X 	L 	R 	U 	O 	K 	G 	J 	0
RSVP_central_cue_between_letter_presentation 	22 	11 	 T1 	14 	[1, 0] 	10.0 	S 	D 	V 	U 	Y 	R 	K 	I 	C 	N 	B 	H 	Z 	Q 	E 	A 	F 	P 	L 	M 	J 	G 	X 	W 	O 	T 	X 	L 	H 	F 	C 	E 	S 	O 	R 	G 	I 	T 	D 	  	Q 	Y 	V 	B 	P 	U 	J 	Z 	K 	M 	A 	W 	0
RSVP_central_cue_between_letter_presentation 	23 	11 	 T1 	18 	[-1, 0] 	3.0 	W 	K 	S 	D 	Y 	Z 	C 	Q 	R 	I 	O 	J 	N 	X 	T 	E 	H 	M 	B 	V 	F 	P 	U 	A 	G 	L 	S 	I 	N 	M 	Y 	X 	J 	Z 	L 	G 	C 	H 	V 	P 	W 	B 	F 	  	Q 	A 	D 	T 	R 	E 	U 	O 	0
RSVP_central_cue_between_letter_presentation 	24 	11 	 T1 	14 	[-1, 0] 	3.0 	L 	Q 	R 	J 	H 	Z 	M 	O 	I 	T 	C 	G 	K 	P 	A 	V 	D 	Y 	N 	F 	B 	E 	S 	U 	W 	X 	J 	N 	L 	D 	Z 	Y 	A 	O 	K 	Q 	X 	E 	S 	  	I 	P 	W 	H 	B 	V 	C 	G 	R 	U 	T 	F 	0
RSVP_central_cue_between_letter_presentation 	25 	11 	 T1 	18 	[1, 0] 	3.0 	H 	Y 	D 	S 	I 	F 	O 	M 	Q 	U 	W 	E 	C 	B 	R 	L 	Z 	V 	X 	P 	T 	K 	J 	G 	N 	A 	V 	H 	Z 	Y 	P 	W 	I 	U 	N 	X 	R 	B 	E 	L 	S 	T 	J 	  	D 	F 	G 	O 	C 	Q 	M 	A 	0
RSVP_central_cue_between_letter_presentation 	26 	11 	 T1 	14 	[1, 0] 	10.0 	X 	K 	Y 	N 	U 	B 	M 	P 	G 	Q 	D 	H 	V 	T 	S 	I 	C 	Z 	J 	O 	L 	W 	E 	R 	F 	A 	C 	F 	H 	O 	D 	K 	W 	M 	L 	V 	J 	Z 	E 	  	T 	A 	S 	U 	P 	Q 	N 	B 	Y 	R 	G 	I 	0
RSVP_central_cue_between_letter_presentation 	27 	11 	 T1 	18 	[1, 0] 	3.0 	E 	Z 	B 	K 	S 	A 	P 	L 	X 	C 	J 	F 	I 	Q 	H 	Y 	N 	R 	M 	G 	U 	V 	T 	O 	D 	W 	X 	Q 	V 	K 	W 	B 	E 	I 	F 	M 	T 	D 	Y 	P 	R 	U 	C 	  	O 	J 	S 	G 	H 	Z 	A 	L 	0
RSVP_central_cue_between_letter_presentation 	28 	11 	 T1 	14 	[1, 0] 	3.0 	N 	Y 	Z 	Q 	W 	K 	X 	V 	U 	A 	S 	H 	F 	D 	R 	B 	T 	P 	O 	E 	G 	M 	I 	L 	J 	C 	U 	E 	G 	H 	K 	Z 	J 	T 	X 	C 	Y 	M 	R 	  	F 	Q 	P 	B 	N 	V 	O 	W 	I 	D 	L 	S 	0
RSVP_central_cue_between_letter_presentation 	29 	11 	 T1 	18 	[-1, 0] 	3.0 	C 	Z 	I 	D 	F 	U 	T 	X 	R 	H 	L 	Q 	V 	A 	P 	E 	M 	J 	G 	S 	W 	K 	B 	Y 	N 	O 	N 	J 	L 	W 	Q 	A 	R 	V 	U 	F 	E 	G 	B 	D 	Y 	I 	T 	  	C 	S 	P 	M 	Z 	K 	X 	H 	0
RSVP_central_cue_between_letter_presentation 	30 	11 	 T1 	10 	[-1, 0] 	3.0 	W 	X 	N 	Q 	J 	T 	V 	U 	S 	M 	E 	R 	O 	C 	I 	D 	A 	G 	K 	L 	F 	Y 	Z 	H 	P 	B 	Y 	K 	H 	A 	P 	W 	T 	U 	N 	  	D 	I 	Z 	R 	G 	S 	B 	O 	V 	L 	Q 	J 	X 	E 	M 	C 	0
RSVP_central_cue_between_letter_presentation 	31 	11 	 T1 	22 	[-1, 0] 	3.0 	C 	Y 	W 	E 	O 	A 	B 	Q 	N 	T 	V 	J 	D 	M 	Z 	K 	R 	I 	H 	U 	P 	G 	X 	F 	S 	L 	L 	T 	X 	H 	Y 	C 	M 	B 	V 	D 	E 	W 	U 	A 	N 	Q 	Z 	P 	I 	J 	K 	  	S 	R 	O 	G 	0
RSVP_central_cue_between_letter_presentation 	32 	11 	 T1 	18 	[-1, 0] 	10.0 	M 	J 	W 	B 	C 	O 	X 	E 	N 	Q 	R 	V 	H 	U 	Z 	D 	F 	T 	P 	S 	K 	L 	A 	G 	Y 	I 	M 	L 	C 	X 	T 	R 	E 	D 	B 	Y 	P 	Z 	K 	A 	N 	V 	F 	  	O 	G 	U 	W 	Q 	I 	H 	J 	0
RSVP_central_cue_between_letter_presentation 	33 	11 	 T1 	14 	[1, 0] 	10.0 	R 	G 	H 	B 	P 	T 	X 	N 	Y 	D 	Z 	F 	C 	E 	U 	S 	J 	K 	Q 	W 	O 	I 	M 	A 	V 	L 	O 	T 	N 	Q 	L 	Z 	Y 	R 	C 	J 	G 	S 	X 	  	D 	U 	I 	E 	M 	P 	W 	F 	A 	H 	V 	B 	0
RSVP_central_cue_between_letter_presentation 	34 	11 	 T1 	6 	[-1, 0] 	3.0 	H 	D 	N 	U 	A 	L 	E 	J 	M 	Z 	Q 	P 	R 	W 	O 	V 	G 	X 	I 	B 	F 	S 	C 	K 	T 	Y 	J 	L 	S 	W 	R 	  	V 	H 	N 	A 	Z 	F 	I 	Y 	X 	K 	U 	G 	Q 	M 	O 	C 	P 	D 	B 	E 	0
RSVP_central_cue_between_letter_presentation 	35 	11 	 T1 	18 	[1, 0] 	3.0 	Z 	Y 	F 	J 	B 	O 	K 	P 	Q 	N 	R 	V 	G 	C 	W 	S 	E 	H 	U 	L 	M 	I 	A 	D 	X 	T 	A 	H 	G 	P 	M 	D 	F 	X 	C 	N 	Y 	K 	I 	S 	J 	L 	R 	  	U 	V 	E 	W 	O 	Z 	B 	T 	1
RSVP_central_cue_between_letter_presentation 	36 	11 	 T1 	10 	[1, 0] 	10.0 	Z 	T 	Y 	N 	R 	C 	I 	U 	B 	M 	X 	J 	V 	O 	D 	P 	L 	W 	S 	F 	G 	A 	K 	H 	Q 	E 	Z 	I 	K 	Q 	G 	A 	F 	X 	J 	  	E 	N 	C 	R 	O 	Y 	L 	U 	H 	V 	T 	W 	D 	M 	B 	S 	0
RSVP_central_cue_between_letter_presentation 	37 	11 	 T1 	6 	[-1, 0] 	3.0 	V 	T 	D 	Z 	H 	G 	J 	P 	L 	E 	N 	S 	X 	Y 	B 	C 	R 	M 	O 	I 	Q 	W 	A 	K 	U 	F 	N 	V 	K 	P 	M 	  	D 	X 	L 	J 	Z 	S 	Q 	C 	H 	W 	E 	F 	O 	I 	Y 	T 	R 	U 	A 	B 	0
RSVP_central_cue_between_letter_presentation 	38 	11 	 T1 	6 	[1, 0] 	10.0 	Y 	O 	N 	T 	D 	Q 	E 	V 	F 	G 	B 	A 	P 	U 	C 	I 	L 	S 	X 	K 	Z 	W 	H 	J 	R 	M 	D 	L 	S 	Z 	O 	  	C 	U 	F 	Q 	E 	J 	H 	A 	P 	K 	N 	R 	B 	X 	W 	V 	G 	Y 	T 	I 	0
RSVP_central_cue_between_letter_presentation 	39 	11 	 T1 	14 	[1, 0] 	3.0 	N 	M 	Q 	I 	H 	J 	V 	A 	W 	R 	O 	P 	G 	C 	X 	T 	E 	B 	L 	Y 	K 	U 	F 	D 	Z 	S 	G 	Q 	Y 	J 	N 	X 	A 	L 	Z 	M 	C 	U 	V 	  	I 	F 	D 	E 	K 	T 	R 	S 	P 	H 	W 	B 	0
RSVP_central_cue_between_letter_presentation 	40 	11 	 T1 	14 	[-1, 0] 	10.0 	A 	X 	Y 	W 	S 	Z 	L 	B 	M 	J 	P 	F 	Q 	R 	O 	I 	N 	T 	E 	C 	H 	U 	G 	D 	K 	V 	W 	V 	Y 	Q 	K 	O 	G 	I 	Z 	R 	M 	S 	F 	  	U 	A 	T 	E 	H 	L 	J 	N 	C 	P 	D 	B 	0
RSVP_central_cue_between_letter_presentation 	41 	11 	 T1 	14 	[1, 0] 	10.0 	G 	S 	T 	U 	H 	L 	R 	F 	N 	M 	E 	X 	C 	P 	V 	A 	O 	W 	Z 	D 	K 	B 	J 	Q 	I 	Y 	D 	H 	K 	A 	M 	R 	U 	T 	L 	C 	F 	B 	J 	  	W 	S 	O 	Y 	E 	Q 	X 	Z 	I 	G 	V 	P 	0
RSVP_central_cue_between_letter_presentation 	42 	11 	 T1 	18 	[-1, 0] 	10.0 	D 	S 	L 	M 	J 	G 	Y 	R 	V 	P 	W 	C 	X 	Z 	B 	I 	E 	A 	N 	Q 	K 	F 	H 	T 	U 	O 	F 	X 	S 	V 	T 	G 	K 	B 	C 	H 	A 	J 	W 	N 	I 	D 	O 	  	E 	Z 	Y 	L 	Q 	P 	R 	M 	0
RSVP_central_cue_between_letter_presentation 	43 	11 	 T1 	10 	[-1, 0] 	3.0 	O 	Y 	M 	H 	E 	W 	F 	K 	T 	P 	C 	G 	N 	X 	U 	D 	B 	L 	A 	R 	S 	Q 	J 	I 	V 	Z 	U 	K 	V 	J 	G 	Q 	S 	A 	M 	  	B 	I 	C 	D 	O 	Z 	Y 	H 	W 	L 	P 	N 	E 	X 	T 	R 	0
RSVP_central_cue_between_letter_presentation 	44 	11 	 T1 	14 	[-1, 0] 	3.0 	W 	J 	Z 	O 	U 	M 	V 	A 	C 	S 	Y 	G 	L 	E 	D 	T 	R 	P 	K 	H 	F 	Q 	I 	B 	N 	X 	X 	L 	H 	Y 	V 	S 	K 	I 	U 	R 	G 	M 	T 	  	J 	N 	W 	C 	Z 	F 	P 	O 	B 	D 	A 	E 	0
RSVP_central_cue_between_letter_presentation 	45 	11 	 T1 	6 	[1, 0] 	10.0 	S 	R 	B 	U 	P 	I 	L 	F 	W 	C 	X 	Q 	G 	J 	Z 	T 	N 	A 	V 	H 	O 	K 	M 	Y 	D 	E 	J 	K 	G 	S 	W 	  	D 	I 	E 	C 	R 	Z 	V 	A 	O 	H 	L 	B 	N 	X 	M 	Q 	F 	Y 	P 	T 	0
RSVP_central_cue_between_letter_presentation 	46 	11 	 T1 	22 	[-1, 0] 	10.0 	W 	F 	I 	O 	H 	B 	E 	N 	L 	U 	P 	D 	K 	S 	V 	Q 	C 	Z 	A 	T 	M 	Y 	R 	G 	J 	X 	Z 	W 	D 	Q 	I 	P 	X 	A 	S 	B 	L 	H 	F 	V 	T 	U 	J 	R 	E 	O 	M 	  	Y 	K 	C 	N 	0
RSVP_central_cue_between_letter_presentation 	47 	11 	 T1 	22 	[1, 0] 	3.0 	Z 	G 	D 	E 	F 	P 	A 	K 	V 	S 	U 	N 	J 	M 	I 	O 	L 	B 	Q 	R 	H 	Y 	C 	T 	W 	X 	B 	W 	A 	Y 	S 	M 	I 	F 	K 	N 	T 	H 	J 	L 	G 	C 	P 	O 	X 	Z 	D 	  	V 	E 	U 	Q 	0
RSVP_central_cue_between_letter_presentation 	48 	11 	 T1 	10 	[1, 0] 	10.0 	C 	H 	M 	I 	R 	P 	L 	V 	K 	X 	B 	Z 	S 	D 	O 	Q 	A 	W 	Y 	J 	T 	N 	E 	F 	U 	G 	G 	P 	S 	Q 	U 	B 	K 	R 	H 	  	M 	Y 	L 	J 	T 	Z 	E 	O 	C 	W 	N 	A 	D 	I 	F 	V 	0
RSVP_central_cue_between_letter_presentation 	49 	11 	 T1 	14 	[-1, 0] 	10.0 	C 	H 	O 	R 	V 	P 	M 	N 	T 	Y 	J 	D 	G 	X 	Z 	B 	Q 	E 	U 	K 	A 	L 	I 	F 	W 	S 	P 	X 	C 	L 	N 	Y 	R 	Z 	E 	M 	T 	V 	O 	  	F 	U 	H 	W 	A 	K 	B 	D 	I 	Q 	J 	S 	0
RSVP_central_cue_between_letter_presentation 	50 	11 	 T1 	6 	[1, 0] 	3.0 	F 	U 	B 	Z 	C 	P 	J 	T 	H 	O 	S 	X 	Y 	G 	I 	R 	D 	V 	Q 	M 	N 	L 	K 	W 	E 	A 	H 	Z 	N 	U 	I 	  	Q 	K 	B 	P 	O 	S 	J 	Y 	E 	X 	D 	G 	R 	W 	V 	F 	M 	T 	A 	C 	0
RSVP_central_cue_between_letter_presentation 	51 	11 	 T1 	6 	[-1, 0] 	10.0 	O 	N 	R 	K 	I 	C 	V 	H 	A 	P 	E 	B 	Z 	L 	D 	X 	W 	T 	U 	S 	Y 	G 	Q 	M 	F 	J 	V 	D 	F 	Q 	M 	  	K 	H 	U 	Y 	O 	X 	N 	Z 	T 	A 	S 	L 	R 	E 	G 	J 	P 	C 	I 	W 	0
RSVP_central_cue_between_letter_presentation 	52 	11 	 T1 	14 	[1, 0] 	3.0 	L 	G 	K 	I 	H 	J 	B 	M 	U 	O 	S 	T 	Z 	Q 	A 	X 	R 	C 	P 	F 	W 	V 	Y 	N 	E 	D 	L 	N 	V 	R 	F 	U 	Q 	O 	E 	I 	X 	B 	J 	  	W 	P 	G 	C 	Y 	Z 	S 	A 	K 	H 	M 	T 	0
RSVP_central_cue_between_letter_presentation 	53 	11 	 T1 	22 	[-1, 0] 	3.0 	I 	T 	D 	U 	G 	C 	M 	O 	Z 	P 	H 	K 	F 	X 	B 	Y 	L 	S 	Q 	N 	V 	R 	E 	J 	A 	W 	S 	M 	N 	D 	Z 	H 	U 	T 	W 	P 	V 	J 	I 	E 	L 	R 	O 	Q 	K 	Y 	B 	  	A 	X 	F 	G 	0
RSVP_central_cue_between_letter_presentation 	54 	11 	 T1 	10 	[1, 0] 	3.0 	Q 	K 	X 	H 	V 	A 	O 	Z 	B 	N 	U 	G 	Y 	I 	M 	R 	E 	J 	C 	D 	S 	W 	T 	P 	L 	F 	Q 	I 	M 	V 	B 	G 	S 	D 	F 	  	E 	R 	N 	O 	P 	K 	W 	Y 	X 	A 	H 	L 	T 	C 	J 	Z 	0
RSVP_central_cue_between_letter_presentation 	55 	11 	 T1 	6 	[1, 0] 	3.0 	Y 	C 	G 	N 	B 	V 	E 	T 	X 	S 	I 	M 	P 	R 	H 	D 	U 	A 	Q 	F 	W 	Z 	J 	L 	K 	O 	K 	A 	O 	R 	V 	  	X 	G 	F 	U 	D 	J 	Q 	Z 	N 	S 	H 	T 	P 	Y 	L 	M 	E 	W 	C 	B 	0
RSVP_central_cue_between_letter_presentation 	56 	11 	 T1 	6 	[-1, 0] 	3.0 	Z 	P 	M 	X 	R 	A 	N 	Y 	Q 	O 	L 	S 	F 	K 	D 	B 	C 	E 	V 	T 	G 	I 	W 	H 	J 	U 	N 	O 	Q 	S 	E 	  	Z 	H 	D 	R 	L 	J 	V 	P 	X 	A 	W 	C 	Y 	U 	B 	T 	M 	F 	I 	G 	0
RSVP_central_cue_between_letter_presentation 	57 	11 	 T1 	18 	[-1, 0] 	3.0 	M 	K 	N 	D 	Z 	S 	X 	J 	A 	L 	O 	Y 	V 	U 	F 	G 	R 	P 	E 	Q 	I 	W 	H 	T 	B 	C 	S 	Z 	N 	T 	E 	H 	O 	L 	P 	V 	A 	K 	U 	X 	G 	R 	Q 	  	C 	F 	Y 	J 	M 	I 	D 	W 	0
RSVP_central_cue_between_letter_presentation 	58 	11 	 T1 	22 	[-1, 0] 	10.0 	Q 	B 	H 	U 	X 	E 	A 	L 	C 	Y 	R 	T 	O 	Z 	M 	P 	V 	I 	S 	N 	J 	D 	G 	F 	K 	W 	Y 	P 	O 	Q 	L 	Z 	S 	I 	K 	U 	N 	B 	W 	H 	M 	E 	F 	T 	J 	X 	G 	  	R 	A 	C 	D 	0
RSVP_central_cue_between_letter_presentation 	59 	11 	 T1 	10 	[1, 0] 	3.0 	O 	W 	X 	G 	Z 	Q 	C 	Y 	I 	F 	P 	N 	D 	R 	L 	V 	B 	A 	M 	H 	U 	S 	T 	J 	K 	E 	D 	R 	X 	U 	H 	S 	N 	A 	Z 	  	W 	K 	Q 	J 	M 	F 	V 	E 	O 	C 	L 	B 	P 	Y 	T 	I 	0
RSVP_central_cue_between_letter_presentation 	60 	11 	 T1 	6 	[1, 0] 	3.0 	E 	X 	R 	U 	V 	H 	I 	Q 	O 	B 	N 	Y 	Z 	M 	W 	G 	J 	D 	A 	C 	P 	T 	F 	S 	K 	L 	N 	O 	H 	L 	K 	  	R 	D 	F 	C 	W 	E 	X 	Q 	T 	I 	U 	Z 	S 	G 	J 	Y 	B 	M 	V 	P 	0
RSVP_central_cue_between_letter_presentation 	61 	11 	 T1 	10 	[-1, 0] 	3.0 	P 	K 	D 	X 	C 	R 	W 	J 	F 	T 	B 	N 	Z 	G 	Q 	Y 	E 	O 	A 	H 	M 	S 	L 	I 	V 	U 	B 	Q 	M 	C 	W 	T 	U 	N 	P 	  	R 	K 	V 	G 	D 	A 	L 	I 	S 	J 	Z 	H 	F 	X 	O 	E 	0
RSVP_central_cue_between_letter_presentation 	62 	11 	 T1 	22 	[1, 0] 	10.0 	Y 	D 	O 	K 	F 	W 	R 	M 	N 	Q 	T 	P 	X 	A 	H 	E 	B 	I 	S 	V 	J 	Z 	G 	U 	L 	C 	M 	Q 	N 	B 	D 	A 	T 	E 	J 	R 	X 	L 	S 	Z 	K 	I 	O 	H 	U 	F 	G 	  	W 	V 	C 	Y 	0
RSVP_central_cue_between_letter_presentation 	63 	11 	 T1 	10 	[-1, 0] 	10.0 	V 	M 	E 	B 	P 	F 	H 	Z 	W 	A 	L 	N 	D 	O 	C 	S 	R 	Q 	J 	X 	T 	K 	G 	U 	I 	Y 	N 	B 	K 	O 	L 	X 	R 	E 	M 	  	V 	Z 	D 	F 	I 	P 	U 	Q 	J 	H 	T 	W 	C 	G 	S 	Y 	0
