experimentPhase	trialnum	subject	task	answerPos0	ltrSpatialPos1	ltrEccentricity1	m1	m2	m3	m4	m5	m6	m7	m8	m9	m10	m11	m12	m13	m14	m15	m16	m17	m18	m19	m20	m21	m22	m23	m24	m25	m26	c1	c2	c3	c4	c5	c6	c7	c8	c9	c10	c11	c12	c13	c14	c15	c16	c17	c18	c19	c20	c21	c22	c23	c24	c25	c26	timingBlips
RSVP_central_cue_between_letter_presentation 	10 	15 	 T1 	10 	[1, 0] 	3.0 	E 	V 	X 	D 	O 	T 	J 	I 	Z 	H 	L 	P 	Y 	M 	U 	R 	A 	W 	K 	G 	B 	S 	N 	C 	Q 	F 	B 	R 	H 	Q 	Y 	V 	P 	M 	S 	  	C 	D 	K 	N 	W 	U 	L 	Z 	F 	T 	J 	A 	I 	G 	X 	E 	0
RSVP_central_cue_between_letter_presentation 	11 	15 	 T1 	10 	[1, 0] 	10.0 	B 	Q 	E 	A 	N 	M 	D 	W 	I 	Y 	S 	G 	P 	H 	Z 	O 	C 	L 	R 	T 	X 	K 	F 	J 	V 	U 	O 	E 	C 	W 	K 	Y 	X 	U 	R 	  	M 	J 	I 	T 	B 	F 	A 	L 	G 	V 	Q 	N 	P 	S 	H 	Z 	0
RSVP_central_cue_between_letter_presentation 	12 	15 	 T1 	14 	[-1, 0] 	10.0 	N 	K 	C 	M 	S 	O 	J 	T 	F 	Q 	H 	G 	E 	I 	Y 	W 	R 	A 	L 	U 	X 	V 	B 	P 	D 	Z 	D 	U 	J 	O 	G 	P 	Q 	L 	T 	S 	I 	C 	B 	  	K 	A 	N 	Z 	X 	R 	W 	H 	M 	E 	Y 	V 	0
RSVP_central_cue_between_letter_presentation 	13 	15 	 T1 	18 	[1, 0] 	10.0 	N 	B 	V 	J 	L 	D 	Y 	X 	T 	F 	Z 	I 	H 	K 	W 	O 	C 	P 	E 	G 	Q 	S 	M 	U 	R 	A 	M 	S 	V 	X 	A 	Y 	L 	B 	J 	T 	C 	W 	I 	G 	N 	F 	H 	  	E 	P 	K 	Q 	U 	O 	R 	Z 	0
RSVP_central_cue_between_letter_presentation 	14 	15 	 T1 	22 	[1, 0] 	10.0 	G 	S 	I 	N 	K 	A 	V 	P 	X 	O 	L 	B 	U 	M 	E 	T 	W 	H 	D 	J 	Q 	R 	C 	Y 	Z 	F 	J 	H 	A 	F 	G 	I 	K 	W 	Z 	T 	C 	B 	X 	R 	Q 	O 	L 	Y 	M 	S 	E 	  	V 	D 	U 	N 	0
RSVP_central_cue_between_letter_presentation 	15 	15 	 T1 	6 	[1, 0] 	3.0 	F 	C 	M 	A 	U 	L 	P 	B 	K 	H 	I 	G 	W 	T 	J 	O 	N 	X 	Q 	Z 	Y 	S 	V 	R 	D 	E 	T 	F 	Z 	V 	C 	  	B 	R 	K 	E 	I 	U 	Y 	O 	L 	P 	X 	W 	G 	M 	Q 	A 	S 	H 	N 	D 	1
RSVP_central_cue_between_letter_presentation 	16 	15 	 T1 	18 	[-1, 0] 	3.0 	M 	S 	E 	B 	Z 	K 	L 	W 	F 	H 	V 	N 	C 	U 	J 	A 	T 	O 	I 	G 	D 	Q 	X 	P 	R 	Y 	Y 	V 	M 	D 	O 	L 	A 	G 	X 	E 	B 	W 	F 	H 	S 	C 	I 	  	T 	U 	N 	P 	J 	R 	K 	Z 	0
RSVP_central_cue_between_letter_presentation 	17 	15 	 T1 	22 	[-1, 0] 	10.0 	W 	P 	U 	O 	V 	B 	F 	C 	M 	K 	N 	Z 	R 	D 	I 	G 	X 	A 	T 	Q 	H 	E 	J 	L 	Y 	S 	W 	E 	L 	C 	Q 	O 	A 	F 	K 	X 	P 	D 	G 	Y 	M 	N 	U 	Z 	B 	T 	V 	  	I 	H 	J 	R 	0
RSVP_central_cue_between_letter_presentation 	18 	15 	 T1 	6 	[-1, 0] 	10.0 	H 	F 	R 	L 	N 	A 	O 	K 	V 	Y 	U 	G 	J 	S 	B 	I 	W 	E 	Z 	P 	X 	D 	M 	T 	C 	Q 	C 	V 	Y 	Q 	Z 	  	M 	J 	N 	E 	F 	U 	B 	P 	A 	S 	D 	I 	W 	T 	R 	G 	X 	H 	O 	K 	0
RSVP_central_cue_between_letter_presentation 	19 	15 	 T1 	6 	[1, 0] 	3.0 	Y 	Z 	X 	Q 	C 	D 	S 	T 	W 	B 	O 	F 	V 	J 	M 	U 	N 	I 	R 	E 	G 	K 	A 	L 	P 	H 	L 	V 	I 	W 	X 	  	G 	U 	H 	R 	B 	K 	N 	J 	S 	C 	Y 	Q 	T 	Z 	M 	F 	D 	O 	P 	A 	0
RSVP_central_cue_between_letter_presentation 	20 	15 	 T1 	18 	[-1, 0] 	3.0 	H 	B 	X 	G 	W 	P 	L 	A 	K 	E 	O 	V 	N 	U 	D 	M 	I 	T 	Q 	Y 	J 	Z 	R 	C 	S 	F 	T 	S 	Q 	H 	K 	A 	N 	G 	U 	V 	J 	Z 	M 	O 	X 	C 	W 	  	R 	F 	B 	Y 	P 	E 	L 	D 	0
RSVP_central_cue_between_letter_presentation 	21 	15 	 T1 	18 	[-1, 0] 	3.0 	Z 	L 	D 	J 	U 	N 	P 	M 	T 	H 	V 	Y 	X 	R 	K 	I 	S 	E 	A 	G 	C 	O 	B 	Q 	F 	W 	C 	Z 	I 	D 	K 	U 	B 	P 	A 	R 	W 	O 	N 	V 	X 	Q 	F 	  	G 	H 	M 	L 	Y 	J 	T 	E 	0
RSVP_central_cue_between_letter_presentation 	22 	15 	 T1 	18 	[1, 0] 	3.0 	A 	X 	W 	J 	O 	V 	Y 	B 	Z 	P 	M 	R 	N 	U 	Q 	I 	D 	F 	G 	E 	K 	C 	T 	L 	S 	H 	B 	I 	J 	L 	F 	N 	R 	D 	V 	O 	C 	E 	X 	Y 	P 	K 	T 	  	A 	U 	Z 	M 	W 	G 	Q 	S 	0
RSVP_central_cue_between_letter_presentation 	23 	15 	 T1 	6 	[1, 0] 	3.0 	A 	X 	J 	M 	T 	V 	O 	W 	H 	K 	F 	S 	N 	P 	Q 	R 	D 	C 	I 	L 	U 	B 	G 	E 	Z 	Y 	A 	S 	D 	M 	B 	  	Z 	H 	V 	Y 	P 	N 	E 	W 	K 	I 	U 	T 	G 	C 	R 	O 	Q 	F 	J 	L 	0
RSVP_central_cue_between_letter_presentation 	24 	15 	 T1 	6 	[-1, 0] 	10.0 	W 	O 	M 	C 	R 	E 	T 	H 	Q 	L 	J 	X 	P 	U 	D 	I 	F 	G 	S 	A 	Y 	V 	N 	K 	B 	Z 	R 	P 	Y 	O 	K 	  	A 	V 	D 	C 	H 	S 	M 	N 	F 	W 	Q 	G 	E 	Z 	T 	L 	X 	B 	U 	I 	0
RSVP_central_cue_between_letter_presentation 	25 	15 	 T1 	22 	[-1, 0] 	3.0 	Z 	L 	G 	U 	W 	P 	Y 	V 	X 	I 	R 	B 	F 	H 	D 	M 	T 	A 	C 	K 	S 	Q 	J 	O 	N 	E 	J 	L 	K 	Q 	D 	M 	P 	H 	I 	Z 	E 	O 	N 	W 	A 	Y 	G 	U 	X 	B 	R 	  	V 	T 	S 	F 	0
RSVP_central_cue_between_letter_presentation 	26 	15 	 T1 	22 	[-1, 0] 	10.0 	I 	O 	J 	G 	H 	R 	F 	D 	S 	E 	N 	U 	T 	A 	M 	K 	V 	Z 	P 	X 	C 	W 	Y 	L 	B 	Q 	B 	U 	P 	K 	I 	W 	F 	M 	Z 	C 	Q 	L 	X 	S 	D 	V 	O 	J 	H 	N 	T 	  	A 	G 	Y 	R 	0
RSVP_central_cue_between_letter_presentation 	27 	15 	 T1 	18 	[1, 0] 	10.0 	W 	I 	G 	K 	J 	X 	R 	F 	N 	Y 	T 	M 	A 	D 	V 	L 	Z 	S 	P 	B 	H 	C 	Q 	E 	O 	U 	B 	C 	Y 	J 	P 	I 	G 	K 	D 	U 	L 	X 	Z 	E 	H 	Q 	T 	  	F 	S 	M 	W 	N 	A 	O 	R 	0
RSVP_central_cue_between_letter_presentation 	28 	15 	 T1 	18 	[-1, 0] 	10.0 	X 	L 	V 	K 	W 	H 	J 	I 	P 	E 	N 	O 	B 	T 	G 	A 	U 	S 	R 	F 	D 	C 	Y 	M 	Z 	Q 	X 	D 	U 	A 	E 	W 	M 	K 	S 	L 	N 	I 	H 	C 	F 	O 	P 	  	B 	G 	Y 	Q 	R 	T 	V 	J 	0
RSVP_central_cue_between_letter_presentation 	29 	15 	 T1 	10 	[1, 0] 	3.0 	C 	S 	K 	Y 	N 	H 	I 	D 	F 	E 	L 	A 	V 	O 	T 	W 	U 	R 	P 	J 	Z 	G 	X 	M 	B 	Q 	M 	L 	G 	T 	X 	C 	H 	V 	A 	  	U 	K 	R 	B 	P 	Y 	J 	F 	I 	O 	S 	W 	Q 	E 	Z 	D 	0
RSVP_central_cue_between_letter_presentation 	30 	15 	 T1 	14 	[1, 0] 	3.0 	D 	X 	W 	L 	A 	N 	U 	Z 	B 	J 	R 	I 	H 	S 	T 	F 	E 	K 	P 	C 	Y 	V 	O 	Q 	G 	M 	W 	I 	M 	G 	V 	E 	X 	S 	B 	N 	K 	U 	P 	  	A 	F 	Q 	Z 	R 	L 	C 	Y 	J 	H 	T 	D 	0
RSVP_central_cue_between_letter_presentation 	31 	15 	 T1 	6 	[-1, 0] 	10.0 	U 	I 	R 	Z 	A 	L 	J 	Y 	X 	Q 	V 	P 	M 	D 	C 	B 	S 	W 	K 	H 	G 	F 	N 	E 	O 	T 	U 	L 	W 	P 	M 	  	D 	G 	J 	Y 	S 	V 	E 	O 	K 	I 	R 	F 	H 	X 	C 	T 	Z 	Q 	N 	A 	0
RSVP_central_cue_between_letter_presentation 	32 	15 	 T1 	14 	[-1, 0] 	10.0 	Q 	F 	K 	R 	D 	A 	V 	Z 	X 	H 	T 	S 	E 	B 	W 	G 	C 	N 	P 	M 	L 	I 	Y 	J 	U 	O 	X 	W 	I 	S 	H 	R 	Y 	Q 	B 	V 	D 	J 	A 	  	K 	F 	U 	M 	L 	E 	G 	C 	N 	P 	T 	O 	0
RSVP_central_cue_between_letter_presentation 	33 	15 	 T1 	6 	[1, 0] 	3.0 	D 	G 	Y 	R 	O 	N 	Q 	S 	J 	X 	U 	T 	C 	Z 	E 	V 	M 	W 	L 	A 	I 	H 	B 	P 	F 	K 	J 	W 	P 	R 	S 	  	Y 	Z 	O 	E 	U 	V 	F 	L 	N 	D 	K 	H 	Q 	X 	A 	B 	C 	G 	T 	M 	0
RSVP_central_cue_between_letter_presentation 	34 	15 	 T1 	14 	[-1, 0] 	3.0 	J 	S 	H 	D 	Q 	F 	Z 	O 	L 	Y 	P 	M 	I 	A 	N 	R 	V 	C 	E 	X 	T 	K 	W 	U 	B 	G 	B 	Z 	H 	V 	I 	P 	N 	C 	O 	S 	E 	M 	Y 	  	G 	Q 	R 	K 	A 	U 	F 	W 	T 	J 	D 	X 	0
RSVP_central_cue_between_letter_presentation 	35 	15 	 T1 	18 	[-1, 0] 	10.0 	W 	H 	M 	N 	V 	I 	S 	C 	T 	O 	F 	U 	Z 	K 	E 	G 	A 	J 	L 	R 	B 	P 	X 	D 	Y 	Q 	P 	N 	D 	V 	R 	Q 	I 	L 	J 	B 	S 	A 	U 	Z 	E 	T 	O 	  	K 	X 	F 	C 	W 	G 	H 	Y 	0
RSVP_central_cue_between_letter_presentation 	36 	15 	 T1 	18 	[1, 0] 	3.0 	O 	V 	U 	Q 	R 	H 	D 	G 	C 	X 	Y 	Z 	F 	W 	J 	T 	A 	N 	K 	S 	L 	B 	P 	E 	M 	I 	L 	Q 	N 	X 	H 	I 	U 	O 	D 	B 	C 	Y 	T 	W 	M 	E 	G 	  	P 	Z 	J 	R 	S 	K 	V 	F 	0
RSVP_central_cue_between_letter_presentation 	37 	15 	 T1 	6 	[-1, 0] 	10.0 	I 	B 	H 	E 	L 	T 	Q 	S 	D 	W 	O 	M 	P 	U 	G 	A 	N 	V 	X 	K 	J 	F 	C 	R 	Y 	Z 	Z 	C 	J 	P 	B 	  	G 	Y 	F 	R 	H 	U 	W 	K 	D 	S 	X 	N 	A 	Q 	M 	L 	T 	I 	E 	O 	0
RSVP_central_cue_between_letter_presentation 	38 	15 	 T1 	18 	[-1, 0] 	10.0 	P 	X 	E 	K 	I 	W 	H 	Z 	T 	S 	U 	O 	M 	Y 	V 	D 	J 	R 	L 	G 	N 	C 	A 	F 	Q 	B 	O 	M 	I 	X 	U 	L 	G 	Y 	P 	R 	Q 	S 	T 	E 	C 	H 	D 	  	N 	J 	W 	A 	K 	B 	F 	V 	0
RSVP_central_cue_between_letter_presentation 	39 	15 	 T1 	6 	[1, 0] 	3.0 	W 	R 	U 	J 	O 	V 	B 	K 	I 	G 	N 	M 	F 	L 	T 	H 	E 	D 	X 	P 	Z 	C 	S 	Q 	A 	Y 	F 	U 	B 	G 	N 	  	O 	L 	Y 	C 	R 	S 	A 	X 	Z 	W 	H 	K 	E 	V 	J 	T 	P 	D 	I 	Q 	0
RSVP_central_cue_between_letter_presentation 	40 	15 	 T1 	10 	[1, 0] 	10.0 	K 	U 	R 	D 	X 	V 	N 	J 	A 	Y 	B 	Z 	S 	P 	O 	F 	W 	I 	G 	T 	C 	L 	M 	H 	E 	Q 	F 	I 	S 	W 	Q 	G 	C 	P 	X 	  	E 	Y 	J 	T 	N 	B 	O 	V 	H 	R 	M 	L 	A 	D 	Z 	U 	0
RSVP_central_cue_between_letter_presentation 	41 	15 	 T1 	14 	[1, 0] 	10.0 	S 	H 	K 	Y 	F 	X 	O 	P 	Z 	T 	C 	R 	B 	J 	L 	G 	A 	M 	Q 	E 	N 	D 	I 	U 	V 	W 	X 	J 	F 	R 	T 	N 	Q 	Y 	K 	E 	Z 	A 	S 	  	B 	G 	U 	M 	H 	L 	I 	O 	D 	W 	P 	C 	0
RSVP_central_cue_between_letter_presentation 	42 	15 	 T1 	6 	[-1, 0] 	10.0 	P 	J 	O 	F 	B 	U 	Y 	W 	D 	G 	V 	C 	X 	R 	K 	H 	T 	Q 	I 	L 	N 	S 	Z 	E 	A 	M 	T 	I 	X 	B 	P 	  	Q 	R 	E 	L 	M 	Y 	U 	A 	W 	C 	J 	H 	G 	K 	Z 	O 	N 	D 	S 	V 	0
RSVP_central_cue_between_letter_presentation 	43 	15 	 T1 	22 	[1, 0] 	3.0 	U 	M 	Z 	B 	V 	R 	P 	H 	S 	A 	J 	E 	G 	L 	N 	C 	D 	K 	Y 	T 	Q 	W 	X 	I 	O 	F 	R 	L 	M 	A 	G 	C 	Y 	N 	H 	I 	X 	W 	T 	P 	S 	V 	E 	D 	F 	K 	Q 	  	O 	J 	B 	Z 	0
RSVP_central_cue_between_letter_presentation 	44 	15 	 T1 	6 	[1, 0] 	10.0 	J 	S 	O 	I 	H 	M 	Z 	E 	Q 	Y 	X 	P 	W 	N 	L 	B 	A 	V 	T 	C 	K 	U 	G 	D 	R 	F 	B 	V 	L 	E 	M 	  	U 	F 	N 	S 	Y 	T 	C 	P 	O 	W 	D 	J 	I 	G 	H 	Z 	Q 	K 	R 	A 	0
RSVP_central_cue_between_letter_presentation 	45 	15 	 T1 	14 	[1, 0] 	10.0 	F 	Q 	R 	M 	E 	N 	U 	H 	K 	D 	X 	S 	J 	T 	A 	O 	C 	B 	G 	L 	Z 	I 	P 	Y 	W 	V 	C 	A 	V 	Q 	Z 	T 	X 	W 	B 	L 	F 	Y 	H 	  	R 	I 	U 	G 	E 	S 	D 	J 	M 	O 	P 	K 	0
RSVP_central_cue_between_letter_presentation 	46 	15 	 T1 	10 	[1, 0] 	10.0 	J 	U 	N 	I 	G 	E 	K 	R 	B 	Q 	C 	W 	S 	M 	H 	A 	P 	T 	V 	O 	Y 	Z 	D 	L 	F 	X 	V 	A 	D 	H 	X 	E 	R 	C 	U 	  	J 	B 	F 	W 	P 	L 	N 	T 	M 	G 	S 	O 	Y 	Q 	I 	K 	0
RSVP_central_cue_between_letter_presentation 	47 	15 	 T1 	6 	[-1, 0] 	3.0 	D 	P 	N 	Y 	L 	A 	Q 	T 	X 	C 	J 	B 	R 	E 	K 	G 	S 	Z 	I 	U 	O 	H 	W 	F 	M 	V 	S 	I 	T 	O 	M 	  	D 	P 	A 	N 	Q 	Z 	R 	C 	Y 	J 	X 	K 	L 	U 	G 	E 	B 	V 	H 	F 	0
RSVP_central_cue_between_letter_presentation 	48 	15 	 T1 	10 	[1, 0] 	10.0 	Z 	W 	K 	O 	U 	V 	F 	A 	C 	Q 	Y 	D 	J 	L 	E 	X 	N 	B 	M 	I 	T 	S 	P 	H 	R 	G 	B 	A 	W 	P 	I 	O 	G 	T 	L 	  	V 	Y 	J 	K 	N 	H 	S 	X 	M 	C 	D 	E 	Q 	Z 	U 	F 	0
RSVP_central_cue_between_letter_presentation 	49 	15 	 T1 	10 	[-1, 0] 	10.0 	B 	I 	Z 	R 	L 	X 	U 	W 	K 	A 	Y 	D 	M 	N 	O 	J 	Q 	S 	F 	G 	V 	H 	E 	T 	C 	P 	V 	R 	D 	J 	Y 	U 	Z 	S 	E 	  	B 	A 	H 	F 	X 	W 	Q 	C 	P 	L 	M 	N 	I 	O 	K 	T 	0
RSVP_central_cue_between_letter_presentation 	50 	15 	 T1 	22 	[-1, 0] 	10.0 	N 	E 	Q 	R 	I 	O 	Y 	W 	A 	D 	B 	S 	K 	M 	G 	V 	T 	P 	H 	J 	Z 	C 	F 	U 	L 	X 	O 	U 	V 	R 	I 	E 	B 	Q 	N 	P 	T 	C 	H 	K 	W 	D 	M 	Z 	G 	F 	A 	  	S 	Y 	X 	J 	0
RSVP_central_cue_between_letter_presentation 	51 	15 	 T1 	10 	[-1, 0] 	3.0 	H 	T 	P 	L 	M 	C 	W 	D 	G 	B 	O 	Q 	I 	J 	E 	Z 	X 	V 	A 	N 	F 	S 	U 	Y 	R 	K 	W 	M 	G 	B 	I 	E 	U 	K 	N 	  	P 	Z 	H 	Y 	T 	S 	D 	J 	O 	L 	C 	A 	V 	F 	R 	X 	0
RSVP_central_cue_between_letter_presentation 	52 	15 	 T1 	10 	[-1, 0] 	10.0 	R 	W 	A 	T 	E 	V 	S 	F 	H 	L 	M 	Q 	N 	G 	P 	B 	I 	Y 	K 	C 	J 	O 	D 	X 	Z 	U 	L 	J 	O 	K 	M 	G 	D 	C 	U 	  	B 	I 	T 	A 	Y 	R 	P 	H 	X 	V 	S 	N 	W 	Q 	E 	F 	0
RSVP_central_cue_between_letter_presentation 	53 	15 	 T1 	6 	[-1, 0] 	3.0 	U 	B 	D 	H 	J 	Q 	P 	W 	N 	E 	Y 	V 	R 	G 	Z 	I 	X 	A 	O 	L 	T 	F 	M 	K 	C 	S 	V 	F 	Q 	M 	C 	  	X 	H 	B 	Z 	S 	Y 	W 	K 	A 	L 	O 	J 	T 	I 	G 	E 	N 	D 	R 	P 	0
RSVP_central_cue_between_letter_presentation 	54 	15 	 T1 	22 	[1, 0] 	3.0 	Z 	V 	P 	K 	B 	R 	D 	S 	X 	Q 	F 	Y 	A 	T 	E 	M 	C 	G 	I 	J 	U 	N 	W 	O 	L 	H 	W 	K 	S 	N 	A 	E 	M 	X 	Y 	Q 	U 	O 	F 	B 	H 	V 	J 	P 	D 	I 	G 	  	T 	L 	Z 	R 	0
RSVP_central_cue_between_letter_presentation 	55 	15 	 T1 	6 	[-1, 0] 	3.0 	X 	F 	I 	K 	T 	O 	S 	W 	P 	B 	R 	M 	U 	G 	Z 	A 	J 	E 	N 	Y 	L 	C 	H 	D 	Q 	V 	O 	Y 	M 	V 	G 	  	Q 	T 	L 	K 	Z 	B 	D 	H 	F 	R 	C 	W 	P 	I 	J 	X 	U 	A 	S 	N 	0
RSVP_central_cue_between_letter_presentation 	56 	15 	 T1 	14 	[1, 0] 	10.0 	Q 	X 	N 	L 	J 	R 	P 	B 	Y 	K 	G 	O 	M 	S 	U 	H 	Z 	D 	V 	E 	T 	A 	F 	I 	W 	C 	A 	Y 	N 	G 	R 	P 	Z 	V 	L 	I 	Q 	U 	C 	  	J 	W 	X 	O 	K 	M 	B 	D 	T 	E 	F 	S 	0
RSVP_central_cue_between_letter_presentation 	57 	15 	 T1 	10 	[1, 0] 	10.0 	D 	O 	U 	F 	N 	Z 	W 	B 	L 	H 	S 	V 	P 	I 	G 	E 	Q 	X 	R 	J 	Y 	A 	T 	K 	M 	C 	O 	U 	B 	N 	D 	H 	W 	E 	M 	  	Y 	P 	S 	C 	Q 	T 	J 	K 	I 	V 	Z 	F 	A 	X 	R 	G 	0
RSVP_central_cue_between_letter_presentation 	58 	15 	 T1 	6 	[1, 0] 	10.0 	I 	P 	V 	M 	C 	Y 	K 	F 	Q 	A 	R 	O 	T 	X 	G 	Z 	J 	U 	N 	B 	D 	W 	S 	H 	E 	L 	N 	T 	H 	D 	G 	  	W 	A 	J 	Z 	S 	E 	B 	L 	O 	M 	I 	V 	R 	C 	X 	U 	Y 	Q 	F 	P 	0
RSVP_central_cue_between_letter_presentation 	59 	15 	 T1 	18 	[-1, 0] 	10.0 	L 	N 	W 	E 	R 	H 	Y 	V 	Q 	X 	A 	Z 	G 	J 	T 	K 	C 	B 	F 	D 	I 	P 	M 	U 	S 	O 	O 	P 	B 	H 	E 	W 	M 	Q 	T 	V 	D 	Z 	L 	N 	F 	A 	S 	  	R 	U 	K 	Y 	X 	G 	I 	J 	0
RSVP_central_cue_between_letter_presentation 	60 	15 	 T1 	10 	[-1, 0] 	10.0 	H 	S 	Z 	P 	U 	I 	G 	W 	K 	B 	C 	L 	M 	T 	O 	R 	V 	N 	Y 	A 	F 	J 	E 	X 	Q 	D 	I 	O 	X 	Z 	D 	N 	F 	R 	T 	  	C 	L 	G 	Q 	H 	E 	S 	W 	M 	Y 	B 	P 	V 	K 	J 	A 	0
RSVP_central_cue_between_letter_presentation 	61 	15 	 T1 	22 	[-1, 0] 	10.0 	G 	B 	Y 	L 	C 	I 	V 	X 	U 	K 	J 	H 	O 	W 	F 	Z 	M 	N 	R 	E 	D 	Q 	T 	S 	P 	A 	N 	P 	T 	R 	F 	W 	V 	K 	Q 	X 	J 	L 	A 	Y 	S 	O 	D 	C 	H 	M 	E 	  	U 	B 	Z 	G 	0
RSVP_central_cue_between_letter_presentation 	62 	15 	 T1 	22 	[1, 0] 	3.0 	C 	F 	D 	K 	B 	T 	H 	J 	I 	W 	Y 	U 	O 	P 	L 	Z 	R 	E 	X 	N 	M 	V 	A 	Q 	S 	G 	Q 	S 	E 	V 	X 	L 	C 	H 	M 	R 	K 	I 	A 	U 	T 	J 	G 	N 	W 	P 	B 	  	O 	D 	Y 	F 	0
RSVP_central_cue_between_letter_presentation 	63 	15 	 T1 	18 	[-1, 0] 	3.0 	J 	D 	H 	N 	S 	L 	W 	Q 	I 	Z 	F 	R 	X 	A 	C 	B 	O 	U 	G 	T 	K 	M 	E 	P 	V 	Y 	B 	G 	T 	Z 	A 	V 	E 	W 	H 	M 	R 	U 	D 	F 	P 	X 	N 	  	Q 	S 	I 	K 	C 	O 	L 	J 	0
