experimentPhase	trialnum	subject	task	answerPos0	ltrSpatialPos1	ltrEccentricity1	m1	m2	m3	m4	m5	m6	m7	m8	m9	m10	m11	m12	m13	m14	m15	m16	m17	m18	m19	m20	m21	m22	m23	m24	m25	m26	c1	c2	c3	c4	c5	c6	c7	c8	c9	c10	c11	c12	c13	c14	c15	c16	c17	c18	c19	c20	c21	c22	c23	c24	c25	c26	timingBlips
RSVP_central_cue_between_letter_presentation 	10 	4 	 T1 	18 	[-1, 0] 	3.0 	R 	S 	G 	O 	C 	B 	T 	L 	D 	J 	N 	E 	H 	A 	P 	X 	M 	U 	Y 	V 	K 	F 	Q 	W 	I 	Z 	H 	K 	L 	S 	G 	U 	I 	R 	Z 	X 	P 	T 	W 	A 	V 	C 	M 	  	J 	N 	O 	D 	Q 	E 	Y 	F 	0
RSVP_central_cue_between_letter_presentation 	11 	4 	 T1 	22 	[1, 0] 	3.0 	E 	S 	V 	M 	P 	N 	H 	Z 	Y 	F 	U 	J 	D 	L 	A 	T 	O 	G 	K 	W 	R 	I 	Q 	X 	B 	C 	W 	U 	P 	F 	L 	B 	M 	Z 	T 	Q 	Y 	C 	K 	H 	J 	E 	I 	N 	X 	S 	R 	  	G 	O 	A 	V 	0
RSVP_central_cue_between_letter_presentation 	12 	4 	 T1 	10 	[-1, 0] 	3.0 	F 	E 	H 	Z 	A 	I 	V 	Y 	B 	T 	S 	R 	G 	U 	C 	N 	Q 	W 	X 	D 	J 	L 	P 	K 	M 	O 	N 	H 	X 	Y 	P 	G 	R 	F 	C 	  	E 	K 	W 	L 	T 	S 	D 	V 	O 	Z 	Q 	M 	U 	A 	I 	B 	0
RSVP_central_cue_between_letter_presentation 	13 	4 	 T1 	14 	[-1, 0] 	10.0 	V 	A 	T 	U 	G 	E 	D 	F 	Y 	J 	B 	Q 	K 	H 	O 	C 	R 	N 	W 	Z 	P 	I 	X 	S 	M 	L 	D 	P 	B 	F 	E 	Y 	J 	Q 	I 	X 	V 	N 	T 	  	S 	R 	A 	O 	C 	L 	U 	G 	K 	W 	Z 	H 	0
RSVP_central_cue_between_letter_presentation 	14 	4 	 T1 	22 	[1, 0] 	10.0 	C 	N 	E 	M 	F 	Z 	U 	P 	X 	G 	D 	A 	Q 	B 	H 	K 	O 	W 	L 	V 	Y 	I 	J 	R 	T 	S 	H 	N 	B 	O 	X 	E 	Q 	G 	A 	D 	Z 	C 	P 	W 	K 	M 	S 	V 	J 	F 	R 	  	T 	U 	I 	L 	0
RSVP_central_cue_between_letter_presentation 	15 	4 	 T1 	14 	[-1, 0] 	10.0 	F 	Z 	L 	H 	W 	M 	K 	B 	N 	O 	I 	E 	J 	G 	T 	D 	R 	P 	S 	Q 	X 	U 	A 	Y 	V 	C 	T 	D 	L 	R 	B 	Z 	X 	Q 	I 	S 	M 	P 	F 	  	N 	J 	A 	K 	V 	C 	H 	W 	E 	U 	O 	Y 	1
RSVP_central_cue_between_letter_presentation 	16 	4 	 T1 	6 	[-1, 0] 	3.0 	E 	B 	R 	S 	K 	U 	G 	T 	N 	I 	F 	Q 	C 	Y 	P 	A 	O 	W 	L 	J 	M 	Z 	D 	H 	X 	V 	G 	O 	J 	W 	T 	  	F 	U 	Y 	K 	X 	A 	Q 	R 	P 	M 	C 	H 	I 	L 	Z 	D 	S 	B 	E 	V 	0
RSVP_central_cue_between_letter_presentation 	17 	4 	 T1 	6 	[-1, 0] 	3.0 	R 	O 	N 	A 	E 	C 	I 	M 	Y 	Q 	Z 	S 	H 	F 	D 	W 	L 	T 	U 	K 	P 	X 	V 	G 	B 	J 	H 	Y 	O 	P 	T 	  	B 	D 	S 	F 	M 	J 	V 	W 	L 	Z 	N 	I 	K 	R 	Q 	U 	G 	A 	C 	X 	0
RSVP_central_cue_between_letter_presentation 	18 	4 	 T1 	22 	[1, 0] 	3.0 	V 	A 	M 	B 	Q 	D 	E 	P 	J 	X 	N 	U 	T 	F 	Z 	I 	H 	K 	O 	S 	C 	G 	W 	Y 	L 	R 	L 	D 	Y 	Z 	R 	A 	K 	M 	T 	V 	O 	J 	N 	P 	S 	X 	G 	C 	U 	F 	W 	  	Q 	H 	E 	B 	0
RSVP_central_cue_between_letter_presentation 	19 	4 	 T1 	10 	[1, 0] 	10.0 	W 	U 	A 	X 	L 	S 	P 	I 	C 	O 	V 	N 	G 	R 	H 	J 	K 	B 	E 	Z 	D 	Q 	M 	F 	Y 	T 	D 	Q 	X 	I 	S 	E 	Z 	W 	J 	  	P 	V 	K 	A 	O 	F 	B 	R 	C 	L 	G 	U 	T 	N 	M 	H 	0
RSVP_central_cue_between_letter_presentation 	20 	4 	 T1 	6 	[-1, 0] 	10.0 	E 	B 	I 	Z 	M 	U 	Y 	N 	P 	T 	C 	X 	J 	S 	Q 	W 	G 	D 	K 	L 	R 	A 	V 	O 	H 	F 	R 	M 	J 	K 	L 	  	P 	A 	D 	X 	V 	Z 	U 	E 	T 	W 	F 	Q 	G 	I 	S 	Y 	N 	B 	C 	H 	0
RSVP_central_cue_between_letter_presentation 	21 	4 	 T1 	6 	[-1, 0] 	3.0 	T 	L 	A 	G 	M 	J 	F 	D 	O 	N 	W 	U 	Y 	H 	P 	I 	R 	X 	B 	E 	Z 	V 	S 	K 	C 	Q 	M 	L 	U 	W 	J 	  	K 	O 	N 	D 	R 	A 	B 	F 	T 	V 	C 	X 	Z 	Q 	P 	H 	G 	I 	E 	Y 	0
RSVP_central_cue_between_letter_presentation 	22 	4 	 T1 	14 	[1, 0] 	3.0 	D 	H 	B 	G 	L 	P 	T 	M 	C 	U 	K 	O 	Q 	E 	V 	X 	W 	S 	R 	A 	Y 	I 	F 	N 	J 	Z 	K 	V 	Y 	L 	A 	O 	C 	P 	Q 	T 	X 	Z 	N 	  	E 	J 	F 	B 	D 	R 	U 	M 	S 	G 	W 	H 	0
RSVP_central_cue_between_letter_presentation 	23 	4 	 T1 	22 	[-1, 0] 	3.0 	H 	K 	I 	W 	Q 	J 	C 	U 	F 	S 	X 	M 	N 	O 	V 	P 	R 	Y 	Z 	E 	B 	L 	D 	G 	T 	A 	K 	X 	H 	R 	O 	E 	P 	C 	N 	Y 	Z 	D 	L 	W 	V 	G 	B 	F 	Q 	M 	U 	  	S 	J 	I 	T 	0
RSVP_central_cue_between_letter_presentation 	24 	4 	 T1 	18 	[-1, 0] 	10.0 	H 	T 	E 	O 	B 	I 	K 	R 	W 	N 	U 	L 	C 	F 	V 	G 	X 	Q 	D 	M 	Z 	A 	J 	S 	Y 	P 	A 	S 	H 	T 	K 	D 	W 	V 	E 	J 	Y 	B 	I 	O 	M 	X 	P 	  	C 	N 	U 	F 	L 	R 	G 	Z 	0
RSVP_central_cue_between_letter_presentation 	25 	4 	 T1 	22 	[-1, 0] 	3.0 	A 	E 	W 	K 	P 	N 	Z 	F 	G 	M 	R 	H 	V 	Q 	T 	D 	S 	O 	J 	U 	Y 	C 	B 	X 	I 	L 	R 	F 	V 	C 	G 	A 	J 	Q 	W 	P 	D 	L 	Z 	Y 	T 	H 	B 	M 	I 	S 	U 	  	E 	O 	K 	N 	0
RSVP_central_cue_between_letter_presentation 	26 	4 	 T1 	14 	[1, 0] 	10.0 	I 	K 	F 	U 	G 	T 	O 	H 	B 	Y 	P 	A 	N 	C 	Z 	X 	V 	W 	E 	M 	R 	S 	J 	Q 	L 	D 	V 	C 	B 	Q 	S 	L 	M 	P 	Y 	W 	F 	H 	Z 	  	U 	J 	N 	X 	R 	E 	I 	D 	A 	K 	T 	O 	0
RSVP_central_cue_between_letter_presentation 	27 	4 	 T1 	10 	[1, 0] 	10.0 	G 	P 	C 	U 	V 	T 	H 	Q 	S 	N 	X 	K 	B 	D 	I 	Y 	J 	A 	L 	M 	F 	Z 	R 	O 	E 	W 	M 	R 	L 	H 	N 	D 	U 	X 	C 	  	Y 	E 	F 	J 	V 	O 	S 	T 	P 	I 	A 	K 	Z 	B 	W 	G 	0
RSVP_central_cue_between_letter_presentation 	28 	4 	 T1 	14 	[1, 0] 	10.0 	Z 	F 	A 	V 	D 	E 	X 	N 	S 	U 	W 	L 	P 	C 	R 	K 	I 	B 	G 	T 	Y 	J 	M 	Q 	H 	O 	H 	X 	D 	S 	T 	N 	J 	C 	G 	M 	U 	K 	F 	  	W 	Q 	V 	Z 	B 	O 	A 	E 	R 	L 	Y 	P 	0
RSVP_central_cue_between_letter_presentation 	29 	4 	 T1 	18 	[1, 0] 	10.0 	G 	U 	W 	K 	L 	A 	Y 	S 	B 	Q 	Z 	D 	V 	M 	I 	J 	F 	T 	O 	E 	H 	P 	X 	N 	R 	C 	Y 	L 	D 	R 	M 	N 	U 	F 	E 	X 	V 	P 	I 	Q 	A 	S 	B 	  	C 	G 	H 	Z 	T 	J 	O 	K 	0
RSVP_central_cue_between_letter_presentation 	30 	4 	 T1 	14 	[-1, 0] 	3.0 	K 	L 	A 	F 	J 	T 	P 	I 	U 	S 	C 	R 	N 	M 	Z 	G 	Q 	H 	Y 	V 	B 	W 	D 	X 	O 	E 	W 	Q 	D 	N 	I 	F 	P 	B 	V 	R 	Z 	C 	T 	  	J 	L 	G 	X 	M 	U 	O 	E 	Y 	H 	S 	K 	0
RSVP_central_cue_between_letter_presentation 	31 	4 	 T1 	14 	[-1, 0] 	3.0 	B 	K 	V 	P 	U 	X 	G 	E 	D 	Z 	I 	Y 	S 	W 	T 	O 	R 	Q 	H 	J 	N 	F 	M 	L 	A 	C 	M 	A 	L 	Q 	N 	C 	V 	J 	O 	X 	R 	Z 	P 	  	E 	U 	B 	H 	S 	Y 	F 	I 	D 	G 	K 	W 	0
RSVP_central_cue_between_letter_presentation 	32 	4 	 T1 	14 	[-1, 0] 	3.0 	G 	V 	U 	N 	H 	P 	L 	D 	X 	C 	Y 	K 	F 	Q 	O 	T 	I 	B 	A 	Z 	R 	W 	J 	S 	M 	E 	Q 	L 	D 	C 	V 	P 	W 	A 	R 	F 	Y 	S 	I 	  	G 	M 	N 	T 	B 	O 	K 	H 	Z 	E 	X 	U 	0
RSVP_central_cue_between_letter_presentation 	33 	4 	 T1 	6 	[1, 0] 	10.0 	S 	P 	M 	Y 	R 	B 	X 	O 	Q 	Z 	J 	V 	H 	E 	U 	F 	A 	W 	N 	L 	I 	T 	D 	C 	G 	K 	L 	W 	O 	Z 	V 	  	U 	Y 	A 	D 	B 	C 	H 	E 	T 	F 	M 	R 	I 	G 	S 	J 	N 	P 	K 	Q 	0
RSVP_central_cue_between_letter_presentation 	34 	4 	 T1 	22 	[-1, 0] 	10.0 	P 	A 	T 	B 	V 	Y 	C 	S 	E 	Q 	O 	L 	Z 	I 	X 	G 	M 	H 	U 	W 	N 	J 	K 	R 	D 	F 	E 	B 	I 	L 	F 	H 	P 	V 	M 	O 	T 	Z 	Q 	Y 	K 	J 	S 	U 	N 	W 	R 	  	X 	G 	A 	D 	0
RSVP_central_cue_between_letter_presentation 	35 	4 	 T1 	22 	[-1, 0] 	10.0 	S 	V 	L 	F 	Z 	E 	Q 	H 	M 	X 	T 	U 	A 	N 	O 	R 	G 	Y 	D 	B 	C 	J 	P 	I 	K 	W 	S 	R 	E 	U 	B 	G 	P 	X 	Y 	C 	V 	N 	K 	Q 	D 	W 	T 	M 	O 	Z 	I 	  	A 	F 	J 	H 	1
RSVP_central_cue_between_letter_presentation 	36 	4 	 T1 	14 	[-1, 0] 	10.0 	O 	E 	Q 	L 	A 	K 	B 	R 	Z 	S 	X 	F 	C 	J 	W 	D 	G 	M 	P 	I 	N 	V 	H 	U 	T 	Y 	Q 	N 	J 	T 	S 	D 	K 	I 	M 	L 	Z 	U 	P 	  	V 	B 	Y 	A 	R 	H 	G 	W 	O 	C 	F 	E 	0
RSVP_central_cue_between_letter_presentation 	37 	4 	 T1 	18 	[1, 0] 	10.0 	N 	G 	Y 	H 	K 	P 	T 	L 	O 	M 	X 	V 	S 	D 	U 	W 	J 	I 	E 	F 	R 	Q 	C 	B 	A 	Z 	A 	C 	G 	R 	Q 	L 	J 	E 	W 	S 	X 	Z 	M 	O 	D 	T 	I 	  	P 	Y 	N 	U 	H 	K 	V 	B 	0
RSVP_central_cue_between_letter_presentation 	38 	4 	 T1 	18 	[1, 0] 	3.0 	A 	E 	J 	P 	T 	B 	H 	R 	D 	Z 	M 	Y 	C 	U 	G 	L 	O 	S 	K 	X 	W 	V 	Q 	N 	F 	I 	G 	N 	W 	C 	X 	D 	U 	Y 	V 	O 	S 	Q 	L 	H 	K 	T 	R 	  	E 	B 	I 	J 	Z 	F 	M 	P 	0
RSVP_central_cue_between_letter_presentation 	39 	4 	 T1 	10 	[-1, 0] 	3.0 	X 	S 	K 	C 	Y 	U 	I 	P 	E 	R 	N 	J 	O 	A 	Z 	B 	Q 	L 	H 	F 	M 	W 	D 	V 	T 	G 	B 	A 	T 	Q 	H 	O 	I 	Y 	J 	  	P 	G 	C 	S 	X 	F 	W 	K 	U 	M 	E 	V 	Z 	D 	L 	R 	0
RSVP_central_cue_between_letter_presentation 	40 	4 	 T1 	14 	[-1, 0] 	10.0 	M 	K 	Q 	Z 	D 	C 	Y 	H 	E 	R 	F 	U 	P 	J 	L 	B 	S 	O 	A 	N 	G 	I 	V 	T 	X 	W 	Y 	J 	Z 	Q 	E 	X 	H 	P 	D 	U 	B 	O 	K 	  	S 	W 	M 	A 	L 	V 	T 	F 	C 	G 	R 	N 	0
RSVP_central_cue_between_letter_presentation 	41 	4 	 T1 	10 	[-1, 0] 	3.0 	H 	C 	U 	B 	L 	O 	J 	V 	E 	Y 	A 	X 	Q 	S 	F 	N 	M 	Z 	G 	K 	I 	D 	P 	R 	T 	W 	X 	P 	A 	O 	B 	Y 	V 	T 	S 	  	W 	L 	Q 	D 	M 	E 	U 	G 	F 	N 	K 	I 	J 	H 	R 	C 	0
RSVP_central_cue_between_letter_presentation 	42 	4 	 T1 	6 	[-1, 0] 	10.0 	L 	S 	I 	O 	Y 	X 	T 	C 	R 	N 	F 	A 	B 	Z 	V 	Q 	E 	G 	H 	M 	W 	P 	J 	D 	U 	K 	F 	H 	J 	N 	R 	  	X 	K 	S 	Y 	A 	M 	U 	T 	I 	O 	Z 	G 	Q 	P 	D 	V 	E 	L 	C 	B 	0
RSVP_central_cue_between_letter_presentation 	43 	4 	 T1 	22 	[-1, 0] 	10.0 	Y 	P 	C 	Z 	B 	N 	G 	W 	J 	L 	O 	E 	M 	T 	D 	A 	U 	S 	R 	H 	X 	I 	F 	Q 	K 	V 	B 	R 	Y 	S 	V 	W 	Q 	Z 	X 	P 	G 	N 	J 	E 	O 	U 	F 	M 	T 	C 	K 	  	L 	A 	D 	H 	0
RSVP_central_cue_between_letter_presentation 	44 	4 	 T1 	6 	[1, 0] 	10.0 	A 	L 	R 	B 	T 	P 	C 	W 	U 	X 	V 	D 	O 	G 	I 	H 	Y 	Q 	K 	F 	E 	S 	J 	N 	M 	Z 	E 	U 	F 	I 	J 	  	N 	K 	C 	G 	O 	V 	X 	P 	B 	W 	L 	A 	Y 	Q 	M 	R 	H 	D 	S 	T 	0
RSVP_central_cue_between_letter_presentation 	45 	4 	 T1 	22 	[1, 0] 	10.0 	F 	U 	P 	B 	O 	A 	G 	Y 	N 	I 	V 	Q 	H 	E 	C 	L 	X 	J 	T 	S 	M 	K 	W 	Z 	R 	D 	O 	H 	D 	U 	C 	F 	Q 	K 	S 	W 	I 	B 	M 	N 	Y 	J 	L 	R 	V 	G 	Z 	  	P 	X 	E 	T 	0
RSVP_central_cue_between_letter_presentation 	46 	4 	 T1 	6 	[-1, 0] 	3.0 	U 	X 	T 	R 	O 	Y 	W 	B 	H 	E 	D 	J 	F 	L 	Q 	K 	C 	M 	Z 	I 	P 	V 	G 	N 	A 	S 	Y 	C 	D 	G 	M 	  	V 	L 	I 	K 	W 	A 	B 	R 	X 	P 	S 	J 	O 	T 	E 	N 	F 	U 	Q 	Z 	0
RSVP_central_cue_between_letter_presentation 	47 	4 	 T1 	6 	[1, 0] 	10.0 	Z 	N 	V 	O 	C 	L 	T 	Q 	M 	Y 	E 	K 	F 	A 	R 	P 	D 	W 	S 	I 	G 	X 	H 	J 	B 	U 	C 	N 	K 	B 	P 	  	O 	R 	W 	D 	L 	I 	H 	Y 	T 	V 	M 	S 	U 	J 	Z 	X 	G 	Q 	A 	E 	0
RSVP_central_cue_between_letter_presentation 	48 	4 	 T1 	18 	[1, 0] 	3.0 	E 	S 	N 	J 	Y 	F 	R 	M 	P 	D 	H 	U 	C 	G 	X 	I 	B 	Z 	A 	O 	L 	Q 	T 	K 	V 	W 	A 	R 	L 	V 	N 	D 	W 	B 	G 	F 	T 	K 	C 	U 	H 	Z 	X 	  	Q 	I 	J 	P 	M 	O 	Y 	E 	0
RSVP_central_cue_between_letter_presentation 	49 	4 	 T1 	22 	[1, 0] 	3.0 	V 	M 	W 	C 	S 	U 	B 	Q 	E 	H 	R 	T 	D 	N 	Z 	P 	O 	A 	L 	G 	Y 	F 	K 	X 	J 	I 	L 	Q 	N 	X 	D 	A 	M 	W 	H 	R 	E 	S 	B 	P 	J 	U 	K 	T 	I 	O 	Y 	  	Z 	F 	V 	G 	0
RSVP_central_cue_between_letter_presentation 	50 	4 	 T1 	22 	[-1, 0] 	10.0 	A 	Z 	E 	I 	Y 	B 	U 	L 	Q 	H 	C 	F 	W 	J 	G 	S 	T 	R 	O 	P 	X 	D 	V 	K 	M 	N 	L 	B 	Z 	M 	K 	T 	G 	N 	A 	C 	J 	S 	D 	R 	V 	P 	I 	W 	E 	Y 	Q 	  	F 	O 	H 	X 	0
RSVP_central_cue_between_letter_presentation 	51 	4 	 T1 	18 	[-1, 0] 	10.0 	Y 	R 	D 	T 	C 	M 	F 	I 	W 	Q 	O 	E 	V 	Z 	K 	N 	B 	G 	S 	L 	X 	P 	J 	U 	H 	A 	Y 	Z 	C 	S 	P 	I 	V 	D 	W 	O 	F 	N 	G 	X 	R 	H 	L 	  	M 	U 	A 	B 	E 	T 	Q 	K 	0
RSVP_central_cue_between_letter_presentation 	52 	4 	 T1 	6 	[1, 0] 	10.0 	N 	D 	S 	F 	L 	Y 	X 	T 	V 	M 	K 	Q 	C 	W 	J 	R 	B 	A 	I 	O 	G 	Z 	E 	H 	P 	U 	N 	C 	J 	Y 	U 	  	I 	Z 	G 	T 	M 	W 	E 	H 	V 	B 	X 	A 	P 	R 	F 	D 	K 	S 	L 	Q 	0
RSVP_central_cue_between_letter_presentation 	53 	4 	 T1 	22 	[1, 0] 	10.0 	C 	Y 	J 	T 	K 	B 	I 	Q 	P 	X 	G 	Z 	F 	W 	H 	S 	R 	M 	L 	A 	U 	N 	V 	E 	D 	O 	H 	C 	D 	F 	J 	G 	X 	B 	T 	I 	K 	W 	V 	U 	M 	P 	A 	Z 	R 	Y 	E 	  	O 	Q 	S 	L 	0
RSVP_central_cue_between_letter_presentation 	54 	4 	 T1 	6 	[1, 0] 	3.0 	Y 	K 	H 	Q 	B 	G 	L 	U 	V 	C 	A 	T 	Z 	F 	R 	W 	M 	J 	E 	P 	O 	I 	N 	S 	X 	D 	S 	M 	I 	A 	P 	  	K 	D 	T 	F 	X 	W 	J 	Y 	L 	H 	R 	C 	Z 	E 	Q 	O 	V 	N 	G 	B 	0
RSVP_central_cue_between_letter_presentation 	55 	4 	 T1 	14 	[-1, 0] 	3.0 	A 	L 	R 	U 	Q 	G 	O 	C 	Y 	W 	S 	T 	X 	N 	I 	V 	J 	D 	M 	H 	Z 	B 	P 	E 	F 	K 	Q 	A 	V 	S 	W 	G 	P 	L 	T 	R 	Y 	Z 	X 	  	I 	B 	U 	N 	M 	D 	J 	F 	H 	C 	O 	E 	0
RSVP_central_cue_between_letter_presentation 	56 	4 	 T1 	6 	[-1, 0] 	10.0 	Y 	B 	M 	V 	H 	I 	L 	Q 	S 	X 	T 	J 	C 	O 	U 	W 	G 	Z 	N 	K 	D 	R 	E 	A 	F 	P 	A 	B 	F 	P 	V 	  	S 	N 	L 	D 	T 	W 	I 	R 	Z 	U 	Q 	K 	H 	Y 	O 	C 	J 	X 	E 	M 	0
RSVP_central_cue_between_letter_presentation 	57 	4 	 T1 	14 	[-1, 0] 	10.0 	W 	O 	X 	A 	U 	E 	C 	J 	T 	L 	I 	D 	H 	M 	Y 	G 	F 	P 	Q 	V 	B 	R 	N 	Z 	K 	S 	F 	Y 	K 	E 	Q 	Z 	L 	D 	V 	M 	N 	T 	B 	  	R 	I 	S 	U 	G 	A 	W 	X 	H 	J 	O 	P 	0
RSVP_central_cue_between_letter_presentation 	58 	4 	 T1 	10 	[1, 0] 	3.0 	S 	Y 	N 	J 	P 	U 	F 	R 	O 	Z 	M 	D 	W 	L 	K 	C 	E 	G 	X 	I 	A 	V 	Q 	H 	B 	T 	L 	X 	J 	K 	G 	I 	F 	H 	N 	  	Q 	D 	P 	Z 	C 	M 	U 	S 	Y 	B 	O 	A 	R 	E 	W 	T 	0
RSVP_central_cue_between_letter_presentation 	59 	4 	 T1 	22 	[1, 0] 	10.0 	G 	S 	B 	V 	Q 	I 	D 	N 	T 	U 	W 	A 	E 	O 	K 	P 	Z 	F 	C 	M 	Y 	L 	X 	H 	J 	R 	N 	I 	K 	H 	M 	L 	T 	D 	U 	V 	B 	P 	R 	J 	X 	C 	E 	O 	W 	S 	Y 	  	G 	Z 	F 	A 	0
RSVP_central_cue_between_letter_presentation 	60 	4 	 T1 	6 	[-1, 0] 	10.0 	A 	H 	C 	Q 	P 	W 	G 	I 	B 	Y 	V 	R 	N 	T 	E 	S 	M 	F 	J 	U 	L 	O 	X 	K 	Z 	D 	J 	S 	Q 	A 	U 	  	N 	I 	K 	Z 	T 	E 	L 	O 	Y 	W 	M 	C 	R 	G 	X 	D 	V 	H 	F 	P 	0
RSVP_central_cue_between_letter_presentation 	61 	4 	 T1 	18 	[-1, 0] 	3.0 	U 	M 	C 	T 	J 	R 	A 	S 	O 	D 	I 	Z 	B 	P 	X 	N 	F 	Q 	W 	G 	L 	Y 	V 	E 	H 	K 	E 	U 	G 	H 	B 	I 	D 	R 	S 	V 	L 	X 	P 	Y 	M 	T 	C 	  	O 	K 	Q 	J 	F 	N 	A 	Z 	0
RSVP_central_cue_between_letter_presentation 	62 	4 	 T1 	10 	[1, 0] 	3.0 	X 	I 	E 	Y 	T 	V 	H 	Q 	M 	C 	O 	B 	R 	A 	K 	S 	Z 	N 	W 	U 	J 	D 	G 	F 	P 	L 	I 	G 	N 	Q 	O 	B 	E 	S 	U 	  	A 	P 	J 	C 	V 	R 	F 	T 	Y 	X 	H 	D 	W 	L 	Z 	K 	0
RSVP_central_cue_between_letter_presentation 	63 	4 	 T1 	18 	[-1, 0] 	3.0 	L 	X 	A 	D 	B 	Z 	C 	F 	W 	R 	O 	G 	S 	E 	K 	N 	Q 	U 	M 	T 	P 	V 	H 	J 	I 	Y 	Y 	G 	K 	J 	E 	F 	D 	I 	P 	W 	A 	M 	L 	S 	C 	V 	H 	  	R 	B 	O 	T 	U 	X 	Q 	Z 	0
