experimentPhase	trialnum	subject	task	answerPos0	ltrSpatialPos1	ltrEccentricity1	m1	m2	m3	m4	m5	m6	m7	m8	m9	m10	m11	m12	m13	m14	m15	m16	m17	m18	m19	m20	m21	m22	m23	m24	m25	m26	c1	c2	c3	c4	c5	c6	c7	c8	c9	c10	c11	c12	c13	c14	c15	c16	c17	c18	c19	c20	c21	c22	c23	c24	c25	c26	timingBlips
RSVP_central_cue_between_letter_presentation 	17 	3 	 T1 	22 	[-1, 0] 	10.0 	H 	F 	C 	D 	J 	Z 	O 	L 	G 	K 	P 	W 	R 	E 	N 	Q 	V 	S 	X 	U 	Y 	A 	B 	T 	M 	I 	P 	M 	I 	L 	T 	K 	S 	N 	R 	E 	D 	Y 	X 	O 	Q 	F 	G 	H 	V 	W 	Z 	  	C 	B 	U 	A 	0
RSVP_central_cue_between_letter_presentation 	18 	3 	 T1 	10 	[1, 0] 	3.0 	W 	P 	Y 	H 	U 	K 	T 	I 	S 	E 	C 	J 	R 	V 	Q 	N 	O 	G 	L 	B 	A 	M 	X 	D 	Z 	F 	E 	B 	N 	R 	M 	Q 	U 	L 	Z 	  	A 	X 	S 	T 	C 	V 	H 	P 	J 	I 	O 	F 	W 	D 	K 	G 	0
RSVP_central_cue_between_letter_presentation 	19 	3 	 T1 	6 	[-1, 0] 	10.0 	X 	F 	D 	P 	V 	W 	H 	S 	C 	E 	I 	L 	B 	O 	T 	Y 	U 	N 	J 	Q 	R 	M 	G 	Z 	A 	K 	L 	T 	O 	K 	G 	  	M 	A 	U 	Q 	D 	S 	N 	X 	J 	B 	Z 	W 	I 	F 	H 	E 	R 	V 	C 	Y 	0
RSVP_central_cue_between_letter_presentation 	20 	3 	 T1 	14 	[-1, 0] 	3.0 	D 	I 	K 	Y 	J 	L 	F 	X 	B 	Z 	R 	Q 	P 	W 	H 	U 	V 	C 	A 	O 	M 	N 	E 	T 	S 	G 	J 	N 	V 	G 	O 	B 	K 	Z 	P 	T 	M 	H 	S 	  	U 	I 	F 	X 	A 	R 	Q 	C 	Y 	L 	W 	E 	0
RSVP_central_cue_between_letter_presentation 	21 	3 	 T1 	6 	[1, 0] 	10.0 	U 	D 	Z 	Q 	T 	V 	K 	O 	A 	J 	W 	G 	N 	M 	C 	F 	S 	P 	B 	R 	X 	Y 	L 	E 	I 	H 	W 	C 	Z 	N 	K 	  	Q 	S 	G 	D 	I 	L 	B 	U 	J 	A 	F 	V 	O 	R 	T 	M 	Y 	X 	E 	H 	0
RSVP_central_cue_between_letter_presentation 	22 	3 	 T1 	22 	[-1, 0] 	10.0 	T 	W 	O 	R 	B 	C 	N 	X 	Y 	L 	G 	K 	U 	V 	E 	Q 	Z 	A 	F 	P 	H 	I 	D 	S 	M 	J 	F 	D 	L 	K 	T 	V 	W 	A 	B 	O 	N 	M 	I 	E 	X 	S 	H 	U 	Z 	Y 	P 	  	Q 	R 	G 	J 	0
RSVP_central_cue_between_letter_presentation 	23 	3 	 T1 	10 	[1, 0] 	10.0 	R 	M 	S 	E 	V 	D 	Q 	L 	U 	J 	Z 	N 	K 	C 	A 	T 	H 	F 	I 	Y 	X 	B 	G 	O 	W 	P 	L 	O 	W 	G 	V 	B 	S 	A 	I 	  	Y 	K 	P 	J 	T 	Q 	M 	H 	N 	D 	C 	Z 	U 	E 	F 	X 	0
RSVP_central_cue_between_letter_presentation 	24 	3 	 T1 	14 	[-1, 0] 	3.0 	K 	U 	V 	W 	O 	L 	R 	G 	X 	T 	D 	M 	H 	J 	E 	Y 	P 	N 	S 	Q 	I 	A 	F 	B 	C 	Z 	Q 	V 	H 	D 	T 	C 	R 	O 	F 	M 	B 	Z 	Y 	  	K 	E 	A 	G 	N 	W 	J 	X 	S 	U 	I 	P 	0
RSVP_central_cue_between_letter_presentation 	25 	3 	 T1 	18 	[-1, 0] 	10.0 	P 	S 	J 	B 	W 	Z 	I 	K 	Q 	O 	G 	E 	A 	U 	D 	N 	R 	C 	H 	M 	X 	T 	L 	F 	Y 	V 	R 	V 	H 	U 	W 	C 	B 	D 	O 	Z 	Y 	S 	F 	N 	G 	I 	A 	  	X 	E 	J 	L 	T 	K 	Q 	P 	0
RSVP_central_cue_between_letter_presentation 	26 	3 	 T1 	18 	[1, 0] 	3.0 	C 	S 	T 	I 	O 	M 	A 	P 	G 	F 	R 	H 	D 	Q 	W 	K 	N 	Z 	V 	Y 	J 	X 	E 	U 	B 	L 	V 	T 	S 	U 	J 	F 	B 	C 	O 	X 	W 	Y 	Q 	N 	E 	M 	L 	  	R 	H 	P 	K 	G 	D 	I 	Z 	0
RSVP_central_cue_between_letter_presentation 	27 	3 	 T1 	10 	[1, 0] 	10.0 	L 	S 	I 	C 	W 	E 	M 	Z 	U 	D 	H 	Y 	A 	X 	P 	B 	T 	Q 	R 	O 	J 	F 	N 	V 	K 	G 	Y 	H 	V 	E 	B 	G 	R 	D 	Z 	  	K 	W 	O 	S 	M 	P 	A 	J 	T 	X 	I 	C 	F 	L 	U 	Q 	0
RSVP_central_cue_between_letter_presentation 	28 	3 	 T1 	18 	[-1, 0] 	10.0 	M 	R 	G 	I 	O 	C 	V 	X 	Z 	H 	W 	N 	D 	L 	Q 	A 	S 	T 	Y 	P 	K 	F 	U 	B 	J 	E 	V 	E 	G 	D 	F 	I 	J 	H 	Q 	Z 	A 	W 	K 	B 	X 	O 	S 	  	C 	T 	P 	L 	U 	N 	Y 	R 	0
RSVP_central_cue_between_letter_presentation 	29 	3 	 T1 	10 	[-1, 0] 	10.0 	U 	F 	K 	P 	E 	N 	Z 	B 	M 	V 	R 	A 	G 	X 	D 	T 	L 	H 	O 	W 	S 	I 	Q 	J 	C 	Y 	I 	Z 	C 	E 	L 	Y 	U 	W 	B 	  	A 	O 	S 	F 	P 	J 	T 	G 	K 	N 	D 	R 	Q 	V 	X 	M 	0
RSVP_central_cue_between_letter_presentation 	30 	3 	 T1 	14 	[1, 0] 	3.0 	L 	A 	X 	B 	U 	H 	V 	I 	R 	F 	W 	Y 	G 	Q 	O 	Z 	K 	M 	J 	E 	P 	C 	D 	N 	T 	S 	E 	K 	Z 	N 	P 	B 	J 	A 	U 	G 	F 	V 	M 	  	C 	H 	X 	Y 	R 	S 	I 	W 	L 	T 	D 	O 	0
RSVP_central_cue_between_letter_presentation 	31 	3 	 T1 	22 	[-1, 0] 	3.0 	T 	J 	R 	S 	F 	B 	W 	E 	L 	M 	K 	O 	A 	N 	P 	C 	Z 	D 	Y 	V 	X 	H 	I 	Q 	G 	U 	Q 	G 	R 	N 	Z 	X 	B 	I 	A 	E 	F 	K 	O 	U 	W 	V 	T 	L 	P 	H 	M 	  	Y 	J 	C 	S 	0
RSVP_central_cue_between_letter_presentation 	32 	3 	 T1 	10 	[1, 0] 	10.0 	H 	Z 	O 	L 	N 	S 	P 	X 	M 	A 	B 	Y 	C 	R 	K 	I 	J 	E 	Q 	D 	W 	F 	V 	T 	G 	U 	X 	U 	R 	Y 	Z 	F 	L 	N 	Q 	  	B 	V 	S 	H 	G 	W 	J 	D 	O 	C 	I 	E 	P 	M 	A 	T 	0
RSVP_central_cue_between_letter_presentation 	33 	3 	 T1 	18 	[-1, 0] 	3.0 	F 	X 	T 	M 	W 	K 	Z 	Q 	J 	C 	B 	D 	G 	R 	I 	P 	H 	S 	L 	V 	E 	O 	N 	Y 	U 	A 	J 	Y 	S 	C 	L 	E 	W 	N 	H 	M 	I 	V 	G 	Q 	U 	A 	D 	  	R 	B 	O 	F 	X 	T 	K 	Z 	0
RSVP_central_cue_between_letter_presentation 	34 	3 	 T1 	10 	[1, 0] 	3.0 	W 	F 	P 	H 	R 	E 	Q 	A 	N 	D 	Y 	S 	J 	K 	X 	B 	C 	V 	O 	I 	L 	M 	U 	Z 	G 	T 	D 	I 	Y 	O 	L 	N 	X 	Q 	J 	  	B 	H 	M 	Z 	F 	R 	C 	S 	U 	T 	W 	E 	G 	A 	V 	P 	0
RSVP_central_cue_between_letter_presentation 	35 	3 	 T1 	6 	[1, 0] 	10.0 	R 	Z 	T 	O 	K 	Y 	H 	S 	B 	N 	W 	E 	Q 	F 	D 	I 	L 	V 	J 	C 	U 	X 	A 	M 	G 	P 	O 	F 	B 	X 	Y 	  	U 	G 	I 	M 	H 	N 	Z 	Q 	A 	C 	T 	K 	J 	D 	P 	L 	W 	S 	V 	R 	0
RSVP_central_cue_between_letter_presentation 	36 	3 	 T1 	10 	[-1, 0] 	10.0 	U 	O 	J 	K 	E 	M 	Y 	D 	V 	Q 	C 	L 	H 	P 	F 	Z 	R 	T 	B 	G 	S 	X 	I 	N 	A 	W 	T 	Q 	V 	Y 	N 	A 	I 	W 	L 	  	K 	X 	C 	M 	H 	D 	O 	F 	U 	R 	Z 	P 	J 	B 	S 	G 	0
RSVP_central_cue_between_letter_presentation 	37 	3 	 T1 	6 	[-1, 0] 	3.0 	Q 	X 	V 	K 	B 	I 	O 	H 	D 	C 	E 	F 	U 	J 	M 	N 	S 	P 	L 	Y 	T 	W 	A 	Z 	G 	R 	Q 	U 	N 	A 	E 	  	R 	X 	J 	O 	W 	Z 	T 	B 	L 	S 	P 	Y 	V 	M 	K 	G 	C 	H 	D 	F 	0
RSVP_central_cue_between_letter_presentation 	38 	3 	 T1 	18 	[-1, 0] 	3.0 	K 	H 	N 	P 	R 	T 	S 	Q 	W 	A 	U 	F 	Z 	J 	G 	D 	C 	M 	E 	I 	V 	L 	O 	B 	Y 	X 	V 	O 	J 	K 	E 	I 	Q 	G 	D 	X 	F 	H 	Y 	U 	S 	N 	C 	  	R 	B 	T 	M 	L 	A 	W 	P 	0
RSVP_central_cue_between_letter_presentation 	39 	3 	 T1 	14 	[-1, 0] 	3.0 	V 	C 	X 	L 	F 	S 	W 	T 	H 	N 	B 	J 	D 	U 	K 	E 	R 	I 	M 	G 	Q 	Y 	P 	A 	O 	Z 	W 	H 	R 	T 	D 	G 	U 	Z 	J 	L 	C 	P 	B 	  	F 	K 	O 	E 	V 	A 	Y 	I 	Q 	N 	S 	X 	0
RSVP_central_cue_between_letter_presentation 	40 	3 	 T1 	22 	[1, 0] 	10.0 	F 	O 	D 	E 	R 	Y 	M 	Z 	G 	N 	B 	L 	I 	Q 	A 	K 	J 	T 	H 	U 	V 	S 	P 	X 	C 	W 	R 	F 	J 	Y 	B 	O 	G 	W 	L 	T 	S 	P 	U 	Q 	Z 	C 	I 	E 	D 	X 	V 	  	M 	A 	N 	K 	0
RSVP_central_cue_between_letter_presentation 	41 	3 	 T1 	22 	[1, 0] 	10.0 	V 	U 	I 	S 	F 	E 	B 	K 	Q 	A 	Y 	O 	T 	Z 	R 	X 	C 	N 	L 	D 	W 	P 	H 	G 	J 	M 	H 	B 	I 	K 	P 	O 	G 	C 	U 	Y 	E 	Z 	W 	F 	X 	V 	N 	A 	L 	Q 	J 	  	R 	M 	S 	T 	0
RSVP_central_cue_between_letter_presentation 	42 	3 	 T1 	14 	[1, 0] 	10.0 	B 	T 	H 	K 	P 	Q 	U 	D 	Z 	F 	S 	L 	V 	C 	A 	O 	R 	Y 	G 	I 	M 	N 	E 	J 	W 	X 	F 	U 	A 	B 	H 	E 	L 	N 	V 	W 	S 	C 	D 	  	P 	J 	Q 	T 	K 	M 	G 	X 	I 	R 	O 	Z 	0
RSVP_central_cue_between_letter_presentation 	43 	3 	 T1 	18 	[-1, 0] 	10.0 	H 	E 	M 	Q 	F 	K 	W 	N 	A 	Z 	L 	C 	Y 	T 	J 	P 	I 	G 	U 	D 	S 	O 	B 	V 	X 	R 	J 	L 	F 	E 	Q 	X 	R 	C 	K 	Y 	S 	M 	P 	B 	A 	D 	H 	  	V 	U 	T 	G 	Z 	W 	N 	I 	0
RSVP_central_cue_between_letter_presentation 	44 	3 	 T1 	22 	[1, 0] 	3.0 	W 	J 	X 	A 	F 	N 	Q 	B 	S 	K 	I 	M 	R 	G 	H 	T 	O 	U 	E 	P 	Z 	L 	Y 	C 	D 	V 	Q 	I 	D 	T 	O 	B 	A 	Y 	H 	Z 	E 	P 	W 	F 	U 	J 	C 	S 	K 	G 	N 	  	V 	R 	M 	X 	0
RSVP_central_cue_between_letter_presentation 	45 	3 	 T1 	10 	[-1, 0] 	10.0 	D 	F 	J 	Z 	Q 	H 	A 	L 	S 	X 	B 	Y 	U 	T 	C 	M 	E 	N 	R 	P 	I 	W 	K 	G 	V 	O 	P 	C 	B 	S 	N 	L 	J 	T 	F 	  	Y 	W 	I 	Q 	A 	H 	X 	O 	R 	M 	G 	Z 	E 	U 	K 	V 	0
RSVP_central_cue_between_letter_presentation 	46 	3 	 T1 	14 	[-1, 0] 	10.0 	D 	R 	S 	P 	J 	E 	N 	X 	B 	Z 	H 	A 	V 	G 	W 	Y 	I 	U 	M 	C 	Q 	O 	F 	L 	K 	T 	R 	H 	O 	I 	T 	G 	L 	Y 	Z 	D 	P 	C 	X 	  	B 	M 	N 	V 	E 	U 	J 	A 	W 	S 	F 	K 	0
RSVP_central_cue_between_letter_presentation 	47 	3 	 T1 	10 	[1, 0] 	3.0 	L 	Z 	H 	E 	P 	B 	O 	K 	X 	J 	R 	M 	C 	N 	I 	A 	Y 	Q 	F 	V 	T 	D 	U 	S 	G 	W 	Q 	V 	D 	I 	Z 	A 	O 	F 	P 	  	T 	J 	H 	Y 	L 	K 	E 	S 	X 	C 	M 	U 	N 	G 	R 	W 	0
RSVP_central_cue_between_letter_presentation 	48 	3 	 T1 	14 	[1, 0] 	3.0 	D 	K 	W 	V 	T 	C 	Z 	B 	U 	A 	Y 	O 	F 	R 	I 	E 	H 	X 	G 	J 	P 	S 	Q 	L 	N 	M 	Z 	Y 	K 	I 	U 	N 	S 	W 	B 	A 	V 	R 	G 	  	J 	H 	C 	D 	M 	Q 	L 	T 	F 	E 	O 	X 	0
RSVP_central_cue_between_letter_presentation 	49 	3 	 T1 	18 	[-1, 0] 	10.0 	Z 	K 	B 	F 	G 	N 	A 	W 	Q 	I 	P 	H 	T 	V 	Y 	J 	R 	O 	S 	M 	L 	C 	E 	U 	D 	X 	U 	S 	J 	Y 	Q 	A 	P 	E 	N 	G 	L 	V 	F 	W 	R 	C 	H 	  	I 	Z 	B 	O 	M 	D 	K 	X 	0
RSVP_central_cue_between_letter_presentation 	50 	3 	 T1 	6 	[-1, 0] 	3.0 	V 	L 	R 	W 	Q 	E 	K 	D 	N 	G 	Y 	O 	U 	J 	X 	C 	F 	A 	B 	T 	M 	I 	H 	Z 	P 	S 	V 	X 	C 	A 	T 	  	U 	M 	O 	Q 	D 	J 	L 	E 	Y 	P 	G 	N 	B 	I 	R 	S 	Z 	F 	W 	H 	0
RSVP_central_cue_between_letter_presentation 	51 	3 	 T1 	14 	[1, 0] 	3.0 	W 	L 	C 	U 	P 	I 	Q 	F 	X 	K 	B 	G 	T 	M 	V 	O 	E 	S 	A 	N 	H 	R 	J 	Y 	D 	Z 	S 	N 	A 	H 	F 	O 	V 	U 	Y 	R 	X 	M 	B 	  	W 	P 	Z 	D 	Q 	J 	C 	E 	L 	T 	K 	I 	0
RSVP_central_cue_between_letter_presentation 	52 	3 	 T1 	6 	[-1, 0] 	3.0 	C 	S 	N 	P 	D 	Z 	W 	I 	H 	O 	T 	V 	E 	J 	M 	F 	B 	Q 	G 	Y 	R 	K 	A 	L 	X 	U 	H 	Y 	D 	U 	X 	  	F 	J 	B 	A 	I 	E 	O 	Z 	W 	R 	L 	V 	S 	Q 	P 	T 	G 	K 	C 	M 	0
RSVP_central_cue_between_letter_presentation 	53 	3 	 T1 	10 	[1, 0] 	3.0 	U 	F 	D 	C 	S 	R 	O 	Q 	H 	L 	Z 	E 	X 	J 	A 	Y 	M 	P 	B 	I 	N 	K 	V 	G 	W 	T 	U 	Q 	B 	I 	H 	X 	D 	P 	C 	  	A 	F 	N 	Z 	E 	V 	W 	K 	M 	S 	L 	O 	R 	T 	G 	Y 	0
RSVP_central_cue_between_letter_presentation 	54 	3 	 T1 	14 	[1, 0] 	3.0 	L 	X 	Z 	D 	G 	H 	P 	S 	T 	Q 	V 	F 	N 	K 	C 	I 	W 	A 	R 	B 	O 	U 	E 	M 	J 	Y 	V 	K 	B 	D 	A 	Y 	F 	Q 	M 	J 	O 	Z 	C 	  	H 	T 	W 	L 	E 	S 	G 	N 	X 	R 	P 	U 	0
RSVP_central_cue_between_letter_presentation 	55 	3 	 T1 	10 	[-1, 0] 	3.0 	R 	L 	A 	B 	E 	W 	F 	H 	X 	S 	N 	K 	O 	Z 	U 	C 	J 	T 	Y 	P 	G 	D 	I 	M 	V 	Q 	J 	C 	M 	O 	V 	S 	T 	Y 	U 	  	B 	H 	X 	W 	Z 	I 	P 	L 	F 	R 	D 	E 	N 	Q 	K 	A 	0
RSVP_central_cue_between_letter_presentation 	56 	3 	 T1 	22 	[-1, 0] 	3.0 	P 	A 	O 	W 	Y 	N 	B 	F 	J 	H 	U 	X 	V 	M 	I 	S 	L 	Q 	G 	D 	E 	T 	C 	R 	K 	Z 	C 	U 	W 	G 	J 	H 	Y 	L 	E 	R 	I 	D 	Z 	Q 	B 	T 	K 	F 	M 	V 	A 	  	X 	S 	O 	P 	0
RSVP_central_cue_between_letter_presentation 	57 	3 	 T1 	6 	[-1, 0] 	10.0 	V 	E 	I 	F 	M 	A 	C 	W 	J 	O 	H 	U 	Z 	Q 	R 	L 	K 	Y 	X 	N 	T 	S 	D 	G 	B 	P 	Q 	W 	J 	L 	T 	  	I 	H 	O 	M 	R 	X 	V 	C 	K 	U 	Y 	B 	E 	F 	N 	S 	Z 	G 	P 	A 	0
RSVP_central_cue_between_letter_presentation 	58 	3 	 T1 	22 	[1, 0] 	3.0 	I 	G 	O 	K 	F 	E 	Q 	B 	R 	N 	L 	P 	W 	V 	S 	M 	Y 	Z 	A 	U 	H 	D 	X 	C 	J 	T 	V 	R 	A 	P 	S 	N 	M 	Q 	I 	X 	D 	L 	F 	H 	E 	T 	Z 	O 	K 	W 	U 	  	G 	B 	J 	C 	0
RSVP_central_cue_between_letter_presentation 	59 	3 	 T1 	18 	[-1, 0] 	10.0 	A 	N 	T 	K 	R 	H 	I 	X 	F 	M 	S 	D 	Z 	J 	O 	U 	G 	V 	W 	L 	Y 	B 	C 	P 	E 	Q 	Z 	D 	V 	A 	K 	Q 	T 	I 	N 	W 	G 	C 	F 	E 	H 	U 	M 	  	Y 	X 	P 	J 	R 	S 	L 	O 	0
RSVP_central_cue_between_letter_presentation 	60 	3 	 T1 	18 	[1, 0] 	10.0 	V 	Y 	D 	C 	I 	X 	Z 	P 	B 	O 	U 	G 	Q 	J 	H 	A 	T 	F 	N 	R 	K 	M 	E 	L 	W 	S 	W 	E 	V 	S 	Y 	U 	O 	R 	I 	B 	D 	F 	K 	X 	M 	G 	H 	  	T 	N 	P 	Q 	C 	Z 	A 	J 	0
RSVP_central_cue_between_letter_presentation 	61 	3 	 T1 	6 	[-1, 0] 	3.0 	U 	Q 	V 	J 	G 	W 	K 	H 	C 	L 	B 	N 	O 	D 	I 	F 	Y 	S 	M 	A 	X 	E 	Z 	P 	R 	T 	N 	W 	K 	F 	B 	  	U 	S 	Q 	Z 	T 	A 	J 	P 	X 	E 	C 	Y 	H 	R 	V 	I 	D 	O 	L 	G 	0
RSVP_central_cue_between_letter_presentation 	62 	3 	 T1 	6 	[-1, 0] 	10.0 	R 	C 	F 	O 	Z 	I 	K 	M 	X 	T 	P 	B 	V 	J 	U 	N 	S 	A 	Y 	W 	G 	L 	H 	Q 	E 	D 	C 	P 	I 	V 	D 	  	M 	O 	B 	U 	R 	H 	Q 	N 	F 	X 	Y 	K 	L 	T 	S 	W 	J 	E 	G 	A 	0
RSVP_central_cue_between_letter_presentation 	63 	3 	 T1 	10 	[1, 0] 	10.0 	G 	R 	J 	E 	F 	O 	Q 	X 	M 	N 	D 	U 	H 	V 	W 	K 	I 	C 	L 	S 	A 	Y 	Z 	B 	T 	P 	O 	M 	P 	R 	U 	I 	Q 	L 	N 	  	T 	F 	D 	H 	S 	V 	C 	G 	B 	A 	E 	J 	Y 	Z 	K 	X 	0
