experimentPhase,trialnum,subject,task,answerPos0,ltrSpatialPos1,ltrEccentricity1,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,m18,m19,m20,m21,m22,m23,m24,m25,m26,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,timingBlips
RSVP_central_cue_between_letter_presentation ,10 ,14 , T1 ,18 ,"[-1, 0] ",3.0 ,F ,N ,A ,S ,R ,X ,G ,E ,Z ,U ,K ,P ,C ,V ,L ,T ,M ,W ,B ,Y ,J ,I ,H ,O ,D ,Q ,S ,Y ,J ,L ,E ,W ,H ,P ,Z ,M ,N ,R ,B ,A ,C ,K ,G ,  ,F ,Q ,I ,T ,V ,U ,O ,D ,0
RSVP_central_cue_between_letter_presentation ,11 ,14 , T1 ,6 ,"[1, 0] ",10.0 ,O ,G ,N ,F ,Y ,B ,V ,Z ,A ,D ,U ,R ,C ,K ,S ,Q ,P ,E ,W ,L ,X ,J ,I ,M ,H ,T ,M ,H ,T ,R ,W ,  ,U ,G ,I ,L ,Q ,V ,Y ,A ,S ,B ,P ,J ,X ,C ,Z ,D ,K ,O ,F ,N ,0
RSVP_central_cue_between_letter_presentation ,12 ,14 , T1 ,14 ,"[1, 0] ",10.0 ,O ,G ,X ,C ,K ,T ,L ,M ,Y ,Q ,V ,A ,Z ,I ,E ,F ,J ,B ,D ,H ,W ,S ,R ,P ,N ,U ,Q ,E ,I ,F ,A ,L ,S ,C ,Z ,Y ,H ,R ,K ,  ,V ,P ,D ,M ,G ,U ,B ,T ,X ,N ,O ,J ,0
RSVP_central_cue_between_letter_presentation ,13 ,14 , T1 ,6 ,"[-1, 0] ",3.0 ,C ,N ,X ,T ,S ,R ,M ,A ,Y ,J ,K ,U ,W ,V ,D ,P ,Q ,L ,O ,Z ,F ,B ,I ,E ,G ,H ,E ,K ,U ,T ,G ,  ,C ,R ,X ,S ,L ,Y ,Z ,M ,B ,F ,P ,D ,A ,Q ,N ,V ,J ,H ,O ,I ,0
RSVP_central_cue_between_letter_presentation ,14 ,14 , T1 ,14 ,"[-1, 0] ",3.0 ,Z ,E ,Y ,J ,B ,S ,Q ,X ,U ,P ,W ,I ,T ,O ,C ,K ,A ,G ,N ,V ,M ,F ,R ,H ,L ,D ,Q ,Z ,V ,L ,G ,T ,S ,E ,F ,C ,N ,R ,P ,  ,M ,U ,Y ,D ,J ,X ,H ,I ,O ,A ,B ,K ,0
RSVP_central_cue_between_letter_presentation ,15 ,14 , T1 ,14 ,"[1, 0] ",10.0 ,E ,W ,C ,A ,M ,R ,Z ,U ,G ,P ,N ,F ,K ,I ,L ,J ,S ,O ,V ,Y ,B ,D ,T ,Q ,H ,X ,K ,P ,T ,U ,L ,O ,X ,W ,F ,Z ,D ,Q ,Y ,  ,E ,R ,H ,B ,I ,N ,J ,G ,V ,M ,S ,C ,1
RSVP_central_cue_between_letter_presentation ,16 ,14 , T1 ,6 ,"[-1, 0] ",3.0 ,Q ,Z ,J ,B ,U ,T ,P ,E ,S ,M ,D ,G ,R ,O ,V ,I ,X ,C ,L ,Y ,A ,H ,F ,W ,N ,K ,H ,Q ,E ,C ,J ,  ,L ,Z ,K ,U ,M ,F ,W ,R ,T ,O ,N ,A ,X ,D ,V ,P ,B ,G ,Y ,S ,0
RSVP_central_cue_between_letter_presentation ,17 ,14 , T1 ,22 ,"[-1, 0] ",3.0 ,V ,Y ,D ,B ,P ,J ,C ,S ,A ,N ,L ,Q ,K ,Z ,H ,G ,E ,I ,X ,U ,R ,W ,O ,T ,M ,F ,T ,O ,H ,B ,D ,W ,C ,Q ,S ,R ,A ,K ,J ,X ,L ,E ,U ,V ,Z ,G ,M ,  ,I ,P ,Y ,F ,0
RSVP_central_cue_between_letter_presentation ,18 ,14 , T1 ,22 ,"[1, 0] ",3.0 ,J ,Z ,B ,G ,K ,P ,M ,E ,F ,D ,O ,V ,S ,N ,L ,I ,A ,R ,Q ,T ,W ,H ,C ,X ,Y ,U ,S ,A ,K ,E ,W ,Q ,D ,T ,L ,P ,I ,X ,G ,H ,B ,N ,C ,M ,O ,U ,Y ,  ,J ,F ,V ,R ,0
RSVP_central_cue_between_letter_presentation ,19 ,14 , T1 ,14 ,"[1, 0] ",10.0 ,Z ,G ,J ,P ,B ,Q ,R ,C ,A ,T ,E ,V ,N ,W ,O ,I ,M ,S ,U ,F ,L ,D ,K ,H ,Y ,X ,K ,B ,H ,J ,C ,N ,Y ,X ,U ,L ,E ,G ,D ,  ,P ,F ,A ,V ,T ,Q ,I ,S ,O ,Z ,R ,M ,0
RSVP_central_cue_between_letter_presentation ,20 ,14 , T1 ,10 ,"[1, 0] ",10.0 ,B ,T ,G ,W ,M ,Y ,X ,A ,O ,K ,P ,J ,Z ,R ,F ,L ,E ,S ,I ,D ,C ,V ,H ,N ,U ,Q ,B ,P ,Y ,M ,R ,H ,K ,L ,D ,  ,S ,C ,N ,F ,Q ,O ,A ,X ,J ,W ,V ,G ,Z ,U ,I ,T ,0
RSVP_central_cue_between_letter_presentation ,21 ,14 , T1 ,14 ,"[1, 0] ",3.0 ,K ,M ,T ,F ,I ,C ,S ,E ,R ,Y ,U ,D ,X ,N ,O ,Q ,G ,L ,W ,V ,B ,P ,H ,Z ,A ,J ,U ,V ,P ,W ,X ,A ,H ,Q ,M ,Y ,Z ,S ,B ,  ,K ,F ,L ,T ,E ,C ,O ,G ,R ,N ,I ,D ,0
RSVP_central_cue_between_letter_presentation ,22 ,14 , T1 ,18 ,"[-1, 0] ",10.0 ,J ,T ,O ,P ,X ,E ,Q ,F ,D ,I ,N ,W ,H ,Z ,V ,U ,L ,B ,R ,K ,S ,C ,G ,A ,M ,Y ,W ,K ,B ,E ,S ,Q ,F ,D ,I ,Z ,A ,R ,U ,C ,T ,P ,M ,  ,V ,J ,L ,O ,N ,Y ,G ,H ,0
RSVP_central_cue_between_letter_presentation ,23 ,14 , T1 ,18 ,"[1, 0] ",10.0 ,O ,V ,U ,N ,A ,I ,K ,G ,T ,Z ,S ,W ,L ,B ,E ,R ,J ,P ,Y ,F ,M ,C ,H ,D ,Q ,X ,E ,H ,B ,A ,L ,N ,C ,Y ,S ,Z ,R ,X ,I ,J ,F ,M ,V ,  ,G ,D ,W ,T ,O ,K ,P ,Q ,0
RSVP_central_cue_between_letter_presentation ,24 ,14 , T1 ,22 ,"[-1, 0] ",10.0 ,P ,U ,G ,H ,B ,D ,I ,O ,X ,L ,M ,S ,W ,V ,Q ,Z ,F ,N ,C ,T ,A ,E ,J ,R ,Y ,K ,V ,L ,K ,Q ,R ,B ,O ,T ,U ,D ,J ,C ,I ,Z ,S ,W ,P ,M ,H ,E ,X ,  ,A ,Y ,N ,G ,0
RSVP_central_cue_between_letter_presentation ,25 ,14 , T1 ,14 ,"[1, 0] ",3.0 ,H ,V ,P ,M ,R ,L ,Y ,N ,O ,B ,K ,W ,E ,G ,S ,F ,C ,X ,A ,I ,D ,T ,Q ,Z ,J ,U ,F ,C ,S ,D ,P ,J ,E ,K ,A ,W ,V ,T ,I ,  ,B ,H ,N ,M ,Y ,O ,G ,Z ,Q ,X ,R ,U ,0
RSVP_central_cue_between_letter_presentation ,26 ,14 , T1 ,14 ,"[-1, 0] ",10.0 ,H ,P ,C ,A ,E ,M ,F ,Q ,O ,I ,L ,Y ,Z ,B ,N ,U ,V ,T ,S ,D ,J ,R ,G ,X ,W ,K ,E ,R ,A ,Y ,X ,F ,Q ,B ,I ,S ,Z ,H ,O ,  ,V ,U ,L ,N ,W ,D ,M ,T ,C ,G ,J ,P ,0
RSVP_central_cue_between_letter_presentation ,27 ,14 , T1 ,14 ,"[-1, 0] ",10.0 ,X ,L ,I ,S ,R ,W ,C ,D ,F ,E ,Y ,Z ,K ,J ,A ,Q ,G ,V ,T ,H ,M ,P ,N ,U ,O ,B ,E ,H ,S ,B ,Z ,O ,W ,G ,J ,V ,F ,I ,M ,  ,Y ,P ,X ,N ,Q ,R ,A ,L ,C ,D ,U ,K ,0
RSVP_central_cue_between_letter_presentation ,28 ,14 , T1 ,6 ,"[1, 0] ",3.0 ,U ,C ,H ,B ,A ,M ,X ,Y ,F ,G ,Z ,O ,L ,J ,D ,N ,V ,W ,P ,Q ,T ,R ,E ,I ,K ,S ,D ,X ,L ,Z ,R ,  ,I ,J ,P ,B ,A ,W ,S ,U ,T ,F ,N ,V ,K ,O ,Q ,C ,H ,G ,E ,M ,0
RSVP_central_cue_between_letter_presentation ,29 ,14 , T1 ,22 ,"[-1, 0] ",3.0 ,G ,P ,W ,V ,R ,X ,Y ,C ,T ,L ,Z ,H ,A ,E ,Q ,B ,D ,M ,F ,J ,U ,N ,O ,S ,I ,K ,O ,D ,H ,J ,M ,Q ,A ,B ,C ,G ,I ,E ,W ,K ,F ,N ,Z ,V ,T ,Y ,U ,  ,S ,X ,P ,L ,0
RSVP_central_cue_between_letter_presentation ,30 ,14 , T1 ,6 ,"[1, 0] ",3.0 ,I ,O ,X ,K ,L ,F ,Y ,M ,A ,D ,U ,C ,Q ,Z ,N ,H ,V ,B ,E ,P ,G ,T ,J ,R ,S ,W ,L ,M ,Z ,J ,Y ,  ,E ,F ,R ,H ,P ,D ,G ,V ,I ,W ,U ,T ,O ,S ,N ,A ,K ,X ,Q ,B ,0
RSVP_central_cue_between_letter_presentation ,31 ,14 , T1 ,10 ,"[1, 0] ",10.0 ,D ,Y ,H ,C ,Q ,N ,R ,S ,F ,O ,B ,W ,G ,Z ,E ,K ,X ,M ,P ,T ,L ,U ,J ,V ,A ,I ,S ,I ,W ,Q ,N ,K ,E ,A ,G ,  ,R ,X ,H ,Y ,P ,V ,D ,Z ,L ,T ,O ,F ,M ,J ,B ,C ,0
RSVP_central_cue_between_letter_presentation ,32 ,14 , T1 ,10 ,"[1, 0] ",10.0 ,P ,E ,J ,W ,C ,F ,U ,Z ,O ,X ,H ,K ,Q ,D ,N ,R ,T ,I ,M ,S ,Y ,A ,G ,B ,V ,L ,A ,Y ,H ,Z ,K ,E ,V ,L ,O ,  ,N ,F ,D ,G ,Q ,T ,W ,U ,S ,I ,J ,R ,X ,M ,B ,P ,0
RSVP_central_cue_between_letter_presentation ,33 ,14 , T1 ,22 ,"[-1, 0] ",3.0 ,I ,J ,R ,F ,H ,B ,X ,W ,D ,V ,G ,O ,K ,Z ,Q ,U ,T ,E ,N ,S ,M ,C ,P ,L ,Y ,A ,I ,E ,D ,N ,U ,V ,A ,L ,H ,G ,S ,T ,K ,C ,Z ,Y ,W ,J ,P ,X ,B ,  ,R ,Q ,F ,O ,0
RSVP_central_cue_between_letter_presentation ,34 ,14 , T1 ,14 ,"[-1, 0] ",10.0 ,U ,R ,L ,E ,H ,V ,M ,B ,Q ,Z ,T ,Y ,D ,J ,O ,C ,F ,S ,G ,X ,I ,W ,N ,K ,A ,P ,L ,T ,U ,J ,D ,A ,X ,P ,V ,S ,M ,Q ,E ,  ,K ,F ,G ,N ,O ,Z ,R ,Y ,I ,H ,C ,W ,0
RSVP_central_cue_between_letter_presentation ,35 ,14 , T1 ,14 ,"[1, 0] ",3.0 ,K ,S ,V ,R ,Z ,B ,T ,J ,C ,I ,F ,L ,X ,W ,U ,O ,P ,A ,E ,Y ,D ,H ,M ,N ,G ,Q ,T ,Z ,P ,U ,W ,Q ,S ,N ,J ,C ,X ,K ,D ,  ,A ,V ,F ,G ,B ,H ,I ,O ,R ,M ,Y ,E ,0
RSVP_central_cue_between_letter_presentation ,36 ,14 , T1 ,18 ,"[1, 0] ",10.0 ,B ,V ,Z ,Y ,W ,A ,T ,S ,O ,Q ,D ,M ,R ,E ,K ,I ,P ,L ,G ,U ,C ,H ,X ,J ,N ,F ,B ,N ,V ,L ,Z ,D ,H ,K ,C ,S ,W ,J ,I ,T ,R ,F ,G ,  ,A ,Y ,X ,O ,M ,Q ,E ,P ,0
RSVP_central_cue_between_letter_presentation ,37 ,14 , T1 ,14 ,"[-1, 0] ",3.0 ,N ,L ,W ,H ,T ,A ,Y ,G ,Q ,J ,P ,C ,E ,S ,V ,R ,X ,K ,D ,F ,B ,M ,Z ,I ,O ,U ,P ,S ,U ,J ,I ,O ,H ,A ,G ,R ,Q ,W ,Y ,  ,F ,X ,T ,C ,Z ,K ,E ,V ,N ,M ,B ,D ,0
RSVP_central_cue_between_letter_presentation ,38 ,14 , T1 ,22 ,"[1, 0] ",10.0 ,Z ,E ,K ,X ,V ,Y ,G ,M ,J ,S ,L ,A ,I ,T ,R ,H ,Q ,U ,B ,C ,F ,P ,W ,O ,N ,D ,W ,Q ,C ,O ,X ,P ,T ,M ,H ,K ,V ,Y ,B ,R ,N ,D ,J ,L ,Z ,E ,G ,  ,A ,S ,F ,I ,0
RSVP_central_cue_between_letter_presentation ,39 ,14 , T1 ,10 ,"[-1, 0] ",10.0 ,K ,R ,C ,A ,Q ,T ,M ,G ,E ,P ,I ,V ,Y ,D ,X ,J ,H ,O ,U ,F ,B ,L ,S ,Z ,W ,N ,P ,D ,I ,L ,M ,W ,Z ,J ,E ,  ,A ,G ,X ,V ,Q ,H ,U ,C ,S ,Y ,B ,R ,O ,N ,F ,K ,0
RSVP_central_cue_between_letter_presentation ,40 ,14 , T1 ,10 ,"[1, 0] ",10.0 ,P ,K ,Y ,B ,O ,G ,D ,W ,M ,U ,J ,X ,E ,V ,C ,N ,F ,L ,R ,T ,H ,S ,Q ,A ,Z ,I ,D ,I ,N ,T ,O ,R ,B ,K ,J ,  ,W ,Y ,M ,L ,P ,F ,Q ,X ,V ,S ,Z ,A ,E ,H ,C ,G ,0
RSVP_central_cue_between_letter_presentation ,41 ,14 , T1 ,18 ,"[-1, 0] ",10.0 ,G ,U ,K ,A ,H ,X ,L ,W ,E ,O ,R ,M ,Z ,F ,Q ,B ,D ,V ,I ,Y ,S ,N ,P ,J ,C ,T ,I ,W ,S ,O ,M ,F ,G ,E ,C ,N ,T ,K ,Q ,D ,A ,U ,P ,  ,L ,B ,J ,Y ,Z ,H ,R ,V ,0
RSVP_central_cue_between_letter_presentation ,42 ,14 , T1 ,10 ,"[-1, 0] ",10.0 ,A ,U ,K ,L ,F ,T ,H ,J ,E ,W ,G ,M ,X ,O ,N ,S ,I ,Z ,B ,R ,D ,V ,C ,Y ,Q ,P ,E ,J ,F ,H ,Q ,G ,U ,A ,M ,  ,B ,W ,X ,N ,T ,Y ,S ,P ,V ,I ,D ,O ,L ,R ,C ,K ,0
RSVP_central_cue_between_letter_presentation ,43 ,14 , T1 ,6 ,"[1, 0] ",3.0 ,M ,U ,P ,J ,L ,O ,F ,Y ,X ,R ,E ,S ,H ,B ,V ,Q ,N ,T ,I ,W ,Z ,D ,C ,K ,G ,A ,S ,C ,L ,H ,B ,  ,U ,G ,X ,V ,R ,O ,P ,Z ,W ,D ,M ,Q ,E ,I ,N ,T ,F ,K ,Y ,A ,0
RSVP_central_cue_between_letter_presentation ,44 ,14 , T1 ,18 ,"[1, 0] ",10.0 ,S ,T ,K ,D ,U ,I ,G ,L ,W ,N ,E ,Y ,Q ,R ,V ,O ,P ,F ,X ,J ,B ,A ,M ,H ,Z ,C ,P ,S ,H ,J ,B ,K ,V ,M ,D ,X ,N ,Q ,Z ,A ,F ,C ,L ,  ,R ,Y ,E ,I ,G ,T ,U ,W ,0
RSVP_central_cue_between_letter_presentation ,45 ,14 , T1 ,14 ,"[-1, 0] ",10.0 ,Z ,D ,Y ,F ,J ,A ,G ,T ,S ,I ,K ,U ,B ,C ,V ,H ,O ,N ,P ,E ,L ,W ,M ,R ,Q ,X ,D ,N ,T ,A ,O ,I ,B ,P ,K ,M ,R ,G ,S ,  ,V ,Z ,Y ,Q ,H ,C ,F ,E ,X ,U ,W ,L ,0
RSVP_central_cue_between_letter_presentation ,46 ,14 , T1 ,14 ,"[-1, 0] ",10.0 ,V ,N ,X ,O ,K ,L ,R ,A ,H ,M ,Y ,U ,G ,Q ,S ,P ,T ,F ,C ,D ,J ,E ,B ,W ,I ,Z ,X ,O ,N ,K ,L ,T ,Y ,J ,B ,S ,A ,U ,C ,  ,P ,W ,I ,F ,R ,D ,H ,Z ,M ,V ,Q ,G ,0
RSVP_central_cue_between_letter_presentation ,47 ,14 , T1 ,14 ,"[-1, 0] ",3.0 ,X ,K ,W ,S ,J ,M ,Y ,T ,I ,B ,C ,N ,G ,D ,E ,R ,H ,O ,P ,Q ,L ,F ,A ,Z ,V ,U ,D ,H ,V ,C ,F ,S ,W ,T ,E ,Y ,A ,L ,B ,  ,N ,J ,R ,P ,U ,K ,X ,Z ,Q ,G ,I ,O ,0
RSVP_central_cue_between_letter_presentation ,48 ,14 , T1 ,22 ,"[1, 0] ",3.0 ,R ,H ,N ,S ,J ,Q ,X ,F ,V ,G ,A ,L ,I ,C ,W ,B ,T ,D ,P ,K ,E ,M ,Y ,O ,U ,Z ,W ,S ,U ,J ,E ,H ,D ,P ,V ,T ,C ,I ,A ,Z ,K ,G ,O ,L ,F ,N ,M ,  ,X ,Q ,B ,Y ,0
RSVP_central_cue_between_letter_presentation ,49 ,14 , T1 ,18 ,"[1, 0] ",10.0 ,U ,J ,S ,T ,R ,Y ,P ,K ,F ,L ,C ,V ,M ,N ,G ,O ,H ,E ,B ,W ,Q ,X ,D ,A ,Z ,I ,L ,I ,H ,J ,G ,Q ,F ,E ,B ,T ,U ,K ,N ,X ,W ,M ,Y ,  ,Z ,D ,C ,S ,P ,R ,V ,O ,0
RSVP_central_cue_between_letter_presentation ,50 ,14 , T1 ,22 ,"[-1, 0] ",10.0 ,D ,I ,O ,Y ,Z ,J ,V ,A ,N ,P ,B ,L ,S ,T ,C ,F ,W ,G ,E ,Q ,U ,R ,K ,X ,M ,H ,N ,P ,Q ,B ,Y ,O ,J ,W ,Z ,A ,V ,D ,L ,S ,K ,E ,F ,T ,M ,U ,G ,  ,H ,R ,I ,C ,0
RSVP_central_cue_between_letter_presentation ,51 ,14 , T1 ,14 ,"[-1, 0] ",10.0 ,P ,E ,C ,L ,F ,Z ,X ,Y ,B ,N ,V ,K ,G ,S ,A ,J ,M ,W ,H ,Q ,I ,T ,U ,D ,O ,R ,S ,Q ,X ,E ,I ,W ,O ,J ,K ,M ,U ,Y ,P ,  ,C ,D ,A ,L ,R ,G ,B ,H ,N ,V ,F ,Z ,0
RSVP_central_cue_between_letter_presentation ,52 ,14 , T1 ,14 ,"[1, 0] ",10.0 ,U ,I ,M ,Z ,X ,H ,Q ,V ,P ,K ,F ,G ,D ,C ,W ,E ,J ,A ,N ,S ,R ,T ,L ,Y ,B ,O ,O ,M ,S ,J ,F ,C ,A ,Y ,L ,X ,E ,I ,B ,  ,T ,H ,K ,N ,P ,R ,W ,Z ,U ,G ,Q ,D ,0
RSVP_central_cue_between_letter_presentation ,53 ,14 , T1 ,6 ,"[1, 0] ",3.0 ,I ,C ,U ,Y ,R ,E ,K ,A ,M ,F ,W ,T ,N ,Q ,O ,J ,X ,D ,P ,B ,S ,V ,H ,L ,G ,Z ,X ,P ,O ,T ,B ,  ,M ,V ,F ,H ,D ,W ,I ,Z ,G ,U ,N ,S ,Y ,L ,J ,K ,Q ,C ,R ,A ,0
RSVP_central_cue_between_letter_presentation ,54 ,14 , T1 ,18 ,"[1, 0] ",3.0 ,S ,O ,F ,D ,P ,X ,T ,J ,G ,H ,N ,Y ,B ,Z ,C ,I ,V ,R ,U ,E ,A ,Q ,L ,M ,W ,K ,Q ,H ,X ,Y ,F ,D ,G ,E ,L ,P ,W ,S ,O ,I ,B ,N ,M ,  ,Z ,V ,C ,K ,A ,R ,T ,J ,0
RSVP_central_cue_between_letter_presentation ,55 ,14 , T1 ,22 ,"[-1, 0] ",10.0 ,R ,K ,D ,V ,E ,Z ,X ,B ,M ,I ,Q ,O ,G ,F ,J ,P ,C ,W ,S ,H ,L ,Y ,T ,U ,N ,A ,O ,R ,X ,N ,L ,F ,H ,S ,D ,I ,Q ,P ,V ,G ,U ,K ,J ,Y ,C ,W ,E ,  ,Z ,A ,M ,T ,0
RSVP_central_cue_between_letter_presentation ,56 ,14 , T1 ,6 ,"[-1, 0] ",3.0 ,T ,J ,V ,Y ,N ,H ,D ,U ,B ,I ,Z ,E ,M ,P ,S ,F ,L ,Q ,A ,R ,W ,O ,G ,X ,K ,C ,N ,Z ,X ,M ,D ,  ,J ,Y ,T ,L ,P ,I ,R ,U ,H ,S ,E ,W ,B ,K ,C ,V ,A ,G ,F ,Q ,0
RSVP_central_cue_between_letter_presentation ,57 ,14 , T1 ,10 ,"[-1, 0] ",3.0 ,H ,M ,U ,X ,Z ,L ,Q ,J ,W ,C ,I ,G ,E ,T ,Y ,B ,R ,P ,A ,S ,D ,O ,F ,K ,N ,V ,K ,N ,Q ,M ,I ,H ,L ,T ,A ,  ,X ,F ,W ,E ,G ,D ,U ,B ,Z ,J ,C ,P ,S ,O ,Y ,V ,0
RSVP_central_cue_between_letter_presentation ,58 ,14 , T1 ,18 ,"[-1, 0] ",3.0 ,Q ,U ,V ,F ,Y ,P ,M ,L ,N ,W ,D ,S ,J ,H ,R ,X ,I ,A ,E ,B ,G ,Z ,K ,C ,T ,O ,V ,O ,T ,L ,S ,H ,Y ,R ,I ,U ,F ,Z ,K ,D ,X ,B ,J ,  ,Q ,W ,C ,N ,G ,P ,E ,M ,0
RSVP_central_cue_between_letter_presentation ,59 ,14 , T1 ,6 ,"[-1, 0] ",10.0 ,D ,N ,C ,L ,Y ,H ,Q ,S ,I ,K ,J ,B ,E ,X ,V ,P ,U ,O ,T ,Z ,F ,W ,M ,R ,A ,G ,T ,B ,G ,K ,R ,  ,W ,O ,D ,L ,X ,J ,Q ,I ,S ,H ,C ,E ,V ,A ,Y ,M ,Z ,F ,U ,P ,0
RSVP_central_cue_between_letter_presentation ,60 ,14 , T1 ,18 ,"[1, 0] ",3.0 ,R ,L ,C ,S ,E ,H ,V ,K ,O ,N ,F ,G ,J ,X ,Q ,Y ,U ,I ,A ,W ,D ,T ,B ,M ,Z ,P ,I ,W ,V ,R ,Q ,P ,N ,M ,X ,A ,H ,Y ,T ,E ,J ,U ,C ,  ,D ,F ,O ,G ,K ,Z ,B ,S ,0
RSVP_central_cue_between_letter_presentation ,61 ,14 , T1 ,18 ,"[1, 0] ",3.0 ,Z ,B ,X ,R ,S ,W ,M ,V ,F ,Q ,Y ,N ,G ,P ,I ,C ,D ,O ,H ,T ,E ,K ,L ,A ,U ,J ,B ,G ,H ,I ,L ,Z ,E ,Q ,P ,C ,X ,D ,S ,V ,F ,T ,K ,  ,J ,U ,Y ,M ,O ,R ,N ,A ,0
RSVP_central_cue_between_letter_presentation ,62 ,14 , T1 ,10 ,"[-1, 0] ",10.0 ,D ,N ,G ,V ,T ,Z ,E ,I ,P ,O ,U ,F ,H ,B ,Q ,A ,K ,Y ,S ,J ,W ,M ,X ,R ,L ,C ,F ,V ,R ,E ,I ,U ,N ,Y ,O ,  ,J ,L ,G ,C ,B ,S ,W ,P ,K ,Z ,H ,Q ,A ,M ,X ,D ,0
