experimentPhase,trialnum,subject,task,answerPos0,ltrSpatialPos1,ltrEccentricity1,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,m18,m19,m20,m21,m22,m23,m24,m25,m26,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,timingBlips
RSVP_central_cue_between_letter_presentation ,10 ,12 , T1 ,22 ,"[-1, 0] ",3.0 ,B ,J ,M ,G ,S ,Q ,T ,Y ,N ,R ,A ,V ,W ,K ,E ,Z ,O ,H ,X ,C ,D ,P ,L ,F ,I ,U ,S ,N ,A ,X ,Q ,V ,Y ,Z ,G ,K ,I ,W ,B ,F ,J ,D ,L ,T ,O ,R ,M ,  ,P ,H ,U ,C ,0
RSVP_central_cue_between_letter_presentation ,11 ,12 , T1 ,18 ,"[-1, 0] ",10.0 ,N ,U ,H ,W ,L ,G ,F ,A ,Q ,D ,T ,J ,B ,V ,R ,C ,X ,Y ,M ,S ,I ,Z ,E ,K ,O ,P ,E ,R ,Q ,B ,I ,T ,N ,Y ,G ,H ,A ,K ,X ,P ,V ,F ,D ,  ,M ,L ,S ,C ,W ,U ,Z ,O ,0
RSVP_central_cue_between_letter_presentation ,12 ,12 , T1 ,22 ,"[-1, 0] ",3.0 ,H ,G ,O ,Z ,R ,Q ,P ,E ,V ,M ,T ,D ,Y ,A ,C ,J ,N ,W ,X ,F ,U ,K ,I ,S ,B ,L ,N ,Y ,K ,X ,P ,A ,C ,I ,H ,E ,Z ,V ,Q ,T ,J ,G ,U ,M ,O ,R ,W ,  ,D ,B ,L ,S ,0
RSVP_central_cue_between_letter_presentation ,13 ,12 , T1 ,6 ,"[1, 0] ",3.0 ,Q ,G ,W ,B ,R ,N ,P ,D ,X ,M ,F ,K ,E ,A ,C ,J ,L ,I ,V ,O ,Z ,U ,Y ,S ,T ,H ,T ,I ,F ,H ,N ,  ,X ,G ,D ,K ,Q ,M ,Y ,V ,S ,Z ,A ,B ,J ,P ,U ,O ,E ,W ,R ,L ,0
RSVP_central_cue_between_letter_presentation ,14 ,12 , T1 ,10 ,"[-1, 0] ",10.0 ,W ,L ,T ,K ,U ,V ,E ,P ,H ,M ,S ,F ,R ,C ,O ,J ,D ,I ,Q ,X ,G ,B ,Z ,Y ,A ,N ,G ,L ,E ,J ,R ,X ,H ,Z ,K ,  ,F ,C ,O ,B ,Q ,W ,T ,P ,I ,S ,D ,V ,Y ,N ,M ,A ,0
RSVP_central_cue_between_letter_presentation ,15 ,12 , T1 ,10 ,"[1, 0] ",3.0 ,N ,Q ,X ,V ,O ,Y ,Z ,J ,P ,T ,A ,S ,D ,H ,M ,K ,R ,I ,B ,C ,W ,F ,E ,G ,L ,U ,D ,G ,W ,B ,Q ,H ,Z ,J ,Y ,  ,A ,I ,X ,L ,S ,O ,E ,K ,F ,P ,T ,M ,R ,C ,U ,N ,1
RSVP_central_cue_between_letter_presentation ,16 ,12 , T1 ,18 ,"[1, 0] ",3.0 ,G ,W ,L ,A ,R ,V ,E ,T ,D ,Z ,X ,J ,B ,P ,H ,Y ,K ,I ,C ,Q ,O ,N ,U ,M ,S ,F ,O ,W ,M ,S ,U ,P ,X ,G ,B ,J ,Q ,V ,R ,H ,L ,K ,E ,  ,I ,C ,Y ,D ,F ,N ,T ,A ,0
RSVP_central_cue_between_letter_presentation ,17 ,12 , T1 ,14 ,"[1, 0] ",3.0 ,H ,Q ,N ,G ,U ,X ,R ,T ,L ,O ,Z ,C ,M ,K ,B ,D ,F ,V ,I ,W ,A ,E ,Y ,S ,J ,P ,P ,Z ,F ,A ,U ,E ,I ,R ,S ,L ,C ,W ,H ,  ,M ,J ,V ,O ,Y ,G ,T ,B ,N ,Q ,D ,X ,0
RSVP_central_cue_between_letter_presentation ,18 ,12 , T1 ,6 ,"[-1, 0] ",3.0 ,J ,S ,G ,H ,R ,X ,Z ,O ,C ,Y ,E ,I ,A ,V ,L ,K ,D ,U ,W ,P ,F ,T ,N ,M ,B ,Q ,Q ,H ,N ,G ,D ,  ,W ,E ,K ,S ,M ,X ,V ,B ,L ,U ,F ,P ,I ,T ,A ,O ,R ,Z ,J ,C ,0
RSVP_central_cue_between_letter_presentation ,19 ,12 , T1 ,10 ,"[1, 0] ",10.0 ,K ,H ,P ,Y ,M ,V ,Q ,S ,E ,I ,D ,N ,R ,X ,C ,B ,G ,L ,A ,J ,F ,Z ,O ,U ,W ,T ,X ,N ,H ,P ,D ,Y ,J ,B ,G ,  ,C ,S ,U ,I ,Z ,W ,K ,A ,Q ,L ,T ,V ,E ,F ,M ,R ,0
RSVP_central_cue_between_letter_presentation ,20 ,12 , T1 ,10 ,"[-1, 0] ",3.0 ,C ,I ,O ,G ,T ,K ,P ,A ,V ,F ,H ,N ,X ,S ,L ,Y ,Q ,M ,R ,U ,J ,B ,Z ,E ,D ,W ,Q ,W ,N ,I ,Y ,F ,K ,M ,B ,  ,G ,R ,C ,O ,D ,E ,Z ,V ,T ,U ,S ,H ,P ,J ,A ,L ,0
RSVP_central_cue_between_letter_presentation ,21 ,12 , T1 ,14 ,"[-1, 0] ",3.0 ,N ,J ,X ,T ,W ,F ,E ,V ,S ,O ,H ,M ,Y ,G ,Z ,D ,R ,I ,Q ,U ,C ,B ,P ,K ,A ,L ,X ,H ,U ,R ,V ,G ,P ,T ,S ,L ,J ,Q ,M ,  ,K ,O ,D ,I ,N ,Z ,C ,E ,Y ,W ,A ,B ,0
RSVP_central_cue_between_letter_presentation ,22 ,12 , T1 ,14 ,"[-1, 0] ",10.0 ,F ,T ,K ,I ,X ,M ,B ,O ,U ,P ,Y ,V ,C ,L ,Z ,W ,R ,H ,E ,N ,S ,G ,Q ,D ,J ,A ,X ,C ,T ,F ,M ,R ,N ,L ,A ,J ,E ,Z ,P ,  ,V ,G ,H ,Y ,U ,D ,Q ,S ,W ,O ,B ,K ,0
RSVP_central_cue_between_letter_presentation ,23 ,12 , T1 ,10 ,"[1, 0] ",3.0 ,J ,L ,U ,X ,C ,D ,S ,F ,G ,Y ,H ,B ,O ,T ,N ,W ,A ,V ,R ,E ,Z ,Q ,P ,I ,K ,M ,X ,E ,J ,I ,R ,N ,V ,F ,O ,  ,Z ,Q ,Y ,S ,C ,T ,K ,A ,P ,G ,W ,B ,H ,D ,M ,U ,0
RSVP_central_cue_between_letter_presentation ,24 ,12 , T1 ,22 ,"[1, 0] ",10.0 ,B ,K ,C ,H ,F ,W ,I ,L ,A ,G ,R ,O ,D ,T ,P ,E ,U ,S ,X ,V ,Q ,N ,Z ,J ,M ,Y ,M ,Q ,X ,J ,L ,G ,H ,Z ,R ,D ,A ,S ,T ,P ,W ,K ,B ,N ,E ,C ,Y ,  ,O ,F ,I ,V ,0
RSVP_central_cue_between_letter_presentation ,25 ,12 , T1 ,10 ,"[-1, 0] ",10.0 ,Q ,V ,G ,P ,C ,B ,X ,W ,M ,Z ,E ,I ,H ,T ,S ,R ,K ,Y ,A ,F ,L ,J ,O ,U ,D ,N ,X ,U ,W ,A ,D ,F ,L ,H ,N ,  ,G ,Z ,B ,R ,C ,I ,O ,S ,K ,M ,Y ,V ,P ,E ,Q ,T ,0
RSVP_central_cue_between_letter_presentation ,26 ,12 , T1 ,18 ,"[-1, 0] ",10.0 ,S ,G ,I ,H ,A ,V ,T ,C ,W ,F ,Q ,K ,X ,U ,L ,J ,B ,Y ,O ,R ,E ,N ,D ,M ,P ,Z ,W ,S ,Z ,U ,B ,J ,G ,P ,F ,L ,C ,K ,M ,H ,R ,A ,I ,  ,D ,N ,Q ,V ,T ,E ,X ,Y ,0
RSVP_central_cue_between_letter_presentation ,27 ,12 , T1 ,14 ,"[-1, 0] ",3.0 ,C ,I ,O ,U ,G ,J ,L ,W ,V ,Z ,Q ,F ,M ,H ,D ,X ,N ,E ,T ,K ,R ,Y ,A ,B ,S ,P ,V ,O ,Q ,M ,H ,S ,Z ,P ,N ,I ,L ,R ,J ,  ,K ,D ,U ,A ,T ,E ,B ,F ,C ,X ,Y ,G ,0
RSVP_central_cue_between_letter_presentation ,28 ,12 , T1 ,10 ,"[-1, 0] ",3.0 ,N ,V ,O ,C ,K ,I ,D ,R ,F ,E ,A ,G ,Q ,S ,J ,M ,L ,Y ,Z ,X ,H ,T ,U ,B ,W ,P ,B ,U ,C ,A ,E ,Y ,L ,D ,J ,  ,S ,T ,F ,I ,O ,Q ,Z ,X ,V ,R ,W ,P ,H ,G ,M ,N ,0
RSVP_central_cue_between_letter_presentation ,29 ,12 , T1 ,14 ,"[1, 0] ",10.0 ,A ,B ,Q ,J ,F ,V ,E ,T ,U ,G ,O ,N ,W ,K ,D ,M ,R ,S ,Y ,L ,Z ,X ,C ,P ,H ,I ,C ,P ,G ,M ,S ,V ,K ,L ,F ,Z ,O ,J ,E ,  ,Y ,W ,I ,D ,N ,A ,R ,X ,Q ,H ,T ,B ,0
RSVP_central_cue_between_letter_presentation ,30 ,12 , T1 ,18 ,"[-1, 0] ",3.0 ,Q ,R ,A ,Z ,V ,H ,L ,M ,J ,T ,B ,W ,F ,N ,X ,D ,E ,Y ,U ,I ,K ,C ,G ,O ,P ,S ,L ,C ,X ,Q ,R ,H ,B ,F ,E ,T ,S ,P ,Y ,K ,M ,G ,J ,  ,O ,Z ,V ,N ,I ,W ,D ,U ,0
RSVP_central_cue_between_letter_presentation ,31 ,12 , T1 ,22 ,"[1, 0] ",10.0 ,Y ,L ,G ,X ,F ,I ,J ,P ,U ,A ,M ,T ,Q ,K ,D ,W ,V ,C ,H ,R ,E ,Z ,B ,N ,O ,S ,H ,V ,O ,Z ,X ,F ,E ,G ,U ,W ,M ,T ,Q ,B ,D ,N ,L ,J ,S ,K ,I ,  ,A ,P ,C ,Y ,0
RSVP_central_cue_between_letter_presentation ,32 ,12 , T1 ,10 ,"[-1, 0] ",10.0 ,F ,P ,A ,U ,Q ,Z ,H ,B ,L ,X ,T ,V ,R ,S ,D ,G ,J ,C ,O ,N ,W ,E ,M ,K ,Y ,I ,T ,G ,J ,Q ,A ,P ,F ,U ,S ,  ,Z ,H ,Y ,L ,X ,I ,M ,B ,R ,O ,W ,E ,C ,K ,N ,V ,0
RSVP_central_cue_between_letter_presentation ,33 ,12 , T1 ,10 ,"[1, 0] ",3.0 ,A ,Q ,I ,M ,D ,F ,X ,N ,K ,O ,P ,U ,V ,J ,B ,W ,S ,Y ,T ,C ,Z ,H ,L ,R ,G ,E ,K ,E ,V ,H ,B ,W ,J ,G ,Y ,  ,R ,X ,S ,Z ,O ,U ,I ,N ,C ,Q ,F ,L ,T ,D ,A ,P ,0
RSVP_central_cue_between_letter_presentation ,34 ,12 , T1 ,14 ,"[1, 0] ",3.0 ,U ,S ,I ,O ,Q ,P ,V ,H ,E ,W ,L ,T ,Z ,D ,A ,B ,M ,X ,Y ,G ,C ,R ,K ,F ,N ,J ,S ,H ,X ,G ,E ,C ,Z ,O ,Y ,R ,K ,I ,D ,  ,M ,L ,Q ,P ,T ,B ,J ,W ,F ,V ,U ,A ,0
RSVP_central_cue_between_letter_presentation ,35 ,12 , T1 ,6 ,"[-1, 0] ",10.0 ,T ,B ,L ,N ,O ,I ,A ,D ,U ,V ,E ,X ,F ,S ,H ,G ,M ,J ,C ,Y ,R ,K ,Q ,P ,W ,Z ,R ,U ,Y ,Q ,Z ,  ,M ,C ,A ,I ,H ,J ,O ,G ,P ,S ,D ,B ,V ,K ,L ,E ,X ,N ,T ,F ,0
RSVP_central_cue_between_letter_presentation ,36 ,12 , T1 ,14 ,"[-1, 0] ",3.0 ,X ,L ,D ,U ,M ,R ,E ,S ,W ,N ,A ,O ,B ,I ,H ,Y ,T ,K ,V ,Z ,Q ,P ,C ,G ,F ,J ,A ,J ,D ,Z ,X ,V ,G ,P ,M ,Y ,N ,T ,S ,  ,B ,I ,R ,O ,U ,W ,H ,F ,K ,C ,L ,E ,0
RSVP_central_cue_between_letter_presentation ,37 ,12 , T1 ,22 ,"[-1, 0] ",3.0 ,C ,F ,J ,R ,U ,E ,M ,Y ,S ,O ,D ,Q ,H ,X ,K ,T ,B ,L ,I ,G ,N ,A ,P ,V ,Z ,W ,R ,L ,J ,F ,X ,B ,T ,V ,O ,W ,G ,P ,Z ,C ,I ,Y ,H ,S ,E ,A ,Q ,  ,K ,D ,M ,N ,0
RSVP_central_cue_between_letter_presentation ,38 ,12 , T1 ,14 ,"[-1, 0] ",10.0 ,Y ,M ,A ,R ,U ,L ,O ,Z ,H ,K ,F ,B ,X ,P ,G ,Q ,J ,W ,D ,C ,N ,V ,I ,S ,E ,T ,J ,Y ,Q ,N ,M ,Z ,L ,I ,E ,S ,H ,P ,F ,  ,T ,C ,V ,G ,R ,D ,X ,O ,A ,B ,W ,K ,0
RSVP_central_cue_between_letter_presentation ,39 ,12 , T1 ,6 ,"[1, 0] ",10.0 ,X ,E ,I ,T ,K ,P ,N ,B ,D ,G ,U ,Y ,O ,L ,J ,H ,Q ,S ,F ,A ,C ,Z ,M ,W ,R ,V ,D ,R ,G ,W ,X ,  ,E ,Z ,N ,U ,M ,T ,Y ,C ,L ,F ,J ,S ,P ,K ,I ,H ,A ,V ,Q ,O ,0
RSVP_central_cue_between_letter_presentation ,40 ,12 , T1 ,14 ,"[1, 0] ",3.0 ,Z ,K ,B ,S ,V ,G ,C ,X ,M ,F ,O ,P ,Q ,A ,R ,I ,H ,T ,E ,Y ,D ,J ,N ,L ,W ,U ,B ,J ,Q ,W ,I ,E ,M ,C ,G ,U ,P ,K ,T ,  ,R ,F ,Z ,S ,D ,N ,O ,A ,V ,X ,L ,Y ,0
RSVP_central_cue_between_letter_presentation ,41 ,12 , T1 ,18 ,"[-1, 0] ",3.0 ,R ,F ,P ,C ,E ,V ,L ,N ,G ,J ,D ,X ,T ,B ,Z ,S ,U ,H ,I ,A ,K ,W ,O ,Q ,Y ,M ,V ,O ,R ,W ,D ,S ,E ,Z ,H ,U ,T ,P ,C ,L ,M ,B ,I ,  ,Q ,Y ,X ,K ,A ,F ,N ,J ,0
RSVP_central_cue_between_letter_presentation ,42 ,12 , T1 ,10 ,"[-1, 0] ",3.0 ,V ,D ,P ,Q ,R ,W ,U ,Y ,G ,N ,I ,S ,L ,A ,Z ,J ,O ,T ,F ,E ,M ,K ,C ,X ,B ,H ,W ,T ,J ,I ,B ,X ,A ,H ,K ,  ,M ,R ,D ,C ,S ,Z ,F ,G ,P ,O ,N ,Q ,E ,Y ,L ,V ,0
RSVP_central_cue_between_letter_presentation ,43 ,12 , T1 ,22 ,"[-1, 0] ",3.0 ,X ,C ,O ,E ,B ,T ,N ,U ,J ,S ,W ,M ,A ,P ,R ,F ,Y ,G ,K ,H ,I ,Z ,L ,V ,Q ,D ,F ,S ,Q ,X ,J ,W ,G ,N ,C ,O ,T ,B ,R ,E ,H ,A ,U ,D ,L ,V ,K ,  ,M ,I ,Z ,P ,0
RSVP_central_cue_between_letter_presentation ,44 ,12 , T1 ,10 ,"[-1, 0] ",10.0 ,Y ,I ,H ,T ,O ,U ,A ,G ,K ,V ,R ,E ,S ,X ,L ,M ,D ,P ,C ,Z ,N ,J ,Q ,B ,W ,F ,G ,L ,M ,T ,P ,B ,A ,Z ,E ,  ,I ,H ,R ,Q ,J ,N ,F ,K ,V ,S ,C ,Y ,W ,X ,D ,O ,0
RSVP_central_cue_between_letter_presentation ,45 ,12 , T1 ,6 ,"[-1, 0] ",10.0 ,D ,M ,J ,F ,A ,X ,O ,C ,B ,P ,Z ,T ,I ,N ,W ,U ,R ,Q ,K ,L ,S ,E ,G ,V ,Y ,H ,I ,O ,A ,T ,Q ,  ,R ,G ,D ,V ,C ,H ,P ,N ,S ,L ,U ,F ,E ,Y ,K ,J ,M ,W ,X ,Z ,0
RSVP_central_cue_between_letter_presentation ,46 ,12 , T1 ,14 ,"[-1, 0] ",10.0 ,X ,C ,D ,Q ,T ,I ,B ,P ,O ,G ,S ,E ,U ,Y ,M ,R ,W ,A ,Z ,V ,F ,K ,L ,N ,H ,J ,S ,Q ,Y ,A ,V ,B ,D ,L ,P ,J ,G ,T ,I ,  ,M ,E ,C ,F ,X ,W ,N ,K ,O ,Z ,H ,R ,0
RSVP_central_cue_between_letter_presentation ,47 ,12 , T1 ,18 ,"[1, 0] ",3.0 ,S ,D ,V ,X ,K ,H ,E ,M ,O ,I ,P ,J ,U ,Z ,L ,C ,Y ,G ,F ,N ,A ,B ,Q ,T ,W ,R ,U ,W ,K ,G ,P ,C ,J ,B ,R ,D ,O ,E ,Z ,T ,I ,S ,L ,  ,N ,Q ,A ,H ,Y ,F ,X ,M ,0
RSVP_central_cue_between_letter_presentation ,48 ,12 , T1 ,18 ,"[1, 0] ",10.0 ,E ,K ,N ,O ,P ,C ,Y ,A ,U ,S ,F ,I ,W ,T ,H ,Q ,X ,D ,L ,B ,V ,R ,J ,M ,Z ,G ,J ,Z ,Y ,U ,P ,F ,G ,W ,L ,I ,T ,Q ,C ,N ,A ,V ,S ,  ,O ,E ,X ,D ,R ,M ,B ,H ,0
RSVP_central_cue_between_letter_presentation ,49 ,12 , T1 ,10 ,"[-1, 0] ",3.0 ,V ,F ,Q ,I ,S ,N ,X ,M ,Z ,Y ,E ,H ,J ,T ,G ,A ,P ,R ,B ,U ,O ,L ,K ,W ,C ,D ,L ,T ,B ,Y ,E ,N ,V ,U ,Q ,  ,J ,P ,K ,C ,H ,X ,O ,R ,I ,M ,D ,S ,W ,Z ,F ,A ,0
RSVP_central_cue_between_letter_presentation ,50 ,12 , T1 ,14 ,"[1, 0] ",10.0 ,M ,L ,K ,W ,D ,V ,J ,N ,T ,B ,E ,A ,C ,F ,S ,U ,Y ,I ,X ,R ,P ,Z ,O ,H ,Q ,G ,T ,Z ,L ,W ,M ,O ,N ,E ,S ,U ,C ,Q ,H ,  ,X ,F ,V ,I ,K ,B ,A ,G ,D ,Y ,P ,R ,0
RSVP_central_cue_between_letter_presentation ,51 ,12 , T1 ,22 ,"[-1, 0] ",3.0 ,D ,I ,P ,L ,Y ,Z ,O ,V ,J ,A ,S ,K ,M ,W ,T ,B ,N ,F ,R ,H ,Q ,E ,G ,C ,U ,X ,L ,U ,D ,V ,G ,K ,S ,Q ,T ,F ,P ,R ,X ,J ,O ,N ,H ,I ,A ,Y ,E ,  ,B ,W ,M ,Z ,0
RSVP_central_cue_between_letter_presentation ,52 ,12 , T1 ,22 ,"[1, 0] ",10.0 ,Z ,O ,W ,J ,I ,G ,H ,K ,L ,A ,F ,T ,R ,V ,Q ,D ,B ,M ,E ,P ,U ,X ,S ,C ,N ,Y ,I ,P ,G ,S ,A ,E ,N ,C ,B ,O ,K ,M ,T ,Q ,X ,W ,V ,Y ,U ,Z ,J ,  ,L ,H ,F ,D ,0
RSVP_central_cue_between_letter_presentation ,53 ,12 , T1 ,6 ,"[-1, 0] ",3.0 ,B ,C ,R ,Z ,X ,V ,U ,Q ,W ,S ,E ,A ,F ,I ,D ,M ,H ,Y ,T ,G ,L ,N ,P ,O ,J ,K ,Y ,M ,U ,A ,Q ,  ,K ,R ,Z ,J ,B ,N ,X ,D ,T ,V ,H ,P ,C ,W ,F ,E ,S ,L ,I ,O ,0
RSVP_central_cue_between_letter_presentation ,54 ,12 , T1 ,6 ,"[1, 0] ",10.0 ,J ,H ,M ,X ,O ,Q ,I ,F ,Z ,B ,V ,D ,E ,C ,G ,P ,K ,Y ,A ,N ,S ,U ,T ,W ,R ,L ,L ,W ,S ,N ,O ,  ,G ,E ,C ,R ,M ,I ,B ,H ,K ,Y ,V ,T ,F ,A ,X ,D ,J ,Q ,Z ,P ,0
RSVP_central_cue_between_letter_presentation ,55 ,12 , T1 ,10 ,"[1, 0] ",10.0 ,M ,R ,V ,F ,E ,O ,C ,L ,U ,W ,T ,H ,A ,K ,S ,X ,I ,N ,B ,D ,Z ,Y ,Q ,G ,P ,J ,U ,F ,A ,X ,J ,R ,H ,P ,Q ,  ,C ,G ,M ,L ,Y ,N ,B ,I ,D ,S ,W ,V ,E ,K ,Z ,T ,0
RSVP_central_cue_between_letter_presentation ,56 ,12 , T1 ,10 ,"[-1, 0] ",10.0 ,Y ,R ,W ,B ,X ,U ,H ,S ,T ,G ,Q ,M ,N ,E ,D ,Z ,K ,P ,V ,C ,L ,J ,I ,F ,A ,O ,I ,S ,M ,B ,W ,T ,E ,G ,U ,  ,P ,V ,R ,O ,Z ,A ,C ,N ,J ,X ,K ,F ,Y ,D ,Q ,H ,0
RSVP_central_cue_between_letter_presentation ,57 ,12 , T1 ,22 ,"[-1, 0] ",3.0 ,X ,K ,H ,U ,N ,T ,A ,R ,J ,G ,O ,D ,E ,P ,L ,I ,M ,Q ,W ,Z ,S ,Y ,C ,B ,V ,F ,Z ,R ,Y ,A ,B ,P ,X ,Q ,D ,V ,I ,C ,S ,F ,U ,E ,O ,M ,L ,N ,T ,  ,K ,G ,J ,H ,0
RSVP_central_cue_between_letter_presentation ,58 ,12 , T1 ,6 ,"[-1, 0] ",10.0 ,I ,F ,D ,P ,A ,E ,M ,C ,U ,T ,K ,G ,Y ,V ,X ,W ,B ,S ,N ,J ,H ,O ,L ,R ,Q ,Z ,A ,C ,E ,O ,Y ,  ,F ,X ,Q ,T ,R ,W ,M ,D ,S ,N ,P ,V ,K ,L ,H ,Z ,B ,G ,J ,U ,0
RSVP_central_cue_between_letter_presentation ,59 ,12 , T1 ,10 ,"[1, 0] ",10.0 ,N ,E ,L ,G ,O ,Q ,C ,X ,M ,I ,V ,D ,P ,K ,U ,W ,S ,J ,R ,Y ,Z ,B ,H ,F ,A ,T ,Z ,A ,I ,U ,W ,F ,G ,E ,S ,  ,K ,Y ,C ,M ,L ,V ,P ,X ,D ,B ,Q ,H ,N ,R ,T ,O ,0
RSVP_central_cue_between_letter_presentation ,60 ,12 , T1 ,18 ,"[-1, 0] ",3.0 ,A ,S ,C ,K ,X ,P ,L ,Q ,O ,H ,F ,U ,M ,W ,Y ,R ,G ,B ,T ,J ,V ,N ,I ,D ,Z ,E ,R ,Z ,M ,Q ,B ,U ,N ,C ,D ,V ,X ,Y ,O ,W ,T ,E ,A ,  ,H ,G ,S ,P ,F ,I ,K ,J ,0
RSVP_central_cue_between_letter_presentation ,61 ,12 , T1 ,10 ,"[-1, 0] ",3.0 ,Q ,K ,A ,N ,S ,L ,I ,M ,X ,Y ,J ,P ,F ,H ,W ,C ,Z ,G ,E ,T ,D ,U ,O ,B ,V ,R ,F ,S ,M ,W ,R ,C ,L ,N ,Z ,  ,X ,O ,A ,Q ,J ,I ,P ,B ,V ,T ,G ,K ,U ,E ,Y ,H ,0
RSVP_central_cue_between_letter_presentation ,62 ,12 , T1 ,14 ,"[1, 0] ",10.0 ,S ,D ,I ,V ,Y ,R ,E ,F ,T ,N ,C ,B ,G ,U ,H ,O ,Z ,M ,J ,K ,Q ,X ,P ,A ,L ,W ,I ,Q ,B ,W ,G ,Y ,V ,E ,Z ,M ,J ,R ,T ,  ,C ,S ,L ,K ,D ,U ,X ,A ,N ,O ,H ,P ,0
