experimentPhase,trialnum,subject,task,answerPos0,ltrSpatialPos1,ltrEccentricity1,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,m18,m19,m20,m21,m22,m23,m24,m25,m26,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,timingBlips
RSVP_central_cue_between_letter_presentation ,12 ,10 , T1 ,22 ,"[-1, 0] ",10.0 ,X ,R ,P ,B ,G ,N ,F ,U ,K ,W ,Z ,I ,S ,Y ,C ,D ,M ,J ,H ,A ,O ,E ,Q ,V ,T ,L ,I ,E ,D ,M ,S ,O ,A ,V ,P ,K ,C ,N ,Y ,F ,Q ,H ,X ,Z ,U ,R ,W ,  ,G ,T ,B ,J ,0
RSVP_central_cue_between_letter_presentation ,13 ,10 , T1 ,14 ,"[-1, 0] ",10.0 ,M ,R ,H ,V ,A ,P ,Z ,N ,T ,J ,I ,C ,S ,K ,W ,F ,X ,G ,B ,D ,E ,L ,U ,O ,Y ,Q ,C ,W ,R ,J ,D ,Q ,U ,A ,V ,B ,Y ,H ,X ,  ,Z ,K ,L ,E ,M ,G ,F ,N ,P ,S ,T ,I ,0
RSVP_central_cue_between_letter_presentation ,14 ,10 , T1 ,6 ,"[-1, 0] ",3.0 ,F ,I ,Y ,N ,M ,R ,U ,K ,P ,L ,H ,Z ,S ,V ,A ,B ,Q ,X ,G ,E ,O ,T ,D ,J ,W ,C ,E ,I ,O ,L ,C ,  ,Y ,S ,X ,F ,H ,Z ,N ,M ,K ,Q ,J ,R ,W ,B ,V ,U ,G ,T ,D ,A ,0
RSVP_central_cue_between_letter_presentation ,15 ,10 , T1 ,10 ,"[1, 0] ",10.0 ,J ,C ,L ,I ,T ,O ,D ,N ,Y ,U ,V ,B ,W ,H ,S ,A ,M ,Q ,Z ,F ,R ,E ,P ,K ,X ,G ,T ,Y ,A ,I ,N ,X ,K ,M ,L ,  ,Q ,Z ,B ,E ,O ,J ,S ,P ,C ,V ,H ,G ,U ,R ,W ,D ,1
RSVP_central_cue_between_letter_presentation ,16 ,10 , T1 ,10 ,"[1, 0] ",3.0 ,M ,L ,X ,O ,V ,U ,D ,I ,S ,Z ,K ,Y ,T ,E ,C ,Q ,H ,P ,W ,A ,F ,R ,B ,N ,G ,J ,L ,W ,Q ,F ,R ,E ,O ,N ,A ,  ,T ,V ,B ,Z ,C ,X ,P ,U ,G ,J ,H ,I ,D ,K ,S ,M ,0
RSVP_central_cue_between_letter_presentation ,17 ,10 , T1 ,6 ,"[1, 0] ",10.0 ,R ,N ,G ,M ,T ,W ,F ,Y ,E ,K ,J ,H ,D ,Z ,S ,Q ,P ,A ,U ,C ,L ,X ,B ,I ,V ,O ,N ,U ,L ,D ,H ,  ,Z ,E ,C ,A ,M ,Y ,J ,R ,V ,K ,F ,X ,P ,G ,Q ,O ,W ,B ,I ,S ,0
RSVP_central_cue_between_letter_presentation ,18 ,10 , T1 ,6 ,"[-1, 0] ",10.0 ,K ,B ,W ,Z ,C ,F ,T ,I ,H ,S ,L ,E ,M ,R ,N ,A ,G ,X ,Y ,J ,U ,V ,P ,D ,Q ,O ,G ,A ,D ,E ,W ,  ,Y ,M ,J ,Q ,V ,I ,L ,X ,P ,K ,H ,Z ,N ,R ,B ,T ,S ,C ,O ,U ,0
RSVP_central_cue_between_letter_presentation ,19 ,10 , T1 ,14 ,"[-1, 0] ",10.0 ,R ,M ,T ,H ,Q ,U ,B ,V ,N ,I ,S ,Y ,G ,A ,F ,X ,K ,D ,E ,P ,L ,J ,C ,O ,W ,Z ,R ,J ,G ,V ,U ,L ,C ,H ,M ,P ,I ,N ,K ,  ,X ,Z ,T ,O ,Y ,E ,D ,S ,W ,Q ,A ,F ,0
RSVP_central_cue_between_letter_presentation ,20 ,10 , T1 ,14 ,"[-1, 0] ",3.0 ,S ,N ,E ,A ,G ,H ,U ,K ,D ,V ,Z ,Q ,C ,X ,I ,P ,F ,W ,R ,T ,L ,Y ,O ,M ,J ,B ,W ,Z ,F ,Y ,R ,A ,T ,V ,K ,H ,D ,C ,U ,  ,X ,B ,J ,O ,I ,G ,L ,Q ,N ,S ,E ,M ,0
RSVP_central_cue_between_letter_presentation ,21 ,10 , T1 ,14 ,"[1, 0] ",10.0 ,A ,Q ,G ,X ,U ,J ,B ,K ,C ,M ,O ,W ,N ,E ,Y ,V ,L ,P ,R ,H ,I ,Z ,S ,F ,D ,T ,I ,U ,C ,G ,A ,J ,P ,N ,B ,H ,W ,L ,S ,  ,Q ,D ,K ,R ,Y ,X ,F ,E ,V ,Z ,O ,M ,0
RSVP_central_cue_between_letter_presentation ,22 ,10 , T1 ,6 ,"[1, 0] ",10.0 ,K ,A ,Z ,W ,O ,T ,G ,E ,S ,V ,J ,H ,C ,N ,I ,U ,L ,P ,B ,D ,Q ,F ,R ,Y ,X ,M ,C ,F ,R ,Y ,I ,  ,P ,D ,H ,O ,U ,L ,V ,B ,J ,M ,W ,T ,X ,E ,S ,G ,Z ,A ,K ,N ,0
RSVP_central_cue_between_letter_presentation ,23 ,10 , T1 ,14 ,"[-1, 0] ",10.0 ,X ,E ,J ,L ,R ,D ,F ,Q ,T ,V ,N ,H ,U ,Z ,G ,K ,A ,Y ,S ,I ,B ,P ,O ,C ,M ,W ,O ,J ,H ,D ,U ,X ,G ,I ,K ,V ,Q ,S ,R ,  ,L ,E ,B ,W ,T ,A ,P ,Y ,C ,F ,Z ,N ,0
RSVP_central_cue_between_letter_presentation ,24 ,10 , T1 ,6 ,"[-1, 0] ",10.0 ,G ,T ,Q ,R ,E ,I ,Y ,B ,J ,Z ,F ,W ,K ,C ,S ,L ,H ,V ,A ,M ,X ,D ,P ,N ,O ,U ,Z ,D ,M ,G ,O ,  ,C ,N ,A ,E ,W ,B ,U ,H ,T ,F ,P ,S ,V ,Q ,R ,K ,I ,L ,J ,X ,0
RSVP_central_cue_between_letter_presentation ,25 ,10 , T1 ,10 ,"[-1, 0] ",10.0 ,U ,L ,M ,R ,O ,F ,K ,Z ,D ,W ,Y ,S ,T ,B ,E ,A ,Q ,I ,G ,H ,J ,V ,P ,C ,X ,N ,K ,U ,M ,X ,D ,L ,H ,O ,P ,  ,S ,V ,W ,N ,F ,B ,A ,E ,I ,Z ,Q ,R ,J ,C ,G ,T ,0
RSVP_central_cue_between_letter_presentation ,26 ,10 , T1 ,14 ,"[-1, 0] ",10.0 ,C ,K ,M ,W ,B ,R ,S ,N ,Q ,F ,G ,A ,U ,L ,E ,Z ,H ,O ,Y ,D ,P ,X ,J ,I ,T ,V ,W ,P ,D ,K ,O ,A ,Y ,U ,N ,Q ,C ,L ,J ,  ,X ,E ,H ,Z ,M ,T ,V ,B ,I ,G ,S ,R ,0
RSVP_central_cue_between_letter_presentation ,27 ,10 , T1 ,6 ,"[1, 0] ",3.0 ,J ,L ,Y ,Q ,C ,O ,V ,R ,T ,S ,I ,K ,U ,P ,D ,M ,A ,E ,N ,B ,Z ,F ,G ,H ,X ,W ,U ,G ,Z ,V ,W ,  ,D ,E ,P ,T ,N ,B ,R ,L ,O ,J ,A ,K ,I ,Q ,S ,F ,C ,M ,X ,Y ,0
RSVP_central_cue_between_letter_presentation ,28 ,10 , T1 ,6 ,"[-1, 0] ",10.0 ,A ,N ,E ,H ,W ,L ,S ,Z ,D ,I ,U ,V ,K ,C ,Y ,B ,F ,P ,G ,J ,R ,O ,T ,Q ,X ,M ,F ,R ,N ,M ,S ,  ,W ,Y ,A ,V ,X ,E ,C ,H ,G ,J ,U ,L ,Q ,Z ,D ,K ,I ,O ,P ,B ,0
RSVP_central_cue_between_letter_presentation ,29 ,10 , T1 ,18 ,"[1, 0] ",10.0 ,J ,L ,E ,M ,U ,B ,K ,Z ,T ,V ,H ,P ,F ,C ,A ,R ,I ,Y ,S ,G ,X ,N ,Q ,O ,W ,D ,U ,I ,A ,G ,N ,L ,E ,K ,Y ,C ,H ,W ,X ,T ,B ,Z ,F ,  ,Q ,S ,J ,D ,P ,R ,V ,O ,0
RSVP_central_cue_between_letter_presentation ,30 ,10 , T1 ,6 ,"[1, 0] ",10.0 ,T ,I ,M ,J ,V ,X ,D ,C ,P ,N ,B ,A ,W ,F ,Q ,H ,S ,R ,L ,G ,Z ,O ,U ,K ,Y ,E ,U ,Y ,N ,O ,V ,  ,C ,B ,L ,J ,P ,W ,K ,D ,F ,A ,E ,R ,Q ,T ,S ,M ,I ,Z ,X ,G ,0
RSVP_central_cue_between_letter_presentation ,31 ,10 , T1 ,22 ,"[1, 0] ",3.0 ,J ,E ,N ,R ,Y ,O ,I ,A ,L ,Q ,H ,M ,P ,W ,G ,F ,X ,Z ,K ,V ,S ,B ,U ,C ,T ,D ,N ,O ,W ,G ,Q ,J ,V ,A ,F ,H ,R ,X ,B ,K ,C ,D ,M ,Z ,L ,P ,T ,  ,S ,E ,I ,Y ,0
RSVP_central_cue_between_letter_presentation ,32 ,10 , T1 ,14 ,"[1, 0] ",3.0 ,Z ,O ,R ,N ,T ,E ,A ,D ,X ,H ,W ,C ,I ,F ,U ,Y ,S ,Q ,G ,K ,L ,V ,J ,M ,P ,B ,I ,D ,X ,J ,E ,W ,N ,R ,A ,L ,Y ,U ,V ,  ,C ,T ,S ,O ,G ,Z ,F ,Q ,H ,M ,K ,B ,0
RSVP_central_cue_between_letter_presentation ,33 ,10 , T1 ,22 ,"[-1, 0] ",10.0 ,E ,I ,S ,G ,A ,Y ,D ,X ,L ,F ,V ,K ,M ,Z ,N ,O ,W ,Q ,P ,H ,B ,R ,C ,J ,T ,U ,O ,N ,H ,W ,B ,M ,V ,E ,G ,R ,P ,S ,Z ,I ,K ,Y ,A ,X ,Q ,C ,L ,  ,U ,J ,F ,D ,0
RSVP_central_cue_between_letter_presentation ,34 ,10 , T1 ,22 ,"[1, 0] ",10.0 ,M ,P ,T ,C ,Y ,R ,X ,F ,V ,G ,Q ,L ,H ,I ,B ,J ,D ,A ,K ,N ,Z ,S ,W ,U ,O ,E ,P ,H ,U ,R ,Z ,F ,S ,V ,D ,J ,K ,M ,L ,C ,Y ,A ,W ,E ,Q ,X ,T ,  ,N ,B ,I ,O ,0
RSVP_central_cue_between_letter_presentation ,35 ,10 , T1 ,22 ,"[-1, 0] ",3.0 ,O ,J ,B ,K ,L ,H ,U ,I ,C ,Z ,W ,V ,T ,N ,G ,Q ,D ,M ,R ,Y ,S ,X ,A ,F ,E ,P ,L ,G ,R ,X ,S ,K ,T ,V ,E ,Y ,J ,D ,U ,O ,C ,B ,F ,A ,H ,W ,Q ,  ,Z ,N ,M ,P ,0
RSVP_central_cue_between_letter_presentation ,36 ,10 , T1 ,14 ,"[1, 0] ",3.0 ,S ,J ,U ,L ,Y ,E ,M ,Q ,V ,K ,T ,W ,Z ,C ,D ,I ,H ,R ,B ,F ,G ,X ,P ,A ,O ,N ,B ,D ,P ,Q ,V ,Y ,U ,O ,G ,M ,A ,L ,T ,  ,K ,X ,N ,Z ,S ,I ,W ,H ,R ,E ,J ,F ,0
RSVP_central_cue_between_letter_presentation ,37 ,10 , T1 ,6 ,"[-1, 0] ",10.0 ,J ,D ,O ,M ,G ,V ,F ,E ,A ,H ,B ,C ,K ,X ,T ,P ,Y ,N ,U ,L ,S ,R ,Z ,I ,Q ,W ,N ,I ,K ,H ,Y ,  ,C ,S ,D ,M ,Q ,T ,W ,J ,R ,P ,X ,F ,B ,O ,E ,V ,L ,U ,A ,G ,0
RSVP_central_cue_between_letter_presentation ,38 ,10 , T1 ,18 ,"[-1, 0] ",10.0 ,S ,Q ,A ,K ,N ,C ,I ,J ,O ,W ,X ,P ,T ,G ,L ,Z ,H ,R ,U ,D ,B ,Y ,V ,F ,M ,E ,U ,L ,S ,G ,N ,Q ,A ,J ,Y ,V ,T ,H ,K ,C ,O ,X ,E ,  ,B ,F ,M ,D ,R ,Z ,P ,I ,0
RSVP_central_cue_between_letter_presentation ,39 ,10 , T1 ,6 ,"[-1, 0] ",3.0 ,U ,A ,Q ,T ,S ,M ,G ,P ,O ,L ,E ,X ,H ,C ,V ,D ,I ,N ,Y ,J ,Z ,B ,F ,R ,K ,W ,A ,C ,F ,V ,K ,  ,O ,B ,W ,I ,X ,Q ,J ,U ,H ,L ,M ,T ,P ,G ,Z ,S ,Y ,N ,E ,D ,0
RSVP_central_cue_between_letter_presentation ,40 ,10 , T1 ,22 ,"[1, 0] ",10.0 ,E ,M ,Z ,Y ,A ,X ,N ,T ,D ,I ,R ,O ,B ,P ,J ,H ,F ,V ,W ,L ,S ,U ,K ,G ,C ,Q ,F ,S ,T ,N ,I ,L ,P ,B ,R ,W ,O ,G ,C ,J ,V ,H ,E ,Z ,U ,D ,A ,  ,Y ,X ,K ,M ,0
RSVP_central_cue_between_letter_presentation ,41 ,10 , T1 ,14 ,"[1, 0] ",10.0 ,B ,H ,J ,P ,K ,I ,M ,E ,A ,F ,G ,O ,S ,N ,T ,Z ,U ,Y ,L ,D ,Q ,W ,X ,C ,V ,R ,I ,Y ,M ,D ,V ,H ,S ,P ,N ,B ,C ,K ,F ,  ,E ,O ,T ,W ,U ,J ,G ,R ,A ,Q ,Z ,L ,0
RSVP_central_cue_between_letter_presentation ,42 ,10 , T1 ,14 ,"[-1, 0] ",3.0 ,O ,Q ,P ,M ,Z ,I ,F ,H ,D ,A ,T ,K ,G ,W ,J ,N ,R ,V ,U ,C ,X ,B ,S ,Y ,E ,L ,O ,A ,C ,S ,K ,U ,J ,Q ,E ,L ,Z ,M ,W ,  ,D ,H ,R ,I ,T ,B ,G ,Y ,V ,X ,N ,F ,0
RSVP_central_cue_between_letter_presentation ,43 ,10 , T1 ,18 ,"[1, 0] ",3.0 ,D ,P ,O ,E ,Z ,A ,J ,X ,Y ,T ,V ,S ,Q ,L ,H ,W ,N ,F ,M ,R ,B ,I ,C ,G ,U ,K ,Q ,J ,F ,Y ,E ,R ,D ,M ,P ,X ,T ,B ,H ,L ,C ,Z ,I ,  ,K ,V ,G ,U ,N ,W ,O ,A ,0
RSVP_central_cue_between_letter_presentation ,44 ,10 , T1 ,10 ,"[1, 0] ",3.0 ,L ,Z ,O ,X ,W ,S ,K ,Y ,H ,E ,G ,N ,U ,I ,A ,Q ,F ,D ,J ,V ,C ,B ,T ,M ,R ,P ,T ,Y ,P ,V ,W ,I ,E ,L ,D ,  ,Z ,X ,S ,F ,N ,O ,G ,K ,Q ,C ,M ,B ,H ,U ,R ,J ,0
RSVP_central_cue_between_letter_presentation ,45 ,10 , T1 ,10 ,"[-1, 0] ",3.0 ,D ,K ,V ,S ,A ,Q ,W ,R ,T ,F ,Y ,X ,C ,I ,H ,U ,B ,P ,G ,L ,N ,J ,E ,Z ,O ,M ,W ,E ,P ,V ,B ,N ,L ,R ,D ,  ,O ,Z ,S ,C ,U ,J ,F ,M ,K ,Q ,I ,G ,H ,X ,T ,A ,0
RSVP_central_cue_between_letter_presentation ,46 ,10 , T1 ,14 ,"[1, 0] ",3.0 ,U ,I ,H ,A ,W ,L ,F ,B ,R ,N ,T ,S ,P ,Y ,D ,G ,K ,C ,V ,M ,X ,O ,E ,Z ,J ,Q ,V ,N ,F ,Z ,R ,J ,I ,T ,C ,L ,X ,K ,S ,  ,H ,E ,Y ,O ,U ,G ,M ,P ,A ,Q ,B ,W ,0
RSVP_central_cue_between_letter_presentation ,47 ,10 , T1 ,22 ,"[1, 0] ",3.0 ,U ,O ,Z ,Q ,Y ,X ,J ,R ,F ,H ,P ,D ,C ,I ,V ,B ,M ,N ,A ,K ,S ,T ,L ,W ,G ,E ,M ,R ,V ,S ,I ,G ,B ,U ,F ,O ,J ,L ,H ,D ,P ,E ,W ,T ,Y ,K ,N ,  ,C ,Z ,Q ,X ,0
RSVP_central_cue_between_letter_presentation ,48 ,10 , T1 ,18 ,"[-1, 0] ",10.0 ,C ,N ,A ,B ,F ,R ,K ,E ,U ,Z ,P ,V ,M ,Q ,W ,I ,L ,J ,D ,G ,T ,S ,X ,Y ,H ,O ,R ,G ,H ,A ,T ,M ,E ,Q ,Z ,B ,W ,P ,I ,K ,Y ,F ,S ,  ,D ,U ,O ,J ,N ,L ,X ,C ,0
RSVP_central_cue_between_letter_presentation ,49 ,10 , T1 ,22 ,"[-1, 0] ",10.0 ,P ,N ,R ,T ,W ,K ,V ,J ,F ,G ,A ,I ,Z ,L ,D ,Q ,C ,H ,B ,X ,M ,O ,S ,Y ,E ,U ,F ,Q ,P ,V ,K ,O ,T ,G ,B ,U ,D ,I ,A ,X ,E ,N ,R ,C ,W ,L ,H ,  ,S ,J ,M ,Y ,0
RSVP_central_cue_between_letter_presentation ,50 ,10 , T1 ,14 ,"[-1, 0] ",10.0 ,A ,C ,S ,B ,Z ,F ,K ,N ,P ,T ,D ,J ,U ,X ,W ,O ,V ,Q ,R ,Y ,M ,L ,I ,E ,H ,G ,E ,W ,U ,O ,A ,M ,H ,D ,R ,P ,L ,K ,B ,  ,I ,V ,T ,Q ,Y ,X ,F ,G ,C ,Z ,J ,N ,0
RSVP_central_cue_between_letter_presentation ,51 ,10 , T1 ,18 ,"[-1, 0] ",10.0 ,J ,Z ,I ,Q ,W ,L ,U ,H ,C ,A ,M ,E ,B ,N ,R ,P ,X ,G ,S ,F ,Y ,O ,K ,V ,D ,T ,S ,O ,Z ,G ,J ,F ,W ,U ,R ,Q ,L ,K ,B ,A ,E ,M ,N ,  ,V ,Y ,T ,I ,H ,C ,X ,P ,0
RSVP_central_cue_between_letter_presentation ,52 ,10 , T1 ,6 ,"[-1, 0] ",3.0 ,H ,Q ,X ,E ,N ,R ,V ,B ,Y ,S ,J ,C ,M ,D ,T ,K ,A ,W ,G ,L ,U ,I ,O ,Z ,F ,P ,H ,X ,Q ,I ,E ,  ,T ,R ,V ,N ,P ,M ,O ,K ,W ,G ,A ,Z ,L ,Y ,C ,U ,S ,J ,F ,B ,0
RSVP_central_cue_between_letter_presentation ,53 ,10 , T1 ,10 ,"[1, 0] ",3.0 ,U ,J ,M ,O ,F ,Z ,H ,G ,A ,V ,Q ,W ,T ,S ,D ,K ,R ,B ,C ,L ,E ,Y ,P ,X ,I ,N ,L ,F ,R ,G ,Q ,V ,B ,M ,X ,  ,T ,I ,P ,A ,S ,K ,Y ,C ,O ,W ,D ,N ,H ,Z ,U ,J ,0
RSVP_central_cue_between_letter_presentation ,54 ,10 , T1 ,22 ,"[1, 0] ",3.0 ,W ,K ,J ,X ,E ,V ,B ,A ,I ,P ,O ,G ,F ,T ,S ,Q ,D ,Y ,R ,Z ,M ,C ,H ,N ,U ,L ,K ,Y ,T ,U ,A ,O ,R ,V ,Z ,G ,Q ,X ,B ,H ,W ,I ,E ,D ,M ,C ,F ,  ,P ,N ,L ,S ,0
RSVP_central_cue_between_letter_presentation ,55 ,10 , T1 ,6 ,"[-1, 0] ",10.0 ,T ,W ,U ,Z ,C ,M ,R ,B ,N ,E ,F ,G ,X ,P ,O ,D ,K ,L ,A ,Q ,Y ,I ,S ,J ,H ,V ,U ,W ,Q ,V ,Z ,  ,G ,P ,A ,T ,E ,R ,C ,I ,O ,Y ,M ,J ,H ,L ,K ,N ,X ,B ,S ,F ,0
RSVP_central_cue_between_letter_presentation ,56 ,10 , T1 ,14 ,"[1, 0] ",3.0 ,G ,K ,W ,E ,Q ,L ,F ,C ,T ,P ,J ,O ,N ,D ,B ,Y ,S ,R ,H ,V ,X ,U ,I ,Z ,A ,M ,N ,I ,L ,E ,F ,J ,H ,V ,D ,X ,P ,Q ,G ,  ,C ,W ,T ,R ,U ,Z ,M ,B ,O ,Y ,S ,K ,0
RSVP_central_cue_between_letter_presentation ,57 ,10 , T1 ,18 ,"[1, 0] ",3.0 ,D ,J ,I ,H ,X ,V ,E ,M ,N ,K ,R ,F ,A ,W ,B ,C ,P ,Z ,Q ,O ,L ,T ,U ,G ,S ,Y ,E ,X ,W ,D ,U ,M ,O ,V ,F ,N ,R ,Y ,L ,J ,Z ,I ,Q ,  ,A ,T ,S ,B ,K ,H ,G ,C ,0
RSVP_central_cue_between_letter_presentation ,58 ,10 , T1 ,6 ,"[-1, 0] ",3.0 ,M ,P ,L ,N ,W ,Z ,A ,V ,C ,R ,Y ,S ,D ,F ,O ,B ,I ,H ,K ,Q ,J ,G ,T ,X ,U ,E ,N ,C ,O ,P ,A ,  ,K ,H ,E ,R ,S ,V ,I ,Z ,T ,Q ,F ,U ,G ,J ,L ,X ,D ,W ,M ,B ,1
RSVP_central_cue_between_letter_presentation ,59 ,10 , T1 ,10 ,"[-1, 0] ",3.0 ,B ,Q ,W ,Y ,N ,S ,T ,C ,M ,O ,F ,K ,H ,A ,J ,R ,P ,Z ,D ,L ,I ,G ,E ,X ,U ,V ,X ,P ,M ,I ,E ,V ,S ,Z ,Y ,  ,O ,A ,R ,D ,W ,F ,U ,T ,K ,G ,N ,J ,C ,B ,Q ,L ,0
RSVP_central_cue_between_letter_presentation ,60 ,10 , T1 ,18 ,"[1, 0] ",3.0 ,X ,G ,N ,C ,Y ,Z ,E ,A ,T ,V ,O ,U ,K ,H ,D ,S ,Q ,M ,L ,I ,F ,J ,B ,P ,W ,R ,C ,W ,F ,R ,Z ,I ,K ,E ,G ,M ,A ,S ,B ,P ,Y ,J ,D ,  ,V ,Q ,X ,L ,O ,N ,U ,H ,0
RSVP_central_cue_between_letter_presentation ,61 ,10 , T1 ,22 ,"[-1, 0] ",3.0 ,V ,P ,Y ,L ,M ,K ,T ,C ,G ,R ,I ,Z ,A ,H ,U ,S ,X ,F ,E ,B ,Q ,J ,N ,D ,O ,W ,H ,Z ,A ,X ,Y ,L ,V ,K ,I ,Q ,U ,N ,B ,W ,O ,M ,R ,P ,C ,G ,S ,  ,J ,F ,T ,E ,0
RSVP_central_cue_between_letter_presentation ,62 ,10 , T1 ,10 ,"[1, 0] ",10.0 ,Y ,R ,M ,X ,P ,T ,N ,A ,D ,L ,B ,Q ,I ,F ,H ,W ,O ,G ,S ,J ,Z ,C ,V ,U ,E ,K ,F ,Z ,X ,D ,W ,R ,U ,T ,V ,  ,A ,Q ,M ,N ,C ,J ,L ,Y ,K ,S ,O ,G ,B ,E ,H ,I ,0
