experimentPhase	trialnum	subject	task	answerPos0	ltrSpatialPos1	ltrEccentricity1	m1	m2	m3	m4	m5	m6	m7	m8	m9	m10	m11	m12	m13	m14	m15	m16	m17	m18	m19	m20	m21	m22	m23	m24	m25	m26	c1	c2	c3	c4	c5	c6	c7	c8	c9	c10	c11	c12	c13	c14	c15	c16	c17	c18	c19	c20	c21	c22	c23	c24	c25	c26	timingBlips
RSVP_central_cue_between_letter_presentation 	10 	1 	 T1 	22 	[1, 0] 	3.0 	H 	K 	Q 	R 	T 	X 	U 	Y 	W 	B 	G 	A 	Z 	C 	N 	J 	S 	F 	O 	E 	I 	P 	M 	L 	V 	D 	L 	U 	W 	B 	J 	V 	Y 	S 	N 	M 	R 	Q 	C 	X 	Z 	A 	E 	O 	D 	I 	P 	  	K 	T 	H 	F 	0
RSVP_central_cue_between_letter_presentation 	11 	1 	 T1 	6 	[-1, 0] 	3.0 	N 	T 	U 	P 	M 	E 	W 	Q 	H 	G 	S 	V 	Z 	Y 	C 	D 	A 	O 	I 	R 	X 	L 	F 	B 	K 	J 	K 	G 	M 	P 	I 	  	V 	U 	A 	H 	W 	Y 	C 	O 	Q 	J 	Z 	R 	S 	X 	L 	N 	D 	E 	T 	F 	0
RSVP_central_cue_between_letter_presentation 	12 	1 	 T1 	18 	[1, 0] 	10.0 	V 	S 	C 	O 	G 	K 	L 	X 	T 	M 	U 	Q 	W 	R 	Z 	N 	B 	D 	F 	I 	E 	A 	H 	J 	P 	Y 	O 	V 	J 	U 	X 	H 	K 	C 	M 	I 	Z 	P 	B 	E 	N 	D 	F 	  	Y 	G 	R 	T 	L 	A 	Q 	S 	0
RSVP_central_cue_between_letter_presentation 	13 	1 	 T1 	14 	[-1, 0] 	10.0 	A 	N 	J 	Q 	U 	E 	S 	G 	X 	O 	T 	W 	L 	R 	F 	Z 	P 	H 	C 	B 	V 	Y 	I 	D 	M 	K 	I 	U 	F 	V 	B 	X 	H 	A 	J 	M 	S 	D 	G 	  	Q 	K 	W 	L 	C 	E 	N 	Z 	P 	T 	O 	Y 	0
RSVP_central_cue_between_letter_presentation 	14 	1 	 T1 	18 	[1, 0] 	3.0 	X 	P 	Z 	D 	G 	C 	I 	R 	L 	B 	W 	Y 	Q 	T 	F 	E 	O 	N 	V 	A 	H 	M 	K 	S 	J 	U 	W 	F 	Y 	C 	D 	R 	J 	G 	U 	E 	H 	Q 	M 	K 	I 	A 	T 	  	P 	B 	S 	L 	X 	O 	Z 	V 	0
RSVP_central_cue_between_letter_presentation 	15 	1 	 T1 	18 	[1, 0] 	3.0 	X 	Q 	L 	F 	D 	N 	G 	U 	E 	A 	T 	H 	C 	Z 	P 	B 	K 	I 	M 	W 	R 	O 	Y 	V 	J 	S 	G 	U 	Q 	O 	W 	X 	Z 	C 	S 	H 	A 	T 	F 	K 	I 	Y 	B 	  	R 	J 	E 	D 	M 	L 	P 	V 	1
RSVP_central_cue_between_letter_presentation 	16 	1 	 T1 	22 	[1, 0] 	10.0 	Y 	D 	F 	A 	C 	M 	G 	Q 	X 	L 	P 	I 	R 	V 	Z 	K 	U 	J 	B 	O 	S 	W 	H 	T 	N 	E 	Y 	X 	T 	K 	V 	W 	D 	U 	P 	S 	B 	L 	C 	I 	Z 	F 	H 	O 	E 	J 	N 	  	Q 	A 	R 	G 	0
RSVP_central_cue_between_letter_presentation 	17 	1 	 T1 	6 	[1, 0] 	10.0 	L 	M 	S 	G 	Q 	W 	O 	A 	E 	D 	Y 	U 	I 	N 	B 	H 	C 	F 	R 	K 	X 	V 	T 	Z 	P 	J 	G 	J 	O 	F 	C 	  	M 	Z 	V 	T 	R 	L 	D 	K 	Y 	H 	P 	U 	A 	I 	N 	X 	W 	S 	E 	B 	0
RSVP_central_cue_between_letter_presentation 	18 	1 	 T1 	18 	[-1, 0] 	3.0 	G 	I 	D 	Y 	S 	M 	H 	P 	X 	C 	U 	F 	R 	B 	L 	N 	J 	K 	Q 	A 	V 	Z 	E 	W 	T 	O 	Z 	G 	Y 	E 	H 	P 	V 	A 	W 	M 	U 	C 	D 	X 	Q 	F 	O 	  	N 	I 	S 	B 	R 	T 	K 	J 	0
RSVP_central_cue_between_letter_presentation 	19 	1 	 T1 	14 	[-1, 0] 	10.0 	Z 	Q 	V 	I 	F 	Y 	T 	A 	C 	K 	H 	L 	X 	R 	G 	J 	N 	B 	U 	O 	S 	P 	W 	M 	D 	E 	Z 	B 	U 	H 	E 	Q 	F 	L 	V 	K 	J 	P 	D 	  	A 	X 	R 	C 	Y 	T 	S 	G 	O 	W 	N 	I 	0
RSVP_central_cue_between_letter_presentation 	20 	1 	 T1 	18 	[-1, 0] 	3.0 	J 	I 	A 	W 	E 	S 	B 	Q 	G 	R 	F 	P 	K 	V 	H 	N 	O 	X 	C 	Z 	L 	D 	T 	Y 	U 	M 	N 	O 	L 	G 	V 	U 	I 	T 	Z 	A 	R 	X 	J 	Y 	K 	H 	D 	  	F 	P 	S 	B 	M 	C 	Q 	E 	0
RSVP_central_cue_between_letter_presentation 	21 	1 	 T1 	22 	[-1, 0] 	3.0 	O 	F 	N 	L 	V 	I 	K 	P 	R 	U 	E 	A 	W 	H 	D 	S 	T 	Y 	X 	Z 	M 	B 	Q 	G 	C 	J 	S 	G 	L 	U 	B 	R 	K 	Q 	E 	D 	W 	T 	A 	V 	P 	O 	Z 	N 	I 	M 	F 	  	C 	Y 	J 	H 	0
RSVP_central_cue_between_letter_presentation 	22 	1 	 T1 	10 	[1, 0] 	10.0 	S 	Y 	O 	M 	I 	N 	A 	K 	U 	T 	F 	C 	R 	E 	B 	V 	X 	P 	L 	Q 	Z 	G 	J 	H 	W 	D 	H 	D 	C 	J 	X 	B 	T 	W 	S 	  	N 	V 	R 	P 	F 	I 	A 	Z 	Y 	G 	M 	O 	Q 	K 	L 	U 	0
RSVP_central_cue_between_letter_presentation 	23 	1 	 T1 	18 	[1, 0] 	3.0 	Q 	Z 	D 	A 	W 	G 	X 	Y 	T 	S 	L 	P 	J 	C 	E 	O 	H 	U 	V 	K 	I 	R 	F 	M 	N 	B 	F 	D 	O 	G 	Z 	H 	L 	I 	R 	J 	N 	M 	Y 	V 	S 	A 	B 	  	K 	W 	E 	X 	C 	U 	P 	Q 	0
RSVP_central_cue_between_letter_presentation 	24 	1 	 T1 	14 	[-1, 0] 	3.0 	J 	M 	O 	B 	H 	C 	K 	A 	W 	S 	X 	Z 	U 	P 	Y 	I 	T 	Q 	R 	D 	L 	F 	N 	G 	V 	E 	P 	L 	V 	Y 	K 	H 	O 	N 	J 	F 	G 	B 	I 	  	X 	R 	C 	W 	E 	T 	A 	D 	Z 	Q 	M 	S 	0
RSVP_central_cue_between_letter_presentation 	25 	1 	 T1 	18 	[-1, 0] 	10.0 	T 	R 	V 	M 	A 	Q 	C 	K 	I 	Z 	W 	P 	D 	G 	U 	B 	L 	S 	H 	E 	F 	N 	Y 	J 	O 	X 	M 	N 	P 	W 	X 	H 	S 	I 	E 	R 	A 	U 	V 	J 	D 	Y 	C 	  	B 	F 	T 	K 	O 	Q 	G 	Z 	0
RSVP_central_cue_between_letter_presentation 	26 	1 	 T1 	18 	[1, 0] 	3.0 	K 	A 	Z 	R 	B 	E 	V 	S 	G 	W 	P 	N 	L 	X 	O 	I 	U 	F 	D 	J 	T 	Q 	M 	H 	Y 	C 	I 	M 	B 	F 	T 	G 	Y 	U 	N 	K 	R 	D 	L 	H 	Q 	J 	E 	  	O 	W 	S 	A 	P 	Z 	C 	V 	0
RSVP_central_cue_between_letter_presentation 	27 	1 	 T1 	6 	[1, 0] 	10.0 	E 	H 	I 	B 	Y 	C 	X 	U 	M 	G 	P 	T 	K 	O 	Z 	V 	S 	J 	L 	R 	A 	D 	F 	Q 	W 	N 	Y 	B 	M 	C 	V 	  	Z 	D 	U 	O 	X 	H 	E 	K 	F 	S 	T 	I 	J 	P 	N 	Q 	G 	W 	R 	L 	0
RSVP_central_cue_between_letter_presentation 	28 	1 	 T1 	18 	[1, 0] 	3.0 	R 	C 	Y 	J 	O 	L 	B 	V 	P 	A 	M 	F 	G 	D 	T 	U 	X 	S 	K 	N 	E 	I 	H 	W 	Q 	Z 	G 	E 	D 	I 	T 	O 	F 	Z 	H 	L 	W 	X 	R 	N 	S 	P 	J 	  	Q 	V 	A 	K 	U 	C 	M 	Y 	0
RSVP_central_cue_between_letter_presentation 	29 	1 	 T1 	14 	[-1, 0] 	10.0 	F 	W 	R 	D 	T 	K 	C 	G 	X 	V 	U 	A 	E 	Z 	H 	S 	I 	M 	L 	Y 	O 	Q 	N 	P 	B 	J 	Z 	F 	O 	I 	Q 	G 	Y 	E 	R 	S 	B 	L 	N 	  	V 	H 	K 	W 	X 	D 	C 	P 	J 	A 	M 	U 	0
RSVP_central_cue_between_letter_presentation 	30 	1 	 T1 	10 	[1, 0] 	10.0 	O 	F 	B 	Y 	C 	E 	L 	S 	N 	G 	P 	A 	W 	Z 	M 	I 	V 	D 	R 	T 	X 	K 	U 	H 	J 	Q 	V 	S 	H 	R 	J 	G 	F 	O 	Q 	  	D 	C 	E 	P 	A 	M 	B 	X 	L 	Z 	U 	I 	Y 	W 	N 	T 	0
RSVP_central_cue_between_letter_presentation 	31 	1 	 T1 	22 	[-1, 0] 	3.0 	C 	O 	P 	I 	Z 	D 	R 	V 	T 	H 	A 	G 	W 	Y 	E 	L 	B 	K 	X 	Q 	J 	F 	N 	M 	S 	U 	X 	E 	T 	D 	B 	I 	Z 	C 	N 	P 	F 	H 	S 	G 	Y 	V 	K 	L 	U 	W 	Q 	  	O 	R 	M 	A 	0
RSVP_central_cue_between_letter_presentation 	32 	1 	 T1 	14 	[1, 0] 	10.0 	Z 	C 	W 	F 	S 	B 	X 	T 	I 	U 	Y 	K 	D 	L 	O 	A 	J 	N 	V 	M 	E 	R 	H 	Q 	P 	G 	T 	B 	S 	H 	Q 	I 	D 	G 	W 	F 	K 	L 	Z 	  	C 	O 	X 	Y 	J 	V 	M 	P 	E 	N 	U 	A 	0
RSVP_central_cue_between_letter_presentation 	33 	1 	 T1 	18 	[1, 0] 	3.0 	Z 	A 	Q 	E 	M 	W 	S 	H 	D 	N 	K 	U 	X 	R 	F 	V 	P 	Y 	I 	G 	B 	T 	J 	L 	C 	O 	L 	W 	Z 	T 	D 	V 	H 	X 	J 	F 	S 	K 	U 	R 	N 	M 	A 	  	C 	O 	I 	G 	Q 	P 	E 	Y 	0
RSVP_central_cue_between_letter_presentation 	34 	1 	 T1 	6 	[1, 0] 	3.0 	J 	I 	L 	G 	B 	N 	R 	C 	A 	U 	P 	T 	F 	E 	K 	D 	X 	M 	S 	Z 	O 	H 	Y 	W 	V 	Q 	I 	K 	F 	M 	O 	  	X 	V 	Q 	A 	Z 	D 	R 	S 	J 	T 	L 	W 	G 	C 	E 	U 	N 	P 	Y 	H 	0
RSVP_central_cue_between_letter_presentation 	35 	1 	 T1 	14 	[1, 0] 	10.0 	Y 	P 	L 	I 	T 	C 	J 	H 	S 	R 	A 	Q 	O 	V 	U 	F 	E 	X 	K 	D 	G 	Z 	N 	W 	B 	M 	A 	F 	T 	U 	J 	O 	K 	M 	B 	P 	Z 	Q 	G 	  	R 	H 	N 	W 	L 	D 	X 	C 	I 	E 	V 	Y 	0
RSVP_central_cue_between_letter_presentation 	36 	1 	 T1 	14 	[-1, 0] 	3.0 	F 	V 	Y 	M 	H 	G 	Q 	W 	E 	X 	D 	S 	I 	J 	O 	A 	P 	R 	L 	K 	T 	N 	U 	Z 	C 	B 	C 	K 	Y 	A 	U 	D 	J 	X 	F 	I 	W 	V 	Q 	  	Z 	G 	P 	N 	E 	R 	O 	B 	S 	T 	M 	H 	0
RSVP_central_cue_between_letter_presentation 	37 	1 	 T1 	10 	[-1, 0] 	3.0 	S 	Y 	H 	R 	L 	B 	Z 	U 	M 	A 	K 	P 	V 	W 	T 	C 	F 	E 	Q 	D 	O 	J 	X 	N 	G 	I 	D 	W 	I 	X 	J 	K 	C 	Q 	T 	  	U 	O 	N 	E 	S 	A 	Y 	B 	G 	H 	F 	V 	P 	M 	L 	Z 	0
RSVP_central_cue_between_letter_presentation 	38 	1 	 T1 	10 	[-1, 0] 	3.0 	I 	H 	B 	R 	S 	C 	G 	X 	O 	E 	D 	K 	A 	M 	P 	Z 	U 	W 	V 	T 	Q 	J 	F 	N 	L 	Y 	K 	E 	R 	D 	T 	J 	A 	C 	G 	  	H 	I 	L 	N 	Z 	V 	O 	P 	M 	Q 	U 	F 	X 	S 	Y 	W 	0
RSVP_central_cue_between_letter_presentation 	39 	1 	 T1 	14 	[-1, 0] 	3.0 	K 	H 	L 	C 	D 	F 	T 	E 	R 	W 	X 	N 	Q 	S 	Z 	Y 	B 	J 	U 	I 	M 	V 	O 	G 	P 	A 	Z 	O 	U 	W 	B 	H 	L 	P 	T 	Y 	G 	R 	N 	  	V 	A 	Q 	K 	C 	E 	S 	M 	F 	D 	J 	X 	0
RSVP_central_cue_between_letter_presentation 	40 	1 	 T1 	6 	[-1, 0] 	3.0 	Q 	J 	P 	S 	C 	K 	B 	I 	O 	X 	W 	R 	Y 	H 	D 	U 	E 	T 	Z 	A 	V 	G 	M 	L 	N 	F 	S 	U 	N 	M 	V 	  	B 	G 	D 	R 	Z 	I 	K 	Q 	P 	C 	W 	F 	E 	T 	X 	L 	A 	J 	Y 	O 	0
RSVP_central_cue_between_letter_presentation 	41 	1 	 T1 	6 	[-1, 0] 	10.0 	F 	Q 	U 	Y 	G 	P 	I 	Z 	M 	B 	V 	X 	N 	J 	S 	H 	O 	R 	D 	K 	E 	C 	L 	T 	W 	A 	W 	T 	L 	Y 	H 	  	X 	K 	F 	U 	G 	A 	Q 	M 	V 	R 	B 	C 	D 	Z 	O 	N 	S 	I 	P 	J 	0
RSVP_central_cue_between_letter_presentation 	42 	1 	 T1 	6 	[-1, 0] 	3.0 	T 	L 	B 	J 	Q 	Z 	K 	N 	Y 	R 	F 	A 	H 	W 	X 	S 	E 	V 	U 	P 	D 	M 	C 	O 	I 	G 	X 	D 	Q 	G 	E 	  	N 	S 	R 	U 	J 	K 	V 	Z 	P 	B 	T 	L 	C 	H 	W 	A 	M 	Y 	I 	O 	0
RSVP_central_cue_between_letter_presentation 	43 	1 	 T1 	14 	[-1, 0] 	10.0 	A 	W 	Q 	B 	M 	G 	X 	E 	N 	D 	K 	R 	S 	Y 	O 	J 	L 	V 	C 	P 	U 	Z 	F 	H 	T 	I 	D 	P 	N 	Y 	G 	H 	S 	R 	X 	K 	A 	W 	I 	  	L 	E 	U 	J 	C 	T 	Q 	M 	F 	V 	O 	B 	0
RSVP_central_cue_between_letter_presentation 	44 	1 	 T1 	14 	[-1, 0] 	10.0 	Y 	R 	I 	U 	C 	G 	V 	J 	W 	F 	D 	Q 	P 	N 	L 	O 	M 	S 	T 	B 	E 	K 	H 	Z 	X 	A 	Z 	T 	D 	G 	O 	M 	S 	I 	Y 	Q 	A 	B 	N 	  	E 	J 	U 	P 	V 	R 	X 	W 	L 	F 	C 	H 	0
RSVP_central_cue_between_letter_presentation 	45 	1 	 T1 	22 	[1, 0] 	10.0 	P 	Z 	N 	S 	C 	Y 	T 	U 	G 	R 	B 	E 	X 	D 	M 	J 	I 	F 	O 	W 	H 	A 	V 	L 	Q 	K 	B 	J 	U 	O 	C 	T 	I 	K 	M 	A 	R 	W 	E 	Y 	N 	Z 	G 	P 	F 	V 	L 	  	H 	S 	X 	D 	0
RSVP_central_cue_between_letter_presentation 	46 	1 	 T1 	22 	[1, 0] 	10.0 	W 	K 	E 	C 	D 	G 	Z 	A 	O 	V 	F 	P 	J 	R 	Q 	T 	H 	U 	S 	I 	N 	M 	Y 	X 	L 	B 	V 	D 	B 	J 	K 	N 	R 	M 	E 	P 	C 	Y 	X 	Z 	A 	G 	T 	L 	W 	F 	S 	  	O 	U 	H 	Q 	0
RSVP_central_cue_between_letter_presentation 	47 	1 	 T1 	10 	[-1, 0] 	10.0 	X 	F 	B 	E 	Z 	A 	M 	Q 	U 	I 	H 	W 	K 	L 	T 	G 	R 	V 	P 	C 	S 	O 	N 	J 	Y 	D 	E 	B 	U 	Y 	F 	J 	Z 	M 	P 	  	A 	Q 	D 	T 	C 	G 	R 	H 	N 	V 	K 	O 	I 	L 	W 	S 	0
RSVP_central_cue_between_letter_presentation 	48 	1 	 T1 	14 	[-1, 0] 	10.0 	Z 	L 	J 	O 	B 	G 	I 	C 	U 	E 	Y 	N 	W 	D 	X 	P 	Q 	T 	F 	M 	A 	R 	V 	S 	K 	H 	T 	D 	K 	C 	Y 	U 	O 	Q 	F 	V 	G 	I 	J 	  	S 	P 	A 	N 	M 	B 	L 	X 	R 	E 	W 	H 	0
RSVP_central_cue_between_letter_presentation 	49 	1 	 T1 	14 	[-1, 0] 	3.0 	Y 	S 	L 	I 	P 	T 	A 	K 	M 	U 	X 	R 	V 	Q 	N 	E 	Z 	G 	B 	F 	D 	C 	J 	O 	W 	H 	W 	Y 	G 	F 	R 	K 	Q 	X 	B 	V 	T 	D 	S 	  	A 	P 	I 	J 	N 	U 	L 	H 	M 	C 	Z 	E 	0
RSVP_central_cue_between_letter_presentation 	50 	1 	 T1 	6 	[-1, 0] 	10.0 	V 	Z 	Q 	X 	Y 	R 	L 	B 	D 	H 	E 	J 	A 	I 	F 	T 	N 	C 	K 	S 	M 	P 	U 	G 	O 	W 	B 	Y 	I 	C 	R 	  	H 	Q 	Z 	N 	D 	E 	K 	G 	P 	S 	J 	W 	F 	A 	X 	L 	O 	V 	U 	M 	0
RSVP_central_cue_between_letter_presentation 	51 	1 	 T1 	10 	[-1, 0] 	3.0 	Z 	R 	U 	H 	K 	X 	I 	V 	F 	C 	M 	W 	P 	N 	Y 	S 	J 	O 	Q 	G 	L 	A 	E 	B 	D 	T 	W 	I 	H 	C 	X 	R 	G 	Q 	L 	  	E 	J 	F 	D 	Z 	N 	O 	U 	S 	M 	Y 	K 	P 	T 	V 	B 	0
RSVP_central_cue_between_letter_presentation 	52 	1 	 T1 	18 	[-1, 0] 	10.0 	J 	V 	E 	A 	H 	P 	T 	R 	Y 	B 	O 	Q 	D 	I 	F 	Z 	M 	K 	U 	W 	X 	N 	S 	L 	C 	G 	K 	O 	N 	J 	P 	B 	G 	Q 	F 	W 	V 	Y 	A 	E 	M 	U 	D 	  	C 	T 	L 	S 	Z 	X 	R 	I 	0
RSVP_central_cue_between_letter_presentation 	53 	1 	 T1 	18 	[-1, 0] 	10.0 	T 	F 	O 	S 	H 	J 	L 	C 	G 	Y 	K 	Z 	W 	Q 	I 	E 	A 	B 	X 	P 	R 	M 	D 	V 	N 	U 	R 	B 	H 	C 	K 	V 	U 	S 	F 	E 	M 	I 	Y 	P 	G 	J 	Z 	  	W 	A 	Q 	N 	L 	D 	X 	O 	0
RSVP_central_cue_between_letter_presentation 	54 	1 	 T1 	14 	[-1, 0] 	3.0 	D 	A 	E 	T 	S 	Q 	O 	P 	W 	Y 	V 	U 	L 	H 	R 	I 	J 	G 	N 	K 	F 	C 	X 	M 	B 	Z 	R 	K 	J 	C 	O 	D 	B 	X 	I 	F 	L 	P 	S 	  	Q 	A 	T 	V 	Y 	W 	Z 	U 	G 	M 	E 	N 	0
RSVP_central_cue_between_letter_presentation 	55 	1 	 T1 	6 	[-1, 0] 	3.0 	R 	M 	D 	S 	Y 	B 	F 	G 	X 	J 	H 	L 	N 	O 	C 	Q 	P 	K 	E 	I 	Z 	T 	A 	V 	U 	W 	N 	F 	Q 	T 	L 	  	D 	Y 	K 	G 	C 	J 	W 	Z 	I 	V 	U 	E 	R 	P 	M 	X 	S 	B 	A 	O 	0
RSVP_central_cue_between_letter_presentation 	56 	1 	 T1 	10 	[-1, 0] 	3.0 	F 	C 	M 	P 	I 	W 	Y 	V 	S 	L 	K 	J 	B 	X 	H 	T 	N 	R 	D 	O 	Z 	E 	G 	Q 	U 	A 	W 	I 	D 	P 	N 	B 	F 	Y 	O 	  	L 	K 	Z 	V 	M 	A 	Q 	G 	R 	E 	S 	H 	X 	T 	J 	U 	0
RSVP_central_cue_between_letter_presentation 	57 	1 	 T1 	22 	[-1, 0] 	10.0 	Z 	E 	J 	V 	L 	N 	T 	R 	P 	W 	Q 	C 	M 	F 	X 	H 	S 	D 	K 	A 	Y 	O 	U 	B 	G 	I 	Q 	P 	D 	T 	M 	L 	I 	E 	S 	A 	B 	N 	G 	W 	C 	K 	F 	U 	Z 	O 	R 	  	V 	Y 	X 	H 	0
RSVP_central_cue_between_letter_presentation 	58 	1 	 T1 	22 	[1, 0] 	3.0 	T 	S 	A 	V 	Y 	R 	I 	W 	G 	H 	O 	P 	J 	C 	L 	Z 	Q 	X 	D 	K 	B 	E 	F 	N 	U 	M 	T 	W 	O 	G 	S 	B 	E 	K 	I 	L 	V 	C 	N 	M 	X 	Q 	Z 	F 	Y 	U 	H 	  	A 	D 	P 	R 	0
RSVP_central_cue_between_letter_presentation 	59 	1 	 T1 	14 	[-1, 0] 	10.0 	W 	Z 	M 	N 	E 	O 	V 	D 	B 	P 	Y 	L 	U 	T 	G 	J 	F 	Q 	I 	K 	C 	X 	A 	H 	S 	R 	C 	X 	W 	Q 	R 	L 	J 	O 	T 	A 	M 	V 	S 	  	F 	P 	U 	G 	E 	D 	K 	Z 	N 	H 	I 	B 	0
RSVP_central_cue_between_letter_presentation 	60 	1 	 T1 	18 	[-1, 0] 	10.0 	F 	N 	O 	B 	H 	D 	J 	E 	P 	Z 	U 	K 	V 	G 	A 	C 	W 	Y 	Q 	X 	T 	S 	I 	L 	M 	R 	U 	V 	X 	A 	L 	E 	T 	Y 	N 	I 	Q 	S 	G 	H 	R 	D 	O 	  	B 	C 	Z 	J 	W 	P 	M 	F 	0
RSVP_central_cue_between_letter_presentation 	61 	1 	 T1 	14 	[1, 0] 	3.0 	M 	C 	O 	W 	T 	K 	B 	L 	Z 	D 	G 	Q 	P 	R 	U 	V 	H 	A 	N 	E 	S 	F 	J 	Y 	I 	X 	Z 	M 	X 	V 	U 	P 	G 	Q 	C 	B 	Y 	L 	A 	  	T 	J 	R 	S 	H 	I 	W 	E 	N 	K 	F 	D 	0
RSVP_central_cue_between_letter_presentation 	62 	1 	 T1 	18 	[1, 0] 	10.0 	P 	C 	T 	M 	B 	O 	E 	I 	L 	J 	A 	R 	Y 	F 	Q 	H 	N 	D 	W 	K 	V 	Z 	U 	S 	G 	X 	U 	X 	V 	Q 	O 	H 	Z 	P 	F 	S 	Y 	I 	W 	E 	R 	B 	C 	  	J 	L 	T 	A 	M 	G 	N 	D 	0
RSVP_central_cue_between_letter_presentation 	63 	1 	 T1 	18 	[1, 0] 	3.0 	U 	Z 	S 	J 	V 	P 	L 	G 	N 	X 	E 	A 	R 	W 	K 	H 	O 	B 	Q 	F 	D 	M 	T 	Y 	C 	I 	H 	J 	K 	X 	I 	G 	D 	T 	L 	N 	M 	Y 	Q 	C 	U 	B 	E 	  	F 	A 	P 	R 	S 	V 	O 	W 	0
