trialNumOriginal,cueCoords,cue1pos,cue2lag,cueEccentricity
86,"[1, 0]",6,2,10
127,"[1, 0]",10,2,10
188,"[-1, 0]",14,2,2.5
79,"[1, 0]",18,2,10
77,"[1, 0]",10,2,10
245,"[-1, 0]",22,2,10
269,"[-1, 0]",18,2,10
279,"[-1, 0]",18,2,10
171,"[-1, 0]",6,2,2.5
107,"[1, 0]",10,2,10
33,"[1, 0]",14,2,2.5
137,"[1, 0]",10,2,10
196,"[-1, 0]",6,2,2.5
271,"[-1, 0]",6,2,10
125,"[1, 0]",22,2,10
32,"[1, 0]",10,2,2.5
218,"[-1, 0]",14,2,10
40,"[1, 0]",22,2,2.5
87,"[1, 0]",10,2,10
275,"[-1, 0]",22,2,10
57,"[1, 0]",10,2,2.5
261,"[-1, 0]",6,2,10
221,"[-1, 0]",6,2,10
209,"[-1, 0]",18,2,2.5
66,"[1, 0]",6,2,2.5
150,"[-1, 0]",22,2,2.5
28,"[1, 0]",14,2,2.5
51,"[1, 0]",6,2,2.5
94,"[1, 0]",18,2,10
11,"[1, 0]",6,2,2.5
4,"[1, 0]",18,2,2.5
133,"[1, 0]",14,2,10
38,"[1, 0]",14,2,2.5
258,"[-1, 0]",14,2,10
49,"[1, 0]",18,2,2.5
201,"[-1, 0]",6,2,2.5
6,"[1, 0]",6,2,2.5
25,"[1, 0]",22,2,2.5
129,"[1, 0]",18,2,10
241,"[-1, 0]",6,2,10
108,"[1, 0]",14,2,10
103,"[1, 0]",14,2,10
222,"[-1, 0]",10,2,10
151,"[-1, 0]",6,2,2.5
102,"[1, 0]",10,2,10
131,"[1, 0]",6,2,10
154,"[-1, 0]",18,2,2.5
67,"[1, 0]",10,2,2.5
69,"[1, 0]",18,2,2.5
75,"[1, 0]",22,2,10
228,"[-1, 0]",14,2,10
15,"[1, 0]",22,2,2.5
207,"[-1, 0]",10,2,2.5
278,"[-1, 0]",14,2,10
239,"[-1, 0]",18,2,10
111,"[1, 0]",6,2,10
138,"[1, 0]",14,2,10
225,"[-1, 0]",22,2,10
27,"[1, 0]",10,2,2.5
61,"[1, 0]",6,2,2.5
265,"[-1, 0]",22,2,10
54,"[1, 0]",18,2,2.5
124,"[1, 0]",18,2,10
231,"[-1, 0]",6,2,10
146,"[-1, 0]",6,2,2.5
234,"[-1, 0]",18,2,10
98,"[1, 0]",14,2,10
214,"[-1, 0]",18,2,10
242,"[-1, 0]",10,2,10
190,"[-1, 0]",22,2,2.5
153,"[-1, 0]",14,2,2.5
134,"[1, 0]",18,2,10
119,"[1, 0]",18,2,10
270,"[-1, 0]",22,2,10
152,"[-1, 0]",10,2,2.5
100,"[1, 0]",22,2,10
97,"[1, 0]",10,2,10
35,"[1, 0]",22,2,2.5
7,"[1, 0]",10,2,2.5
