trialNumOriginal,cueCoords,cue1pos,cue2lag,cueEccentricity
165,"[-1, 0]",22,2,2.5
162,"[-1, 0]",10,2,2.5
224,"[-1, 0]",18,2,10
152,"[-1, 0]",10,2,2.5
242,"[-1, 0]",10,2,10
260,"[-1, 0]",22,2,10
88,"[1, 0]",14,2,10
78,"[1, 0]",14,2,10
217,"[-1, 0]",10,2,10
195,"[-1, 0]",22,2,2.5
97,"[1, 0]",10,2,10
93,"[1, 0]",14,2,10
79,"[1, 0]",18,2,10
66,"[1, 0]",6,2,2.5
225,"[-1, 0]",22,2,10
5,"[1, 0]",22,2,2.5
60,"[1, 0]",22,2,2.5
235,"[-1, 0]",22,2,10
117,"[1, 0]",10,2,10
252,"[-1, 0]",10,2,10
51,"[1, 0]",6,2,2.5
256,"[-1, 0]",6,2,10
72,"[1, 0]",10,2,10
177,"[-1, 0]",10,2,2.5
200,"[-1, 0]",22,2,2.5
170,"[-1, 0]",22,2,2.5
262,"[-1, 0]",10,2,10
271,"[-1, 0]",6,2,10
63,"[1, 0]",14,2,2.5
36,"[1, 0]",6,2,2.5
75,"[1, 0]",22,2,10
205,"[-1, 0]",22,2,2.5
263,"[-1, 0]",14,2,10
53,"[1, 0]",14,2,2.5
138,"[1, 0]",14,2,10
81,"[1, 0]",6,2,10
37,"[1, 0]",10,2,2.5
264,"[-1, 0]",18,2,10
56,"[1, 0]",6,2,2.5
150,"[-1, 0]",22,2,2.5
92,"[1, 0]",10,2,10
87,"[1, 0]",10,2,10
181,"[-1, 0]",6,2,2.5
203,"[-1, 0]",14,2,2.5
46,"[1, 0]",6,2,2.5
71,"[1, 0]",6,2,10
143,"[-1, 0]",14,2,2.5
254,"[-1, 0]",18,2,10
104,"[1, 0]",18,2,10
257,"[-1, 0]",10,2,10
73,"[1, 0]",14,2,10
206,"[-1, 0]",6,2,2.5
208,"[-1, 0]",14,2,2.5
129,"[1, 0]",18,2,10
265,"[-1, 0]",22,2,10
98,"[1, 0]",14,2,10
8,"[1, 0]",14,2,2.5
101,"[1, 0]",6,2,10
269,"[-1, 0]",18,2,10
118,"[1, 0]",14,2,10
222,"[-1, 0]",10,2,10
57,"[1, 0]",10,2,2.5
85,"[1, 0]",22,2,10
219,"[-1, 0]",18,2,10
244,"[-1, 0]",18,2,10
116,"[1, 0]",6,2,10
28,"[1, 0]",14,2,2.5
61,"[1, 0]",6,2,2.5
109,"[1, 0]",18,2,10
238,"[-1, 0]",14,2,10
151,"[-1, 0]",6,2,2.5
190,"[-1, 0]",22,2,2.5
149,"[-1, 0]",18,2,2.5
223,"[-1, 0]",14,2,10
91,"[1, 0]",6,2,10
169,"[-1, 0]",18,2,2.5
201,"[-1, 0]",6,2,2.5
86,"[1, 0]",6,2,10
96,"[1, 0]",6,2,10
214,"[-1, 0]",18,2,10
48,"[1, 0]",14,2,2.5
188,"[-1, 0]",14,2,2.5
230,"[-1, 0]",22,2,10
26,"[1, 0]",6,2,2.5
105,"[1, 0]",22,2,10
110,"[1, 0]",22,2,10
233,"[-1, 0]",14,2,10
278,"[-1, 0]",14,2,10
119,"[1, 0]",18,2,10
239,"[-1, 0]",18,2,10
145,"[-1, 0]",22,2,2.5
156,"[-1, 0]",6,2,2.5
64,"[1, 0]",18,2,2.5
80,"[1, 0]",22,2,10
122,"[1, 0]",10,2,10
231,"[-1, 0]",6,2,10
234,"[-1, 0]",18,2,10
279,"[-1, 0]",18,2,10
89,"[1, 0]",18,2,10
209,"[-1, 0]",18,2,2.5
137,"[1, 0]",10,2,10
14,"[1, 0]",18,2,2.5
251,"[-1, 0]",6,2,10
29,"[1, 0]",18,2,2.5
182,"[-1, 0]",10,2,2.5
148,"[-1, 0]",14,2,2.5
249,"[-1, 0]",18,2,10
196,"[-1, 0]",6,2,2.5
120,"[1, 0]",22,2,10
41,"[1, 0]",6,2,2.5
258,"[-1, 0]",14,2,10
90,"[1, 0]",22,2,10
174,"[-1, 0]",18,2,2.5
52,"[1, 0]",10,2,2.5
163,"[-1, 0]",14,2,2.5
13,"[1, 0]",14,2,2.5
42,"[1, 0]",10,2,2.5
11,"[1, 0]",6,2,2.5
202,"[-1, 0]",10,2,2.5
114,"[1, 0]",18,2,10
212,"[-1, 0]",10,2,10
94,"[1, 0]",18,2,10
259,"[-1, 0]",18,2,10
21,"[1, 0]",6,2,2.5
255,"[-1, 0]",22,2,10
198,"[-1, 0]",14,2,2.5
30,"[1, 0]",22,2,2.5
199,"[-1, 0]",18,2,2.5
113,"[1, 0]",14,2,10
111,"[1, 0]",6,2,10
139,"[1, 0]",18,2,10
54,"[1, 0]",18,2,2.5
236,"[-1, 0]",6,2,10
19,"[1, 0]",18,2,2.5
232,"[-1, 0]",10,2,10
275,"[-1, 0]",22,2,10
126,"[1, 0]",6,2,10
154,"[-1, 0]",18,2,2.5
250,"[-1, 0]",22,2,10
55,"[1, 0]",22,2,2.5
155,"[-1, 0]",22,2,2.5
168,"[-1, 0]",14,2,2.5
121,"[1, 0]",6,2,10
267,"[-1, 0]",10,2,10
6,"[1, 0]",6,2,2.5
161,"[-1, 0]",6,2,2.5
27,"[1, 0]",10,2,2.5
272,"[-1, 0]",10,2,10
229,"[-1, 0]",18,2,10
253,"[-1, 0]",14,2,10
189,"[-1, 0]",18,2,2.5
128,"[1, 0]",14,2,10
112,"[1, 0]",10,2,10
243,"[-1, 0]",14,2,10
69,"[1, 0]",18,2,2.5
127,"[1, 0]",10,2,10
84,"[1, 0]",18,2,10
276,"[-1, 0]",6,2,10
17,"[1, 0]",10,2,2.5
49,"[1, 0]",18,2,2.5
67,"[1, 0]",10,2,2.5
50,"[1, 0]",22,2,2.5
130,"[1, 0]",22,2,10
125,"[1, 0]",22,2,10
193,"[-1, 0]",14,2,2.5
135,"[1, 0]",22,2,10
59,"[1, 0]",18,2,2.5
160,"[-1, 0]",22,2,2.5
107,"[1, 0]",10,2,10
33,"[1, 0]",14,2,2.5
159,"[-1, 0]",18,2,2.5
124,"[1, 0]",18,2,10
77,"[1, 0]",10,2,10
31,"[1, 0]",6,2,2.5
240,"[-1, 0]",22,2,10
83,"[1, 0]",14,2,10
44,"[1, 0]",18,2,2.5
140,"[1, 0]",22,2,10
164,"[-1, 0]",18,2,2.5
