cue1pos,cue2lag,cueCoords,cueEccentricity,trialNumOriginal
14,2,"[-1, 0]",2.5,188
10,2,"[1, 0]",10,137
14,2,"[-1, 0]",2.5,163
14,2,"[1, 0]",10,138
6,2,"[-1, 0]",2.5,191
18,2,"[1, 0]",2.5,4
6,2,"[1, 0]",10,136
10,2,"[1, 0]",10,127
14,2,"[1, 0]",2.5,43
22,2,"[1, 0]",10,125
6,2,"[-1, 0]",2.5,156
10,2,"[1, 0]",10,122
22,2,"[1, 0]",10,120
10,2,"[1, 0]",10,132
10,2,"[1, 0]",2.5,42
22,2,"[-1, 0]",10,250
14,2,"[-1, 0]",2.5,158
14,2,"[1, 0]",10,98
10,2,"[-1, 0]",2.5,197
18,2,"[1, 0]",2.5,9
10,2,"[1, 0]",10,77
14,2,"[1, 0]",10,133
14,2,"[1, 0]",10,128
18,2,"[1, 0]",10,84
22,2,"[-1, 0]",10,220
14,2,"[-1, 0]",2.5,168
10,2,"[-1, 0]",10,227
14,2,"[-1, 0]",10,223
14,2,"[-1, 0]",2.5,153
14,2,"[1, 0]",2.5,48
14,2,"[-1, 0]",2.5,143
22,2,"[-1, 0]",10,245
22,2,"[-1, 0]",2.5,185
10,2,"[1, 0]",2.5,32
10,2,"[1, 0]",2.5,12
14,2,"[1, 0]",10,83
22,2,"[-1, 0]",10,270
22,2,"[-1, 0]",10,230
18,2,"[1, 0]",10,114
22,2,"[1, 0]",10,105
6,2,"[-1, 0]",10,246
6,2,"[-1, 0]",2.5,151
14,2,"[-1, 0]",10,238
6,2,"[1, 0]",2.5,36
18,2,"[1, 0]",2.5,64
10,2,"[1, 0]",2.5,47
22,2,"[1, 0]",2.5,55
22,2,"[-1, 0]",10,215
6,2,"[-1, 0]",10,211
18,2,"[-1, 0]",10,279
18,2,"[-1, 0]",10,254
22,2,"[-1, 0]",2.5,180
18,2,"[-1, 0]",2.5,209
10,2,"[-1, 0]",10,257
18,2,"[-1, 0]",10,259
6,2,"[-1, 0]",2.5,166
18,2,"[1, 0]",10,119
10,2,"[-1, 0]",2.5,152
22,2,"[1, 0]",10,110
22,2,"[-1, 0]",2.5,190
22,2,"[-1, 0]",2.5,205
22,2,"[-1, 0]",2.5,210
18,2,"[-1, 0]",10,274
18,2,"[1, 0]",10,89
6,2,"[-1, 0]",10,236
18,2,"[1, 0]",2.5,14
18,2,"[1, 0]",2.5,44
22,2,"[1, 0]",2.5,60
10,2,"[1, 0]",10,102
18,2,"[-1, 0]",10,239
6,2,"[1, 0]",10,121
22,2,"[1, 0]",2.5,10
6,2,"[-1, 0]",10,276
10,2,"[-1, 0]",10,242
18,2,"[-1, 0]",2.5,144
6,2,"[1, 0]",10,71
22,2,"[1, 0]",10,90
10,2,"[-1, 0]",2.5,187
22,2,"[1, 0]",10,85
10,2,"[-1, 0]",2.5,202
22,2,"[1, 0]",10,130
6,2,"[1, 0]",2.5,11
22,2,"[1, 0]",10,80
14,2,"[1, 0]",10,113
6,2,"[1, 0]",2.5,51
6,2,"[1, 0]",10,111
14,2,"[1, 0]",2.5,53
22,2,"[1, 0]",2.5,50
10,2,"[-1, 0]",2.5,162
6,2,"[1, 0]",10,76
10,2,"[1, 0]",2.5,37
18,2,"[-1, 0]",10,224
22,2,"[-1, 0]",10,280
22,2,"[1, 0]",2.5,15
10,2,"[-1, 0]",2.5,207
6,2,"[-1, 0]",10,261
18,2,"[1, 0]",10,94
10,2,"[1, 0]",10,97
18,2,"[1, 0]",10,74
22,2,"[-1, 0]",10,265
14,2,"[-1, 0]",10,258
22,2,"[1, 0]",2.5,65
6,2,"[1, 0]",2.5,66
22,2,"[1, 0]",10,75
18,2,"[1, 0]",2.5,39
22,2,"[1, 0]",2.5,70
6,2,"[-1, 0]",10,256
18,2,"[-1, 0]",2.5,179
6,2,"[-1, 0]",2.5,171
22,2,"[-1, 0]",10,255
18,2,"[1, 0]",2.5,49
6,2,"[1, 0]",10,81
14,2,"[1, 0]",2.5,3
14,2,"[1, 0]",2.5,28
14,2,"[1, 0]",2.5,23
18,2,"[-1, 0]",10,219
14,2,"[-1, 0]",10,263
18,2,"[1, 0]",2.5,59
22,2,"[1, 0]",10,95
10,2,"[1, 0]",2.5,7
22,2,"[1, 0]",10,115
14,2,"[-1, 0]",2.5,193
14,2,"[-1, 0]",2.5,148
22,2,"[-1, 0]",10,235
18,2,"[-1, 0]",10,214
14,2,"[1, 0]",2.5,38
14,2,"[-1, 0]",2.5,173
6,2,"[1, 0]",10,101
18,2,"[-1, 0]",2.5,159
18,2,"[-1, 0]",2.5,199
6,2,"[-1, 0]",2.5,206
10,2,"[-1, 0]",2.5,157
14,2,"[-1, 0]",2.5,198
6,2,"[1, 0]",2.5,31
14,2,"[1, 0]",2.5,13
14,2,"[1, 0]",10,78
18,2,"[-1, 0]",2.5,149
6,2,"[-1, 0]",2.5,176
14,2,"[-1, 0]",2.5,183
14,2,"[-1, 0]",10,218
18,2,"[-1, 0]",10,234
18,2,"[1, 0]",10,124
10,2,"[-1, 0]",2.5,177
6,2,"[1, 0]",10,106
14,2,"[1, 0]",10,88
22,2,"[1, 0]",10,140
10,2,"[1, 0]",2.5,22
10,2,"[1, 0]",10,87
22,2,"[-1, 0]",2.5,175
14,2,"[-1, 0]",10,243
22,2,"[-1, 0]",2.5,165
22,2,"[-1, 0]",2.5,145
18,2,"[1, 0]",2.5,29
22,2,"[-1, 0]",2.5,195
14,2,"[1, 0]",10,123
14,2,"[-1, 0]",2.5,203
6,2,"[-1, 0]",10,266
10,2,"[1, 0]",10,72
18,2,"[1, 0]",10,134
10,2,"[-1, 0]",2.5,182
6,2,"[1, 0]",10,126
22,2,"[1, 0]",2.5,40
6,2,"[1, 0]",2.5,61
14,2,"[1, 0]",2.5,33
10,2,"[-1, 0]",10,267
18,2,"[-1, 0]",2.5,169
10,2,"[-1, 0]",2.5,142
14,2,"[1, 0]",10,73
6,2,"[-1, 0]",10,271
10,2,"[-1, 0]",10,237
10,2,"[-1, 0]",2.5,167
6,2,"[-1, 0]",2.5,181
10,2,"[-1, 0]",10,212
6,2,"[1, 0]",10,131
14,2,"[-1, 0]",10,268
18,2,"[-1, 0]",10,269
10,2,"[1, 0]",10,92
10,2,"[-1, 0]",2.5,172
6,2,"[-1, 0]",10,221
18,2,"[-1, 0]",2.5,204
14,2,"[-1, 0]",10,228
14,2,"[1, 0]",2.5,63
22,2,"[-1, 0]",2.5,155
6,2,"[1, 0]",2.5,26
22,2,"[1, 0]",2.5,20
18,2,"[-1, 0]",2.5,189
14,2,"[1, 0]",2.5,58
10,2,"[1, 0]",2.5,62
10,2,"[-1, 0]",2.5,147
10,2,"[1, 0]",2.5,57
22,2,"[-1, 0]",2.5,200
14,2,"[-1, 0]",10,248
22,2,"[1, 0]",2.5,45
10,2,"[1, 0]",10,117
18,2,"[-1, 0]",2.5,154
14,2,"[-1, 0]",10,278
6,2,"[-1, 0]",2.5,161
18,2,"[-1, 0]",10,229
10,2,"[1, 0]",2.5,52
14,2,"[1, 0]",10,93
6,2,"[1, 0]",2.5,16
18,2,"[1, 0]",10,99
22,2,"[-1, 0]",2.5,150
22,2,"[1, 0]",10,100
6,2,"[1, 0]",10,116
18,2,"[1, 0]",10,104
22,2,"[-1, 0]",2.5,160
22,2,"[1, 0]",2.5,5
18,2,"[1, 0]",10,139
6,2,"[1, 0]",2.5,1
14,2,"[-1, 0]",10,233
10,2,"[-1, 0]",10,232
22,2,"[-1, 0]",10,260
10,2,"[1, 0]",2.5,2
18,2,"[1, 0]",2.5,19
14,2,"[1, 0]",10,103
10,2,"[1, 0]",10,112
18,2,"[1, 0]",10,109
10,2,"[-1, 0]",10,252
22,2,"[-1, 0]",2.5,170
