trialNumOriginal,cueCoords,cue1pos,cue2lag,cueEccentricity
277,"[-1, 0]",10,2,10
8,"[1, 0]",14,2,2.5
73,"[1, 0]",14,2,10
112,"[1, 0]",10,2,10
178,"[-1, 0]",14,2,2.5
131,"[1, 0]",6,2,10
270,"[-1, 0]",22,2,10
76,"[1, 0]",6,2,10
264,"[-1, 0]",18,2,10
120,"[1, 0]",22,2,10
85,"[1, 0]",22,2,10
21,"[1, 0]",6,2,2.5
242,"[-1, 0]",10,2,10
267,"[-1, 0]",10,2,10
100,"[1, 0]",22,2,10
201,"[-1, 0]",6,2,2.5
56,"[1, 0]",6,2,2.5
79,"[1, 0]",18,2,10
173,"[-1, 0]",14,2,2.5
93,"[1, 0]",14,2,10
43,"[1, 0]",14,2,2.5
42,"[1, 0]",10,2,2.5
193,"[-1, 0]",14,2,2.5
221,"[-1, 0]",6,2,10
262,"[-1, 0]",10,2,10
77,"[1, 0]",10,2,10
138,"[1, 0]",14,2,10
229,"[-1, 0]",18,2,10
141,"[-1, 0]",6,2,2.5
249,"[-1, 0]",18,2,10
128,"[1, 0]",14,2,10
271,"[-1, 0]",6,2,10
31,"[1, 0]",6,2,2.5
219,"[-1, 0]",18,2,10
182,"[-1, 0]",10,2,2.5
204,"[-1, 0]",18,2,2.5
246,"[-1, 0]",6,2,10
235,"[-1, 0]",22,2,10
142,"[-1, 0]",10,2,2.5
206,"[-1, 0]",6,2,2.5
94,"[1, 0]",18,2,10
252,"[-1, 0]",10,2,10
197,"[-1, 0]",10,2,2.5
156,"[-1, 0]",6,2,2.5
164,"[-1, 0]",18,2,2.5
55,"[1, 0]",22,2,2.5
218,"[-1, 0]",14,2,10
165,"[-1, 0]",22,2,2.5
222,"[-1, 0]",10,2,10
34,"[1, 0]",18,2,2.5
162,"[-1, 0]",10,2,2.5
140,"[1, 0]",22,2,10
2,"[1, 0]",10,2,2.5
7,"[1, 0]",10,2,2.5
82,"[1, 0]",10,2,10
40,"[1, 0]",22,2,2.5
163,"[-1, 0]",14,2,2.5
114,"[1, 0]",18,2,10
30,"[1, 0]",22,2,2.5
278,"[-1, 0]",14,2,10
119,"[1, 0]",18,2,10
29,"[1, 0]",18,2,2.5
187,"[-1, 0]",10,2,2.5
49,"[1, 0]",18,2,2.5
90,"[1, 0]",22,2,10
272,"[-1, 0]",10,2,10
96,"[1, 0]",6,2,10
175,"[-1, 0]",22,2,2.5
66,"[1, 0]",6,2,2.5
33,"[1, 0]",14,2,2.5
135,"[1, 0]",22,2,10
110,"[1, 0]",22,2,10
155,"[-1, 0]",22,2,2.5
75,"[1, 0]",22,2,10
115,"[1, 0]",22,2,10
167,"[-1, 0]",10,2,2.5
224,"[-1, 0]",18,2,10
248,"[-1, 0]",14,2,10
240,"[-1, 0]",22,2,10
28,"[1, 0]",14,2,2.5
243,"[-1, 0]",14,2,10
71,"[1, 0]",6,2,10
19,"[1, 0]",18,2,2.5
88,"[1, 0]",14,2,10
276,"[-1, 0]",6,2,10
157,"[-1, 0]",10,2,2.5
129,"[1, 0]",18,2,10
207,"[-1, 0]",10,2,2.5
16,"[1, 0]",6,2,2.5
265,"[-1, 0]",22,2,10
97,"[1, 0]",10,2,10
200,"[-1, 0]",22,2,2.5
45,"[1, 0]",22,2,2.5
92,"[1, 0]",10,2,10
14,"[1, 0]",18,2,2.5
78,"[1, 0]",14,2,10
124,"[1, 0]",18,2,10
205,"[-1, 0]",22,2,2.5
160,"[-1, 0]",22,2,2.5
1,"[1, 0]",6,2,2.5
202,"[-1, 0]",10,2,2.5
233,"[-1, 0]",14,2,10
83,"[1, 0]",14,2,10
127,"[1, 0]",10,2,10
161,"[-1, 0]",6,2,2.5
232,"[-1, 0]",10,2,10
199,"[-1, 0]",18,2,2.5
275,"[-1, 0]",22,2,10
60,"[1, 0]",22,2,2.5
80,"[1, 0]",22,2,10
63,"[1, 0]",14,2,2.5
273,"[-1, 0]",14,2,10
214,"[-1, 0]",18,2,10
126,"[1, 0]",6,2,10
105,"[1, 0]",22,2,10
68,"[1, 0]",14,2,2.5
223,"[-1, 0]",14,2,10
107,"[1, 0]",10,2,10
145,"[-1, 0]",22,2,2.5
103,"[1, 0]",14,2,10
196,"[-1, 0]",6,2,2.5
