cue1pos,cue2lag,cueCoords,cueEccentricity,trialNumOriginal
10,2,"[1, 0]",2.5,67
14,2,"[1, 0]",2.5,33
14,2,"[-1, 0]",2.5,173
10,2,"[1, 0]",10,102
14,2,"[-1, 0]",10,223
6,2,"[-1, 0]",10,226
14,2,"[-1, 0]",10,238
6,2,"[1, 0]",10,126
18,2,"[1, 0]",2.5,39
14,2,"[1, 0]",10,88
14,2,"[1, 0]",10,83
22,2,"[1, 0]",10,75
10,2,"[-1, 0]",2.5,172
18,2,"[1, 0]",10,134
22,2,"[-1, 0]",10,260
22,2,"[-1, 0]",10,220
10,2,"[-1, 0]",2.5,187
10,2,"[1, 0]",10,87
14,2,"[-1, 0]",10,263
18,2,"[1, 0]",2.5,44
14,2,"[1, 0]",10,93
10,2,"[1, 0]",2.5,52
10,2,"[-1, 0]",10,252
10,2,"[-1, 0]",2.5,207
6,2,"[1, 0]",10,101
14,2,"[1, 0]",2.5,38
6,2,"[1, 0]",10,91
10,2,"[1, 0]",2.5,57
22,2,"[-1, 0]",10,225
22,2,"[1, 0]",10,85
18,2,"[-1, 0]",2.5,194
22,2,"[1, 0]",10,135
14,2,"[-1, 0]",10,273
10,2,"[-1, 0]",10,212
18,2,"[1, 0]",2.5,59
10,2,"[-1, 0]",2.5,147
14,2,"[1, 0]",10,103
10,2,"[-1, 0]",10,242
18,2,"[-1, 0]",2.5,199
18,2,"[-1, 0]",10,224
14,2,"[1, 0]",2.5,8
6,2,"[-1, 0]",2.5,201
18,2,"[1, 0]",10,139
18,2,"[1, 0]",10,124
22,2,"[-1, 0]",2.5,200
14,2,"[1, 0]",2.5,53
6,2,"[-1, 0]",10,221
14,2,"[1, 0]",10,123
22,2,"[1, 0]",2.5,25
10,2,"[1, 0]",10,107
6,2,"[1, 0]",10,116
18,2,"[1, 0]",10,99
18,2,"[1, 0]",2.5,69
6,2,"[-1, 0]",2.5,191
10,2,"[1, 0]",2.5,7
22,2,"[1, 0]",2.5,10
18,2,"[1, 0]",10,89
22,2,"[1, 0]",2.5,5
18,2,"[1, 0]",2.5,24
10,2,"[1, 0]",2.5,22
6,2,"[1, 0]",2.5,56
14,2,"[-1, 0]",2.5,193
10,2,"[1, 0]",2.5,32
10,2,"[-1, 0]",10,277
14,2,"[1, 0]",10,73
18,2,"[-1, 0]",2.5,209
10,2,"[-1, 0]",2.5,192
22,2,"[-1, 0]",10,215
14,2,"[-1, 0]",2.5,163
14,2,"[1, 0]",2.5,23
18,2,"[-1, 0]",10,264
10,2,"[1, 0]",10,97
22,2,"[1, 0]",2.5,45
6,2,"[-1, 0]",2.5,196
6,2,"[-1, 0]",10,241
14,2,"[1, 0]",2.5,68
18,2,"[1, 0]",2.5,49
18,2,"[1, 0]",10,109
14,2,"[-1, 0]",2.5,208
14,2,"[1, 0]",10,113
10,2,"[1, 0]",10,92
22,2,"[-1, 0]",2.5,190
6,2,"[1, 0]",2.5,1
14,2,"[1, 0]",10,133
6,2,"[1, 0]",10,71
22,2,"[-1, 0]",2.5,170
18,2,"[1, 0]",10,79
18,2,"[-1, 0]",10,239
6,2,"[-1, 0]",2.5,151
6,2,"[1, 0]",2.5,41
18,2,"[1, 0]",10,114
22,2,"[1, 0]",10,115
6,2,"[1, 0]",10,106
18,2,"[-1, 0]",10,274
6,2,"[-1, 0]",2.5,186
22,2,"[-1, 0]",10,280
18,2,"[-1, 0]",2.5,149
10,2,"[-1, 0]",2.5,177
14,2,"[-1, 0]",10,278
22,2,"[-1, 0]",10,265
18,2,"[1, 0]",10,74
14,2,"[1, 0]",10,128
22,2,"[-1, 0]",2.5,205
22,2,"[-1, 0]",10,275
6,2,"[-1, 0]",2.5,176
14,2,"[-1, 0]",2.5,158
14,2,"[-1, 0]",10,268
14,2,"[-1, 0]",10,213
22,2,"[1, 0]",10,110
18,2,"[1, 0]",2.5,9
14,2,"[-1, 0]",2.5,178
6,2,"[1, 0]",2.5,16
10,2,"[1, 0]",10,77
6,2,"[-1, 0]",10,256
22,2,"[-1, 0]",2.5,150
18,2,"[-1, 0]",2.5,179
6,2,"[-1, 0]",2.5,181
14,2,"[1, 0]",10,78
22,2,"[1, 0]",2.5,35
18,2,"[1, 0]",2.5,64
14,2,"[1, 0]",2.5,18
22,2,"[1, 0]",10,140
18,2,"[-1, 0]",10,234
22,2,"[1, 0]",2.5,70
18,2,"[1, 0]",2.5,19
18,2,"[-1, 0]",2.5,154
22,2,"[-1, 0]",10,235
6,2,"[-1, 0]",2.5,161
18,2,"[1, 0]",2.5,34
14,2,"[-1, 0]",2.5,198
18,2,"[-1, 0]",10,214
22,2,"[1, 0]",2.5,55
14,2,"[1, 0]",10,98
10,2,"[-1, 0]",2.5,182
6,2,"[-1, 0]",10,246
18,2,"[1, 0]",2.5,54
6,2,"[1, 0]",2.5,66
22,2,"[1, 0]",10,95
6,2,"[-1, 0]",10,266
10,2,"[1, 0]",10,127
6,2,"[1, 0]",2.5,11
14,2,"[-1, 0]",10,253
22,2,"[-1, 0]",2.5,175
22,2,"[-1, 0]",10,255
22,2,"[1, 0]",2.5,20
18,2,"[1, 0]",10,94
18,2,"[-1, 0]",10,279
6,2,"[1, 0]",10,136
18,2,"[1, 0]",10,129
18,2,"[-1, 0]",2.5,204
10,2,"[1, 0]",10,132
6,2,"[-1, 0]",2.5,166
10,2,"[-1, 0]",2.5,167
10,2,"[1, 0]",2.5,42
10,2,"[1, 0]",2.5,27
10,2,"[1, 0]",10,82
22,2,"[1, 0]",10,125
6,2,"[1, 0]",10,121
10,2,"[-1, 0]",2.5,157
14,2,"[1, 0]",2.5,48
14,2,"[1, 0]",10,118
6,2,"[1, 0]",2.5,21
18,2,"[-1, 0]",2.5,164
14,2,"[-1, 0]",10,228
6,2,"[1, 0]",2.5,46
10,2,"[-1, 0]",10,217
14,2,"[1, 0]",2.5,43
22,2,"[-1, 0]",2.5,165
10,2,"[-1, 0]",10,237
6,2,"[-1, 0]",10,276
22,2,"[1, 0]",2.5,60
6,2,"[1, 0]",2.5,36
10,2,"[-1, 0]",10,257
10,2,"[1, 0]",10,122
10,2,"[-1, 0]",10,227
22,2,"[-1, 0]",2.5,145
22,2,"[-1, 0]",10,230
22,2,"[-1, 0]",2.5,155
18,2,"[-1, 0]",10,229
6,2,"[-1, 0]",10,236
14,2,"[-1, 0]",2.5,203
10,2,"[1, 0]",2.5,2
18,2,"[1, 0]",10,104
18,2,"[-1, 0]",2.5,189
18,2,"[-1, 0]",2.5,144
14,2,"[1, 0]",2.5,58
22,2,"[1, 0]",2.5,30
22,2,"[1, 0]",10,80
10,2,"[1, 0]",2.5,12
14,2,"[1, 0]",2.5,3
10,2,"[-1, 0]",2.5,202
6,2,"[-1, 0]",10,211
6,2,"[1, 0]",10,96
6,2,"[1, 0]",10,76
14,2,"[-1, 0]",10,258
18,2,"[-1, 0]",2.5,159
18,2,"[1, 0]",10,119
22,2,"[1, 0]",10,100
