cue1pos,cue2lag,cueCoords,cueEccentricity,trialNumOriginal
18,2,"[1, 0]",2.5,39
14,2,"[1, 0]",10,103
22,2,"[1, 0]",10,120
14,2,"[-1, 0]",2.5,168
18,2,"[-1, 0]",2.5,184
6,2,"[-1, 0]",10,266
6,2,"[1, 0]",10,81
22,2,"[1, 0]",10,125
22,2,"[-1, 0]",2.5,185
10,2,"[1, 0]",10,132
6,2,"[1, 0]",10,106
14,2,"[-1, 0]",2.5,208
6,2,"[1, 0]",2.5,66
6,2,"[1, 0]",10,116
10,2,"[1, 0]",2.5,67
6,2,"[1, 0]",2.5,36
18,2,"[1, 0]",2.5,4
22,2,"[-1, 0]",2.5,145
10,2,"[-1, 0]",10,277
14,2,"[-1, 0]",2.5,163
6,2,"[-1, 0]",10,256
18,2,"[1, 0]",10,134
22,2,"[1, 0]",2.5,60
6,2,"[-1, 0]",10,221
6,2,"[1, 0]",2.5,31
18,2,"[1, 0]",10,84
10,2,"[-1, 0]",2.5,172
22,2,"[-1, 0]",10,240
18,2,"[1, 0]",10,79
14,2,"[1, 0]",10,78
22,2,"[-1, 0]",2.5,180
22,2,"[1, 0]",10,135
18,2,"[-1, 0]",2.5,199
10,2,"[1, 0]",2.5,37
18,2,"[-1, 0]",10,229
22,2,"[-1, 0]",10,250
18,2,"[-1, 0]",2.5,194
22,2,"[1, 0]",2.5,50
10,2,"[-1, 0]",2.5,197
10,2,"[-1, 0]",2.5,182
6,2,"[-1, 0]",2.5,181
10,2,"[-1, 0]",10,262
22,2,"[-1, 0]",2.5,155
18,2,"[-1, 0]",10,264
6,2,"[1, 0]",10,136
10,2,"[1, 0]",10,77
22,2,"[-1, 0]",10,260
10,2,"[-1, 0]",2.5,187
10,2,"[-1, 0]",2.5,157
14,2,"[1, 0]",2.5,28
6,2,"[1, 0]",10,126
14,2,"[-1, 0]",10,268
6,2,"[1, 0]",2.5,51
6,2,"[-1, 0]",2.5,206
22,2,"[-1, 0]",2.5,160
14,2,"[1, 0]",2.5,33
6,2,"[-1, 0]",2.5,156
10,2,"[-1, 0]",2.5,207
10,2,"[-1, 0]",10,212
6,2,"[1, 0]",10,121
22,2,"[1, 0]",10,140
22,2,"[-1, 0]",2.5,200
10,2,"[-1, 0]",2.5,177
10,2,"[-1, 0]",2.5,152
14,2,"[1, 0]",2.5,68
14,2,"[-1, 0]",10,263
14,2,"[1, 0]",2.5,13
14,2,"[1, 0]",10,83
14,2,"[-1, 0]",2.5,203
22,2,"[-1, 0]",2.5,190
14,2,"[-1, 0]",2.5,173
14,2,"[1, 0]",2.5,23
14,2,"[1, 0]",10,113
22,2,"[-1, 0]",10,235
10,2,"[-1, 0]",10,237
6,2,"[1, 0]",2.5,11
10,2,"[-1, 0]",10,232
22,2,"[-1, 0]",10,270
18,2,"[-1, 0]",2.5,154
10,2,"[1, 0]",2.5,62
6,2,"[-1, 0]",10,241
18,2,"[1, 0]",2.5,19
10,2,"[-1, 0]",2.5,142
6,2,"[-1, 0]",2.5,161
14,2,"[1, 0]",10,98
10,2,"[-1, 0]",10,242
10,2,"[1, 0]",2.5,17
6,2,"[1, 0]",10,101
6,2,"[-1, 0]",2.5,141
6,2,"[-1, 0]",10,246
10,2,"[1, 0]",2.5,52
14,2,"[-1, 0]",2.5,178
6,2,"[1, 0]",2.5,6
10,2,"[1, 0]",10,87
10,2,"[1, 0]",10,92
18,2,"[-1, 0]",10,274
6,2,"[1, 0]",2.5,16
22,2,"[1, 0]",10,100
14,2,"[1, 0]",10,138
18,2,"[1, 0]",2.5,9
18,2,"[1, 0]",10,119
10,2,"[1, 0]",2.5,47
22,2,"[1, 0]",2.5,45
6,2,"[1, 0]",10,76
10,2,"[-1, 0]",10,247
10,2,"[1, 0]",10,82
18,2,"[1, 0]",10,74
6,2,"[-1, 0]",2.5,201
10,2,"[1, 0]",10,97
22,2,"[1, 0]",2.5,65
14,2,"[1, 0]",2.5,53
18,2,"[-1, 0]",10,234
10,2,"[-1, 0]",10,257
18,2,"[1, 0]",2.5,29
6,2,"[1, 0]",2.5,21
14,2,"[-1, 0]",10,278
22,2,"[1, 0]",2.5,55
6,2,"[-1, 0]",10,226
18,2,"[-1, 0]",2.5,164
14,2,"[1, 0]",10,108
14,2,"[1, 0]",10,73
18,2,"[1, 0]",10,129
18,2,"[-1, 0]",2.5,169
6,2,"[1, 0]",10,71
18,2,"[1, 0]",2.5,24
14,2,"[-1, 0]",2.5,188
18,2,"[1, 0]",2.5,54
14,2,"[1, 0]",2.5,63
10,2,"[1, 0]",2.5,57
22,2,"[-1, 0]",2.5,165
14,2,"[1, 0]",10,128
18,2,"[1, 0]",2.5,69
6,2,"[-1, 0]",2.5,171
6,2,"[-1, 0]",10,236
22,2,"[-1, 0]",10,230
22,2,"[1, 0]",2.5,10
6,2,"[-1, 0]",10,276
18,2,"[-1, 0]",10,269
10,2,"[1, 0]",10,107
10,2,"[-1, 0]",10,252
18,2,"[-1, 0]",2.5,174
18,2,"[1, 0]",10,94
10,2,"[1, 0]",2.5,22
14,2,"[-1, 0]",10,273
22,2,"[1, 0]",2.5,40
6,2,"[-1, 0]",10,216
22,2,"[1, 0]",2.5,70
18,2,"[-1, 0]",2.5,189
22,2,"[1, 0]",10,80
10,2,"[1, 0]",2.5,27
6,2,"[1, 0]",2.5,46
14,2,"[1, 0]",10,118
14,2,"[-1, 0]",10,223
22,2,"[1, 0]",10,75
10,2,"[1, 0]",2.5,42
18,2,"[-1, 0]",2.5,159
14,2,"[-1, 0]",2.5,153
10,2,"[1, 0]",10,72
14,2,"[-1, 0]",10,238
6,2,"[1, 0]",2.5,56
6,2,"[-1, 0]",10,231
14,2,"[1, 0]",2.5,8
14,2,"[-1, 0]",10,258
22,2,"[1, 0]",2.5,15
10,2,"[1, 0]",2.5,2
6,2,"[1, 0]",10,111
22,2,"[1, 0]",10,110
14,2,"[1, 0]",2.5,58
6,2,"[1, 0]",10,86
22,2,"[-1, 0]",10,255
10,2,"[-1, 0]",2.5,147
22,2,"[1, 0]",10,85
18,2,"[1, 0]",2.5,14
6,2,"[-1, 0]",2.5,186
18,2,"[-1, 0]",10,254
14,2,"[-1, 0]",10,213
14,2,"[-1, 0]",10,218
6,2,"[-1, 0]",2.5,191
14,2,"[-1, 0]",2.5,143
6,2,"[1, 0]",10,131
18,2,"[-1, 0]",10,244
18,2,"[-1, 0]",2.5,209
10,2,"[1, 0]",10,117
22,2,"[1, 0]",2.5,25
10,2,"[-1, 0]",10,267
6,2,"[-1, 0]",10,211
18,2,"[-1, 0]",2.5,204
22,2,"[-1, 0]",10,265
22,2,"[-1, 0]",2.5,205
14,2,"[-1, 0]",10,228
14,2,"[-1, 0]",10,253
6,2,"[-1, 0]",2.5,151
14,2,"[-1, 0]",2.5,183
10,2,"[1, 0]",2.5,7
14,2,"[1, 0]",2.5,38
18,2,"[1, 0]",2.5,64
6,2,"[-1, 0]",2.5,196
6,2,"[-1, 0]",10,251
6,2,"[1, 0]",2.5,61
18,2,"[-1, 0]",10,214
10,2,"[-1, 0]",2.5,192
18,2,"[1, 0]",10,124
14,2,"[1, 0]",2.5,43
18,2,"[1, 0]",2.5,49
14,2,"[1, 0]",2.5,48
18,2,"[1, 0]",2.5,59
6,2,"[-1, 0]",2.5,166
22,2,"[-1, 0]",10,215
18,2,"[-1, 0]",2.5,149
22,2,"[-1, 0]",10,245
18,2,"[1, 0]",2.5,44
14,2,"[-1, 0]",2.5,158
18,2,"[-1, 0]",10,249
22,2,"[1, 0]",10,115
14,2,"[1, 0]",10,123
10,2,"[-1, 0]",2.5,162
6,2,"[1, 0]",2.5,26
