trialNumOriginal,cueCoords,cue1pos,cue2lag,cueEccentricity
48,"[1, 0]",14,2,2.5
279,"[-1, 0]",18,2,10
119,"[1, 0]",18,2,10
156,"[-1, 0]",6,2,2.5
278,"[-1, 0]",14,2,10
134,"[1, 0]",18,2,10
271,"[-1, 0]",6,2,10
216,"[-1, 0]",6,2,10
207,"[-1, 0]",10,2,2.5
235,"[-1, 0]",22,2,10
205,"[-1, 0]",22,2,2.5
122,"[1, 0]",10,2,10
83,"[1, 0]",14,2,10
24,"[1, 0]",18,2,2.5
2,"[1, 0]",10,2,2.5
139,"[1, 0]",18,2,10
240,"[-1, 0]",22,2,10
72,"[1, 0]",10,2,10
164,"[-1, 0]",18,2,2.5
136,"[1, 0]",6,2,10
85,"[1, 0]",22,2,10
166,"[-1, 0]",6,2,2.5
111,"[1, 0]",6,2,10
185,"[-1, 0]",22,2,2.5
9,"[1, 0]",18,2,2.5
66,"[1, 0]",6,2,2.5
153,"[-1, 0]",14,2,2.5
274,"[-1, 0]",18,2,10
146,"[-1, 0]",6,2,2.5
234,"[-1, 0]",18,2,10
100,"[1, 0]",22,2,10
268,"[-1, 0]",14,2,10
73,"[1, 0]",14,2,10
52,"[1, 0]",10,2,2.5
241,"[-1, 0]",6,2,10
187,"[-1, 0]",10,2,2.5
155,"[-1, 0]",22,2,2.5
147,"[-1, 0]",10,2,2.5
127,"[1, 0]",10,2,10
184,"[-1, 0]",18,2,2.5
69,"[1, 0]",18,2,2.5
54,"[1, 0]",18,2,2.5
12,"[1, 0]",10,2,2.5
199,"[-1, 0]",18,2,2.5
158,"[-1, 0]",14,2,2.5
62,"[1, 0]",10,2,2.5
17,"[1, 0]",10,2,2.5
220,"[-1, 0]",22,2,10
269,"[-1, 0]",18,2,10
218,"[-1, 0]",14,2,10
206,"[-1, 0]",6,2,2.5
253,"[-1, 0]",14,2,10
260,"[-1, 0]",22,2,10
28,"[1, 0]",14,2,2.5
11,"[1, 0]",6,2,2.5
244,"[-1, 0]",18,2,10
237,"[-1, 0]",10,2,10
74,"[1, 0]",18,2,10
143,"[-1, 0]",14,2,2.5
142,"[-1, 0]",10,2,2.5
67,"[1, 0]",10,2,2.5
273,"[-1, 0]",14,2,10
105,"[1, 0]",22,2,10
238,"[-1, 0]",14,2,10
34,"[1, 0]",18,2,2.5
23,"[1, 0]",14,2,2.5
149,"[-1, 0]",18,2,2.5
254,"[-1, 0]",18,2,10
5,"[1, 0]",22,2,2.5
242,"[-1, 0]",10,2,10
203,"[-1, 0]",14,2,2.5
248,"[-1, 0]",14,2,10
255,"[-1, 0]",22,2,10
113,"[1, 0]",14,2,10
104,"[1, 0]",18,2,10
173,"[-1, 0]",14,2,2.5
272,"[-1, 0]",10,2,10
266,"[-1, 0]",6,2,10
51,"[1, 0]",6,2,2.5
183,"[-1, 0]",14,2,2.5
30,"[1, 0]",22,2,2.5
154,"[-1, 0]",18,2,2.5
13,"[1, 0]",14,2,2.5
6,"[1, 0]",6,2,2.5
192,"[-1, 0]",10,2,2.5
258,"[-1, 0]",14,2,10
118,"[1, 0]",14,2,10
79,"[1, 0]",18,2,10
71,"[1, 0]",6,2,10
145,"[-1, 0]",22,2,2.5
41,"[1, 0]",6,2,2.5
219,"[-1, 0]",18,2,10
80,"[1, 0]",22,2,10
194,"[-1, 0]",18,2,2.5
89,"[1, 0]",18,2,10
148,"[-1, 0]",14,2,2.5
151,"[-1, 0]",6,2,2.5
182,"[-1, 0]",10,2,2.5
180,"[-1, 0]",22,2,2.5
178,"[-1, 0]",14,2,2.5
198,"[-1, 0]",14,2,2.5
43,"[1, 0]",14,2,2.5
82,"[1, 0]",10,2,10
126,"[1, 0]",6,2,10
25,"[1, 0]",22,2,2.5
247,"[-1, 0]",10,2,10
263,"[-1, 0]",14,2,10
129,"[1, 0]",18,2,10
29,"[1, 0]",18,2,2.5
97,"[1, 0]",10,2,10
8,"[1, 0]",14,2,2.5
61,"[1, 0]",6,2,2.5
249,"[-1, 0]",18,2,10
19,"[1, 0]",18,2,2.5
195,"[-1, 0]",22,2,2.5
174,"[-1, 0]",18,2,2.5
229,"[-1, 0]",18,2,10
170,"[-1, 0]",22,2,2.5
227,"[-1, 0]",10,2,10
212,"[-1, 0]",10,2,10
3,"[1, 0]",14,2,2.5
90,"[1, 0]",22,2,10
163,"[-1, 0]",14,2,2.5
57,"[1, 0]",10,2,2.5
181,"[-1, 0]",6,2,2.5
99,"[1, 0]",18,2,10
33,"[1, 0]",14,2,2.5
47,"[1, 0]",10,2,2.5
84,"[1, 0]",18,2,10
172,"[-1, 0]",10,2,2.5
65,"[1, 0]",22,2,2.5
280,"[-1, 0]",22,2,10
150,"[-1, 0]",22,2,2.5
120,"[1, 0]",22,2,10
144,"[-1, 0]",18,2,2.5
223,"[-1, 0]",14,2,10
92,"[1, 0]",10,2,10
94,"[1, 0]",18,2,10
137,"[1, 0]",10,2,10
161,"[-1, 0]",6,2,2.5
152,"[-1, 0]",10,2,2.5
18,"[1, 0]",14,2,2.5
21,"[1, 0]",6,2,2.5
93,"[1, 0]",14,2,10
116,"[1, 0]",6,2,10
77,"[1, 0]",10,2,10
95,"[1, 0]",22,2,10
16,"[1, 0]",6,2,2.5
132,"[1, 0]",10,2,10
165,"[-1, 0]",22,2,2.5
109,"[1, 0]",18,2,10
1,"[1, 0]",6,2,2.5
236,"[-1, 0]",6,2,10
39,"[1, 0]",18,2,2.5
44,"[1, 0]",18,2,2.5
246,"[-1, 0]",6,2,10
202,"[-1, 0]",10,2,2.5
191,"[-1, 0]",6,2,2.5
50,"[1, 0]",22,2,2.5
243,"[-1, 0]",14,2,10
265,"[-1, 0]",22,2,10
217,"[-1, 0]",10,2,10
58,"[1, 0]",14,2,2.5
228,"[-1, 0]",14,2,10
35,"[1, 0]",22,2,2.5
140,"[1, 0]",22,2,10
262,"[-1, 0]",10,2,10
267,"[-1, 0]",10,2,10
31,"[1, 0]",6,2,2.5
124,"[1, 0]",18,2,10
81,"[1, 0]",6,2,10
210,"[-1, 0]",22,2,2.5
130,"[1, 0]",22,2,10
112,"[1, 0]",10,2,10
209,"[-1, 0]",18,2,2.5
193,"[-1, 0]",14,2,2.5
257,"[-1, 0]",10,2,10
107,"[1, 0]",10,2,10
55,"[1, 0]",22,2,2.5
87,"[1, 0]",10,2,10
106,"[1, 0]",6,2,10
68,"[1, 0]",14,2,2.5
189,"[-1, 0]",18,2,2.5
215,"[-1, 0]",22,2,10
162,"[-1, 0]",10,2,2.5
245,"[-1, 0]",22,2,10
208,"[-1, 0]",14,2,2.5
232,"[-1, 0]",10,2,10
270,"[-1, 0]",22,2,10
121,"[1, 0]",6,2,10
211,"[-1, 0]",6,2,10
27,"[1, 0]",10,2,2.5
188,"[-1, 0]",14,2,2.5
276,"[-1, 0]",6,2,10
168,"[-1, 0]",14,2,2.5
10,"[1, 0]",22,2,2.5
40,"[1, 0]",22,2,2.5
135,"[1, 0]",22,2,10
239,"[-1, 0]",18,2,10
226,"[-1, 0]",6,2,10
26,"[1, 0]",6,2,2.5
75,"[1, 0]",22,2,10
22,"[1, 0]",10,2,2.5
14,"[1, 0]",18,2,2.5
123,"[1, 0]",14,2,10
91,"[1, 0]",6,2,10
277,"[-1, 0]",10,2,10
59,"[1, 0]",18,2,2.5
231,"[-1, 0]",6,2,10
214,"[-1, 0]",18,2,10
117,"[1, 0]",10,2,10
176,"[-1, 0]",6,2,2.5
190,"[-1, 0]",22,2,2.5
233,"[-1, 0]",14,2,10
133,"[1, 0]",14,2,10
63,"[1, 0]",14,2,2.5
102,"[1, 0]",10,2,10
