trialNumOriginal,cueCoords,cue1pos,cue2lag,cueEccentricity
224,"[-1, 0]",18,2,10
16,"[1, 0]",6,2,2.5
23,"[1, 0]",14,2,2.5
236,"[-1, 0]",6,2,10
125,"[1, 0]",22,2,10
276,"[-1, 0]",6,2,10
165,"[-1, 0]",22,2,2.5
208,"[-1, 0]",14,2,2.5
118,"[1, 0]",14,2,10
235,"[-1, 0]",22,2,10
47,"[1, 0]",10,2,2.5
238,"[-1, 0]",14,2,10
6,"[1, 0]",6,2,2.5
255,"[-1, 0]",22,2,10
78,"[1, 0]",14,2,10
181,"[-1, 0]",6,2,2.5
242,"[-1, 0]",10,2,10
92,"[1, 0]",10,2,10
24,"[1, 0]",18,2,2.5
239,"[-1, 0]",18,2,10
13,"[1, 0]",14,2,2.5
106,"[1, 0]",6,2,10
245,"[-1, 0]",22,2,10
95,"[1, 0]",22,2,10
142,"[-1, 0]",10,2,2.5
112,"[1, 0]",10,2,10
39,"[1, 0]",18,2,2.5
220,"[-1, 0]",22,2,10
104,"[1, 0]",18,2,10
207,"[-1, 0]",10,2,2.5
250,"[-1, 0]",22,2,10
59,"[1, 0]",18,2,2.5
159,"[-1, 0]",18,2,2.5
218,"[-1, 0]",14,2,10
70,"[1, 0]",22,2,2.5
134,"[1, 0]",18,2,10
256,"[-1, 0]",6,2,10
270,"[-1, 0]",22,2,10
257,"[-1, 0]",10,2,10
272,"[-1, 0]",10,2,10
119,"[1, 0]",18,2,10
222,"[-1, 0]",10,2,10
114,"[1, 0]",18,2,10
74,"[1, 0]",18,2,10
49,"[1, 0]",18,2,2.5
10,"[1, 0]",22,2,2.5
219,"[-1, 0]",18,2,10
79,"[1, 0]",18,2,10
230,"[-1, 0]",22,2,10
12,"[1, 0]",10,2,2.5
258,"[-1, 0]",14,2,10
127,"[1, 0]",10,2,10
117,"[1, 0]",10,2,10
264,"[-1, 0]",18,2,10
57,"[1, 0]",10,2,2.5
60,"[1, 0]",22,2,2.5
228,"[-1, 0]",14,2,10
2,"[1, 0]",10,2,2.5
209,"[-1, 0]",18,2,2.5
166,"[-1, 0]",6,2,2.5
259,"[-1, 0]",18,2,10
246,"[-1, 0]",6,2,10
43,"[1, 0]",14,2,2.5
110,"[1, 0]",22,2,10
53,"[1, 0]",14,2,2.5
267,"[-1, 0]",10,2,10
162,"[-1, 0]",10,2,2.5
167,"[-1, 0]",10,2,2.5
83,"[1, 0]",14,2,10
44,"[1, 0]",18,2,2.5
151,"[-1, 0]",6,2,2.5
111,"[1, 0]",6,2,10
136,"[1, 0]",6,2,10
132,"[1, 0]",10,2,10
146,"[-1, 0]",6,2,2.5
240,"[-1, 0]",22,2,10
7,"[1, 0]",10,2,2.5
51,"[1, 0]",6,2,2.5
170,"[-1, 0]",22,2,2.5
46,"[1, 0]",6,2,2.5
67,"[1, 0]",10,2,2.5
225,"[-1, 0]",22,2,10
252,"[-1, 0]",10,2,10
30,"[1, 0]",22,2,2.5
58,"[1, 0]",14,2,2.5
56,"[1, 0]",6,2,2.5
229,"[-1, 0]",18,2,10
261,"[-1, 0]",6,2,10
77,"[1, 0]",10,2,10
41,"[1, 0]",6,2,2.5
31,"[1, 0]",6,2,2.5
25,"[1, 0]",22,2,2.5
199,"[-1, 0]",18,2,2.5
266,"[-1, 0]",6,2,10
145,"[-1, 0]",22,2,2.5
85,"[1, 0]",22,2,10
65,"[1, 0]",22,2,2.5
22,"[1, 0]",10,2,2.5
248,"[-1, 0]",14,2,10
115,"[1, 0]",22,2,10
28,"[1, 0]",14,2,2.5
180,"[-1, 0]",22,2,2.5
76,"[1, 0]",6,2,10
174,"[-1, 0]",18,2,2.5
32,"[1, 0]",10,2,2.5
52,"[1, 0]",10,2,2.5
89,"[1, 0]",18,2,10
72,"[1, 0]",10,2,10
61,"[1, 0]",6,2,2.5
263,"[-1, 0]",14,2,10
173,"[-1, 0]",14,2,2.5
205,"[-1, 0]",22,2,2.5
172,"[-1, 0]",10,2,2.5
211,"[-1, 0]",6,2,10
91,"[1, 0]",6,2,10
171,"[-1, 0]",6,2,2.5
212,"[-1, 0]",10,2,10
37,"[1, 0]",10,2,2.5
