trialNumOriginal,cueCoords,cue1pos,cue2lag,cueEccentricity
67,"[1, 0]",10,2,2.5
144,"[-1, 0]",18,2,2.5
215,"[-1, 0]",22,2,10
234,"[-1, 0]",18,2,10
277,"[-1, 0]",10,2,10
17,"[1, 0]",10,2,2.5
149,"[-1, 0]",18,2,2.5
72,"[1, 0]",10,2,10
105,"[1, 0]",22,2,10
195,"[-1, 0]",22,2,2.5
179,"[-1, 0]",18,2,2.5
176,"[-1, 0]",6,2,2.5
50,"[1, 0]",22,2,2.5
136,"[1, 0]",6,2,10
260,"[-1, 0]",22,2,10
19,"[1, 0]",18,2,2.5
255,"[-1, 0]",22,2,10
257,"[-1, 0]",10,2,10
110,"[1, 0]",22,2,10
1,"[1, 0]",6,2,2.5
243,"[-1, 0]",14,2,10
241,"[-1, 0]",6,2,10
103,"[1, 0]",14,2,10
273,"[-1, 0]",14,2,10
112,"[1, 0]",10,2,10
151,"[-1, 0]",6,2,2.5
58,"[1, 0]",14,2,2.5
178,"[-1, 0]",14,2,2.5
139,"[1, 0]",18,2,10
130,"[1, 0]",22,2,10
116,"[1, 0]",6,2,10
78,"[1, 0]",14,2,10
211,"[-1, 0]",6,2,10
83,"[1, 0]",14,2,10
138,"[1, 0]",14,2,10
263,"[-1, 0]",14,2,10
102,"[1, 0]",10,2,10
159,"[-1, 0]",18,2,2.5
231,"[-1, 0]",6,2,10
137,"[1, 0]",10,2,10
206,"[-1, 0]",6,2,2.5
48,"[1, 0]",14,2,2.5
31,"[1, 0]",6,2,2.5
166,"[-1, 0]",6,2,2.5
32,"[1, 0]",10,2,2.5
51,"[1, 0]",6,2,2.5
22,"[1, 0]",10,2,2.5
54,"[1, 0]",18,2,2.5
278,"[-1, 0]",14,2,10
207,"[-1, 0]",10,2,2.5
107,"[1, 0]",10,2,10
82,"[1, 0]",10,2,10
9,"[1, 0]",18,2,2.5
126,"[1, 0]",6,2,10
111,"[1, 0]",6,2,10
217,"[-1, 0]",10,2,10
84,"[1, 0]",18,2,10
161,"[-1, 0]",6,2,2.5
160,"[-1, 0]",22,2,2.5
188,"[-1, 0]",14,2,2.5
34,"[1, 0]",18,2,2.5
270,"[-1, 0]",22,2,10
251,"[-1, 0]",6,2,10
259,"[-1, 0]",18,2,10
15,"[1, 0]",22,2,2.5
158,"[-1, 0]",14,2,2.5
135,"[1, 0]",22,2,10
274,"[-1, 0]",18,2,10
27,"[1, 0]",10,2,2.5
181,"[-1, 0]",6,2,2.5
205,"[-1, 0]",22,2,2.5
225,"[-1, 0]",22,2,10
134,"[1, 0]",18,2,10
20,"[1, 0]",22,2,2.5
26,"[1, 0]",6,2,2.5
190,"[-1, 0]",22,2,2.5
218,"[-1, 0]",14,2,10
143,"[-1, 0]",14,2,2.5
180,"[-1, 0]",22,2,2.5
245,"[-1, 0]",22,2,10
228,"[-1, 0]",14,2,10
52,"[1, 0]",10,2,2.5
30,"[1, 0]",22,2,2.5
79,"[1, 0]",18,2,10
222,"[-1, 0]",10,2,10
5,"[1, 0]",22,2,2.5
239,"[-1, 0]",18,2,10
14,"[1, 0]",18,2,2.5
94,"[1, 0]",18,2,10
92,"[1, 0]",10,2,10
152,"[-1, 0]",10,2,2.5
142,"[-1, 0]",10,2,2.5
155,"[-1, 0]",22,2,2.5
81,"[1, 0]",6,2,10
147,"[-1, 0]",10,2,2.5
264,"[-1, 0]",18,2,10
199,"[-1, 0]",18,2,2.5
6,"[1, 0]",6,2,2.5
177,"[-1, 0]",10,2,2.5
221,"[-1, 0]",6,2,10
38,"[1, 0]",14,2,2.5
39,"[1, 0]",18,2,2.5
191,"[-1, 0]",6,2,2.5
265,"[-1, 0]",22,2,10
61,"[1, 0]",6,2,2.5
33,"[1, 0]",14,2,2.5
163,"[-1, 0]",14,2,2.5
42,"[1, 0]",10,2,2.5
106,"[1, 0]",6,2,10
224,"[-1, 0]",18,2,10
93,"[1, 0]",14,2,10
247,"[-1, 0]",10,2,10
189,"[-1, 0]",18,2,2.5
43,"[1, 0]",14,2,2.5
169,"[-1, 0]",18,2,2.5
150,"[-1, 0]",22,2,2.5
95,"[1, 0]",22,2,10
192,"[-1, 0]",10,2,2.5
233,"[-1, 0]",14,2,10
108,"[1, 0]",14,2,10
252,"[-1, 0]",10,2,10
53,"[1, 0]",14,2,2.5
71,"[1, 0]",6,2,10
11,"[1, 0]",6,2,2.5
90,"[1, 0]",22,2,10
280,"[-1, 0]",22,2,10
123,"[1, 0]",14,2,10
122,"[1, 0]",10,2,10
131,"[1, 0]",6,2,10
157,"[-1, 0]",10,2,2.5
96,"[1, 0]",6,2,10
113,"[1, 0]",14,2,10
63,"[1, 0]",14,2,2.5
125,"[1, 0]",22,2,10
119,"[1, 0]",18,2,10
77,"[1, 0]",10,2,10
8,"[1, 0]",14,2,2.5
272,"[-1, 0]",10,2,10
266,"[-1, 0]",6,2,10
120,"[1, 0]",22,2,10
246,"[-1, 0]",6,2,10
182,"[-1, 0]",10,2,2.5
91,"[1, 0]",6,2,10
226,"[-1, 0]",6,2,10
109,"[1, 0]",18,2,10
128,"[1, 0]",14,2,10
21,"[1, 0]",6,2,2.5
279,"[-1, 0]",18,2,10
47,"[1, 0]",10,2,2.5
40,"[1, 0]",22,2,2.5
220,"[-1, 0]",22,2,10
184,"[-1, 0]",18,2,2.5
232,"[-1, 0]",10,2,10
141,"[-1, 0]",6,2,2.5
3,"[1, 0]",14,2,2.5
2,"[1, 0]",10,2,2.5
229,"[-1, 0]",18,2,10
214,"[-1, 0]",18,2,10
146,"[-1, 0]",6,2,2.5
254,"[-1, 0]",18,2,10
242,"[-1, 0]",10,2,10
101,"[1, 0]",6,2,10
86,"[1, 0]",6,2,10
154,"[-1, 0]",18,2,2.5
133,"[1, 0]",14,2,10
46,"[1, 0]",6,2,2.5
208,"[-1, 0]",14,2,2.5
171,"[-1, 0]",6,2,2.5
73,"[1, 0]",14,2,10
194,"[-1, 0]",18,2,2.5
162,"[-1, 0]",10,2,2.5
256,"[-1, 0]",6,2,10
74,"[1, 0]",18,2,10
213,"[-1, 0]",14,2,10
69,"[1, 0]",18,2,2.5
16,"[1, 0]",6,2,2.5
64,"[1, 0]",18,2,2.5
258,"[-1, 0]",14,2,10
28,"[1, 0]",14,2,2.5
248,"[-1, 0]",14,2,10
140,"[1, 0]",22,2,10
186,"[-1, 0]",6,2,2.5
261,"[-1, 0]",6,2,10
253,"[-1, 0]",14,2,10
114,"[1, 0]",18,2,10
4,"[1, 0]",18,2,2.5
267,"[-1, 0]",10,2,10
156,"[-1, 0]",6,2,2.5
235,"[-1, 0]",22,2,10
196,"[-1, 0]",6,2,2.5
75,"[1, 0]",22,2,10
65,"[1, 0]",22,2,2.5
35,"[1, 0]",22,2,2.5
271,"[-1, 0]",6,2,10
7,"[1, 0]",10,2,2.5
187,"[-1, 0]",10,2,2.5
59,"[1, 0]",18,2,2.5
201,"[-1, 0]",6,2,2.5
29,"[1, 0]",18,2,2.5
45,"[1, 0]",22,2,2.5
