trialNumOriginal,cueCoords,cue1pos,cue2lag,cueEccentricity
181,"[-1, 0]",6,2,2.5
232,"[-1, 0]",10,2,10
25,"[1, 0]",22,2,2.5
198,"[-1, 0]",14,2,2.5
96,"[1, 0]",6,2,10
217,"[-1, 0]",10,2,10
279,"[-1, 0]",18,2,10
63,"[1, 0]",14,2,2.5
71,"[1, 0]",6,2,10
190,"[-1, 0]",22,2,2.5
265,"[-1, 0]",22,2,10
1,"[1, 0]",6,2,2.5
24,"[1, 0]",18,2,2.5
156,"[-1, 0]",6,2,2.5
194,"[-1, 0]",18,2,2.5
210,"[-1, 0]",22,2,2.5
241,"[-1, 0]",6,2,10
166,"[-1, 0]",6,2,2.5
93,"[1, 0]",14,2,10
144,"[-1, 0]",18,2,2.5
257,"[-1, 0]",10,2,10
29,"[1, 0]",18,2,2.5
45,"[1, 0]",22,2,2.5
