trialNumOriginal,cueCoords,cue1pos,cue2lag,cueEccentricity
59,"[1, 0]",18,2,2.5
233,"[-1, 0]",14,2,10
267,"[-1, 0]",10,2,10
113,"[1, 0]",14,2,10
208,"[-1, 0]",14,2,2.5
228,"[-1, 0]",14,2,10
262,"[-1, 0]",10,2,10
242,"[-1, 0]",10,2,10
72,"[1, 0]",10,2,10
53,"[1, 0]",14,2,2.5
209,"[-1, 0]",18,2,2.5
135,"[1, 0]",22,2,10
148,"[-1, 0]",14,2,2.5
162,"[-1, 0]",10,2,2.5
125,"[1, 0]",22,2,10
249,"[-1, 0]",18,2,10
118,"[1, 0]",14,2,10
142,"[-1, 0]",10,2,2.5
163,"[-1, 0]",14,2,2.5
104,"[1, 0]",18,2,10
32,"[1, 0]",10,2,2.5
147,"[-1, 0]",10,2,2.5
176,"[-1, 0]",6,2,2.5
22,"[1, 0]",10,2,2.5
86,"[1, 0]",6,2,10
58,"[1, 0]",14,2,2.5
102,"[1, 0]",10,2,10
64,"[1, 0]",18,2,2.5
26,"[1, 0]",6,2,2.5
151,"[-1, 0]",6,2,2.5
203,"[-1, 0]",14,2,2.5
123,"[1, 0]",14,2,10
18,"[1, 0]",14,2,2.5
134,"[1, 0]",18,2,10
169,"[-1, 0]",18,2,2.5
1,"[1, 0]",6,2,2.5
205,"[-1, 0]",22,2,2.5
36,"[1, 0]",6,2,2.5
241,"[-1, 0]",6,2,10
16,"[1, 0]",6,2,2.5
11,"[1, 0]",6,2,2.5
89,"[1, 0]",18,2,10
184,"[-1, 0]",18,2,2.5
181,"[-1, 0]",6,2,2.5
167,"[-1, 0]",10,2,2.5
127,"[1, 0]",10,2,10
41,"[1, 0]",6,2,2.5
213,"[-1, 0]",14,2,10
61,"[1, 0]",6,2,2.5
154,"[-1, 0]",18,2,2.5
110,"[1, 0]",22,2,10
189,"[-1, 0]",18,2,2.5
177,"[-1, 0]",10,2,2.5
186,"[-1, 0]",6,2,2.5
206,"[-1, 0]",6,2,2.5
92,"[1, 0]",10,2,10
66,"[1, 0]",6,2,2.5
234,"[-1, 0]",18,2,10
49,"[1, 0]",18,2,2.5
39,"[1, 0]",18,2,2.5
171,"[-1, 0]",6,2,2.5
96,"[1, 0]",6,2,10
170,"[-1, 0]",22,2,2.5
29,"[1, 0]",18,2,2.5
251,"[-1, 0]",6,2,10
65,"[1, 0]",22,2,2.5
261,"[-1, 0]",6,2,10
78,"[1, 0]",14,2,10
269,"[-1, 0]",18,2,10
7,"[1, 0]",10,2,2.5
193,"[-1, 0]",14,2,2.5
140,"[1, 0]",22,2,10
153,"[-1, 0]",14,2,2.5
138,"[1, 0]",14,2,10
270,"[-1, 0]",22,2,10
152,"[-1, 0]",10,2,2.5
120,"[1, 0]",22,2,10
57,"[1, 0]",10,2,2.5
240,"[-1, 0]",22,2,10
27,"[1, 0]",10,2,2.5
23,"[1, 0]",14,2,2.5
159,"[-1, 0]",18,2,2.5
97,"[1, 0]",10,2,10
68,"[1, 0]",14,2,2.5
198,"[-1, 0]",14,2,2.5
9,"[1, 0]",18,2,2.5
190,"[-1, 0]",22,2,2.5
145,"[-1, 0]",22,2,2.5
271,"[-1, 0]",6,2,10
46,"[1, 0]",6,2,2.5
188,"[-1, 0]",14,2,2.5
173,"[-1, 0]",14,2,2.5
175,"[-1, 0]",22,2,2.5
136,"[1, 0]",6,2,10
227,"[-1, 0]",10,2,10
105,"[1, 0]",22,2,10
112,"[1, 0]",10,2,10
211,"[-1, 0]",6,2,10
237,"[-1, 0]",10,2,10
8,"[1, 0]",14,2,2.5
95,"[1, 0]",22,2,10
126,"[1, 0]",6,2,10
128,"[1, 0]",14,2,10
75,"[1, 0]",22,2,10
37,"[1, 0]",10,2,2.5
35,"[1, 0]",22,2,2.5
88,"[1, 0]",14,2,10
214,"[-1, 0]",18,2,10
111,"[1, 0]",6,2,10
202,"[-1, 0]",10,2,2.5
83,"[1, 0]",14,2,10
191,"[-1, 0]",6,2,2.5
33,"[1, 0]",14,2,2.5
62,"[1, 0]",10,2,2.5
200,"[-1, 0]",22,2,2.5
196,"[-1, 0]",6,2,2.5
48,"[1, 0]",14,2,2.5
24,"[1, 0]",18,2,2.5
265,"[-1, 0]",22,2,10
254,"[-1, 0]",18,2,10
79,"[1, 0]",18,2,10
225,"[-1, 0]",22,2,10
2,"[1, 0]",10,2,2.5
259,"[-1, 0]",18,2,10
268,"[-1, 0]",14,2,10
52,"[1, 0]",10,2,2.5
253,"[-1, 0]",14,2,10
69,"[1, 0]",18,2,2.5
91,"[1, 0]",6,2,10
223,"[-1, 0]",14,2,10
232,"[-1, 0]",10,2,10
56,"[1, 0]",6,2,2.5
194,"[-1, 0]",18,2,2.5
155,"[-1, 0]",22,2,2.5
165,"[-1, 0]",22,2,2.5
51,"[1, 0]",6,2,2.5
248,"[-1, 0]",14,2,10
40,"[1, 0]",22,2,2.5
122,"[1, 0]",10,2,10
143,"[-1, 0]",14,2,2.5
124,"[1, 0]",18,2,10
182,"[-1, 0]",10,2,2.5
279,"[-1, 0]",18,2,10
13,"[1, 0]",14,2,2.5
161,"[-1, 0]",6,2,2.5
236,"[-1, 0]",6,2,10
226,"[-1, 0]",6,2,10
129,"[1, 0]",18,2,10
131,"[1, 0]",6,2,10
164,"[-1, 0]",18,2,2.5
133,"[1, 0]",14,2,10
278,"[-1, 0]",14,2,10
187,"[-1, 0]",10,2,2.5
272,"[-1, 0]",10,2,10
67,"[1, 0]",10,2,2.5
15,"[1, 0]",22,2,2.5
4,"[1, 0]",18,2,2.5
82,"[1, 0]",10,2,10
201,"[-1, 0]",6,2,2.5
224,"[-1, 0]",18,2,10
185,"[-1, 0]",22,2,2.5
99,"[1, 0]",18,2,10
220,"[-1, 0]",22,2,10
71,"[1, 0]",6,2,10
260,"[-1, 0]",22,2,10
121,"[1, 0]",6,2,10
204,"[-1, 0]",18,2,2.5
137,"[1, 0]",10,2,10
100,"[1, 0]",22,2,10
168,"[-1, 0]",14,2,2.5
230,"[-1, 0]",22,2,10
116,"[1, 0]",6,2,10
80,"[1, 0]",22,2,10
63,"[1, 0]",14,2,2.5
266,"[-1, 0]",6,2,10
109,"[1, 0]",18,2,10
17,"[1, 0]",10,2,2.5
263,"[-1, 0]",14,2,10
221,"[-1, 0]",6,2,10
132,"[1, 0]",10,2,10
139,"[1, 0]",18,2,10
54,"[1, 0]",18,2,2.5
