Duration,Response,Stimulus condition,Eccentricity
1.05,0.9600217289989814,2,"[12, 0]"
0.975,0.9360067620291375,3,"[-12, 0]"
0.75,0.7519853950361721,3,"[-12, 0]"
0.75,0.6320161169860512,3,"[-12, 0]"
0.825,0.7359696319908835,1,"[-3, 0]"
0.75,0.640032616967801,3,"[-12, 0]"
0.825,0.7200450430391356,0,"[3, 0]"
0.975,0.7760564989876002,0,"[3, 0]"
0.75,0.6960145080229267,3,"[-12, 0]"
0.75,0.7200139730121009,3,"[-12, 0]"
0.825,0.6800448260037228,3,"[-12, 0]"
0.825,0.5759995760163292,2,"[12, 0]"
0.975,0.879996248986572,2,"[12, 0]"
0.825,0.8240253660478629,1,"[-3, 0]"
1.125,0.9199691169778816,0,"[3, 0]"
1.125,0.9519812710350379,1,"[-3, 0]"
0.825,0.815961521002464,0,"[3, 0]"
0.75,0.9359589160303585,1,"[-3, 0]"
0.825,0.8799716719659045,0,"[3, 0]"
0.975,0.912031026033219,2,"[12, 0]"
1.25,1.0159815170336515,1,"[-3, 0]"
1.05,0.05596574698574841,1,"[-3, 0]"
0.9,0.8879425089689903,1,"[-3, 0]"
0.75,0.5839862829889171,0,"[3, 0]"
0.825,0.7999718799837865,3,"[-12, 0]"
0.9,0.8080303420429118,0,"[3, 0]"
0.75,0.6160132439690642,3,"[-12, 0]"
1.45,1.0320195500389673,1,"[-3, 0]"
0.975,0.7440164429717697,3,"[-12, 0]"
0.75,0.6639723060070537,3,"[-12, 0]"
0.9,0.7600057059898973,2,"[12, 0]"
0.9,0.7680711940047331,0,"[3, 0]"
0.975,0.8720265089650638,2,"[12, 0]"
1.25,1.0160698340041563,1,"[-3, 0]"
0.975,0.8880126749863848,2,"[12, 0]"
0.975,0.8319985009729862,2,"[12, 0]"
0.75,0.7199992850073613,0,"[3, 0]"
0.825,0.6959331959951669,3,"[-12, 0]"
0.75,0.6880703690112568,2,"[12, 0]"
0.75,0.7040452469955198,3,"[-12, 0]"
1.25,1.032031147973612,0,"[3, 0]"
0.75,0.6960549299838021,3,"[-12, 0]"
0.825,0.6479748439742252,0,"[3, 0]"
1.25,0.9200030189822428,1,"[-3, 0]"
0.75,0.7199627489899285,0,"[3, 0]"
0.9,0.8560581980273128,0,"[3, 0]"
0.825,0.8560291510075331,3,"[-12, 0]"
1.05,0.8560147089883685,2,"[12, 0]"
0.75,0.7680116320261732,1,"[-3, 0]"
0.825,0.7120107549708337,3,"[-12, 0]"
0.75,0.7679652029764839,1,"[-3, 0]"
0.9,0.10398318601073697,2,"[12, 0]"
0.75,0.7599835729924962,2,"[12, 0]"
0.825,0.8720014339778572,0,"[3, 0]"
0.825,0.8479432190069929,0,"[3, 0]"
0.75,0.7280750509817153,3,"[-12, 0]"
1.05,0.855997557984665,1,"[-3, 0]"
0.825,0.7360252470243722,3,"[-12, 0]"
1.45,1.079985330987256,3,"[-12, 0]"
0.75,0.7200171500444412,3,"[-12, 0]"
0.975,0.8160430080024526,0,"[3, 0]"
1.125,0.9200439390260726,3,"[-12, 0]"
1.125,0.9199415490147658,0,"[3, 0]"
0.825,0.623970822955016,2,"[12, 0]"
0.825,0.928006254020147,2,"[12, 0]"
0.975,0.8080291000078432,0,"[3, 0]"
1.25,0.9359648450044915,3,"[-12, 0]"
0.75,0.6480686659924686,2,"[12, 0]"
0.75,0.6319866469711997,2,"[12, 0]"
0.975,0.8560100000468083,0,"[3, 0]"
0.75,0.69594407803379,1,"[-3, 0]"
0.9,0.7999609230319038,0,"[3, 0]"
0.825,0.7839560059946962,0,"[3, 0]"
0.75,0.7040089080110192,2,"[12, 0]"
0.75,0.8640326900058426,0,"[3, 0]"
0.975,0.9760147680062801,0,"[3, 0]"
0.975,0.8160509209847078,2,"[12, 0]"
1.125,0.9360151239670813,0,"[3, 0]"
0.9,0.9840533130336553,0,"[3, 0]"
0.75,0.8639970939839259,3,"[-12, 0]"
0.75,0.7439651839667931,1,"[-3, 0]"
1.05,0.9440013249986805,2,"[12, 0]"
0.825,0.9040112129878253,0,"[3, 0]"
1.125,0.8480155740398914,2,"[12, 0]"
0.9,0.84797136799898,0,"[3, 0]"
0.75,0.7920379400020465,0,"[3, 0]"
0.75,0.7600682780030183,2,"[12, 0]"
0.825,0.7440316510037519,0,"[3, 0]"
1.125,0.8959762799786404,3,"[-12, 0]"
1.05,0.9599829450016841,2,"[12, 0]"
0.825,0.9280107489903457,2,"[12, 0]"
0.75,0.7679231489892118,3,"[-12, 0]"
0.825,0.7680557839921676,1,"[-3, 0]"
0.825,0.8159764080191962,1,"[-3, 0]"
0.825,0.8240321450284682,2,"[12, 0]"
0.75,0.7519905899534933,3,"[-12, 0]"
0.975,0.9360036519938149,0,"[3, 0]"
1.375,1.2640112150111236,0,"[3, 0]"
0.75,0.9199562199646607,0,"[3, 0]"
0.75,0.9360103029757738,0,"[3, 0]"
0.9,0.9120071279467084,2,"[12, 0]"
0.9,0.9200161359622143,0,"[3, 0]"
0.75,0.8080306159681641,3,"[-12, 0]"
0.75,0.7680268830154091,3,"[-12, 0]"
0.75,0.8559809779981151,3,"[-12, 0]"
0.975,0.8560832930379547,0,"[3, 0]"
0.825,0.9120413780328818,1,"[-3, 0]"
0.975,0.8480193259892985,2,"[12, 0]"
0.825,0.863967331009917,2,"[12, 0]"
0.975,0.8720222489791922,1,"[-3, 0]"
0.825,0.9359980680164881,1,"[-3, 0]"
0.75,0.7600148739875294,2,"[12, 0]"
1.125,1.0319598999922164,3,"[-12, 0]"
0.75,0.9120162329636514,3,"[-12, 0]"
0.825,0.8559869030141272,1,"[-3, 0]"
0.825,0.8960011989693157,0,"[3, 0]"
0.825,0.919950813986361,1,"[-3, 0]"
0.75,0.8000573289464228,1,"[-3, 0]"
0.75,0.8479898369987495,2,"[12, 0]"
0.975,0.9119510700111277,2,"[12, 0]"
0.825,0.8720121929654852,1,"[-3, 0]"
0.825,0.7520574429654516,2,"[12, 0]"
1.05,0.9680538160027936,3,"[-12, 0]"
1.05,0.9680199580034241,0,"[3, 0]"
1.375,1.1680675340467133,3,"[-12, 0]"
0.975,0.8880584320286289,0,"[3, 0]"
1.45,1.1040629610070027,2,"[12, 0]"
0.75,0.7759917610092089,1,"[-3, 0]"
0.75,0.8080630450276658,0,"[3, 0]"
1.05,0.9120100740110502,1,"[-3, 0]"
0.75,0.648021864995826,2,"[12, 0]"
0.75,0.7519469010294415,0,"[3, 0]"
0.9,0.7599951429874636,1,"[-3, 0]"
0.975,0.8319976209895685,2,"[12, 0]"
1.25,1.1200658630114049,3,"[-12, 0]"
0.975,0.9838869610102847,3,"[-12, 0]"
0.9,0.8800031159771606,1,"[-3, 0]"
0.825,0.8960641410085373,1,"[-3, 0]"
0.75,0.9520375480060466,1,"[-3, 0]"
1.125,0.9520334139815532,3,"[-12, 0]"
0.975,0.9040714179864153,0,"[3, 0]"
0.9,0.8639214159920812,1,"[-3, 0]"
0.9,0.9199994739610702,0,"[3, 0]"
1.125,0.8880971719627269,2,"[12, 0]"
1.45,1.0960563729749992,0,"[3, 0]"
0.75,0.7518888789927587,2,"[12, 0]"
0.75,0.7920223859837279,2,"[12, 0]"
1.125,0.960003926011268,1,"[-3, 0]"
0.75,0.7839446989819407,1,"[-3, 0]"
0.825,0.7679825300001539,1,"[-3, 0]"
1.45,1.2079852200113237,3,"[-12, 0]"
0.75,0.7280166379641742,3,"[-12, 0]"
0.75,0.6719761529820971,2,"[12, 0]"
0.825,0.6720481360098347,2,"[12, 0]"
1.25,0.9439892870141193,1,"[-3, 0]"
1.05,0.9439335929928347,1,"[-3, 0]"
0.75,0.8160009800340049,2,"[12, 0]"
0.975,0.9359144330373965,1,"[-3, 0]"
0.975,0.9279996230034158,2,"[12, 0]"
1.375,1.0560161040048115,0,"[3, 0]"
0.9,0.8879886229988188,1,"[-3, 0]"
0.75,0.8080498769995756,0,"[3, 0]"
0.75,0.8320133809465915,2,"[12, 0]"
1.25,1.0960156049695797,0,"[3, 0]"
0.825,0.968047302972991,3,"[-12, 0]"
0.825,0.9760153499664739,0,"[3, 0]"
0.75,0.8479405170073733,0,"[3, 0]"
0.975,1.0159831930068322,1,"[-3, 0]"
1.25,1.0560071319923736,2,"[12, 0]"
0.75,0.7760478279669769,2,"[12, 0]"
0.75,0.7440091529861093,2,"[12, 0]"
0.9,0.8719211130519398,3,"[-12, 0]"
1.25,0.8720045840018429,2,"[12, 0]"
0.75,0.6960148109938018,2,"[12, 0]"
0.9,0.88003070600098,0,"[3, 0]"
0.825,0.8479933029739186,0,"[3, 0]"
1.45,1.1920098169939592,1,"[-3, 0]"
0.75,0.9039857549942099,0,"[3, 0]"
0.9,0.919984720996581,3,"[-12, 0]"
