Duration,Response,Stimulus condition,Eccentricity
1.125,1.0720666809938848,2,"[12, 0]"
1.25,1.1599994989810511,0,"[3, 0]"
1.525,1.472017954918556,1,"[-3, 0]"
1.45,1.4640222711022943,0,"[3, 0]"
0.9,0.9760100790299475,2,"[12, 0]"
0.75,0.9840353770414367,1,"[-3, 0]"
1.525,1.4640061809914187,2,"[12, 0]"
1.05,1.0959981071064249,3,"[-12, 0]"
0.75,0.8640271680196747,2,"[12, 0]"
0.75,0.9120290620485321,2,"[12, 0]"
0.975,1.0639947190647945,2,"[12, 0]"
0.9,0.887956959893927,0,"[3, 0]"
1.05,1.208028486929834,0,"[3, 0]"
1.45,1.5360154620138928,3,"[-12, 0]"
1.125,1.2560404980322346,1,"[-3, 0]"
1.45,1.3440560339950025,1,"[-3, 0]"
1.125,1.2560389109421521,1,"[-3, 0]"
1.25,1.0800138189224526,1,"[-3, 0]"
0.75,0.8559959609992802,1,"[-3, 0]"
0.75,0.9600187139585614,2,"[12, 0]"
0.9,0.8240137159591541,1,"[-3, 0]"
1.05,0.8960161510622129,1,"[-3, 0]"
0.75,0.8880198600236326,0,"[3, 0]"
0.975,0.7920713049825281,1,"[-3, 0]"
1.375,1.2640675300499424,0,"[3, 0]"
1.05,1.0159858230035752,2,"[12, 0]"
0.975,1.1120542779099196,1,"[-3, 0]"
1.25,1.4720972329378128,2,"[12, 0]"
0.825,0.8880184149602428,2,"[12, 0]"
1.125,1.0239290839526802,0,"[3, 0]"
0.975,1.0720727799925953,2,"[12, 0]"
1.05,1.1680540679953992,1,"[-3, 0]"
1.05,1.07204695395194,3,"[-12, 0]"
1.45,1.4480807550717145,1,"[-3, 0]"
0.75,0.8319083680398762,0,"[3, 0]"
0.825,0.8080118589568883,0,"[3, 0]"
1.45,1.4720479740062729,1,"[-3, 0]"
0.825,0.7439856539713219,3,"[-12, 0]"
0.975,1.1040224710013717,3,"[-12, 0]"
0.75,0.9279966210015118,0,"[3, 0]"
1.05,0.7679863919038326,1,"[-3, 0]"
1.25,1.1200457790400833,1,"[-3, 0]"
1.125,1.1280122459866107,1,"[-3, 0]"
1.125,1.1040057489881292,0,"[3, 0]"
1.45,1.3759731319732964,0,"[3, 0]"
0.825,0.7920307950116694,3,"[-12, 0]"
1.45,1.5840294109657407,0,"[3, 0]"
1.375,1.5119353419868276,3,"[-12, 0]"
0.975,1.00806752697099,0,"[3, 0]"
1.25,1.1599976629950106,2,"[12, 0]"
0.975,1.1520023180637509,2,"[12, 0]"
1.45,1.4640053899493068,2,"[12, 0]"
0.825,0.8479905469575897,2,"[12, 0]"
1.45,1.4720446090213954,1,"[-3, 0]"
0.975,1.2159978189738467,3,"[-12, 0]"
1.05,1.1199748889775947,2,"[12, 0]"
0.9,0.8799900660524145,3,"[-12, 0]"
1.525,1.5280981300165877,0,"[3, 0]"
1.05,1.056076433043927,0,"[3, 0]"
0.825,0.8239803360775113,1,"[-3, 0]"
1.525,1.4880197430029511,1,"[-3, 0]"
0.825,1.1679158940678462,1,"[-3, 0]"
1.525,1.26398404489737,3,"[-12, 0]"
1.25,1.175983116030693,3,"[-12, 0]"
1.525,1.4880648560356349,3,"[-12, 0]"
1.45,1.6079770750366151,3,"[-12, 0]"
1.375,1.5920185249997303,2,"[12, 0]"
1.05,1.1359683090122417,3,"[-12, 0]"
1.125,1.1439325689570978,2,"[12, 0]"
1.45,1.4560248319758102,2,"[12, 0]"
1.125,1.1840247079962865,3,"[-12, 0]"
0.9,0.7279463011072949,2,"[12, 0]"
0.975,1.0800850719679147,1,"[-3, 0]"
0.75,0.704045967082493,2,"[12, 0]"
1.45,1.4080290289130062,0,"[3, 0]"
1.525,1.3999981849920005,2,"[12, 0]"
1.05,1.0719932119827718,2,"[12, 0]"
0.9,1.104001144063659,1,"[-3, 0]"
0.975,1.176029022084549,0,"[3, 0]"
0.975,1.1200183189939708,1,"[-3, 0]"
1.125,1.0880447890376672,1,"[-3, 0]"
1.125,1.1440152239520103,2,"[12, 0]"
0.975,1.1360195260494947,3,"[-12, 0]"
0.9,1.1279367980314419,3,"[-12, 0]"
1.525,1.3759474669350311,1,"[-3, 0]"
1.375,1.3919827870558947,1,"[-3, 0]"
0.975,1.1439815359190106,0,"[3, 0]"
1.125,1.4400195160415024,3,"[-12, 0]"
