Duration,Response,Stimulus condition,Eccentricity
1.05,0.8319687859911937,1,"[-3, 0]"
1.125,0.864049444993725,0,"[3, 0]"
0.75,0.5680409870110452,2,"[12, 0]"
0.75,0.7999872470099945,0,"[3, 0]"
0.75,0.7519855890132021,2,"[12, 0]"
0.825,0.7199596599966753,3,"[-12, 0]"
0.75,0.7680137380084489,2,"[12, 0]"
0.75,0.6959601909911726,3,"[-12, 0]"
0.75,0.8880300880118739,0,"[3, 0]"
0.825,0.6960454180079978,3,"[-12, 0]"
0.75,0.607988611998735,3,"[-12, 0]"
0.75,0.5919986749941017,2,"[12, 0]"
1.125,1.2079899930104148,1,"[-3, 0]"
0.75,0.4880188000097405,3,"[-12, 0]"
0.75,0.7280215100036003,0,"[3, 0]"
0.75,0.7199921779974829,1,"[-3, 0]"
0.825,0.7360765619960148,2,"[12, 0]"
0.75,0.7120130189869087,3,"[-12, 0]"
0.825,0.7040762420219835,2,"[12, 0]"
0.825,0.8080295099935029,3,"[-12, 0]"
1.125,1.0160639450186864,2,"[12, 0]"
1.05,0.9520135609782301,1,"[-3, 0]"
0.975,0.8959830070089083,1,"[-3, 0]"
0.75,0.7440261079755146,0,"[3, 0]"
0.975,0.8239808059879579,0,"[3, 0]"
0.825,0.728016444016248,1,"[-3, 0]"
0.9,1.079983860021457,3,"[-12, 0]"
0.75,0.9919946829904802,0,"[3, 0]"
0.9,0.6800120350089855,3,"[-12, 0]"
1.125,0.9199584849993698,1,"[-3, 0]"
0.825,0.5360074829950463,3,"[-12, 0]"
0.825,0.8159978229959961,2,"[12, 0]"
1.125,1.3040025870141108,1,"[-3, 0]"
0.975,1.2000132729881443,2,"[12, 0]"
0.825,1.2560270699905232,2,"[12, 0]"
0.75,0.5680143770005088,3,"[-12, 0]"
0.75,0.7760330410092138,3,"[-12, 0]"
0.975,0.9439795530051924,2,"[12, 0]"
0.825,0.8320106840110384,3,"[-12, 0]"
0.825,0.6718860850087367,1,"[-3, 0]"
0.75,0.7999889250204433,1,"[-3, 0]"
0.75,0.6000024300010409,0,"[3, 0]"
1.45,1.5679570450156461,0,"[3, 0]"
1.25,1.4560037539922632,3,"[-12, 0]"
0.825,0.6960509610071313,2,"[12, 0]"
0.75,0.6240371029998641,3,"[-12, 0]"
0.975,1.3760401890031062,0,"[3, 0]"
0.825,0.7440749040106311,3,"[-12, 0]"
1.05,1.1840529070177581,0,"[3, 0]"
1.375,1.376061425980879,3,"[-12, 0]"
1.525,1.2399719639797695,3,"[-12, 0]"
0.75,0.7679762870247941,3,"[-12, 0]"
0.825,0.6240468260075431,3,"[-12, 0]"
0.9,0.9039134120102972,3,"[-12, 0]"
0.75,0.728010869002901,1,"[-3, 0]"
1.25,1.1759981519717257,1,"[-3, 0]"
0.825,0.7920543189975433,1,"[-3, 0]"
0.75,0.7279968509974424,3,"[-12, 0]"
0.9,0.9199626719928347,2,"[12, 0]"
1.375,1.6000251490040682,1,"[-3, 0]"
0.75,0.6960957910050638,0,"[3, 0]"
1.125,1.2160127060196828,2,"[12, 0]"
0.75,0.6319502599944826,3,"[-12, 0]"
0.75,0.6799623410042841,0,"[3, 0]"
0.9,0.6960308699926827,2,"[12, 0]"
1.375,1.1520777950063348,1,"[-3, 0]"
0.75,0.5119583850027993,0,"[3, 0]"
1.375,1.399931085004937,0,"[3, 0]"
1.125,1.4800141379819252,1,"[-3, 0]"
0.75,0.7200549950066488,2,"[12, 0]"
0.9,0.9600681559822988,2,"[12, 0]"
0.9,0.9040459000098053,1,"[-3, 0]"
0.9,1.0239868590142578,1,"[-3, 0]"
1.125,1.2079445279960055,0,"[3, 0]"
0.975,1.0399789770017378,3,"[-12, 0]"
0.9,0.9760596700070892,3,"[-12, 0]"
0.9,0.8400003020069562,0,"[3, 0]"
1.25,1.2560156679828651,0,"[3, 0]"
0.75,1.2079553080257028,0,"[3, 0]"
0.9,1.0079893009969965,2,"[12, 0]"
1.05,0.8960144300071988,1,"[-3, 0]"
1.125,1.15202636300819,2,"[12, 0]"
1.125,0.512092165008653,0,"[3, 0]"
0.75,0.4720749380066991,2,"[12, 0]"
0.9,0.8159798050182872,3,"[-12, 0]"
0.75,0.5279982400243171,3,"[-12, 0]"
0.75,0.5760390290233772,0,"[3, 0]"
1.525,1.3199670530157164,1,"[-3, 0]"
0.9,0.7440079270163551,3,"[-12, 0]"
0.825,0.6879534059844445,2,"[12, 0]"
0.825,0.6560649079910945,2,"[12, 0]"
0.975,0.5039588650106452,1,"[-3, 0]"
0.9,0.8400052979995962,3,"[-12, 0]"
1.125,1.0960416379966773,3,"[-12, 0]"
0.75,0.7360061680083163,3,"[-12, 0]"
0.75,0.7040433270158246,3,"[-12, 0]"
0.75,0.5600970609812066,3,"[-12, 0]"
0.75,0.839987718994962,1,"[-3, 0]"
0.75,0.7280320420104545,0,"[3, 0]"
1.05,0.8159710989857558,2,"[12, 0]"
0.825,0.7440578060050029,2,"[12, 0]"
0.975,1.2639335629937705,1,"[-3, 0]"
0.75,0.9440178679942619,3,"[-12, 0]"
0.75,1.064023281011032,1,"[-3, 0]"
0.825,0.743936811981257,0,"[3, 0]"
0.75,0.671978730999399,1,"[-3, 0]"
1.25,1.351985279994551,1,"[-3, 0]"
0.75,0.6239966999855824,2,"[12, 0]"
0.75,0.6480026209901553,2,"[12, 0]"
1.375,1.6639922989998013,2,"[12, 0]"
1.45,1.0399997629865538,2,"[12, 0]"
0.75,0.6240530909853987,3,"[-12, 0]"
0.975,0.8000256319937762,1,"[-3, 0]"
0.75,0.6399602729943581,0,"[3, 0]"
0.9,0.8319909230049234,2,"[12, 0]"
0.825,0.7600579810095951,1,"[-3, 0]"
0.75,0.5280343579943292,3,"[-12, 0]"
0.9,1.120069869008148,1,"[-3, 0]"
1.375,0.9520206380111631,1,"[-3, 0]"
0.825,0.632011178007815,3,"[-12, 0]"
1.05,1.000015022000298,0,"[3, 0]"
0.75,1.0319503550126683,2,"[12, 0]"
0.825,0.9440828950027935,2,"[12, 0]"
1.375,1.3119758600078057,2,"[12, 0]"
1.375,0.0959947929950431,1,"[-3, 0]"
0.825,0.7760271610168274,3,"[-12, 0]"
0.825,0.8000352359958924,1,"[-3, 0]"
0.75,0.7040162930206861,1,"[-3, 0]"
0.75,0.6960538270068355,3,"[-12, 0]"
0.9,0.9520662920258474,0,"[3, 0]"
0.75,0.6480222130194306,3,"[-12, 0]"
0.75,0.6960166869976092,1,"[-3, 0]"
0.9,0.6959435009921435,0,"[3, 0]"
0.75,0.7279987719957717,1,"[-3, 0]"
0.825,0.6720042680099141,3,"[-12, 0]"
1.375,1.12793576598051,1,"[-3, 0]"
0.975,0.7360337330028415,3,"[-12, 0]"
1.25,1.2000155590067152,2,"[12, 0]"
1.125,1.1439178680011537,0,"[3, 0]"
0.9,0.799916011019377,1,"[-3, 0]"
0.975,1.175992819975363,0,"[3, 0]"
0.9,1.1520180299994536,2,"[12, 0]"
1.125,1.288069128000643,1,"[-3, 0]"
0.825,0.5680226880067494,0,"[3, 0]"
1.25,1.303943232021993,0,"[3, 0]"
0.9,1.0560644780052826,0,"[3, 0]"
0.75,0.7280683300050441,2,"[12, 0]"
1.125,1.0159820500120986,2,"[12, 0]"
0.75,0.9119872699957341,0,"[3, 0]"
0.75,0.9440676309750415,3,"[-12, 0]"
0.75,1.0640594090218656,2,"[12, 0]"
0.825,0.5839554689882789,1,"[-3, 0]"
0.825,0.7120974699791986,3,"[-12, 0]"
0.75,0.7040235029999167,2,"[12, 0]"
0.75,0.5600296650081873,0,"[3, 0]"
0.825,0.6880412180034909,3,"[-12, 0]"
0.975,0.9759870830166619,0,"[3, 0]"
1.05,0.9120307100238279,2,"[12, 0]"
0.825,0.6720320960157551,0,"[3, 0]"
0.825,0.9359825410065241,1,"[-3, 0]"
0.75,0.7199823389819358,0,"[3, 0]"
0.75,0.8079453929967713,1,"[-3, 0]"
0.75,0.6399398899811786,3,"[-12, 0]"
0.825,0.6639870239887387,1,"[-3, 0]"
0.9,1.104090045002522,2,"[12, 0]"
0.975,0.9359683360089548,1,"[-3, 0]"
0.75,0.5999954900180455,3,"[-12, 0]"
1.125,0.791988309007138,2,"[12, 0]"
0.825,0.8000348290079273,2,"[12, 0]"
0.9,0.7760177469754126,2,"[12, 0]"
1.05,0.9600534719938878,1,"[-3, 0]"
0.75,0.6320050659996923,0,"[3, 0]"
0.825,0.8479626160115004,2,"[12, 0]"
0.75,0.7199792629980948,0,"[3, 0]"
0.9,0.7599702070001513,0,"[3, 0]"
1.125,1.3040027449897025,2,"[12, 0]"
0.75,0.6320303899992723,0,"[3, 0]"
0.825,0.7999808169843163,3,"[-12, 0]"
0.975,0.7119630660163239,3,"[-12, 0]"
0.825,0.7519826589850709,3,"[-12, 0]"
0.975,1.0320512449834496,3,"[-12, 0]"
0.75,0.7920212080061901,1,"[-3, 0]"
