Duration,Response,Stimulus condition,Eccentricity
1.375,1.1039914350003528,3,"[-12, 0]"
1.05,1.1440359779990104,1,"[-3, 0]"
0.75,0.7439854849999392,1,"[-3, 0]"
1.25,1.1599479469987273,1,"[-3, 0]"
0.975,1.087988260000202,3,"[-12, 0]"
1.525,1.4640045260002807,3,"[-12, 0]"
0.75,1.1040083120005875,0,"[3, 0]"
1.45,1.487983578001149,0,"[3, 0]"
1.45,1.1279276639997988,1,"[-3, 0]"
1.05,1.3040204709996033,3,"[-12, 0]"
1.25,1.5199686310006655,2,"[12, 0]"
0.9,1.1119781590005005,1,"[-3, 0]"
1.125,1.3200142820005567,0,"[3, 0]"
0.75,1.1280241949989431,0,"[3, 0]"
1.25,1.3680211790015164,2,"[12, 0]"
1.125,1.4399951119994512,2,"[12, 0]"
0.825,0.9439485410002817,3,"[-12, 0]"
1.375,1.6000010869993275,2,"[12, 0]"
0.9,0.9920038299987937,0,"[3, 0]"
1.125,1.1600161000005755,3,"[-12, 0]"
1.05,1.1599583290008013,2,"[12, 0]"
1.375,1.2720946709996497,2,"[12, 0]"
1.05,1.2560085389995947,1,"[-3, 0]"
1.375,1.5040799640009936,2,"[12, 0]"
1.05,1.3360004239984846,2,"[12, 0]"
1.25,1.4080033160007588,0,"[3, 0]"
1.375,1.1599324259987043,1,"[-3, 0]"
1.05,1.031991312000173,0,"[3, 0]"
1.45,1.1999950450008328,3,"[-12, 0]"
1.05,1.2879995340008463,3,"[-12, 0]"
0.975,1.4479812709996622,1,"[-3, 0]"
1.125,1.2080194219997793,1,"[-3, 0]"
1.125,1.4079739779990632,1,"[-3, 0]"
0.975,1.0719999949997145,1,"[-3, 0]"
0.75,1.0560609230014961,2,"[12, 0]"
0.825,1.1760771160006698,2,"[12, 0]"
0.825,1.1839297950009495,2,"[12, 0]"
0.9,1.055934250000064,2,"[12, 0]"
1.375,1.5439678610000556,3,"[-12, 0]"
1.125,1.4160157499991328,2,"[12, 0]"
1.25,1.6399573670005338,2,"[12, 0]"
1.05,1.45601439299935,2,"[12, 0]"
1.375,1.352021953998701,1,"[-3, 0]"
0.825,0.9360092629995052,1,"[-3, 0]"
1.45,1.52000429400141,2,"[12, 0]"
0.9,1.2799682040003972,2,"[12, 0]"
1.05,1.4639930589983123,3,"[-12, 0]"
