Duration,Response,Stimulus condition,Eccentricity
0.825,0.9520386789999975,0,"[3, 0]"
1.25,1.3920202959999415,0,"[3, 0]"
0.975,1.071979287999966,1,"[-3, 0]"
0.975,1.0319977060000838,3,"[-12, 0]"
1.125,0.9920063319999599,3,"[-12, 0]"
1.05,0.9999678929999618,3,"[-12, 0]"
0.825,0.8479778340000621,2,"[12, 0]"
1.375,1.343997308999974,2,"[12, 0]"
1.525,1.4959655899999689,1,"[-3, 0]"
0.9,0.9840234050000163,0,"[3, 0]"
0.9,0.8640139489999683,0,"[3, 0]"
0.9,1.0639981609999722,3,"[-12, 0]"
1.375,1.6240013059999683,1,"[-3, 0]"
0.75,0.6559848289999763,3,"[-12, 0]"
0.75,0.9120090760000039,2,"[12, 0]"
1.45,1.4160437220000404,0,"[3, 0]"
1.125,1.0080511439999782,0,"[3, 0]"
1.45,1.2480387900000096,0,"[3, 0]"
0.9,1.0480146400000194,1,"[-3, 0]"
1.45,1.58399526900007,2,"[12, 0]"
1.375,1.4400152199999638,3,"[-12, 0]"
0.825,0.9600270209999735,1,"[-3, 0]"
1.25,1.3600019890000112,1,"[-3, 0]"
1.125,1.415953596999998,1,"[-3, 0]"
0.75,0.9360361920000742,1,"[-3, 0]"
1.25,1.5040415180000082,2,"[12, 0]"
1.45,1.5519890860000487,1,"[-3, 0]"
1.45,1.5360082730001068,1,"[-3, 0]"
1.05,1.031989244999977,0,"[3, 0]"
0.9,1.0320146240001122,1,"[-3, 0]"
1.525,1.5360093940000752,1,"[-3, 0]"
1.525,1.2800046300001213,1,"[-3, 0]"
1.25,1.3999903869998889,2,"[12, 0]"
0.825,0.9520558089998303,1,"[-3, 0]"
0.75,0.799946202000001,2,"[12, 0]"
1.375,1.312019669999927,0,"[3, 0]"
1.25,0.8719899349998741,1,"[-3, 0]"
0.9,1.0480129200000192,1,"[-3, 0]"
0.9,0.9519763950002016,3,"[-12, 0]"
1.125,1.1600223849998201,1,"[-3, 0]"
1.45,1.7040015109998876,1,"[-3, 0]"
0.75,0.9680301150001469,0,"[3, 0]"
1.05,1.304004950000035,0,"[3, 0]"
1.05,1.1601115910000317,3,"[-12, 0]"
0.9,0.9599756019999859,2,"[12, 0]"
0.825,0.7759900999999445,1,"[-3, 0]"
0.9,0.7279621559998759,3,"[-12, 0]"
1.05,1.063998305000041,2,"[12, 0]"
1.05,0.8079986039999767,0,"[3, 0]"
1.125,1.0479408109999895,0,"[3, 0]"
0.975,0.8879723430000013,1,"[-3, 0]"
1.05,1.0879592559999764,1,"[-3, 0]"
1.125,1.3119941410000138,0,"[3, 0]"
1.125,1.0400485430000117,3,"[-12, 0]"
1.375,1.6160125189999235,3,"[-12, 0]"
1.525,1.3680168309999772,3,"[-12, 0]"
1.125,1.1840224119998766,1,"[-3, 0]"
1.25,1.311960739000142,3,"[-12, 0]"
0.75,0.7200116930000604,0,"[3, 0]"
1.45,1.2959765660000357,3,"[-12, 0]"
1.125,1.1200013650000074,2,"[12, 0]"
0.975,1.1440219710000292,2,"[12, 0]"
1.45,1.3600010239999847,2,"[12, 0]"
1.25,1.207936602000018,3,"[-12, 0]"
0.75,0.7519167990001279,3,"[-12, 0]"
0.9,1.0160142049999195,0,"[3, 0]"
1.525,1.3280209189999823,0,"[3, 0]"
0.975,1.0720103190001282,2,"[12, 0]"
1.525,1.4239700220000486,3,"[-12, 0]"
1.05,1.2800434799999039,2,"[12, 0]"
0.975,0.9280189490000339,1,"[-3, 0]"
0.9,0.8080170230000476,0,"[3, 0]"
1.375,1.328004718000102,3,"[-12, 0]"
1.25,1.040000512000006,0,"[3, 0]"
1.25,0.9359349940000357,1,"[-3, 0]"
1.45,1.295926518999977,3,"[-12, 0]"
1.525,1.4719724599999608,2,"[12, 0]"
0.75,0.8320342509998682,1,"[-3, 0]"
1.05,1.0400052699999378,2,"[12, 0]"
0.975,1.0319659660001435,2,"[12, 0]"
1.05,1.048037696000165,3,"[-12, 0]"
0.975,0.9439814380000371,2,"[12, 0]"
0.825,0.8559362339999552,0,"[3, 0]"
0.975,0.9600552160000007,3,"[-12, 0]"
0.9,0.9119971259999602,2,"[12, 0]"
0.975,0.9600302869998814,1,"[-3, 0]"
1.45,1.2240221469999142,2,"[12, 0]"
1.25,1.0159817640001165,1,"[-3, 0]"
0.75,0.43200675399998545,3,"[-12, 0]"
1.25,1.0720661850000397,3,"[-12, 0]"
0.825,0.8720158309999988,2,"[12, 0]"
1.525,1.3040973170000143,2,"[12, 0]"
1.375,1.4240423239998563,1,"[-3, 0]"
0.9,1.0480558570000085,3,"[-12, 0]"
1.525,1.4000223870000355,1,"[-3, 0]"
1.05,1.200044440000056,1,"[-3, 0]"
1.375,1.3440024700000777,2,"[12, 0]"
1.25,1.312066176999906,2,"[12, 0]"
1.45,1.3840176500000325,1,"[-3, 0]"
0.75,0.8160274100000606,3,"[-12, 0]"
0.75,0.9519636420000097,1,"[-3, 0]"
1.525,1.5680289669999183,3,"[-12, 0]"
1.375,1.5440302690001317,3,"[-12, 0]"
0.9,1.1360063429999627,2,"[12, 0]"
0.75,0.8800106660000893,3,"[-12, 0]"
1.375,1.295985741000095,0,"[3, 0]"
1.45,1.5120151470000565,0,"[3, 0]"
1.125,0.9680230799999663,1,"[-3, 0]"
1.525,1.2000117180000416,1,"[-3, 0]"
0.975,1.1679985020000458,2,"[12, 0]"
1.375,1.3920093820001966,3,"[-12, 0]"
0.975,1.0480091870001615,1,"[-3, 0]"
1.525,1.4639520580001317,0,"[3, 0]"
0.825,0.8880490300000474,0,"[3, 0]"
1.45,1.368019059000062,0,"[3, 0]"
0.825,0.9440300789999583,3,"[-12, 0]"
0.75,0.6239507470002081,2,"[12, 0]"
1.375,1.3040299960000539,0,"[3, 0]"
1.25,1.360032480999962,0,"[3, 0]"
1.05,1.2880092059999697,0,"[3, 0]"
0.9,0.7919991619999109,1,"[-3, 0]"
0.825,0.8159995539999727,3,"[-12, 0]"
1.05,0.9040282329999627,1,"[-3, 0]"
1.25,1.095937387000049,1,"[-3, 0]"
0.75,0.9280292490000193,2,"[12, 0]"
0.825,0.7360301989999698,2,"[12, 0]"
1.525,1.2959795689998828,3,"[-12, 0]"
0.75,0.8400437430000238,2,"[12, 0]"
1.25,1.1200139520001358,1,"[-3, 0]"
1.45,1.3359873130000324,0,"[3, 0]"
0.75,0.9120021060000454,0,"[3, 0]"
1.375,1.2320488230000137,1,"[-3, 0]"
0.9,1.0400389310000264,1,"[-3, 0]"
1.25,1.168012587000021,3,"[-12, 0]"
0.9,1.128060916999857,0,"[3, 0]"
1.125,1.24001877600017,1,"[-3, 0]"
0.9,0.7919746199997917,2,"[12, 0]"
1.125,1.1919870870001432,2,"[12, 0]"
1.525,1.3840469250001206,0,"[3, 0]"
1.375,1.568033086000014,0,"[3, 0]"
0.975,1.1839837559998614,3,"[-12, 0]"
1.45,1.3760573879999356,2,"[12, 0]"
1.25,1.4319598219999534,2,"[12, 0]"
1.125,1.288013286000023,1,"[-3, 0]"
0.9,0.9600191869999435,3,"[-12, 0]"
0.75,1.0400082609999117,0,"[3, 0]"
1.45,1.2719695680000314,1,"[-3, 0]"
1.45,1.4079864010000165,3,"[-12, 0]"
1.45,1.4479754519998096,1,"[-3, 0]"
1.375,1.4000324210001054,2,"[12, 0]"
1.525,1.3680163009998978,2,"[12, 0]"
0.825,0.7760517399999571,3,"[-12, 0]"
1.375,1.2479863940000087,1,"[-3, 0]"
1.125,1.200014683000063,3,"[-12, 0]"
0.975,1.0719684199998483,3,"[-12, 0]"
1.125,1.159988563999832,3,"[-12, 0]"
1.45,1.3758752500000355,0,"[3, 0]"
1.525,1.4320178650000344,0,"[3, 0]"
0.825,1.0560500890001094,0,"[3, 0]"
1.25,1.216008256999885,3,"[-12, 0]"
1.45,1.4240739069998654,2,"[12, 0]"
1.125,1.1360259160001078,2,"[12, 0]"
0.975,1.119985442999905,3,"[-12, 0]"
0.9,1.0399422570001207,3,"[-12, 0]"
0.975,1.0080068639999809,2,"[12, 0]"
1.375,1.4320752440000888,1,"[-3, 0]"
1.25,1.464035843000147,2,"[12, 0]"
0.825,0.9759727460000249,2,"[12, 0]"
1.125,1.192007361000151,2,"[12, 0]"
1.05,1.1039909639998768,2,"[12, 0]"
1.525,1.4799557490000552,2,"[12, 0]"
1.25,0.9200335600000926,0,"[3, 0]"
1.45,1.3520187599999645,2,"[12, 0]"
1.25,1.3040463190000082,0,"[3, 0]"
0.9,1.0400070450000385,2,"[12, 0]"
0.975,1.112013860000161,1,"[-3, 0]"
0.75,0.7280125820000194,1,"[-3, 0]"
0.75,0.728018848000147,0,"[3, 0]"
1.525,1.319995856000105,3,"[-12, 0]"
1.375,1.1760289999999713,2,"[12, 0]"
1.25,1.032020846000023,2,"[12, 0]"
0.975,0.752059188999965,0,"[3, 0]"
1.375,1.0001072730001397,1,"[-3, 0]"
1.05,0.9999850840001727,1,"[-3, 0]"
1.525,1.3600121849999596,0,"[3, 0]"
0.75,0.7360283279999749,1,"[-3, 0]"
1.525,1.0559628910000356,0,"[3, 0]"
1.125,0.9440509129999555,0,"[3, 0]"
0.9,0.8479531760001464,2,"[12, 0]"
1.45,1.3200207800000499,3,"[-12, 0]"
0.75,0.7600131249998867,3,"[-12, 0]"
0.975,1.0160624810000627,0,"[3, 0]"
0.825,1.0240480229999775,2,"[12, 0]"
1.05,1.096042738000051,3,"[-12, 0]"
0.825,1.0960183359998155,3,"[-12, 0]"
0.825,0.8960001250002279,1,"[-3, 0]"
1.05,1.2159904989998722,3,"[-12, 0]"
0.825,0.935976471000231,2,"[12, 0]"
1.375,1.1520037700001922,2,"[12, 0]"
