Duration,Response,Stimulus condition,Eccentricity
1.125,1.1440465910000057,1,"[-3, 0]"
1.45,1.7199207349985954,0,"[3, 0]"
1.525,1.7119968260012683,0,"[3, 0]"
1.525,1.5600092020013108,1,"[-3, 0]"
0.825,0.784071247000611,2,"[12, 0]"
0.9,1.4160217640001065,3,"[-12, 0]"
0.975,1.0640694009998697,0,"[3, 0]"
1.125,1.7280958370010921,0,"[3, 0]"
0.75,0.9280082950008364,0,"[3, 0]"
0.825,1.2880095769996842,2,"[12, 0]"
0.975,1.3919826359997387,1,"[-3, 0]"
0.9,1.5039758639995853,1,"[-3, 0]"
0.9,1.1278886060008517,3,"[-12, 0]"
1.45,1.5360307000009925,1,"[-3, 0]"
1.375,1.5600403419994109,2,"[12, 0]"
0.825,1.3760123739994015,3,"[-12, 0]"
0.825,1.0080185440001515,1,"[-3, 0]"
1.125,1.1920108159993106,1,"[-3, 0]"
1.25,1.9599785370010068,2,"[12, 0]"
1.375,1.1520251380006812,0,"[3, 0]"
0.9,1.455998074998206,2,"[12, 0]"
1.375,1.8560898470004759,3,"[-12, 0]"
1.125,1.4719766039997921,0,"[3, 0]"
0.825,0.5999411490010971,0,"[3, 0]"
1.45,1.8959857329991792,2,"[12, 0]"
1.25,1.5121147059999203,0,"[3, 0]"
1.25,1.6800200729994685,3,"[-12, 0]"
1.25,1.856047502000365,3,"[-12, 0]"
0.75,0.6320457839992741,0,"[3, 0]"
1.25,1.512052087999109,1,"[-3, 0]"
1.525,1.3760149059999094,1,"[-3, 0]"
1.45,1.3440832209998916,3,"[-12, 0]"
1.525,1.4479635360003158,3,"[-12, 0]"
1.375,1.5919568499994057,2,"[12, 0]"
1.525,1.6320179369995458,2,"[12, 0]"
0.975,0.7679453250002553,3,"[-12, 0]"
1.25,1.8080121080001845,1,"[-3, 0]"
0.975,0.8960961299999326,2,"[12, 0]"
1.25,0.9280008869991434,0,"[3, 0]"
1.45,1.4880937230009295,1,"[-3, 0]"
1.525,0.43200354799955676,0,"[3, 0]"
0.975,1.3919913129993802,0,"[3, 0]"
1.525,1.6400324669994006,2,"[12, 0]"
1.05,1.4800310009995883,3,"[-12, 0]"
0.9,0.9839822519988957,0,"[3, 0]"
1.375,1.3920001509995927,3,"[-12, 0]"
0.825,1.2000060160007706,1,"[-3, 0]"
0.975,1.6240021520006849,3,"[-12, 0]"
1.25,1.4559759500007203,3,"[-12, 0]"
0.825,1.1599906440005725,2,"[12, 0]"
0.75,1.3440107599999465,1,"[-3, 0]"
1.125,1.0879640000002837,3,"[-12, 0]"
0.825,1.591953455001203,3,"[-12, 0]"
1.525,1.5359892350006703,1,"[-3, 0]"
0.975,1.4881100459988374,2,"[12, 0]"
0.825,1.2079717779997736,1,"[-3, 0]"
1.45,1.5039371419989038,3,"[-12, 0]"
1.125,1.4799155079999764,0,"[3, 0]"
1.375,0.10395592399981979,1,"[-3, 0]"
1.125,1.0799879980004334,2,"[12, 0]"
1.05,1.583972394999364,0,"[3, 0]"
0.9,1.0640390749995277,1,"[-3, 0]"
1.45,1.071970634000536,1,"[-3, 0]"
0.9,0.8560941660016397,3,"[-12, 0]"
1.125,1.000043721000111,2,"[12, 0]"
1.125,1.2400148480010103,3,"[-12, 0]"
1.45,1.616048651998426,3,"[-12, 0]"
0.825,1.0960300299993833,1,"[-3, 0]"
0.825,1.104018863001329,2,"[12, 0]"
0.975,1.1120097610000812,2,"[12, 0]"
0.75,0.887958797000465,2,"[12, 0]"
1.05,1.111983600001622,1,"[-3, 0]"
1.05,1.167864687000474,2,"[12, 0]"
1.05,1.1840269490003266,2,"[12, 0]"
1.45,1.2159661289988435,3,"[-12, 0]"
1.45,1.7440609759996732,1,"[-3, 0]"
0.975,1.3360693240010733,2,"[12, 0]"
1.375,1.567998489999809,0,"[3, 0]"
1.125,1.1040821019996656,2,"[12, 0]"
1.125,1.0559437569991132,1,"[-3, 0]"
1.375,1.4160719840001548,3,"[-12, 0]"
1.375,1.4240056290000211,3,"[-12, 0]"
1.525,1.416022929999599,3,"[-12, 0]"
1.125,0.9840312639989861,2,"[12, 0]"
1.125,1.1600389330014877,3,"[-12, 0]"
1.25,1.2879895879996184,0,"[3, 0]"
0.9,0.9199659619989689,0,"[3, 0]"
1.05,0.9839617300003738,1,"[-3, 0]"
1.125,1.191981643998588,2,"[12, 0]"
0.975,1.2160598000009486,1,"[-3, 0]"
1.25,1.4320359499997721,2,"[12, 0]"
0.825,1.255981618000078,0,"[3, 0]"
1.05,1.280026998001631,0,"[3, 0]"
1.05,1.4320371089997934,1,"[-3, 0]"
1.375,1.5999744470009318,2,"[12, 0]"
1.525,1.424014365000403,3,"[-12, 0]"
0.75,0.7679637709989038,1,"[-3, 0]"
1.375,1.216006804999779,0,"[3, 0]"
1.525,1.3999603700012813,0,"[3, 0]"
1.125,1.272053427001083,3,"[-12, 0]"
0.75,0.8080065260000993,1,"[-3, 0]"
1.125,0.8879847490006796,1,"[-3, 0]"
1.25,1.2319891250008368,2,"[12, 0]"
0.975,1.1119489070006239,0,"[3, 0]"
1.375,1.5359418820007704,2,"[12, 0]"
1.45,1.799983949000307,1,"[-3, 0]"
0.9,1.1681000689986831,0,"[3, 0]"
1.05,1.4800099240001146,2,"[12, 0]"
0.975,1.6559997709991876,0,"[3, 0]"
1.05,1.4319901959988783,2,"[12, 0]"
1.05,1.3759796199992707,2,"[12, 0]"
0.75,0.8720527850000508,3,"[-12, 0]"
1.45,1.6800475620002544,2,"[12, 0]"
0.75,1.6240235340010258,1,"[-3, 0]"
1.45,1.552010135999808,2,"[12, 0]"
0.975,1.3360603830005857,1,"[-3, 0]"
0.9,1.2959793919999356,0,"[3, 0]"
0.825,1.3360111609999876,0,"[3, 0]"
0.9,1.1599983350006369,2,"[12, 0]"
1.25,1.248054845000297,1,"[-3, 0]"
1.525,1.639986737000072,3,"[-12, 0]"
1.25,1.1920209689997137,1,"[-3, 0]"
0.975,1.0719646319994354,2,"[12, 0]"
1.375,1.5680142620003608,0,"[3, 0]"
1.05,1.5679989920008666,1,"[-3, 0]"
0.9,1.0799717310001142,3,"[-12, 0]"
0.75,0.6559908629988058,0,"[3, 0]"
1.05,0.8000051860017265,3,"[-12, 0]"
1.05,1.3359691959994962,0,"[3, 0]"
1.125,1.2640787589989486,0,"[3, 0]"
0.825,1.0479777290001948,3,"[-12, 0]"
0.975,1.056023818999165,1,"[-3, 0]"
0.75,1.0639267549995566,3,"[-12, 0]"
1.05,1.2879683060000389,0,"[3, 0]"
1.05,1.58403229599935,3,"[-12, 0]"
0.975,1.399995626999953,3,"[-12, 0]"
0.9,0.928045579999889,1,"[-3, 0]"
0.825,1.0641004429999157,1,"[-3, 0]"
1.525,1.4639722569991136,1,"[-3, 0]"
0.9,0.9039950379992661,3,"[-12, 0]"
1.375,1.303996714999812,3,"[-12, 0]"
1.25,1.1920188699987193,0,"[3, 0]"
1.45,1.2400153950002277,3,"[-12, 0]"
1.45,0.5280278019999969,0,"[3, 0]"
1.25,1.3999685230010073,2,"[12, 0]"
0.825,1.3120181600006617,0,"[3, 0]"
0.9,1.1920200920012576,1,"[-3, 0]"
1.375,1.6879847399995924,3,"[-12, 0]"
0.75,0.6560240640010306,1,"[-3, 0]"
1.125,1.136004921001586,3,"[-12, 0]"
0.9,1.0959852630003297,0,"[3, 0]"
1.05,1.543958656000541,2,"[12, 0]"
1.45,1.4480038100009551,0,"[3, 0]"
0.975,1.2640512630005105,2,"[12, 0]"
1.05,1.079979527999967,1,"[-3, 0]"
1.125,1.2159896920002211,3,"[-12, 0]"
0.825,1.192040375999568,3,"[-12, 0]"
1.375,1.1280726090008102,1,"[-3, 0]"
1.45,2.111947086999862,2,"[12, 0]"
1.525,1.5200347480003984,2,"[12, 0]"
0.825,0.904019696999967,0,"[3, 0]"
0.9,0.8400318040003185,3,"[-12, 0]"
0.9,1.4400174639995384,2,"[12, 0]"
0.9,1.2240594149989192,2,"[12, 0]"
0.9,0.9839918439993198,2,"[12, 0]"
1.45,1.143916414999694,0,"[3, 0]"
0.825,0.6160012189993722,1,"[-3, 0]"
1.25,1.031983761000447,3,"[-12, 0]"
1.45,1.2240586900006747,1,"[-3, 0]"
0.825,0.9439743089988042,3,"[-12, 0]"
0.975,1.200019138001153,3,"[-12, 0]"
1.05,1.2799577099995076,1,"[-3, 0]"
1.525,1.2640752080005768,2,"[12, 0]"
1.05,1.3760438639983477,3,"[-12, 0]"
1.525,1.1840504899992084,2,"[12, 0]"
1.375,1.2320054869996966,2,"[12, 0]"
1.375,1.45601318899935,1,"[-3, 0]"
0.975,1.6399933760003478,0,"[3, 0]"
0.75,0.5120407349986635,3,"[-12, 0]"
1.45,1.1120154620002722,2,"[12, 0]"
1.125,0.9520001850014523,0,"[3, 0]"
1.525,1.3199488340014796,3,"[-12, 0]"
1.25,1.2400018569987878,3,"[-12, 0]"
1.525,1.3200272819995007,0,"[3, 0]"
