Duration,Response,Stimulus condition,Eccentricity
0.825,0.9760099029808771,3,"[-12, 0]"
1.05,1.1519827689917292,1,"[-3, 0]"
0.75,1.280007558001671,0,"[3, 0]"
0.75,1.0000138859904837,2,"[12, 0]"
0.75,0.9360147640109062,1,"[-3, 0]"
0.825,0.9759593549824785,3,"[-12, 0]"
0.825,0.9199884269910399,1,"[-3, 0]"
0.9,1.2799946639861446,3,"[-12, 0]"
0.975,0.9760166129854042,2,"[12, 0]"
0.75,0.7920206559938379,3,"[-12, 0]"
0.975,1.3120191940106452,3,"[-12, 0]"
1.125,1.231997989001684,3,"[-12, 0]"
0.75,1.0560100369912107,1,"[-3, 0]"
0.75,0.8080142539984081,1,"[-3, 0]"
0.75,0.9200037959963083,3,"[-12, 0]"
0.9,1.1119878250174224,3,"[-12, 0]"
1.375,1.1280507169722114,0,"[3, 0]"
0.9,0.9520445379894227,2,"[12, 0]"
0.825,0.791960756003391,1,"[-3, 0]"
1.05,0.9519804050214589,0,"[3, 0]"
0.9,0.9360485179931857,0,"[3, 0]"
0.75,1.015962767007295,3,"[-12, 0]"
0.825,0.8799700829840731,0,"[3, 0]"
0.75,0.8720082669751719,2,"[12, 0]"
0.75,0.880039461015258,2,"[12, 0]"
1.05,0.9759689850034192,2,"[12, 0]"
1.125,1.2479893540148623,2,"[12, 0]"
0.75,0.9680525529838633,0,"[3, 0]"
1.05,1.0399950940045528,1,"[-3, 0]"
0.975,0.9520333230029792,1,"[-3, 0]"
0.75,0.8720193099870812,3,"[-12, 0]"
0.75,0.95995448101894,3,"[-12, 0]"
0.825,1.0719844900013413,1,"[-3, 0]"
0.9,0.9599542150099296,0,"[3, 0]"
1.125,1.0239741250115912,1,"[-3, 0]"
0.9,1.176013195014093,3,"[-12, 0]"
0.75,1.0320660269935615,2,"[12, 0]"
0.75,1.1599955009878613,2,"[12, 0]"
0.75,1.016016782989027,3,"[-12, 0]"
1.05,1.0159167569945566,3,"[-12, 0]"
0.9,1.0399926860118285,0,"[3, 0]"
0.75,1.0479520029912237,2,"[12, 0]"
0.825,0.9279566089971922,3,"[-12, 0]"
0.975,1.063999327016063,1,"[-3, 0]"
0.9,0.9040216590219643,2,"[12, 0]"
1.125,1.1760598630062304,3,"[-12, 0]"
1.05,1.176021520019276,3,"[-12, 0]"
0.9,1.1120268630038481,2,"[12, 0]"
0.75,0.919907695002621,2,"[12, 0]"
0.975,1.1200244060019031,0,"[3, 0]"
1.125,1.0320344750070944,1,"[-3, 0]"
0.75,1.0000205140095204,3,"[-12, 0]"
1.25,1.4480314020183869,1,"[-3, 0]"
0.9,0.992016195988981,1,"[-3, 0]"
0.9,1.400072445976548,1,"[-3, 0]"
0.75,1.119996302004438,3,"[-12, 0]"
0.9,0.8960321769991424,1,"[-3, 0]"
1.05,1.0880158710060641,1,"[-3, 0]"
0.975,1.1280056360119488,1,"[-3, 0]"
0.825,1.1040071719908156,3,"[-12, 0]"
0.825,1.087940254015848,1,"[-3, 0]"
0.75,1.0400111459894106,2,"[12, 0]"
0.975,1.0319421429885551,0,"[3, 0]"
0.975,0.9920212449796963,0,"[3, 0]"
0.75,0.8080234730150551,1,"[-3, 0]"
0.975,1.4319879639951978,3,"[-12, 0]"
0.825,0.9440240520052612,1,"[-3, 0]"
1.05,1.5439668050094042,2,"[12, 0]"
0.825,1.6959873780142516,1,"[-3, 0]"
1.125,1.4079638199764304,0,"[3, 0]"
0.75,1.0080314869992435,2,"[12, 0]"
0.975,1.0319926920055877,2,"[12, 0]"
1.05,1.0400404800020624,0,"[3, 0]"
0.9,1.1760504520207178,2,"[12, 0]"
1.375,1.200049761973787,2,"[12, 0]"
0.9,0.9360044100030791,0,"[3, 0]"
0.75,0.7760145859792829,1,"[-3, 0]"
0.75,0.7919669309922028,1,"[-3, 0]"
0.825,1.0320441290095914,3,"[-12, 0]"
0.75,0.9520299030118622,2,"[12, 0]"
1.375,1.2799587979970966,0,"[3, 0]"
0.75,0.8640258059895132,2,"[12, 0]"
0.75,0.8560152020072564,3,"[-12, 0]"
1.25,1.1679883809993044,3,"[-12, 0]"
0.975,1.1760572560015135,2,"[12, 0]"
0.9,0.8960494000057224,2,"[12, 0]"
0.975,1.0480464730062522,2,"[12, 0]"
0.825,0.8319606370059773,2,"[12, 0]"
1.05,1.3040485689998604,1,"[-3, 0]"
1.25,1.2400711980008055,2,"[12, 0]"
0.975,0.9919775660091545,0,"[3, 0]"
0.825,1.4159605449822266,3,"[-12, 0]"
0.75,1.0800600739894435,3,"[-12, 0]"
0.75,0.8880142390262336,1,"[-3, 0]"
0.75,0.8239880640176125,0,"[3, 0]"
0.75,0.871958989999257,1,"[-3, 0]"
0.9,1.1199784509954043,3,"[-12, 0]"
0.75,0.904034186998615,3,"[-12, 0]"
0.975,1.0719512130017392,0,"[3, 0]"
0.825,0.9519844979804475,0,"[3, 0]"
0.75,0.9120475759846158,0,"[3, 0]"
0.75,0.9120333619939629,2,"[12, 0]"
0.75,0.9520888160041068,3,"[-12, 0]"
1.25,1.7359465780027676,1,"[-3, 0]"
0.825,1.087929509987589,3,"[-12, 0]"
0.825,1.024022612022236,2,"[12, 0]"
0.75,0.896013685996877,0,"[3, 0]"
0.825,0.9680091630143579,1,"[-3, 0]"
0.825,0.9759844980144408,1,"[-3, 0]"
1.125,1.1200541209836956,2,"[12, 0]"
0.75,1.0160165400011465,2,"[12, 0]"
0.75,1.1680570589960553,3,"[-12, 0]"
0.75,1.199978963995818,1,"[-3, 0]"
0.75,0.9760139620047994,1,"[-3, 0]"
0.75,0.9520349939994048,0,"[3, 0]"
0.9,0.9359960170113482,1,"[-3, 0]"
1.125,1.1119992390158586,1,"[-3, 0]"
0.975,1.4479510110104457,2,"[12, 0]"
0.825,0.9199408210115507,2,"[12, 0]"
1.05,1.015962026984198,2,"[12, 0]"
0.825,0.9519898209837265,2,"[12, 0]"
0.825,0.8399480169755407,3,"[-12, 0]"
1.375,1.2959939890133683,0,"[3, 0]"
0.825,0.8880140249966644,0,"[3, 0]"
1.45,1.5840438960003667,3,"[-12, 0]"
0.75,0.8159994310117327,3,"[-12, 0]"
0.75,0.9279989979986567,2,"[12, 0]"
0.9,0.9440179099910893,0,"[3, 0]"
0.75,1.0080350209900644,2,"[12, 0]"
1.25,1.24799387800158,1,"[-3, 0]"
1.125,1.1599904249887913,0,"[3, 0]"
1.05,1.1519688649859745,2,"[12, 0]"
0.975,1.4719963049865328,1,"[-3, 0]"
0.75,0.8959746749897022,1,"[-3, 0]"
0.75,0.96801199298352,1,"[-3, 0]"
0.75,0.8959366539784241,1,"[-3, 0]"
0.975,1.024008259002585,0,"[3, 0]"
1.375,1.0399988630088046,2,"[12, 0]"
0.975,0.9680714459973387,0,"[3, 0]"
0.825,0.9840070809877943,2,"[12, 0]"
0.975,1.2080117799923755,0,"[3, 0]"
0.825,1.07209351300844,2,"[12, 0]"
0.75,0.9599649459996726,0,"[3, 0]"
1.05,0.9759800919855479,3,"[-12, 0]"
0.9,0.9680540449917316,1,"[-3, 0]"
0.75,0.7599974619806744,0,"[3, 0]"
1.25,1.776014611008577,3,"[-12, 0]"
