Duration,Response,Stimulus condition,Eccentricity
1.45,1.5280179380206391,3,"[-12, 0]"
1.375,1.3519708069507033,1,"[-3, 0]"
0.75,1.3439556049997918,3,"[-12, 0]"
1.375,1.3039877190021798,1,"[-3, 0]"
1.45,1.7840330690378323,2,"[12, 0]"
0.975,1.2800187449902296,0,"[3, 0]"
0.825,0.9600009610294364,3,"[-12, 0]"
1.45,1.1840133960358799,2,"[12, 0]"
0.75,1.2160167589900084,1,"[-3, 0]"
0.825,0.9440423049964011,1,"[-3, 0]"
1.525,1.4880269500426948,3,"[-12, 0]"
0.75,0.7920342849683948,0,"[3, 0]"
0.975,1.1600595620111562,2,"[12, 0]"
1.375,1.0319322160212323,3,"[-12, 0]"
1.45,1.3839440119918436,1,"[-3, 0]"
1.25,1.06401268200716,1,"[-3, 0]"
1.25,1.1040515600470826,3,"[-12, 0]"
1.05,0.9679347139899619,1,"[-3, 0]"
0.9,1.4240252900053747,2,"[12, 0]"
1.05,1.4079619940021075,3,"[-12, 0]"
1.05,0.9839749609818682,3,"[-12, 0]"
1.125,1.000016221019905,2,"[12, 0]"
1.25,1.0479750640224665,1,"[-3, 0]"
1.05,1.2640630360110663,3,"[-12, 0]"
1.525,1.2639761989703402,1,"[-3, 0]"
0.975,1.0239955889992416,2,"[12, 0]"
0.825,0.8239770170184784,1,"[-3, 0]"
0.75,0.9360440570162609,1,"[-3, 0]"
0.975,1.1920528479968198,0,"[3, 0]"
1.25,1.2159625249914825,0,"[3, 0]"
0.825,1.1760537340305746,1,"[-3, 0]"
0.75,1.127994659007527,2,"[12, 0]"
1.375,1.439989403996151,3,"[-12, 0]"
1.525,1.5119629059918225,1,"[-3, 0]"
1.375,1.3999477170291357,3,"[-12, 0]"
1.25,1.247976536047645,0,"[3, 0]"
1.25,1.5520327959675342,0,"[3, 0]"
1.125,1.3440279950154945,1,"[-3, 0]"
1.125,1.287965171970427,3,"[-12, 0]"
1.45,1.680045435030479,3,"[-12, 0]"
1.45,1.6000397459720261,0,"[3, 0]"
0.975,1.015983226010576,2,"[12, 0]"
0.9,1.2240126040414907,3,"[-12, 0]"
0.975,1.3280301840277389,0,"[3, 0]"
1.05,1.3040098249912262,2,"[12, 0]"
1.125,1.4159726290381514,1,"[-3, 0]"
1.125,1.2480005429824814,2,"[12, 0]"
1.125,1.3759469639626332,0,"[3, 0]"
1.375,1.4799887739936821,1,"[-3, 0]"
1.45,1.5119771429453976,1,"[-3, 0]"
1.125,1.4879997369716875,0,"[3, 0]"
1.25,1.5760766110033728,0,"[3, 0]"
1.05,1.2719512599869631,3,"[-12, 0]"
1.525,1.7679621489951387,3,"[-12, 0]"
0.75,0.7919364660046995,2,"[12, 0]"
1.525,1.3600340340053663,2,"[12, 0]"
1.125,0.9520452960277908,1,"[-3, 0]"
1.45,1.3920651840162463,3,"[-12, 0]"
1.525,1.5040147679974325,2,"[12, 0]"
